频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,未通过信息,相似度,是否假源,是否轮回,轮回相似度,轮回波动
Pluto TV Film Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/608aa20a2e7f270007c4878d/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,https://i.imgur.com/aZverZQ.png,0.130,未分组,,,,无音频,error,0.0,False,False,0,0
Pluto TV Novelas (720p),https://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5dcde0cc2efd2700090b7ff4/master.m3u8?advertisingId=&appName=web&appVersion=5.14.0-0f5ca04c21649b8c8aad4e56266a23b96d73b83a&app_name=web&clientDeviceType=0&clientID=6fbead95-26b1-415d-998f-1bdef62d10be&clientModelNumber=na&deviceDNT=false&deviceId=6fbead95-26b1-415d-998f-1bdef62d10be&deviceLat=19.4358&deviceLon=-99.1441&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=88.0.4324.150&marketingRegion=VE&serverSideAds=false&sessionID=b8e5a857-714a-11eb-b532-0242ac110002&sid=b8e5a857-714a-11eb-b532-0242ac110002&userId=,网络源,https://i.imgur.com/R44LypS.png,1.237,未分组,h264,426x240,30.0,有音频,疑似假源,0.526,True,True,1.0,0.0
PTV Sevilla (1080p),https://streamer.zapitv.com/PTV_sevilla/index.m3u8,网络源,https://i.imgur.com/EcinFGu.png,0.810,未分组,,,,无音频,error,0.0,False,False,0,0
Rakuten TV Family Switzerland (720p),https://a24daf1125344b9cab66eed2fcff8821.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung-ch_RakutenFamily-1/playlist.m3u8,网络源,https://i.imgur.com/Meew6eX.png,0.218,未分组,,,,无音频,error,0.0,False,False,0,0
Pluto TV Telemundo Telenovelas (720p),https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/5cf96cc422df39f1a338d165/master.m3u8?advertisingId=channel&appName=rokuchannel&appVersion=1.0&bmodel=bm1&channel_id=channel&content=channel&content_rating=ROKU_ADS_CONTENT_RATING&content_type=livefeed&coppa=false&deviceDNT=1&deviceId=channel&deviceMake=rokuChannel&deviceModel=web&deviceType=rokuChannel&deviceVersion=1.0&embedPartner=rokuChannel&genre=ROKU_ADS_CONTENT_GENRE&is_lat=1&platform=web&rdid=channel&studio_id=viacom&tags=ROKU_CONTENT_TAGS,网络源,,1.406,未分组,h264,426x240,30.0,有音频,疑似假源,0.526,True,True,1.0,0.0
Radio Albalad TV (720p),http://streaming.zaytonatube.com:8080/radioalbalad/radioalbalad/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/7/71/Nothing_whitespace_blank.png,1.980,未分组,h264,1024x576,25.0,有音频,error,0.0,False,False,0,0
Pluto TV Series Retro (720p),https://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5de802659167b10009e7deba/master.m3u8?advertisingId=&appName=web&appVersion=5.14.0-0f5ca04c21649b8c8aad4e56266a23b96d73b83a&app_name=web&clientDeviceType=0&clientID=6fbead95-26b1-415d-998f-1bdef62d10be&clientModelNumber=na&deviceDNT=false&deviceId=6fbead95-26b1-415d-998f-1bdef62d10be&deviceLat=19.4358&deviceLon=-99.1441&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=88.0.4324.150&marketingRegion=VE&serverSideAds=false&sessionID=b8e5a857-714a-11eb-b532-0242ac110002&sid=b8e5a857-714a-11eb-b532-0242ac110002&userId=,网络源,https://i.imgur.com/UpgGZJ1.png,1.273,未分组,h264,426x240,30.0,有音频,error,0.0,False,False,0,0
Qyzyljar (720p),https://stream.kaztrk.kz/regional/petropavltv/index.m3u8,网络源,https://i.imgur.com/7l1WSDJ.png,1.185,未分组,,,,无音频,error,0.0,False,False,0,0
Rai News 24 (720p),https://rainews1-live.akamaized.net/hls/live/598326/rainews1/rainews1/playlist.m3u8,网络源,https://i.imgur.com/n2u57y3.png,0.156,未分组,,,,无音频,error,0.0,False,False,0,0
Real Crime (1080p) [Geo-blocked],https://amg00426-littledotstudio-realcrimebeta-samsungse-lpne7.amagi.tv/playlist/amg00426-littledotstudio-realcrimebeta-samsungse/playlist.m3u8,网络源,,0.220,未分组,,,,无音频,error,0.0,False,False,0,0
Rakuten TV Drama Movies Austria (720p),https://df1aa472ff5b4780a8d91fe319778b4d.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung-at_RakutenTVShows-1/playlist.m3u8,网络源,https://i.imgur.com/Meew6eX.png,0.194,未分组,,,,无音频,error,0.0,False,False,0,0
Radio Tele SuperStar,https://dvrfl03.bozztv.com/hdirect/hdirect-telecaraibes/index.m3u8,网络源,https://i.imgur.com/GoaeyVV.png,0.277,未分组,,,,无音频,error,0.0,False,False,0,0
Radio Stad den Haag (720p),https://rsdh.cloud-streams.com/rsdh/rsdh/playlist.m3u8,网络源,https://i.imgur.com/ANK36EQ.png,3.401,未分组,,,,无音频,error,0.0,False,False,0,0
Pluto TV Cinema Italiano Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/608aa7d8359b270007861489/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,https://i.imgur.com/w3lUi4t.png,0.143,未分组,,,,无音频,error,0.0,False,False,0,0
Radio Roma Television,https://raw.githubusercontent.com/Sibprod/streams/main/ressources/dm/py/hls/radioromatv.m3u8,网络源,https://i.imgur.com/E2BhLK4.png,0.163,未分组,,,,无音频,error,0.0,False,False,0,0
Rai 4 (576p) [Geo-blocked],https://mediapolis.rai.it/relinker/relinkerServlet.htm?cont=746966,网络源,https://i.imgur.com/sEY21rg.png,0.186,未分组,,,,无音频,error,0.0,False,False,0,0
Pluto TV MTV Classic,https://jmp2.uk/plu-66a11a21a79dea0008aa90ca.m3u8,网络源,https://i.imgur.com/NPavpts.png,0.859,未分组,,,,无音频,error,0.0,False,False,0,0
Rai 2 (576p) [Geo-blocked],https://mediapolis.rai.it/relinker/relinkerServlet.htm?cont=308718,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Rai_2_-_Logo_2016.svg/512px-Rai_2_-_Logo_2016.svg.png,0.190,未分组,,,,无音频,error,0.0,False,False,0,0
Rockland TV (480p) [Not 24/7],https://live.creacast.com/rockland-radio/smil:rockland-radio.smil/playlist.m3u8,网络源,https://i.imgur.com/6ve1FTN.png,0.593,未分组,,,,无音频,error,0.0,False,False,0,0
RBB Berlin (1080p) [Geo-blocked],https://rbb-hls-berlin.akamaized.net/hls/live/2017824/rbb_berlin/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Rbb_Fernsehen_Logo_2017.08.svg/512px-Rbb_Fernsehen_Logo_2017.08.svg.png,0.416,未分组,,,,无音频,error,0.0,False,False,0,0
Pluto TV Viaggi Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/63c923944207be0007fd0887/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,,0.109,未分组,,,,无音频,error,0.0,False,False,0,0
Rai Movie (576p) [Geo-blocked],https://mediapolis.rai.it/relinker/relinkerServlet.htm?cont=747002,网络源,https://i.imgur.com/0FjxXU9.png,0.235,未分组,,,,无音频,error,0.0,False,False,0,0
Radio 21 TV (720p),https://live.creacast.com/radio21/smil:radio21.smil/playlist.m3u8,网络源,https://i.imgur.com/u8OhwI1.png,0.556,未分组,,,,无音频,error,0.0,False,False,0,0
Rakuten TV Comedy Movies Austria (720p),https://7ed752b220a441b7b22bdf697c6c4df8.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung-at_RakutenComedyMovies-1/playlist.m3u8,网络源,https://i.imgur.com/Meew6eX.png,0.182,未分组,,,,无音频,error,0.0,False,False,0,0
Pluto TV Film Romantici Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/608aa4a4cc92820007b663af/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,https://i.imgur.com/LAvRDve.png,0.107,未分组,,,,无音频,error,0.0,False,False,0,0
Record TV Brasilia (720p) [Geo-blocked],https://playplusbsa-lh.akamaihd.net/i/pp_bsa@377860/index_720_av-p.m3u8,网络源,https://i.imgur.com/PZMas8Y.png,0.539,未分组,,,,无音频,error,0.0,False,False,0,0
RBB Brandenburg (1080p) [Geo-blocked],https://rbb-hls-brandenburg.akamaized.net/hls/live/2017825/rbb_brandenburg/master.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Rbb_Fernsehen_Logo_2017.08.svg/512px-Rbb_Fernsehen_Logo_2017.08.svg.png,0.387,未分组,,,,无音频,error,0.0,False,False,0,0
PortuTV (480p) [Not 24/7],https://streamtv.intervenhosting.net:3789/live/portutvlive.m3u8,网络源,https://i.imgur.com/jHUSfGz.png,2.283,未分组,h264,1280x720,30.0,有音频,error,0.0,False,False,0,0
Rai 5 (576p) [Geo-blocked],https://mediapolis.rai.it/relinker/relinkerServlet.htm?cont=395276,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Rai_5_-_Logo_2017.svg/512px-Rai_5_-_Logo_2017.svg.png,0.220,未分组,,,,无音频,error,0.0,False,False,0,0
Record TV Belem (720p) [Geo-blocked],https://playpluspa-lh.akamaihd.net/i/pp_pa@377468/index_720_av-p.m3u8,网络源,https://i.imgur.com/gEEiN10.png,0.391,未分组,,,,无音频,error,0.0,False,False,0,0
Rakuten TV Family Movies Austria (720p),https://9fa8baba055e4a52b0a8d1ae7d78bed8.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung-at_RakutenFamily-1/playlist.m3u8,网络源,https://i.imgur.com/Meew6eX.png,0.306,未分组,,,,无音频,error,0.0,False,False,0,0
Pluto TV Serie Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/60b9ff2722bfa400072676ef/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,https://i.imgur.com/u3c80e8.png,0.112,未分组,,,,无音频,error,0.0,False,False,0,0
RCN Mas,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119960/rcnmas/playlist.m3u8,网络源,https://i.imgur.com/MJzuRAN.png,0.108,未分组,,,,无音频,error,0.0,False,False,0,0
QVC Style Germany (540p),https://qvcde-live.akamaized.net/hls/live/2097104/qby/master.m3u8,网络源,https://i.imgur.com/DwdkHGj.png,1.484,未分组,,,,无音频,error,0.0,False,False,0,0
QVC 2 Germany (540p),https://qvcde-live.akamaized.net/hls/live/2097104/qps/master.m3u8,网络源,https://i.imgur.com/f94kPed.png,1.323,未分组,,,,无音频,error,0.0,False,False,0,0
Pos TV,http://dvrfl05.bozztv.com/gin-postv/index.m3u8,网络源,https://i.imgur.com/UOiXFEW.png,0.205,未分组,,,,无音频,error,0.0,False,False,0,0
Pluto TV Western Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/62e7fb67478a5b0007e6c50c/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,,0.113,未分组,,,,无音频,error,0.0,False,False,0,0
Pluto TV Sport Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/608030eff4b6f70007e1684c/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,https://i.imgur.com/y22ElOr.png,0.127,未分组,,,,无音频,error,0.0,False,False,0,0
Pluto TV Documentary Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/608aa8a5709d6b0007b132fe/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,,0.160,未分组,,,,无音频,error,0.0,False,False,0,0
Roya TV (1080p) [Not 24/7],https://royatv-live.daioncdn.net/royatv/royatv.m3u8,网络源,https://i.imgur.com/WX80rty.png,7.525,未分组,h264,1920x1080,25.0,有音频,疑似假源,0.4688,True,True,1.0,0.0
RMTV (288p),https://transcoder1.bitcare.eu/streaming/rimextv/rmtv.m3u8,网络源,https://rmtv.bg/img/logo.png,2.873,未分组,h264,360x288,25.0,有音频,疑似假源,0.5573,True,True,0.987,0.013
Pomona Internet Streaming Channel (Pomona CA) (720p),https://reflect-pomona.cablecast.tv/live-1/live/live.m3u8,网络源,https://i.imgur.com/80gaUbq.png,0.613,未分组,,,,无音频,error,0.0,False,False,0,0
QazSport (480p) [Geo-blocked],https://qazsporttv-stream.qazcdn.com/qazsporttv/qazsporttv/playlist.m3u8,网络源,https://i.imgur.com/UDJ0P5Q.png,1.937,未分组,h264,852x480,30.0,有音频,疑似假源,0.5052,True,True,1.0,0.0
Pluto TV Film Thriller Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/608aa5e995132a00075f7005/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,https://i.imgur.com/3SWPIek.png,0.104,未分组,,,,无音频,error,0.0,False,False,0,0
Rede Minas (1080p) [Not 24/7],"https://v4-slbps-sambavideos.akamaized.net/live/3282,8114,ec4b5a296d97fa99bf990662f5b4f8e1;base64np;Mc8VDxqNjXKCAf8!/amlst:Mc_tFgfGiHOdQXPB/chunklist_.m3u8",网络源,https://i.imgur.com/MtQWAHv.png,12.221,未分组,,,,无音频,error,0.0,False,False,0,0
Rai Gulp HD,https://viamotionhsi.netplus.ch/live/eds/raigulp/browser-dash/raigulp.mpd,网络源,https://i.imgur.com/irAhPJM.png,19.599,未分组,h264,1280x720,50.0,有音频,error,0.0,False,False,0,0
Premier Sports 1 (720p) [Geo-blocked],https://cdn4.skygo.mn/live/disk1/SPSPrime/HLSv3-FTA/SPSPrime.m3u8,网络源,,2.431,未分组,,,,无音频,error,0.0,False,False,0,0
Renegade Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/634926e4b51d2d00077819a2/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,,0.111,未分组,,,,无音频,error,0.0,False,False,0,0
Podium.TV (1080p) [Not 24/7],https://rrr.sz.xlcdn.com/?account=ndc_mediagroep&file=NDC1&output=playlist.m3u8&service=wowza&type=live,网络源,https://i.postimg.cc/BbNMxrDS/podiumtv.png,2.569,未分组,h264,1920x1080,30.0,无音频,疑似假源,0.5104,True,True,1.0,0.0
Podium.TV 3 (1080p) [Not 24/7],https://rrr.sz.xlcdn.com/?account=ndc_mediagroep&file=NDC3&output=playlist.m3u8&service=wowza&type=live,网络源,https://i.imgur.com/bAhMhuz.jpg,2.410,未分组,h264,1920x1080,30.0,无音频,疑似假源,0.5104,True,True,1.0,0.0
Premier Sports 1 (480p),http://cdn4.skygo.mn/live/disk1/SPSPrime/HLS-FTA/SPSPrime.m3u8,网络源,https://i.imgur.com/t5qCejI.png,1.575,未分组,,,,无音频,error,0.0,False,False,0,0
Qyzylorda (720p),https://stream.kaztrk.kz/regional/kyzylordatv/index.m3u8,网络源,https://i.imgur.com/r4BFQpE.png,5.985,未分组,,,,无音频,error,0.0,False,False,0,0
Popstar! TV (1080p) [Not 24/7],https://linear-10.frequency.stream/dist/plex/10/hls/master/playlist.m3u8,网络源,https://i.imgur.com/d4xEiXX.png,0.576,未分组,,,,无音频,error,0.0,False,False,0,0
Pointless (1080p) [Geo-blocked],https://amg00627-amg00627c34-samsung-au-8173.playouts.now.amagi.tv/playlist/amg00627-banijayfast-pointless-samsungau/playlist.m3u8,网络源,,0.264,未分组,,,,无音频,error,0.0,False,False,0,0
PrimaFree,https://5f22d76e220e1.streamlock.net/primafree/primafree/playlist.m3u8,网络源,https://irp.cdn-website.com/184bfd6a/MOBILE/jpg/477.jpg,2.228,未分组,h264,1280x720,25.0,有音频,疑似假源,0.5833,True,False,0.9583,0.0
Podium.TV 2 (1080p) [Not 24/7],https://rrr.sz.xlcdn.com/?account=ndc_mediagroep&file=NDC2&output=playlist.m3u8&service=wowza&type=live,网络源,https://i.imgur.com/bAhMhuz.jpg,3.458,未分组,h264,1920x1080,30.0,无音频,疑似假源,0.5104,True,True,1.0,0.0
Pluto TV Crime Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/608aa777b907770007e5d05d/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,https://i.imgur.com/QwEpDY9.png,0.103,未分组,,,,无音频,error,0.0,False,False,0,0
Pluto TV Sci-Fi Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/61728bb9ee3773000840c1fa/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,https://i.imgur.com/vSzd5m7.png,0.123,未分组,,,,无音频,error,0.0,False,False,0,0
Pluto TV Natura Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/60802b37709d6b0007b0c549/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,https://i.imgur.com/bGZkH6b.png,0.109,未分组,,,,无音频,error,0.0,False,False,0,0
Record TV Itapoan (720p) [Geo-blocked],https://playplussdr-lh.akamaihd.net/i/pp_sdr@377858/index_720_av-b.m3u8,网络源,https://upload.wikimedia.org/wikipedia/pt/thumb/1/13/Logotipo_da_RecordTV_Itapoan.png/512px-Logotipo_da_RecordTV_Itapoan.png,0.233,未分组,,,,无音频,error,0.0,False,False,0,0
Radio Bremen Fernsehen (1080p) [Geo-blocked],https://rbhlslive.akamaized.net/hls/live/2020435/rbfs/master.m3u8,网络源,https://i.imgur.com/wsTOcuX.png,0.412,未分组,,,,无音频,error,0.0,False,False,0,0
