频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,未通过信息,相似度,是否假源,是否轮回,轮回相似度,轮回波动
[BD]cctv5 plus,https://t.freetv.fun/live/cctv5-plus-2.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001757126121_81.png,0.779,未分组,h264,1920x1080,30.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
[BD]cctv1,https://t.freetv.fun/live/cctv1-5.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001359645907_15.png,0.926,未分组,h264,1920x1080,30.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
[HD]cctv5体育,https://t.freetv.fun/live/cctv5ti-yu.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001808321738_22.jpg,1.884,未分组,,,,无音频,error,0.0,False,False,0,0
[SD]cctv12,https://t.freetv.fun/live/cctv12-17.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001556307504_11.png,16.642,未分组,h264,720x576,25.0,有音频,error,0.0,False,False,0,0
[BD]cctv-4 中文国际,https://t.freetv.fun/live/cctv-4-zhong-wen-guo-ji-4.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125055001229701_29.jpg,1.808,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]etv,https://t.freetv.fun/live/etv-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164603528342_17.png,0.709,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]gloob 2,https://t.freetv.fun/live/gloob-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/07/16/20170716160114548110_71.png,0.181,未分组,,,,无音频,error,0.0,False,False,0,0
[VGA]marka tv,https://t.freetv.fun/live/marka-tv.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222252166727_36.png,1.907,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv-10,https://t.freetv.fun/live/cctv-10-1.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001612572151_13.png,0.755,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv16,https://t.freetv.fun/live/cctv16-6.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001520864227_20.jpg,0.763,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv-12高清,https://t.freetv.fun/live/cctv-12gao-qing.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001556307504_11.png,1.879,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]chc影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying.m3u8,网络源,https://epg.pw/media/images/channel/2024/07/28/large/20240728161930253838_70.jpg,1.948,未分组,,,,无音频,error,0.0,False,False,0,0
[VGA]тнт international,https://t.freetv.fun/live/tnt-international-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174912035196_59.png,2.333,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]premiere 6,https://t.freetv.fun/live/premiere-6.m3u8,网络源,https://epg.pw/media/,0.315,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]ช่อง nesn,https://t.freetv.fun/live/ch-ng-nesn.m3u8,网络源,https://epg.pw/media/images/channel/2023/06/01/large/20230601220959793959_91.png,1.231,未分组,h264,1280x720,25.0,有音频,疑似假源,0.4792,True,True,1.0,0.0
[HD]euronews,https://t.freetv.fun/live/euronews-10.m3u8,网络源,https://epg.pw/media/images/channel/2022/04/19/large/20220419010749751376_23.png,10.155,未分组,,,,无音频,error,0.0,False,False,0,0
[SD]nw magazine,https://t.freetv.fun/live/nw-magazine.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/07/01/20150701230116306043_67.jpg,0.266,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]cctv14少儿,https://t.freetv.fun/live/cctv14shao-er.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001539178535_27.png,1.884,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]cctv6电影,https://t.freetv.fun/live/cctv6dian-ying.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001735955364_69.png,1.897,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv2,https://t.freetv.fun/live/cctv2-8.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001945876001_87.png,0.783,未分组,h264,1920x1080,30.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
[SD]epic,https://t.freetv.fun/live/epic.m3u8,网络源,https://epg.pw/media/images/channel/2021/06/24/large/20210624003655329914_31.png,0.924,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]cetv4,https://t.freetv.fun/live/cetv4.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/10/23/20151023181206937281_49.jpg,1.881,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]espn brasil 3,https://t.freetv.fun/live/espn-brasil-3.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/05/12/20160512220011575873_25.png,0.160,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv-9高清,https://t.freetv.fun/live/cctv-9gao-qing.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001710136564_30.png,1.879,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv4-中文国际,https://t.freetv.fun/live/cctv4-zhong-wen-guo-ji-6.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001917639668_91.png,1.708,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv9,https://t.freetv.fun/live/cctv9-8.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001710136564_30.png,1.362,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv15,https://t.freetv.fun/live/cctv15-4.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001529466715_75.png,0.741,未分组,h264,1920x1080,30.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
[BD]cna *s,https://t.freetv.fun/live/cna-s.m3u8,网络源,https://epg.pw/media/images/channel/2023/01/14/large/20230114191550513154_10.png,1.911,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]cctv9纪录,https://t.freetv.fun/live/cctv9ji-lu.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001710136564_30.png,1.892,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]dream tv,https://t.freetv.fun/live/dream-tv.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174133886735_86.png,1.915,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]majid,https://t.freetv.fun/live/majid.m3u8,网络源,https://epg.pw/media/images/channel/2021/10/16/large/20211016152205994811_26.png,0.386,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv5,https://t.freetv.fun/live/cctv5-4.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001827124534_66.png,16.196,未分组,h264,1920x1080,25.0,有音频,error,0.0,False,False,0,0
[HD]cctv4中文国际,https://t.freetv.fun/live/cctv4zhong-wen-guo-ji.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125055001229701_29.jpg,1.901,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]ช่อง crime plus investigation,https://t.freetv.fun/live/ch-ng-crime-plus-investigation.m3u8,网络源,https://epg.pw/media/images/channel/2022/12/28/large/20221228232959122383_97.png,0.984,未分组,h264,1280x720,25.0,有音频,疑似假源,0.4792,True,True,1.0,0.0
[SD]cctv11-戏曲,https://t.freetv.fun/live/cctv11-xi-qu.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001605278776_41.png,1.915,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]euronews,https://t.freetv.fun/live/euronews-7.m3u8,网络源,https://epg.pw/media/images/channel/2022/04/19/large/20220419002407519228_77.png,10.072,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv13-新闻,https://t.freetv.fun/live/cctv13-xin-wen.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001548035027_74.png,1.874,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv1综合,https://t.freetv.fun/live/cctv1zong-he-6.php,网络源,https://epg.pw/media/images/channel/2024/05/16/large/20240516043525045887_55.png,1.692,未分组,,,,无音频,error,0.0,False,False,0,0
[SD]mtv base *s,https://t.freetv.fun/live/mtv-base-s.m3u8,网络源,https://epg.pw/media/images/channel/2022/04/13/large/20220413134806714625_30.png,1.890,未分组,,,,无音频,error,0.0,True,True,0,0
[HD]ici television,https://t.freetv.fun/live/ici-television.m3u8,网络源,https://epg.pw/media/images/channel/2019/01/06/large/20190106152133298331_44.png,1.897,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]cctv15音乐,https://t.freetv.fun/live/cctv15yin-le-1.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001529466715_75.png,1.876,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv2-财经,https://t.freetv.fun/live/cctv2-cai-jing-6.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001945876001_87.png,1.577,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv15-音乐,https://t.freetv.fun/live/cctv15-yin-le.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001529466715_75.png,4.408,未分组,hevc,1920x1080,25.0,有音频,error,0.0,False,False,0,0
[SD]nw magazine,https://t.freetv.fun/live/nw-magazine-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/07/01/20150701230116306043_67.jpg,0.352,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv4k,https://t.freetv.fun/live/cctv4k.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001917639668_91.png,0.757,未分组,h264,1920x1080,30.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
[SD]cctv9-记录,https://t.freetv.fun/live/cctv9-ji-lu-1.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001710136564_30.png,1.694,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv-15高清,https://t.freetv.fun/live/cctv-15gao-qing.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001529466715_75.png,1.913,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv11-戏曲,https://t.freetv.fun/live/cctv11-xi-qu-3.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001605278776_41.png,1.774,未分组,,,,无音频,error,0.0,False,False,0,0
[SD]fast funbox,https://t.freetv.fun/live/fast-funbox.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/05/19/20140519011009554067_49.png,1.073,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]chc影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying-1.php,网络源,https://epg.pw/media/images/channel/2024/07/28/large/20240728161930253838_70.jpg,0.758,未分组,h264,1920x1080,30.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
[BD]cctv16,https://t.freetv.fun/live/cctv16-2.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001520864227_20.jpg,4.391,未分组,hevc,1920x1080,25.0,有音频,error,0.0,False,False,0,0
[BD]cctv12-社会与法,https://t.freetv.fun/live/cctv12-she-hui-yu-fa-1.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001556307504_11.png,1.856,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv8-电视剧,https://t.freetv.fun/live/cctv8-dian-shi-ju-3.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001717964200_12.png,1.578,未分组,,,,无音频,error,0.0,False,False,0,0
[VGA]pbs ket world (480p),https://t.freetv.fun/live/pbs-ket-world-480p.m3u8,网络源,https://epg.pw/media/images/channel/2017/03/04/large/20170304152645606329_83.png,0.826,未分组,h264,640x360,30.0,有音频,疑似假源,1.0,True,True,1.0,0.0
[VGA]ebs2,https://t.freetv.fun/live/ebs2.php,网络源,https://epg.pw/media/images/channel/2022/09/30/large/20220930173408501438_51.jpg,2.271,未分组,h264,720x400,29.97002997002997,有音频,error,0.0,False,False,0,0
[BD]cctv2-财经,https://t.freetv.fun/live/cctv2-cai-jing-3.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001945876001_87.png,3.862,未分组,hevc,1920x1080,25.0,有音频,error,0.0,False,False,0,0
[BD]cctv-10高清,https://t.freetv.fun/live/cctv-10gao-qing.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001612572151_13.png,1.874,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]dream tv,https://t.freetv.fun/live/dream-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174133886735_86.png,1.877,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv3,https://t.freetv.fun/live/cctv3-11.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001936710108_56.png,3.282,未分组,hevc,1920x1080,25.0,有音频,error,0.0,False,False,0,0
[BD]cctv10,https://t.freetv.fun/live/cctv10-9.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001612572151_13.png,0.766,未分组,h264,1920x1080,30.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
[HD]ktla-dt1,https://t.freetv.fun/live/ktla-dt1.m3u8,网络源,https://epg.pw/media/images/channel/2025/06/28/large/20250628050616794317_31.jpeg,0.409,未分组,,,,无音频,error,0.0,False,False,0,0
[VGA]nbt,https://t.freetv.fun/live/nbt.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/25/large/20221125164258717461_57.png,1.879,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]ช่อง eurosport 2,https://t.freetv.fun/live/ch-ng-eurosport-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/12/30/20151230055619280597_21.png,1.235,未分组,h264,1280x720,25.0,有音频,疑似假源,0.4792,True,True,1.0,0.0
[BD]cartoonito,https://t.freetv.fun/live/cartoonito.m3u8,网络源,https://epg.pw/media/images/channel/2022/01/19/large/20220119215706220661_57.png,0.194,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv-5高清,https://t.freetv.fun/live/cctv-5gao-qing.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001808321738_22.jpg,1.896,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]euronews pt,https://t.freetv.fun/live/euronews-pt.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/02/20/20150220165831768637_33.jpg,9.900,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv-4k高清,https://t.freetv.fun/live/cctv-4kgao-qing-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/12/04/20161204183424056712_11.png,1.901,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv2,https://t.freetv.fun/live/cctv2-6.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001945876001_87.png,14.682,未分组,h264,1920x1080,50.0,有音频,error,0.0,False,False,0,0
[BD]cnbc asia財經,https://t.freetv.fun/live/cnbc-asiacai-jing-5.m3u8,网络源,https://epg.pw/media/images/channel/2024/07/13/large/20240713001632561840_94.png,6.392,未分组,h264,1920x1080,30.0,有音频,error,0.0,False,False,0,0
[BD]cctv16,https://t.freetv.fun/live/cctv16-4.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001520864227_20.jpg,1.915,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]hbo,https://t.freetv.fun/live/hbo-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/06/10/large/20240610185422140004_63.png,1.893,未分组,,,,无音频,error,0.0,True,True,0,0
[BD]cctv-6高清,https://t.freetv.fun/live/cctv-6gao-qing.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001735955364_69.png,1.928,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv5 plus,https://t.freetv.fun/live/cctv5-plus-5.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001746078420_25.png,0.752,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]khl,https://t.freetv.fun/live/khl-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/02/20/20150220194845595152_34.jpg,0.705,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv13,https://t.freetv.fun/live/cctv13-2.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001548035027_74.png,19.425,未分组,h264,1920x1080,25.0,有音频,error,0.0,False,False,0,0
[HD]espn2,https://t.freetv.fun/live/espn2.m3u8,网络源,https://epg.pw/media/images/channel/2020/11/14/large/20201114212508180517_30.png,0.522,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv13,https://t.freetv.fun/live/cctv13-5.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001548035027_74.png,0.793,未分组,h264,1920x1080,30.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
[BD]cctv2,https://t.freetv.fun/live/cctv2-3.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001945876001_87.png,3.849,未分组,hevc,1920x1080,25.0,有音频,error,0.0,False,False,0,0
[HD]cctv1综合,https://t.freetv.fun/live/cctv1zong-he.m3u8,网络源,https://epg.pw/media/images/channel/2024/05/16/large/20240516043525045887_55.png,1.898,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv-14高清,https://t.freetv.fun/live/cctv-14gao-qing.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001539178535_27.png,1.904,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv-7高清,https://t.freetv.fun/live/cctv-7gao-qing.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001726519561_49.png,1.862,未分组,,,,无音频,error,0.0,False,False,0,0
[SD]long beach television (720p),https://t.freetv.fun/live/long-beach-television-720p.m3u8,网络源,https://epg.pw/media/images/channel/2019/01/06/large/20190106152133298331_44.png,0.386,未分组,h264,1280x720,30.0,有音频,error,0.0,False,False,0,0
[BD]hbo famliy,https://t.freetv.fun/live/hbo-famliy.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/24/large/20220524233028154751_25.png,1.845,未分组,,,,无音频,error,0.0,True,True,0,0
[SD]cctv第一剧场,https://t.freetv.fun/live/cctvdi-yi-ju-chang-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/09/07/large/20220907150153591598_13.jpg,2.230,未分组,mpeg2video,720x576,25.0,有音频,疑似假源,0.5521,True,True,1.0,0.0
[BD]cctv8k,https://t.freetv.fun/live/cctv8k.php,网络源,https://epg.pw/media/images/channel/2025/01/28/large/20250128055557713287_44.png,0.780,未分组,h264,1920x1080,30.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
[BD]ginx esports tv,https://t.freetv.fun/live/ginx-esports-tv-9.m3u8,网络源,https://epg.pw/media/images/channel/2021/11/07/large/20211107010602834534_73.png,1.923,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]ช่อง nbc buffalo,https://t.freetv.fun/live/ch-ng-nbc-buffalo.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/18/large/20220318090322701392_73.png,1.238,未分组,h264,1280x720,25.0,有音频,疑似假源,0.4792,True,True,1.0,0.0
[HD]cctv10科教,https://t.freetv.fun/live/cctv10ke-jiao.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001612572151_13.png,1.905,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]donna tv,https://t.freetv.fun/live/donna-tv.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/11/22/20171122053653080860_83.jpg,1.910,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]cctv3综艺,https://t.freetv.fun/live/cctv3zong-yi.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001936710108_56.png,1.917,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]istv,https://t.freetv.fun/live/istv.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/19/large/20230719183008642095_72.png,1.911,未分组,,,,无音频,error,0.0,True,True,0,0
[BD]cctv10,https://t.freetv.fun/live/cctv10-3.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001612572151_13.png,3.539,未分组,hevc,1920x1080,25.0,有音频,error,0.0,False,False,0,0
[HD]cctv2财经,https://t.freetv.fun/live/cctv2cai-jing.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001945876001_87.png,1.885,未分组,,,,无音频,error,0.0,False,False,0,0
[SD]bridge classic,https://t.freetv.fun/live/bridge-classic.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/02/23/20170223041449844107_44.png,2.955,未分组,h264,720x576,25.0,有音频,error,0.0,False,False,0,0
[HD]home plus,https://t.freetv.fun/live/home-plus.m3u8,网络源,https://epg.pw/media/images/channel/2023/02/12/large/20230212215529490602_27.png,1.697,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]hoy tv,https://t.freetv.fun/live/hoy-tv.php,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722211941013059_20.png,0.497,未分组,h264,1920x1080,30.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
[BD]jordan songs,https://t.freetv.fun/live/jordan-songs.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821085411229653_14.jpg,1.919,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]cctv13-新闻,https://t.freetv.fun/live/cctv13-xin-wen-5.php,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001548035027_74.png,1.917,未分组,,,,无音频,error,0.0,False,False,0,0
[VGA]cgtn,https://t.freetv.fun/live/cgtn-6.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2018/05/16/20180516070123835480_63.jpg,1.908,未分组,,,,无音频,error,0.0,False,False,0,0
[SD]bridge tv,https://t.freetv.fun/live/bridge-tv-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506175000792370_26.png,9.679,未分组,h264,720x576,25.0,有音频,error,0.0,False,False,0,0
[HD]dog tv,https://t.freetv.fun/live/dog-tv.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222013598773_74.png,0.339,未分组,,,,无音频,error,0.0,False,False,0,0
