频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,未通过信息,相似度,是否假源,是否轮回,轮回相似度,轮回波动
è¥¿è—å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=d9gGTR&tk=FgM0vQMejxvG,网络源,,5.067,未分组,,,,无音频,error,0.0,False,False,0,0
è¾½å®å«è§†,https://t.freetv.fun/live/liao-zhu-wei-shi-7.php,网络源,,2.492,未分组,,,,无音频,error,0.0,False,False,0,0
é’æµ·å«è§†,https://t.freetv.fun/live/qing-hai-wei-shi-9.m3u8,网络源,,0.940,未分组,h264,1920x1080,28.0,有音频,疑似假源,0.5,True,True,1.0,0.0
é»‘é¾™æ±Ÿå«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=ZdSvAH&tk=FgM0vQMejxvG,网络源,,5.129,未分组,,,,无音频,error,0.0,False,False,0,0
é‡åº†å«è§†,http://dms.yryyj.site:8188/udp/239.76.246.92:1234,网络源,,6.957,未分组,,,,无音频,error,0.0,False,False,0,0
é™•è¥¿å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=TmgIbw&tk=FgM0vQMejxvG,网络源,,5.061,未分组,,,,无音频,error,0.0,False,False,0,0
é‡åº†å«è§†,https://stream1.freetv.fun/6b1a26475db46a339ef3275d2919c0598cf23fe3b089042766d48d6adeb71982.m3u8,网络源,,1.903,未分组,h264,1280x720,25.0,有音频,疑似假源,0.5104,True,True,1.0,0.0
å‡¤å‡°èµ„è®¯,http://cdn5.1678520.xyz/live/live2.1.php?id=fhzx,网络源,,0.136,未分组,,,,无音频,error,0.0,False,False,0,0
è¥¿è—å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=aVSmal&tk=FgM0vQMejxvG,网络源,,5.153,未分组,,,,无音频,error,0.0,False,False,0,0
å¤§æ¹¾åŒºå«è§†,http://43.251.226.89:8080/play/39.m3u8,网络源,,2.966,未分组,h264,1920x1080,25.0,有音频,error,0.0,False,False,0,0
å‡¤å‡°èµ„è®¯,http://free.cnlive.club/channel/n4966a4fb.m3u8?q=111.170.171.148,网络源,,3.157,未分组,h264,1920x1080,30.0,无音频,疑似假源,0.4271,True,True,1.0,0.0
é‡åº†å«è§†,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/chongqing/1000/index.m3u8?msisdn=20260124060204aebc372004ad41979d95c9d04cae4071&mdspid=&spid=600697&netType=0&sid=5910022305&pid=2028597139&timestamp=20260124060204&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=738910914&ParentNodeID=-99&assertID=5910022305&client_ip=218.28.233.106&SecurityKey=20260124060204&promotionId=&mvid=5900004329&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=cf2824b0e42e5cad7f84e8d331db4ea8,网络源,,0.069,未分组,,,,无音频,error,0.0,False,False,0,0
é™•è¥¿å«è§†,https://t.freetv.fun/live/shan-xi-wei-shi-14.m3u8,网络源,,0.949,未分组,h264,1920x1080,28.0,有音频,疑似假源,0.5,True,True,1.0,0.0
è¾½å®å«è§†,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/liaoningwshd/2000/index.m3u8?msisdn=20260124112506de2ac45193cc4f1e84f4e1bf84439f48&mdspid=&spid=600572&netType=4&sid=5910022198&pid=2028597139&timestamp=20260124112506&Channel_ID=0116_2600001300-99000-201600010013032&ProgramID=630291707&ParentNodeID=-99&assertID=5910022198&client_ip=123.156.228.37&SecurityKey=20260124112506&promotionId=&mvid=5101043014&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=475716823ed1a39e48ca9754d989b01e,网络源,,0.154,未分组,,,,无音频,error,0.0,False,False,0,0
é»‘é¾™æ±Ÿå«è§†,http://113.25.252.226:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,9.551,未分组,h264,1920x1080,50.0,有音频,error,0.0,False,False,0,0
è¥¿è—å«è§†,https://stream1.freetv.fun/31c5a6eb142e1f3abdf4ced6f51012753676db47e3e7f296671ea0983f9cbbbf.m3u8,网络源,,1.682,未分组,h264,1280x720,25.0,有音频,疑似假源,0.5104,True,True,1.0,0.0
ä¸‰æ²™å«è§†,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/ssws/50/20251127/index.m3u8?msisdn=20260124080209d8119b4694ab442e99a92ef39cefe8ce&mdspid=&spid=600697&netType=0&sid=5910022307&pid=2028597139&timestamp=20260124080209&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=961023778&ParentNodeID=-99&assertID=5910022307&client_ip=218.28.233.106&SecurityKey=20260124080209&promotionId=&mvid=5900006777&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e1b66a06ed8968f8738428c4a6a379d0,网络源,,0.065,未分组,,,,无音频,error,0.0,False,False,0,0
Nowæ–°é—»,https://mgev.188766.xyz/?migutoken=514d2c244287aeaaa4ed1ff1c356764b&id=hk_now&type=dy,网络源,,0.478,未分组,h264,1920x1080,28.0,有音频,疑似假源,0.5,True,True,1.0,0.0
é’æµ·å«è§†,https://stream1.freetv.fun/fad5348a9b285c835736b9f812f4785acff0120fc543ca59063b87dca13e7229.m3u8,网络源,,1.683,未分组,h264,1280x720,25.0,有音频,疑似假源,0.5104,True,True,1.0,0.0
è¥¿è—å«è§†,https://stream1.freetv.fun/e9b551911f75a12de9d10157ac98a47d34040438240edc0626e3a1d0dfe7b3d2.m3u8,网络源,,1.687,未分组,h264,1280x720,25.0,有音频,疑似假源,0.5104,True,True,1.0,0.0
TVBæ— çº¿æ–°é—»,https://t.freetv.fun/live/wu-xian-xin-wen-5.php,网络源,,0.560,未分组,h264,1920x1080,30.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
è´µå·å«è§†,https://t.freetv.fun/live/gui-zhou-wei-shi-4.m3u8,网络源,,2.270,未分组,,,,无音频,error,0.0,False,False,0,0
é’æµ·å«è§†,https://stream1.freetv.fun/cb4ff9a4049239fb65c050d7dbd333d9d83b7021661c4861e5e58b9cfb523641.m3u8,网络源,,1.693,未分组,h264,1280x720,25.0,有音频,疑似假源,0.5104,True,True,1.0,0.0
å‡¤å‡°èµ„è®¯,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzx,网络源,,0.132,未分组,,,,无音频,error,0.0,False,False,0,0
TVBæ— çº¿æ–°é—»,http://php.jdshipin.com/TVOD/iptv.php?id=wxxw,网络源,,0.195,未分组,,,,无音频,error,0.0,False,False,0,0
è´µå·å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=A2bDrQ&tk=FgM0vQMejxvG,网络源,,5.264,未分组,,,,无音频,error,0.0,False,False,0,0
å…«å¤§ç»¼åˆ,https://t.freetv.fun/live/ba-da-zong-he-1.m3u8,网络源,,2.503,未分组,,,,无音频,error,0.0,False,False,0,0
é‡åº†å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=R46p1A&tk=FgM0vQMejxvG,网络源,,5.092,未分组,,,,无音频,error,0.0,False,False,0,0
å…µå›¢å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=A37gyx&tk=FgM0vQMejxvG,网络源,,5.276,未分组,,,,无音频,error,0.0,False,False,0,0
å‡¤å‡°ä¸­æ–‡,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzw,网络源,,0.142,未分组,,,,无音频,error,0.0,False,False,0,0
é’æµ·å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=FoqTU6&tk=FgM0vQMejxvG,网络源,,5.078,未分组,,,,无音频,error,0.0,False,False,0,0
è¥¿è—å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=JvmyFu&tk=FgM0vQMejxvG,网络源,,5.239,未分组,,,,无音频,error,0.0,False,False,0,0
è¾½å®å«è§†,http://dms.yryyj.site:8188/udp/239.76.245.197:1234,网络源,,5.953,未分组,,,,无音频,error,0.0,False,False,0,0
å…µå›¢å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=xpKl85&tk=FgM0vQMejxvG,网络源,,5.063,未分组,,,,无音频,error,0.0,False,False,0,0
åº·å·´å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=slYPRK&tk=FgM0vQMejxvG,网络源,,5.064,未分组,,,,无音频,error,0.0,False,False,0,0
é»‘é¾™æ±Ÿå«è§†,https://t.freetv.fun/live/hei-long-jiang-wei-shi-4.m3u8,网络源,,2.339,未分组,,,,无音频,error,0.0,False,False,0,0
ä¸­å¤©äºšæ´²,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv109,网络源,,7.171,未分组,,,,无音频,error,0.0,False,False,0,0
é‡åº†å«è§†,https://www.yangshipin.cn/tv/home?pid=600002531,网络源,,0.134,未分组,,,,无音频,error,0.0,False,False,0,0
ä¸‰æ²™å«è§†,https://t.freetv.fun/live/san-sha-wei-shi-10.m3u8,网络源,,0.931,未分组,h264,1920x1080,28.0,有音频,疑似假源,0.5,True,True,1.0,0.0
é™•è¥¿å«è§†,http://219.146.95.58:59902/tsfile/live/0136_1.m3u8,网络源,,7.083,未分组,h264,720x576,50.0,有音频,error,0.0,False,False,0,0
å‡¤å‡°ä¸­æ–‡,http://cdn.163189.xyz/live/fhzw/stream.m3u8,网络源,,0.288,未分组,,,,无音频,error,0.0,False,False,0,0
é¦™æ¸¯å«è§†,https://stream1.freetv.fun/xiang-gang-wei-shi-13.m3u8,网络源,,2.832,未分组,,,,无音频,error,0.0,False,False,0,0
ä¸‰æ²™å«è§†,https://stream1.freetv.fun/fd1abacd02d10bf9e60b98fdc292704eefa30cff9e4eb0816eec3156e687c991.m3u8,网络源,,0.742,未分组,h264,1920x1080,28.0,有音频,疑似假源,0.5,True,True,1.0,0.0
ä¸­å¤©æ–°é—»,http://222.128.55.152:9080/live/fc.m3u8,网络源,,2.764,未分组,h264,1920x1080,30.0,有音频,疑似假源,0.5521,True,True,1.0,0.0
å‡¤å‡°èµ„è®¯,https://stream1.freetv.fun/a5857ad51b58a0f7a8c9cbdf291571692b0eed9f5ab2cfce97a211260533c0d8.m3u8,网络源,,1.681,未分组,h264,1280x720,25.0,有音频,疑似假源,0.5104,True,True,1.0,0.0
å‡¤å‡°é¦™æ¸¯,https://t.freetv.fun/live/feng-huang-xiang-gang-6.m3u8,网络源,,0.707,未分组,h264,1920x1080,28.0,有音频,疑似假源,0.5,True,True,1.0,0.0
è¥¿è—å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=3QviWD&tk=FgM0vQMejxvG,网络源,,5.296,未分组,,,,无音频,error,0.0,False,False,0,0
é™•è¥¿å«è§†,https://t.freetv.fun/live/shan-xi-wei-shi-13-1.php,网络源,,2.536,未分组,,,,无音频,error,0.0,False,False,0,0
å‡¤å‡°èµ„è®¯,https://mgev.188766.xyz/?migutoken=b9183569241877c5fd8d624a67a5fa45&id=fhzx&pp=1,网络源,,0.481,未分组,h264,1920x1080,28.0,有音频,疑似假源,0.5,True,True,1.0,0.0
é»‘é¾™æ±Ÿå«è§†,https://stream1.freetv.fun/9225372ccf204b1122cfe8ce93b8f304cd148fdd06f4f45d8992c3d95efa5c96.m3u8,网络源,,1.664,未分组,h264,1280x720,25.0,有音频,疑似假源,0.5104,True,True,1.0,0.0
Nowæ–°é—»,http://cdn.163189.xyz/163189/now,网络源,,0.064,未分组,,,,无音频,error,0.0,False,False,0,0
å…µå›¢å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=BbS8jC&tk=FgM0vQMejxvG,网络源,,5.064,未分组,,,,无音频,error,0.0,False,False,0,0
è¥¿è—å«è§†,https://stream1.freetv.fun/9e041e12cf6c2e58209426d8476f89f9aaf43fd1313a85e817fdb63d9cba2b54.m3u8,网络源,,1.720,未分组,h264,1280x720,25.0,有音频,疑似假源,0.5104,True,True,1.0,0.0
å¤§æ¹¾åŒºå«è§†,https://t.freetv.fun/live/da-wan-qu-wei-shi-gao-qing-10.m3u8,网络源,,2.417,未分组,,,,无音频,error,0.0,False,False,0,0
å‡¤å‡°èµ„è®¯,https://t.freetv.fun/live/feng-huang-zi-xun-2.php,网络源,,0.894,未分组,h264,1920x1080,30.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2,网络源,,0.690,未分组,,,,无音频,error,0.0,False,False,0,0
é’æµ·å«è§†,https://stream1.freetv.fun/7e3962f35a8b86e1396f1ac3a1a18a0fa6965b348b567281c7b6725f4753fdc1.m3u8,网络源,,1.689,未分组,h264,1280x720,25.0,有音频,疑似假源,0.5104,True,True,1.0,0.0
è¾½å®å«è§†,http://120.76.248.139/live/bfgd/4200000185.m3u8,网络源,,3.011,未分组,mpeg2video,720x576,25.0,有音频,error,0.0,False,False,0,0
è¥¿è—å«è§†,https://stream1.freetv.fun/546e5d92d47a86a4aeafe2ead4e6609fc32fc5992c2eed9f4f3e7645ef686355.m3u8,网络源,,1.679,未分组,h264,1280x720,25.0,有音频,疑似假源,0.5104,True,True,1.0,0.0
åº·å·´å«è§†,http://139.196.151.191:2051/rtp/239.45.1.251:5140,网络源,,3.285,未分组,,,,无音频,error,0.0,False,False,0,0
å‡¤å‡°ä¸­æ–‡,https://cdn6.101.qzz.io/163189/fhzw,网络源,,0.779,未分组,,,,无音频,error,0.0,False,False,0,0
å‡¤å‡°é¦™æ¸¯,https://cdn6.163189.xyz/live/fhhk/stream.m3u8,网络源,,0.217,未分组,,,,无音频,error,0.0,False,False,0,0
å¤§æ¹¾åŒºå«è§†,https://t.freetv.fun/live/da-wan-qu-wei-shi-gao-qing.m3u8,网络源,,2.516,未分组,,,,无音频,error,0.0,False,False,0,0
é’æµ·å«è§†,https://www.freetv.top/migu/947472506.m3u8?migutoken=1f19e5986a0a2ef4e7a8d09edf9a6b8faf270d5320ef4f13eaa876ea8a3ecc2263d1cd2dacb91ceadd6c38af23137707d164462be4cee5d1357c3a8289e0f87ebbce11f5d97c0daa3ac94ae7a1,网络源,,1.318,未分组,h264,1920x1080,30.0,有音频,error,0.0,True,True,0,0
è¾½å®å«è§†,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/liaoningwshd/2000/index.m3u8?msisdn=20260124080208f4caa177bcb0421c9d185ea262dc866b&mdspid=&spid=600572&netType=0&sid=5910022198&pid=2028597139&timestamp=20260124080208&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=630291707&ParentNodeID=-99&assertID=5910022198&client_ip=218.28.233.106&SecurityKey=20260124080208&promotionId=&mvid=5101043014&mcid=500020&playurlVersion=WX-A1-9.1.1.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2626bd7e98a461a4a0fba796a56e3e03,网络源,,0.127,未分组,,,,无音频,error,0.0,False,False,0,0
å…µå›¢å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=mnocwr&tk=FgM0vQMejxvG,网络源,,5.062,未分组,,,,无音频,error,0.0,False,False,0,0
