频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,未通过信息,相似度,是否假源,是否轮回,轮回相似度,轮回波动
å¿«ä¹å‚é’“,https://migu.188766.xyz/?migutoken=49747ed2362815b1c9b8ef67302f44e5&id=%E5%BF%AB%E4%B9%90%E5%9E%82%E9%92%93&type=yy,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¿«ä¹å‚é’“.png,0.509,未分组,h264,1920x1080,28.0,有音频,疑似假源,0.5,True,True,1.0,0.0
äº”æ˜Ÿä½“è‚²,http://8.138.7.223/tv/shtv.php?id=wxty,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/äº”æ˜Ÿä½“è‚².png,1.038,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]ช่อง lifetime,https://t.freetv.fun/live/ch-ng-lifetime.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/28/large/20240428174927817268_88.png,1.352,未分组,h264,1280x720,25.0,有音频,疑似假源,0.4792,True,True,1.0,0.0
æµæºç”µè§†ä¸€å¥—,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æµæºç”µè§†ä¸€å¥—.png,0.059,未分组,,,,无音频,error,0.0,False,False,0,0
æ˜ç å°,https://t.freetv.fun/live/ming-zhu-1.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ˜ç å°.png,0.698,未分组,,,,无音频,error,0.0,False,False,0,0
å†…é»„ç»¼åˆ,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?wsSecret=df15530a0abec41b14bca00fc96270d1&wsTime=1654956569,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å†…é»„ç»¼åˆ.png,0.068,未分组,,,,无音频,error,0.0,False,False,0,0
ç”˜è‚ƒç»æµ,https://hls.gstv.com.cn/49048r/10iv1j.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ç”˜è‚ƒç»æµ.png,1.765,未分组,,,,无音频,error,0.0,False,False,0,0
ä¸œæ£®ç»¼åˆ,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸œæ£®ç»¼åˆ.png,0.714,未分组,h264,1920x1080,60.0,无音频,疑似假源,0.5417,True,True,1.0,0.0
[BD]八大精彩,https://t.freetv.fun/live/ba-da-jing-cai.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718002502772228_50.png,1.776,未分组,,,,无音频,error,0.0,False,False,0,0
å±±ä¸œä½“è‚²,https://stream1.freetv.fun/shan-dong-ti-yu-6.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å±±ä¸œä½“è‚².png,1.768,未分组,,,,无音频,error,0.0,False,False,0,0
CHCå®¶åº­å½±é™¢,https://stream1.freetv.fun/chcjia-ting-ying-yuan-9.ctv,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CHCå®¶åº­å½±é™¢.png,0.959,未分组,h264,1920x1080,28.0,有音频,疑似假源,0.5,True,True,1.0,0.0
å¤§å®ç»¼åˆ,http://live.daningtv.com/aac_dngb/playlist.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¤§å®ç»¼åˆ.png,4.964,未分组,,,,有音频,error,0.0,False,False,0,0
æ·˜ç”µå½±,https://stream1.freetv.fun/tao-dian-ying-8.ctv,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ·˜ç”µå½±.png,2.468,未分组,,,,无音频,error,0.0,False,False,0,0
æ·˜ç”µå½±,https://stream1.freetv.fun/tao-dian-ying-7.ctv,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ·˜ç”µå½±.png,1.845,未分组,,,,无音频,error,0.0,False,False,0,0
é–å¤©æ˜ ç”»,https://hls-gateway.vpstv.net/streams/476302.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/é–å¤©æ˜ ç”».png,0.123,未分组,,,,无音频,error,0.0,False,False,0,0
ä¸œæ£®ç»¼åˆ,https://hls-gateway.vpstv.net/streams/476987.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸œæ£®ç»¼åˆ.png,0.118,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-18.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126211024028574_31.jpg,1.702,未分组,,,,无音频,error,0.0,False,False,0,0
æ˜Ÿç©ºå«è§†,https://stream1.freetv.fun/xing-kong-wei-shi-12.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ˜Ÿç©ºå«è§†.png,1.889,未分组,,,,无音频,error,0.0,False,False,0,0
å±±ä¸œæ–°é—»,https://stream1.freetv.fun/shan-dong-xin-wen-7.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å±±ä¸œæ–°é—».png,1.794,未分组,,,,无音频,error,0.0,False,False,0,0
å±±ä¸œå°‘å„¿,https://stream1.freetv.fun/shan-dong-shao-er-2.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å±±ä¸œå°‘å„¿.png,3.011,未分组,,,,无音频,error,0.0,False,False,0,0
é­…åŠ›è¶³çƒ,https://www.freetv.top/migu/796070308.m3u8?migutoken=f4f71100ed3cd756f336e1f3b6d522c1338ee1ffd14316eea89e461d4e31e29395a265a9f1ec26b947fb0e7dc16296db47ae3bfea73caaee6901d17bfede63775878c0ab44c872939ba5b53baf,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/é­…åŠ›è¶³çƒ.png,1.439,未分组,h264,1920x1080,30.0,有音频,error,0.0,False,False,0,0
å±±ä¸œå°‘å„¿,https://stream1.freetv.fun/shan-dong-shao-er-4.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å±±ä¸œå°‘å„¿.png,2.117,未分组,,,,无音频,error,0.0,False,False,0,0
ç»å…¸ç”µå½±,https://stream1.freetv.fun/jing-dian-dian-ying-8.ctv,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ç»å…¸ç”µå½±.png,1.901,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]tvbs歡樂,https://t.freetv.fun/live/tvbshuan-le-13.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/28/large/20250128055954129777_18.png,2.914,未分组,,,,无音频,error,0.0,False,False,0,0
å®‰å¾½ç»¼è‰ºä½“è‚²,https://live.lalifeier.eu.org/ahtv/ahzyty.m3u8?t=1745774515&key=27009aec794adc785b22478c5aa2ae16,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å®‰å¾½ç»¼è‰ºä½“è‚².png,0.450,未分组,,,,无音频,error,0.0,False,False,0,0
æ˜Ÿç©ºå«è§†,https://cdn.iptv8k.top/dl/jrys.php?id=21&time=20240926215313&ip=111.229.253.40,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ˜Ÿç©ºå«è§†.png,0.859,未分组,h264,1920x1080,60.0,无音频,疑似假源,0.5417,True,True,1.0,0.0
[BD]fun探索娛樂,https://t.freetv.fun/live/funtan-suo-yu-le-5.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718012701691568_25.png,6.648,未分组,h264,1920x1080,30.0,有音频,error,0.0,False,False,0,0
ç”˜è‚ƒç»æµ,https://satellitepull.cnr.cn/live/wxgshhzs/playlist.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ç”˜è‚ƒç»æµ.png,1.187,未分组,,,,有音频,error,0.0,False,False,0,0
æ·˜ç”µå½±,https://stream1.freetv.fun/tao-dian-ying-3.ctv,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ·˜ç”µå½±.png,1.787,未分组,,,,无音频,error,0.0,False,False,0,0
è´µå·ç§»åŠ¨ç”µè§†,http://47.108.20.161:8866/guizhou/guizhou.php?id=gzyd,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/è´µå·ç§»åŠ¨ç”µè§†.png,1.075,未分组,,,,无音频,error,0.0,False,False,0,0
å“ˆå°”æ»¨å½±è§†,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå°”æ»¨å½±è§†.png,3.167,未分组,h264,640x480,25.0,有音频,error,0.0,False,False,0,0
å‡¤å‡°ä¸­æ–‡,https://mgev.188766.xyz/?migutoken=d2cb1d3b27ceb7f566c0b20cbf3dbca7&id=fhzw&pp=1,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å‡¤å‡°ä¸­æ–‡.png,0.518,未分组,h264,1920x1080,28.0,有音频,疑似假源,0.5,True,True,1.0,0.0
[BD]八大綜藝,https://t.freetv.fun/live/ba-da-zong-yi.m3u8,网络源,https://epg.pw/media/images/channel/2023/12/07/large/20231207033636715896_75.png,1.903,未分组,,,,无音频,error,0.0,False,False,0,0
é»‘é¾™æ±Ÿæ–°é—»æ³•æ²»,https://stream1.freetv.fun/hei-long-jiang-xin-wen-fa-zhi-7.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/é»‘é¾™æ±Ÿæ–°é—»æ³•æ²».png,1.915,未分组,,,,无音频,error,0.0,False,False,0,0
å®‰å¾½ç»¼è‰ºä½“è‚²,https://live.lalifeier.eu.org/ahtv/ahzyty.m3u8?t=1746292937&key=940b0f98a121c28884c74971efaac4de,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å®‰å¾½ç»¼è‰ºä½“è‚².png,3.107,未分组,,,,无音频,error,0.0,False,False,0,0
å“ˆå°”æ»¨èµ„è®¯,http://stream.hrbtv.net/zxpd/sd/live.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå°”æ»¨èµ„è®¯.png,1.957,未分组,h264,640x480,25.0,有音频,error,0.0,True,True,0,0
æ²³åŒ—å°‘å„¿ç§‘æ•™,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-7.ctv,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ²³åŒ—å°‘å„¿ç§‘æ•™.png,1.901,未分组,,,,无音频,error,0.0,False,False,0,0
æ²³åŒ—å°‘å„¿ç§‘æ•™,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-9.ctv,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ²³åŒ—å°‘å„¿ç§‘æ•™.png,1.918,未分组,,,,无音频,error,0.0,False,False,0,0
æ²é˜³æ–°é—»ç»¼åˆ,https://stream1.freetv.fun/qin-yang-xin-wen-zong-he-1.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ²é˜³æ–°é—»ç»¼åˆ.png,1.942,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]momo親子,https://t.freetv.fun/live/momoqin-zi-8.m3u8,网络源,https://epg.pw/media/img/logo/2013/10/30/bda3f89bec11e28ca511fc0f90e21ab3.jpg,8.292,未分组,h264,1920x1080,30.0,有音频,error,0.0,False,False,0,0
é»‘é¾™æ±Ÿå½±è§†,https://stream1.freetv.fun/hei-long-jiang-ying-shi-1.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/é»‘é¾™æ±Ÿå½±è§†.png,1.798,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]三立戏剧,https://t.freetv.fun/live/san-li-xi-ju.php,网络源,https://epg.pw/media/images/channel/2023/07/21/large/20230721172523829915_30.png,0.681,未分组,h264,1920x1080,30.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
æ²³å—éƒ½å¸‚,https://migu.188766.xyz/?migutoken=cedd42b2cf40eadf91c730b6cd932c28&id=%E9%83%BD%E5%B8%82%E9%A2%91%E9%81%93&type=yy,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ²³å—éƒ½å¸‚.png,0.558,未分组,h264,1920x1080,28.0,有音频,疑似假源,0.5,True,True,1.0,0.0
å‡¤å‡°ä¸­æ–‡,https://mgev.188766.xyz/?migutoken=488cc8d5142343a18afcd003da4d11bc&id=hk_fhzw&type=dy,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å‡¤å‡°ä¸­æ–‡.png,0.607,未分组,h264,1920x1080,28.0,有音频,疑似假源,0.5,True,True,1.0,0.0
æ²³å—éƒ½å¸‚,https://migu.188766.xyz/?migutoken=ad57238ba9da2d53644f17e9044a8395&id=%E9%83%BD%E5%B8%82%E9%A2%91%E9%81%93&type=yy,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ²³å—éƒ½å¸‚.png,0.510,未分组,h264,1920x1080,28.0,有音频,疑似假源,0.5,True,True,1.0,0.0
æ•¦åŒ–ä¸€å¥—,http://stream8.jlntv.cn/dhtv/playlist.m3u8?zjild,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ•¦åŒ–ä¸€å¥—.png,3.803,未分组,h264,720x576,25.0,有音频,疑似假源,0.651,True,True,1.0,0.0
æµå—ç»¼åˆ,https://stream1.freetv.fun/ji-nan-zong-he-1.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æµå—ç»¼åˆ.png,2.125,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]中天新闻,https://t.freetv.fun/live/zhong-tian-xin-wen-4.php,网络源,https://epg.pw/media/images/channel/2022/03/05/large/20220305151207450324_69.png,0.897,未分组,h264,1920x1080,30.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
å¿«ä¹å‚é’“,https://migu.188766.xyz/?migutoken=9670e87e18c9e6ebacf620e7754bc7f9&id=%E5%BF%AB%E4%B9%90%E5%9E%82%E9%92%93&type=yy,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¿«ä¹å‚é’“.png,0.551,未分组,h264,1920x1080,28.0,有音频,疑似假源,0.5,True,True,1.0,0.0
æ–°å®‰æ–°é—»ç»¼åˆ,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ–°å®‰æ–°é—»ç»¼åˆ.png,0.064,未分组,,,,无音频,error,0.0,False,False,0,0
[HD]food network,https://t.freetv.fun/live/food-network-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/27/large/20220827225917116348_71.png,1.682,未分组,h264,1280x720,25.0,有音频,疑似假源,0.5104,True,True,1.0,0.0
é–å¤©æ˜ ç”»,http://nmk.ioapk.com:5050/li-4gtv-4gtv055/index.m3u8?proxy=true,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/é–å¤©æ˜ ç”».png,7.498,未分组,,,,无音频,error,0.0,False,False,0,0
å†…é»„ç»¼åˆ,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å†…é»„ç»¼åˆ.png,0.057,未分组,,,,无音频,error,0.0,False,False,0,0
é­…åŠ›è¶³çƒ,https://stream1.freetv.fun/mei-li-zu-qiu-4.ctv,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/é­…åŠ›è¶³çƒ.png,1.942,未分组,,,,无音频,error,0.0,False,False,0,0
ä¸œæ£®è¶…è§†,https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸œæ£®è¶…è§†.png,1.972,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]東森新聞,https://t.freetv.fun/live/dong-sen-xin-wen-13.m3u8,网络源,https://epg.pw/media/,1.920,未分组,,,,无音频,error,0.0,False,False,0,0
æ²é˜³æ–°é—»ç»¼åˆ,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ²é˜³æ–°é—»ç»¼åˆ.png,0.068,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]tvbs精采,https://t.freetv.fun/live/tvbsjing-cai-9.m3u8,网络源,https://epg.pw/media/images/channel/2021/01/11/large/20210111214029367376_50.png,1.706,未分组,,,,无音频,error,0.0,False,False,0,0
é–å¤©æˆå‰§,http://nmk.ioapk.com:5050/4gtv-4gtv058/index.m3u8?proxy=true,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/é–å¤©æˆå‰§.png,7.659,未分组,,,,无音频,error,0.0,False,False,0,0
çŸ³å®¶åº„éƒ½å¸‚,https://stream1.freetv.fun/shi-jia-zhuang-du-shi-5.ctv,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/çŸ³å®¶åº„éƒ½å¸‚.png,1.806,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]國會 1,https://t.freetv.fun/live/guo-hui-1-17.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/13/large/20220513171825260672_88.jpg,2.223,未分组,,,,无音频,error,0.0,False,False,0,0
[BD]影迷數位紀實,https://t.freetv.fun/live/ying-mi-shu-wei-ji-shi-9.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222551388077_12.png,1.894,未分组,,,,无音频,error,0.0,False,False,0,0
å±±ä¸œå°‘å„¿,https://stream1.freetv.fun/shan-dong-shao-er-9.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å±±ä¸œå°‘å„¿.png,2.110,未分组,,,,无音频,error,0.0,False,False,0,0
