频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,未通过信息,相似度
[VGA]шансон тв,https://stream1.freetv.fun/shanson-tv-6.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506175008148579_31.png,1.903,未分组,,,,无音频,error,0.0
[BD]беларусь 5 интернет,https://stream1.freetv.fun/belarus--5-internet-2.m3u8,网络源,https://epg.pw/media/images/channel/2021/11/13/large/20211113232258940510_13.png,14.818,未分组,h264,640x360,25.0,无音频,ok; 伪源相似度: 1.0000,1.0
[BD]world fishing network ==,https://stream1.freetv.fun/world-fishing-network-5.ctv,网络源,https://epg.pw/media/images/channel/2022/03/01/large/20220301205554812744_29.png,0.687,未分组,,,,无音频,error,0.0
[SD]нтв сериал[geo-blocked],https://stream1.freetv.fun/ntv-serial-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/01/22/20170122171254282461_30.png,0.827,未分组,,,,无音频,error,0.0
[BD]перший,https://stream1.freetv.fun/pershii-3.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2014/06/01/20140601223020220468_59.png,2.328,未分组,h264,1920x1080,50.0,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]дом,https://stream1.freetv.fun/dom-1.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2017/01/22/20170122173455996757_36.png,2.425,未分组,h264,1920x1080,50.0,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]封丘新闻综合[geo-blocked],https://stream1.freetv.fun/feng-qiu-xin-wen-zong-he-1.m3u8,网络源,https://epg.pw/media/img/logo/2_16.jpg,12.727,未分组,h264,1920x1080,25.0,有音频,error,0.0
[BD]翡翠,https://stream1.freetv.fun/fei-cui-14.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720173151124119_90.png,1.191,未分组,hevc,1920x1080,50.0,有音频,ok; 伪源相似度: 0.9844,0.9844
人在囧途之泰囧,https://vip.ffzy-play.com/20221018/1951_47e1adc8/index.m3u8,网络源,,2.021,未分组,,,,无音频,error,0.0
2025年春晚,https://svip.high24-playback.com/20250129/17159_7bca93c4/2000k/hls/mixed.m3u8,网络源,,1.573,未分组,,,,无音频,error,0.0
温县综合,http://live.dxhmt.cn:9081/tv/10825-1.m3u8,网络源,,12.076,未分组,h264,1920x1080,25.0,有音频,error,0.0
1995年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4,网络源,,1.196,未分组,h264,982x720,24.999852125255824,有音频,ok; 伪源相似度: 1.0000,1.0
[HD]广州法治,https://stream1.freetv.fun/yan-zhou-fa-zhi-8.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/21/large/20230721135836291906_50.png,3.527,未分组,h264,1280x720,25.0,有音频,error,0.0
[BD]翡翠[geo-blocked],https://stream1.freetv.fun/fei-cui-13.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720173151124119_90.png,1.615,未分组,h264,1920x1080,60.0,无音频,ok; 伪源相似度: 1.0000,1.0
2002年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4,网络源,,0.995,未分组,h264,982x720,24.99980668483829,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]живи!,https://stream1.freetv.fun/zhivi-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/05/30/20140530204916173749_18.png,16.711,未分组,h264,1920x1080,25.0,有音频,error,0.0
[BD]himlen tv7,https://stream1.freetv.fun/himlen-tv7-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/11/26/20161126095704433134_49.png,8.854,未分组,h264,1920x1080,25.0,有音频,ok; 伪源相似度: 0.9531,0.9531
2000年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4,网络源,,1.256,未分组,h264,982x720,24.999797332900975,有音频,ok; 伪源相似度: 1.0000,1.0
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8,网络源,,2.858,未分组,h264,1326x720,23.976023976023978,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]world fishing network--,https://stream1.freetv.fun/world-fishing-network-6.ctv,网络源,https://epg.pw/media/images/channel/2022/03/01/large/20220301205554812744_29.png,0.493,未分组,,,,无音频,error,0.0
人在囧途,https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8,网络源,,2.011,未分组,,,,无音频,error,0.0
1993年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4,网络源,,1.721,未分组,h264,982x720,24.999840436056346,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]warner tv *wj,https://stream1.freetv.fun/warner-tv--wj-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/25/large/20220525002145256110_57.png,3.650,未分组,h264,1920x1080,25.0,有音频,error,0.0
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8,网络源,,11.289,未分组,h264,1920x1080,25.0,有音频,error,0.0
[BD]厦门卫视[geo-blocked],https://stream1.freetv.fun/sha-men-wei-shi-34.ctv,网络源,https://epg.pw/media/images/channel/2022/04/27/large/20220427145557789544_92.jpg,3.639,未分组,,,,无音频,error,0.0
[HD]ช่อง treehouse,https://stream1.freetv.fun/ch-ng-treehouse-2.m3u8,网络源,https://epg.pw/media/images/channel/2021/10/16/large/20211016152221583956_87.png,5.821,未分组,h264,1280x720,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
1994年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4,网络源,,0.976,未分组,h264,982x720,24.99986249608114,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]нтн,https://stream1.freetv.fun/ntn-1.ctv,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506173900196271_61.png,2.511,未分组,h264,1920x1080,50.0,有音频,ok; 伪源相似度: 1.0000,1.0
[SD]哆啦a梦,https://stream1.freetv.fun/chi-la-ameng-6.m3u8,网络源,https://epg.pw/media/images/channel/2019/04/05/large/20190405224107214258_16.jpg,15.348,未分组,,,,无音频,error,0.0
1996年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4,网络源,,1.847,未分组,h264,982x720,24.99984181920568,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]інтер,https://stream1.freetv.fun/inter-3.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2017/01/01/20170101183113012164_74.png,2.889,未分组,h264,1920x1080,50.0,有音频,ok; 伪源相似度: 1.0000,1.0
2025-11-12 00:24:52,https://vd3.bdstatic.com/mda-rja3mfxaxgr3uugw/1080p/cae_h264/1760187146239916730/mda-rja3mfxaxgr3uugw.mp4,网络源,,1.373,未分组,h264,1920x1080,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]usa network ==,https://stream1.freetv.fun/usa-network-3.ctv,网络源,https://epg.pw/media/images/channel/2022/05/27/large/20220527020311345024_21.png,0.614,未分组,,,,无音频,error,0.0
2013年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4,网络源,,1.130,未分组,h264,768x576,24.999924155317775,有音频,ok; 伪源相似度: 1.0000,1.0
[BD]翡翠[geo-blocked],https://stream1.freetv.fun/fei-cui-15.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720173151124119_90.png,1.222,未分组,h264,1920x1080,60.0,无音频,ok; 伪源相似度: 1.0000,1.0
1987年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8,网络源,,1.031,未分组,h264,640x480,25.0,有音频,ok; 伪源相似度: 1.0000,1.0
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8,网络源,,1.595,未分组,h264,1350x720,30.0,有音频,ok; 伪源相似度: 1.0000,1.0
2005年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4,网络源,,1.403,未分组,h264,982x720,24.999565772447394,有音频,ok; 伪源相似度: 1.0000,1.0
