频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,未通过信息,相似度,是否假源,是否轮回,轮回相似度,轮回波动
Bang Bang (480p),https://digitalb-live.morescreens.com/DAL_1_004/playlist.m3u8?application_id=backoffice1&application_installation_id=1&authority_instance_id=spectar-prd-digitalb&detected_delivery_method=hls&id=DAL_1_004&playlist_template=nginx&profile_id=1&ps=6ca6054c4d6f9fafd6e3202ad620d4cc30ee45fdbbf1526cab3fdcac143b283d2f7251b3babf442b3a4fb90820abcc0cfaab2bff9a76799adc92b09fa0151f25&subscriber_id=1&token=142cda7d50870275a9ca7988ff001b32ab30709b&uuid=backoffice1&vh=7edb2a069c1d9e1872251cc87e99c568dfd18769f97905bd1dcaf519b259c970f880a1c43b6a7392ac496426adb0e55a2f6dbb06981536af9c1c987416282783&video_id=16377,网络源,https://i.postimg.cc/WpKyFhFH/bangbang.png,0.677,未分组,,,,无音频,error,0.0,False,False,0,0
BBC One Scotland (540p) [Geo-blocked],https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_scotland_hd/pc_hd_abr_v2.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,0.135,未分组,,,,无音频,error,0.0,False,False,0,0
Antena Monden (720p),https://stream1.antenaplay.ro/live/AntenaMonden/playlist.m3u8,网络源,https://static.wikia.nocookie.net/logopedia/images/0/01/Antena_Monden_2022.png/revision/latest/scale-to-width-down/300,7.400,未分组,h264,640x360,25.0,有音频,error,0.0,False,False,0,0
9 la Loma TV (1080p) [Geo-blocked],https://9laloma.tv/live.m3u8,网络源,https://i.imgur.com/WQP3el2.png,0.187,未分组,,,,无音频,error,0.0,False,False,0,0
Abu Dhabi Sports 2 (1080p),https://admn-live-cdn-lb.starzplayarabia.com/out/v1/admn_tv_enc/abudhabi_sports_2/abudhabi_sports_2_hls_nd/index.m3u8,网络源,https://i.imgur.com/y1I2jFK.png,0.139,未分组,,,,无音频,error,0.0,False,False,0,0
BBC One West (1080p) [Geo-blocked],https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_west/iptv_mse_v0_hevc.mpd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,0.121,未分组,,,,无音频,error,0.0,False,False,0,0
Aqtóbe (576p),https://stream.kaztrk.kz/regional/aktobetv/index.m3u8,网络源,https://i.imgur.com/csKl1z6.png,1.299,未分组,,,,无音频,error,0.0,False,False,0,0
BBC One North East (720p) [Geo-blocked],https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_north_east/pc_hd_abr_v2.mpd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,0.155,未分组,,,,无音频,error,0.0,False,False,0,0
Abu Dhabi TV (1080p),https://admn-live-cdn-lb.starzplayarabia.com/out/v1/admn_tv_enc/abudhabi_tv/abudhabi_tv_hls_nd/index.m3u8,网络源,https://i.imgur.com/8DAriPs.png,0.154,未分组,,,,无音频,error,0.0,False,False,0,0
Afro Magic Channel,https://video1.getstreamhosting.com:1936/8490/8490/playlist.m3u8,网络源,https://i.imgur.com/yQzXErU.png,1.804,未分组,h264,1280x720,25.0,有音频,疑似假源,0.7031,True,True,1.0,0.0
Aqjaiyq (576p),https://stream.kaztrk.kz/regional/oraltv/index.m3u8,网络源,https://i.imgur.com/ZqIzzmf.png,1.230,未分组,,,,无音频,error,0.0,False,False,0,0
Alerth Alnabawi Channel (576p),http://82.212.74.2:8000/live/7307.m3u8,网络源,https://i.imgur.com/iYibJxK.png,10.672,未分组,,,,无音频,error,0.0,False,False,0,0
BBC Red Button 14 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_014/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.263,未分组,,,,无音频,error,0.0,False,False,0,0
AnewZ,https://53be5ef2d13aa.streamlock.net/cubesanewz-secure/smil:cubesanewz-secure-web.smil/playlist.m3u8,网络源,,0.995,未分组,,,,无音频,error,0.0,False,False,0,0
BBC RB 1 (1080p) [Geo-blocked],https://vs-cmaf-pushb-uk.live.cf.md.bbci.co.uk/x=4/i=urn:bbc:pips:service:red_button_one/iptv_mse_v0_hevc.mpd,网络源,https://d2n0069hmnqmmx.cloudfront.net/epgdata/1.0/newchanlogos/512/512/skychb2051.png,0.111,未分组,,,,无音频,error,0.0,False,False,0,0
BBC Red Button 6 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_006/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.131,未分组,,,,无音频,error,0.0,False,False,0,0
Area 809 El Original (1080p),https://vdo.voxhdnet.com:3159/stream/play.m3u8,网络源,https://i.ibb.co/WkMfnGs/Channels4-profile-8.jpg,9.772,未分组,,,,无音频,error,0.0,False,False,0,0
BBC Red Button 8 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_008/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.118,未分组,,,,无音频,error,0.0,False,False,0,0
30A Loomered TV,https://30a-tv.com/loomer.m3u8,网络源,https://cbs12.com/resources/media/0c1ecad8-fb09-4bb2-beaa-fc561dfe624a-small21x9_LoomerStill.jpg?1603419052801,13.491,未分组,,,,无音频,error,0.0,False,False,0,0
Arkansas PBS [Geo-blocked],https://ketsdt.lls.pbs.org/out/v1/03c094dbd7874a4a8c3fe9fb10081bdb/index.m3u8,网络源,https://i.imgur.com/dNBZLtD.png,0.137,未分组,,,,无音频,error,0.0,False,False,0,0
BBC One North West (720p) [Geo-blocked],https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_north_west/pc_hd_abr_v2.mpd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,0.118,未分组,,,,无音频,error,0.0,False,False,0,0
Aghapy Kids (1080p),https://5b622f07944df.streamlock.net/aghapykids.tv/aghapykids2/playlist.m3u8,网络源,https://i.imgur.com/8ariztD.png,3.181,未分组,h264,1920x1080,30.0,有音频,疑似假源,1.0,True,True,1.0,0.0
3HD,https://lb1-live-mv.v2h-cdn.com/hls/ffae/muulk/muulk.m3u8,网络源,https://i.imgur.com/YRiulCU.png,1.408,未分组,,,,无音频,error,0.0,False,False,0,0
Al Yaum TV (1080p),https://iko-live.akamaized.net/AlyuamTV/master.m3u8,网络源,https://i.imgur.com/rBixF3P.png,11.649,未分组,,,,无音频,error,0.0,False,False,0,0
30A Lionel Nation TV,https://30a-tv.com/ln.m3u8,网络源,https://m.media-amazon.com/images/I/71dgsQwVcNL.png,15.456,未分组,,,,无音频,error,0.0,False,False,0,0
BBC Red Button 9 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_009/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.119,未分组,,,,无音频,error,0.0,False,False,0,0
BBC Alba (1080p) [Geo-blocked],https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_alba/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/36KDxLg.png,0.125,未分组,,,,无音频,error,0.0,False,False,0,0
Antena Uno RadioVideo (360p),https://tvdatta.com:3578/live/antenaunolive.m3u8,网络源,https://i.imgur.com/PCN6iZJ.png,0.528,未分组,,,,无音频,error,0.0,False,False,0,0
Apple Valley Channel 180,https://reflect-applevalley.cablecast.tv/live-3/live/live.m3u8,网络源,https://i.imgur.com/3h9RkFA.png,0.263,未分组,,,,无音频,error,0.0,False,False,0,0
2GB Sydney (1080p),https://2gblive.akamaized.net/hls/live/2033805/2GB/index.m3u8,网络源,https://i.ibb.co/jwM8DFG/2GB-1.png,4.565,未分组,,,,无音频,error,0.0,False,False,0,0
Aragon TV Internacional (720p) [Not 24/7],https://cartv.streaming.aranova.es/hls/live/aragontv_canal1.m3u8,网络源,https://static.wikia.nocookie.net/logopedia/images/1/12/Arag%C3%B3n_Internacional.png/revision/latest/scale-to-width-down/512,0.934,未分组,,,,无音频,error,0.0,False,False,0,0
BBC Red Button 11 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_011/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.142,未分组,,,,无音频,error,0.0,False,False,0,0
Badakhshon (576p),https://live.teleradiocom.tj/11/3m.m3u8,网络源,https://i.imgur.com/iK6AmkZ.png,5.396,未分组,h264,720x576,25.0,有音频,error,0.0,False,False,0,0
ACTV [Geo-blocked],https://tvlocales-live.freecaster.com/live/95d2f733-1bc2-4bd5-9b96-c53ed3fc450f/95d2f733-1bc2-4bd5-9b96-c53ed3fc450f.isml/master.m3u8,网络源,https://i.postimg.cc/wMPdf2BK/actv.png,0.456,未分组,,,,无音频,error,0.0,False,False,0,0
ARD-alpha (720p) [Not 24/7],https://brlive-lh.akamaihd.net/i/bralpha_germany@119899/master.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/ARD_alpha.svg/512px-ARD_alpha.svg.png,10.672,未分组,h264,1280x720,25.0,有音频,疑似假源,0.5417,True,True,1.0,0.0
Aristo TV (360p),https://ma.anixa.tv/clips/stream/aristo/index.m3u8,网络源,https://i.postimg.cc/yxJFC67J/aristotv.png,4.207,未分组,h264,640x360,25.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
Alkhuzama Radio (1080p),https://live.kwikmotion.com/sbrksakhuzamaradiolive/srpkhuzama/playlist.m3u8,网络源,https://shahid.mbc.net/mediaObject/61010cbc-91c5-4ce1-94a4-ed40adadb97b,2.720,未分组,h264,1280x720,30.0,有音频,疑似假源,0.5625,True,True,1.0,0.0
BBC One Channel Islands (1080p) [Geo-blocked],https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_channel_islands/iptv_mse_v0_hevc.mpd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,0.116,未分组,,,,无音频,error,0.0,False,False,0,0
Angel TV Africa (720p),https://janya-digimix.akamaized.net/vglive-sk-904559/africa/ngrp:angelafrica_all/playlist.m3u8,网络源,https://i.imgur.com/qKLEGU7.png,16.077,未分组,h264,426x240,25.0,有音频,error,0.0,False,False,0,0
AsianBox (720p),https://cdn4.skygo.mn/live/disk1/AsianBOX/HLSv3-FTA/AsianBOX.m3u8,网络源,https://i.imgur.com/WAYZSgx.png,1.944,未分组,,,,无音频,error,0.0,False,False,0,0
Angel TV FarEast (720p),https://janya-digimix.akamaized.net/vglive-sk-438760/fareast/ngrp:angelfareast_all/playlist.m3u8,网络源,https://i.imgur.com/qKLEGU7.png,15.565,未分组,h264,426x240,25.0,有音频,error,0.0,False,False,0,0
Ashiil TV (480p),https://ams.juraganstreaming.com:5443/LiveApp/streams/ashiiltv2.m3u8,网络源,https://i.imgur.com/bTktkcr.png,7.334,未分组,h264,852x480,30.0,有音频,error,0.0,False,False,0,0
Bac Kan TV (406p),http://123.31.36.68/live.m3u8?c=vstv360&deviceId=&deviceType=&gcId=1532&location=NA&pkg=pkg11.hni&q=high&requestTime=1586309420781&time=1586395820&token=LX-ibJYRUq9pflRtYAxfYQ&type=tv&userId=,网络源,,13.155,未分组,,,,无音频,error,0.0,False,False,0,0
BBC One Yorkshire & Lincolnshire (1080p),http://92.114.85.72:8000/play/a0mp,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,0.324,未分组,,,,无音频,error,0.0,False,False,0,0
BBC One Northern Ireland HD (1080p) [Geo-blocked],https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_northern_ireland_hd/iptv_mse_v0_hevc.mpd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,0.131,未分组,,,,无音频,error,0.0,False,False,0,0
13 Entretención (720p),https://origin.dpsgo.com/ssai/event/BBp0VeP6QtOOlH8nu3bWTg/master.m3u8,网络源,https://i.imgur.com/utI1tJV.png,2.045,未分组,,,,无音频,error,0.0,False,False,0,0
BBC Earth Asia (720p),https://cdn4.skygo.mn/live/disk1/BBC_earth/HLSv3-FTA/BBC_earth.m3u8,网络源,https://i.imgur.com/nGSsUd4.png,1.982,未分组,,,,无音频,error,0.0,False,False,0,0
Antena 7 (720p),https://d3mhrz6vhsrmmq.cloudfront.net/index.m3u8,网络源,https://i.imgur.com/zKWFgeQ.png,0.549,未分组,h264,1920x1080,29.97002997002997,有音频,error,0.0,False,False,0,0
BBC Red Button 2 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_002/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.123,未分组,,,,无音频,error,0.0,False,False,0,0
AuroraTV (Aurora CO) (720p),https://reflect-aurora.cablecast.tv/live-8/live/live.m3u8,网络源,https://i.imgur.com/g8Q1ASR.png,0.416,未分组,,,,无音频,error,0.0,False,False,0,0
BBC Four (540p) [Geo-blocked],https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_four_hd/pc_hd_abr_v2.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/BBC_Four_logo_2021.svg/512px-BBC_Four_logo_2021.svg.png,0.139,未分组,,,,无音频,error,0.0,False,False,0,0
Amarin TV,https://lb1-live-mv.v2h-cdn.com/hls/ffad/vibomi/vibomi.m3u8,网络源,https://static.wikia.nocookie.net/logopedia/images/f/ff/Amarin_TV_2015.svg/revision/latest/scale-to-width-down/512,0.934,未分组,,,,无音频,error,0.0,False,False,0,0
BBC Red Button 13 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_013/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.140,未分组,,,,无音频,error,0.0,False,False,0,0
8NTV (1080p),https://60417ddeaf0d9.streamlock.net/ntv/videontv/playlist.m3u8,网络源,https://i.imgur.com/7ecgGIG.png,0.547,未分组,h264,,,有音频,error,0.0,False,False,0,0
Al Saudiya Alaan (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-ksa-now/71ed3aa814c643306c0a8bc4fcc7d17f/index.m3u8,网络源,https://i.imgur.com/sEOjApe.png,19.972,未分组,h264,1280x720,25.0,有音频,error,0.0,False,False,0,0
16 Anni e Incinta Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/60940a07d88ba90007b9cb71/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,https://i.imgur.com/Y2pEs8H.png,0.352,未分组,,,,无音频,error,0.0,False,False,0,0
Al Alamiya 2,http://82.212.74.98:8000/live/7815.m3u8,网络源,https://i.imgur.com/5FrE3Nv.png,10.662,未分组,,,,无音频,error,0.0,False,False,0,0
BBC One East Midlands (720p) [Geo-blocked],https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_east_midlands/pc_hd_abr_v2.mpd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,0.129,未分组,,,,无音频,error,0.0,False,False,0,0
BBC One Scotland HD (1080p) [Geo-blocked],https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_scotland_hd/iptv_mse_v0_hevc.mpd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,0.142,未分组,,,,无音频,error,0.0,False,False,0,0
AA Live (720p) [Not 24/7],https://mtulqxgomrllive.mediatriple.net/mtulqxgomrllive/broadcast_59f9c0c785b88.smil/playlist.m3u8,网络源,https://i.imgur.com/dWElJll.png,1.048,未分组,,,,无音频,error,0.0,False,False,0,0
ANT1 (1080p) [Geo-blocked],http://d1nfykbwa3n98t.cloudfront.net/out/v1/6e5667da5a6843899a337dea72adb61b/antenna.m3u8,网络源,https://i.imgur.com/ItxKvVS.png,0.172,未分组,,,,无音频,error,0.0,False,False,0,0
Barbud Music (720p),https://raw.githubusercontent.com/taodicakhia/IPTV_Exception/master/channels/af/tolomusic.m3u8,网络源,https://i.imgur.com/jbbxu0g.png,0.693,未分组,,,,无音频,error,0.0,False,False,0,0
Alpha TV (720p) [Not 24/7],http://alphatvlive.siliconweb.com/1/Y2Rsd1lUcUVoajcv/UVdCN25h/hls/live/playlist.m3u8,网络源,https://i.imgur.com/6twzd38.png,0.481,未分组,,,,无音频,error,0.0,False,False,0,0
Agrotendencia TV (1080p),https://5fc584f3f19c9.streamlock.net/agrotendencia/videoagrotendencia_hls1/playlist.m3u8,网络源,https://i.imgur.com/frd60hR.png,0.165,未分组,,,,无音频,error,0.0,False,False,0,0
Access Sacramento Channel 17,https://reflect-access-sacramento.cablecast.tv/live-7/live/live.m3u8,网络源,https://i.imgur.com/j0UC4ke.png,0.199,未分组,,,,无音频,error,0.0,False,False,0,0
BBC Red Button 5 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_005/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.140,未分组,,,,无音频,error,0.0,False,False,0,0
Aspire TV Life (720p),https://uptv-aspiretvlife-klowdtv.amagi.tv/playlist.m3u8,网络源,,13.379,未分组,,,,无音频,error,0.0,False,False,0,0
BBC Red Button 4 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_004/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.146,未分组,,,,无音频,error,0.0,False,False,0,0
BBC One South (1080p) [Geo-blocked],https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_south/iptv_mse_v0_hevc.mpd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,0.127,未分组,,,,无音频,error,0.0,False,False,0,0
América Estéreo Guayaquil (360p),https://video.makrodigital.com/americaestereoguayaquil/americaestereoguayaquil/playlist.m3u8,网络源,https://i.imgur.com/gUqKymM.png,1.772,未分组,h264,1364x768,30.0,有音频,疑似假源,0.5,True,True,1.0,0.0
AE Radio TV (720p) [Not 24/7],https://tls-cl.cdnz.cl/aeradio/live/playlist.m3u8,网络源,https://i.imgur.com/425dj2i.jpeg,0.844,未分组,,,,无音频,error,0.0,False,False,0,0
Anixe + (360p),https://ma.anixa.tv/clips/stream/anixesd/index.m3u8,网络源,https://i.postimg.cc/yNZ4xcnn/anixeplus.png,4.316,未分组,h264,640x360,25.0,有音频,疑似假源,0.4896,True,True,1.0,0.0
BBC One South West (1080p) [Geo-blocked],https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_south_west/iptv_mse_v0_hevc.mpd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,0.129,未分组,,,,无音频,error,0.0,False,False,0,0
Baynounah TV (1080p),https://admn-live-cdn-lb.starzplayarabia.com/out/v1/admn_tv_enc/baynounah/baynounah_hls_nd/index.m3u8,网络源,https://i.imgur.com/uVmHT97.png,0.119,未分组,,,,无音频,error,0.0,False,False,0,0
Avatar La Leggenda di Aang Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/624da1cd2af90c0007c13205/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,,0.360,未分组,,,,无音频,error,0.0,False,False,0,0
8 Out of 10 Cats (1080p) [Geo-blocked],https://amg00627-amg00627c37-samsung-au-4294.playouts.now.amagi.tv/playlist/amg00627-banijayfast-8outof10cats-samsungau/playlist.m3u8,网络源,,0.146,未分组,,,,无音频,error,0.0,False,False,0,0
ABC News Live 5 (720p),https://abcnews-streams.akamaized.net/hls/live/2023564/abcnewshudson5/master_4000.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/ABC_News_Live_logo_2021.svg/512px-ABC_News_Live_logo_2021.svg.png,0.573,未分组,h264,1280x720,29.97002997002997,有音频,疑似假源,0.5521,True,True,0.9818,0.0026
BBC News Asia Pacific (1080p),https://cdn4.skygo.mn/live/disk1/BBC_News/HLSv3-FTA/BBC_News.m3u8,网络源,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_BBC_NEWS/images/LOGO_HD/image.png,1.147,未分组,,,,无音频,error,0.0,False,False,0,0
Abu Dhabi Emirates (1080p),https://admn-live-cdn-lb.starzplayarabia.com/out/v1/admn_tv_enc/emarat_tv/emarat_tv_hls_nd/index.m3u8,网络源,https://i.imgur.com/iSbZqn4.png,0.111,未分组,,,,无音频,error,0.0,False,False,0,0
AKC TV (1080p),https://broadcast.blivenyc.com/speed/broadcast/22/desktop-playlist.m3u8,网络源,https://i.imgur.com/XRTfoSp.png,3.502,未分组,h264,1920x1080,29.97002997002997,有音频,疑似假源,0.5208,True,True,1.0,0.0
Amedia 1,http://31.148.48.15/A1/index.m3u8,网络源,https://i.imgur.com/2pAHdAi.png,2.045,未分组,h264,720x576,25.0,有音频,error,0.0,False,False,0,0
America's Voice (720p),https://content.uplynk.com/channel/26bd482ffe364a1282bc3df28bd3c21f.m3u8,网络源,,8.872,未分组,h264,448x252,24.0,有音频,疑似假源,0.5156,True,True,1.0,0.0
