频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频
ç¬¬ä¸€è´¢ç»,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-5.m3u8,网络源,,1.902,未分组,h264,1280x720,25.0,有音频
åº†ä½™å¹´,http://live.nctv.top/douyu.php?id=7812810,网络源,,4.321,未分组,h264,1280x720,30.0,有音频
ã€Œæ–—é±¼ã€è‹±é›„è”ç›Ÿ_ğŸš,https://live.iill.top/douyu/424559,网络源,,3.094,未分组,h264,1920x1080,25.0,有音频
å¥³ç¥ç”µå½±,http://zzy789.xyz/douyu1.php?id=747764,网络源,,3.659,未分组,h264,1280x720,30.0,有音频
CHCåŠ¨ä½œç”µå½±,http://58.19.180.108:9981/stream/channelid/1782708396?profile=pass,网络源,,5.949,未分组,h264,1920x1080,25.0,有音频
å®‹å°å®å°å“,https://www.goodiptv.club/douyu/9817729,网络源,,1.618,未分组,h264,1280x720,25.0,有音频
ç”µå½±_å–œä¹å½±é™¢,http://live.nctv.top/huya.php?id=21059580,网络源,,1.242,未分组,h264,1920x1080,25.0,有音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/3442dca643bbe89bae76ea70d2aa42b07671b0e1daef6ef390f9f4edd7807a49.m3u8,网络源,,2.080,未分组,h264,1280x720,25.0,有音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/b45dd7de8b220eadb2e16a1e68856cd6a4999022b18745d4dc7e0f0014893c29.m3u8,网络源,,1.975,未分组,h264,1280x720,25.0,有音频
åŸ‹å †å †7,http://cfss.cc/cdn/hy/23865058.flv,网络源,,1.690,未分组,,,,无音频
è§£è¯´_è™å¦è¯´ç”µå½±,https://live.metshop.top/huya/20343144,网络源,,1.231,未分组,h264,1920x1080,30.0,有音频
é–å¤©å¡é€š,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv044,网络源,,6.623,未分组,,,,无音频
æ³•è¯å…ˆé”‹,http://live.nctv.top/huya.php?id=23863804,网络源,,3.641,未分组,h264,1920x1024,60.0,有音频
é‚µæ°å½±é™¢,http://zzy789.xyz/douyu1.php?id=4246519,网络源,,7.292,未分组,h264,1280x720,30.0,有音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-10.m3u8,网络源,,1.432,未分组,h264,1280x720,25.0,有音频
ä¸‡åˆå‡ºå“,https://www.goodiptv.club/douyu/9220456,网络源,,0.971,未分组,h264,1920x1080,25.0,有音频
è§£è¯´_è€çš®è®²ç”µå½±,https://live.metshop.top/huya/16968572,网络源,,1.352,未分组,h264,1920x1080,30.0,有音频
CHCåŠ¨ä½œç”µå½±,https://stream1.freetv.fun/chc-dong-zuo-dian-ying-1.ctv,网络源,,1.570,未分组,h264,1280x720,25.0,有音频
ç»å…¸ç¾å‰§è§£è¯´,http://live.nctv.top/douyu.php?id=9123570,网络源,,5.246,未分组,h264,1280x720,25.0,有音频
é™€æªå¸ˆå§,http://live.nctv.top/huya.php?id=29465855,网络源,,3.376,未分组,h264,1920x1024,60.0,有音频
å¥½å…ˆç”Ÿç”µè§†å‰§,http://81.70.10.196:35455/douyu/9650792,网络源,,0.954,未分组,h264,1920x1080,30.0,有音频
æ´ªé‡‘å®,https://stream1.freetv.fun/hong-jin-bao-1.m3u8,网络源,,7.737,未分组,h264,720x296,25.0,有音频
ã€Œè™ç‰™ã€é€†æˆ˜,https://live.iill.top/huya/nsl2021,网络源,,6.590,未分组,,,,无音频
æ–°é—»ç»¼åˆ,https://stream1.freetv.fun/shang-hai-xin-wen-zong-he-9.ctv,网络源,,2.031,未分组,h264,1920x1080,28.0,有音频
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-16.m3u8,网络源,,1.570,未分组,h264,1280x720,25.0,有音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/116b072fce86ad7fb72e6cb782fc5e85b72e4bae044922c23b702e6aa5a3adb8.m3u8,网络源,,2.085,未分组,h264,1280x720,25.0,有音频
CHCåŠ¨ä½œç”µå½±,https://migu.188766.xyz/?migutoken=5dd3c3fb0f9ce35193bb15c45fbf9856&id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1&type=yy,网络源,,0.835,未分组,h264,1920x1080,28.0,有音频
è§£è¯´_ç»­å“¥è¯´ç”µå½±,http://live.nctv.top/huya.php?id=24396472,网络源,,4.833,未分组,h264,1920x1024,60.0,有音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-14.ctv,网络源,,1.656,未分组,h264,1280x720,25.0,有音频
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-16.ctv,网络源,,1.503,未分组,h264,1280x720,25.0,有音频
é–å¤©å¡é€š,https://stream1.freetv.fun/jing-tian-qia-tong-1.m3u8,网络源,,1.495,未分组,h264,1280x720,25.0,有音频
éº»åŸç»¼åˆ,https://video.yscxy.cn:8888/mctv1.m3u8,网络源,,5.417,未分组,h264,1920x1080,25.0,有音频
å¹¿ä¸œä½“è‚²,https://migu.188766.xyz/?migutoken=6ff1bcf466408fc928fe66e5877dab51&id=hk_gdty&type=dy,网络源,,1.242,未分组,h264,1920x1080,28.0,有音频
é›æ­£ç‹æœ,http://cfss.cc/cdn/hy/11342439.flv,网络源,,3.097,未分组,h264,640x480,25.0,有音频
å˜‰ä½³å¡é€š,https://stream1.freetv.fun/jia-jia-qia-tong-25.ctv,网络源,,1.556,未分组,h264,1280x720,25.0,有音频
CHCåŠ¨ä½œç”µå½±,https://migu.188766.xyz/?migutoken=58e484c453f6761cc708ecdbf8a55309&id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1&type=yy,网络源,,4.468,未分组,h264,1920x1080,25.0,有音频
ç”µå½±_é»„æ¸¤,http://live.nctv.top/huya.php?id=11352876,网络源,,3.811,未分组,h264,1920x1024,60.0,有音频
æ³•Â·æ—¶å°š,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8,网络源,,1.591,未分组,h264,800x450,25.0,有音频
ç”µå½±_é«˜èƒ½åè½¬,http://live.nctv.top/huya.php?id=11352887,网络源,,1.622,未分组,,,,无音频
ç”µå½±_æè¿æ°,http://live.nctv.top/huya.php?id=11342390,网络源,,2.759,未分组,h264,1920x1024,60.0,有音频
åŸ‹å †å †11,http://live.nctv.top/huya.php?id=23863796,网络源,,1.473,未分组,h264,1280x720,30.0,有音频
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-6.m3u8,网络源,,7.911,未分组,h264,1920x1080,25.0,有音频
è§£è¯´_é»˜çˆ·ä¾ƒç”µå½±,http://live.nctv.top/huya.php?id=17204307,网络源,,3.598,未分组,h264,1920x1024,60.0,有音频
ç¬¬ä¸€è´¢ç»,https://migu.188766.xyz/?migutoken=80fde3b42555bac9bedaf188a77ff738&id=dycj&type=sz,网络源,,4.545,未分组,h264,1280x720,30.0,有音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-13.m3u8,网络源,,1.406,未分组,h264,1280x720,25.0,有音频
ä¸œæ£®ç”µå½±,https://stream1.freetv.fun/dong-sen-dian-ying-7.m3u8,网络源,,8.587,未分组,h264,1920x1080,29.0,有音频
ã€Œæ–—é±¼ã€FIFA,https://live.iill.top/douyu/7692166,网络源,,4.641,未分组,h264,1920x1080,60.0,有音频
ä¸å‡¤è¡Œ,http://cfss.cc/cdn/hy/26355866.m3u8,网络源,,3.869,未分组,h264,1920x1080,25.0,有音频
ç›¸å£°å°å“,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c59_fast_1044_720P_t10/c59_fast_1044_720P_t10.m3u8?d,网络源,,3.859,未分组,h264,1280x720,30.0,有音频
ç”µå½±_ç½ªçŠ¯,http://live.nctv.top/huya.php?id=11352962,网络源,,6.116,未分组,h264,1920x1024,60.0,有音频
æ¹–å—ç”µè§†å‰§,http://phonehw.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy4zOS4yMjYuMTAwJnFpZD0mY2RuZXhfaWQ9aHdfcGhvbmUmcz0yODUxNGViMDMzMTQxNjdjYTNiMzYxNjlmNTRmOGYzMSZ1aWQ9JnV1aWQ9ZTRkODgyNGE1YzQ4ZjVkOGQ4MjRmMWRjYzdlOGRlMWUtNjcyN2UyNjQmdj0yJmFzPTAmZXM9MTc0MDQwMTU5Nw,网络源,,0.756,未分组,,,,无音频
å“ˆå“ˆç‚«åŠ¨,https://stream1.freetv.fun/ha-ha-xuan-dong-13.m3u8,网络源,,1.768,未分组,h264,1280x720,25.0,有音频
æ¹–å—ç»è§†,https://stream1.freetv.fun/hu-nan-jing-shi-13.ctv,网络源,,6.513,未分组,h264,640x360,25.0,有音频
Discovery,http://ott.watch/stream/E9LDH2ZCN7/146.m3u8,网络源,,1.475,未分组,h264,1920x1080,25.0,有音频
å¹¿ä¸œæ–°é—»,http://120.238.94.10:9901/tsfile/live/1010_1.m3u8,网络源,,8.144,未分组,h264,1920x1080,25.0,有音频
å“ˆå“ˆç‚«åŠ¨,https://stream1.freetv.fun/ha-ha-xuan-dong-2.m3u8,网络源,,2.256,未分组,,,,无音频
äººä¸è‡ªç„¶,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1425e1d505654cb48ba82b807b221193/1200.m3u8,网络源,,2.103,未分组,h264,480x270,25.0,有音频
å¹¿ä¸œä½“è‚²,http://120.77.205.62:8087/rtp/239.77.0.112:5146,网络源,,0.491,未分组,,,,无音频
æ–°é—»ç»¼åˆ,http://106.53.99.30/tv/hot.php?id=shxw,网络源,,7.811,未分组,h264,1280x720,25.0,有音频
é¹¿é¼è®°,http://live.nctv.top/huya.php?id=23865080,网络源,,5.702,未分组,h264,1920x1024,60.0,有音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/3db4e163a68d0e426d82c41072c03763ff9708ec882448590e3096d87f073067.m3u8,网络源,,2.843,未分组,h264,1920x1080,25.0,有音频
ã€ŒBç«™ã€ç‹è€…è£è€€_ğŸš,https://live.iill.top/bilibili/21654762,网络源,,1.841,未分组,,,,无音频
CHCå®¶åº­å½±é™¢,http://kkk.888.3116598.xyz/api.php?n=tttt&id=inNGdH&tk=FgM0vQMejxvG,网络源,,15.789,未分组,,,,无音频
åŸ‹å †å †17,http://cfss.cc/cdn/hy/23903130.flv,网络源,,2.102,未分组,h264,1920x1080,25.0,有音频
æ³•æ²»å¤©åœ°,http://8.138.7.223/tv/migu3.php?id=fztd,网络源,,5.478,未分组,,,,无音频
ã€Œè™ç‰™ã€æ°¸åŠ«æ— é—´,https://live.iill.top/huya/660115,网络源,,6.616,未分组,,,,无音频
è§£è¯´_æ‰è±†çœ‹ç”µå½±,http://live.nctv.top/huya.php?id=16028551,网络源,,4.477,未分组,h264,1920x1024,60.0,有音频
æ±Ÿå¤æ–°é—»ç»¼åˆ,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd,网络源,,1.974,未分组,h264,720x576,25.0,有音频
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-24.m3u8,网络源,,1.423,未分组,h264,1280x720,25.0,有音频
å¹¿ä¸œä½“è‚²,http://8.138.7.223/tv/gd.php?id=0003,网络源,,9.222,未分组,h264,1920x1080,30.0,有音频
æƒ…æ»¡å››åˆé™¢,http://live.nctv.top/huya.php?id=11342426,网络源,,0.987,未分组,h264,1024x576,24.0,有音频
CHCå®¶åº­å½±é™¢,https://migu.188766.xyz/?migutoken=1f27022c50c022278231a59491574977&id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2&type=yy,网络源,,0.837,未分组,h264,1920x1080,28.0,有音频
ç‹æ™¶,http://cfss.cc/cdn/hy/11602058.m3u8,网络源,,2.917,未分组,h264,1280x720,25.0,有音频
CHCåŠ¨ä½œç”µå½±,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,3.743,未分组,h264,1920x1080,50.0,有音频
èµµæœ¬å±±å°å“,http://live.nctv.top/douyu.php?id=9817716,网络源,,4.321,未分组,h264,852x480,25.0,有音频
è§£è¯´_ç”µå½±ç‹‚äºº,https://live.metshop.top/huya/18715610,网络源,,1.223,未分组,h264,1920x1080,30.0,有音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/ipv6-jin-ying-qia-tong-44.m3u8,网络源,,1.683,未分组,h264,1280x720,25.0,有音频
CHCåŠ¨ä½œç”µå½±,https://stream1.freetv.fun/chcdong-zuo-dian-ying-14.m3u8,网络源,,1.415,未分组,h264,1280x720,25.0,有音频
è§£è¯´_é¡¾ä¹…æ’©ç”µå½±,https://live.metshop.top/huya/16422212,网络源,,2.247,未分组,h264,1920x1080,30.0,有音频
NewTVè¶…çº§ç”µè§†å‰§,http://111.43.126.240:9003/hls/84/index.m3u8,网络源,,0.473,未分组,,,,无音频
ç¥æ¢ç‹„ä»æ°,http://zzy789.xyz/douyu1.php?id=5875025,网络源,,2.525,未分组,h264,1280x720,30.0,有音频
NewTVä¸­å›½åŠŸå¤«,http://111.43.126.240:9003/hls/96/index.m3u8,网络源,,0.471,未分组,,,,无音频
åº†ä½™å¹´,http://zzy789.xyz/douyu1.php?id=7812810,网络源,,15.604,未分组,h264,1280x720,30.0,有音频
æµ·ç»µå®å®,https://stream1.freetv.fun/hai-mian-bao-bao-4.m3u8,网络源,,3.901,未分组,h264,720x540,25.0,有音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/dong-man-xiu-chang-20.m3u8,网络源,,1.439,未分组,h264,1280x720,25.0,有音频
ä¸œæ£®ç”µå½±,https://stream1.freetv.fun/dong-sen-dian-ying-3.m3u8,网络源,,1.616,未分组,h264,1280x720,25.0,有音频
NewTVç²¾å“ä½“è‚²,http://111.43.126.240:9003/hls/89/index.m3u8,网络源,,0.470,未分组,,,,无音频
å˜‰ä½³å¡é€š,https://stream1.freetv.fun/jia-jia-qia-tong-31.ctv,网络源,,1.847,未分组,h264,1280x720,25.0,有音频
æ¼«å¨ã€Œè§£è¯´ã€,https://live.iill.top/huya/17089779,网络源,,3.385,未分组,h264,1920x1080,25.0,有音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-14.m3u8,网络源,,1.587,未分组,h264,1280x720,25.0,有音频
NewTVé»‘è“åŠ¨ç”»,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2912&tk=e503191f8e20,网络源,,0.457,未分组,,,,无音频
æ±Ÿå¤æ–°é—»ç»¼åˆ,https://stream1.freetv.fun/jiang-xia-xin-wen-zong-he-6.ctv,网络源,,10.746,未分组,h264,720x576,25.0,有音频
å¼€å¿ƒéº»èŠ±å°å“,http://zzy789.xyz/douyu1.php?id=10153463,网络源,,4.571,未分组,h264,1280x720,25.0,有音频
ã€Œè™ç‰™ã€é‡‘é“²é“²ä¹‹æˆ˜,https://live.iill.top/huya/660579,网络源,,5.573,未分组,,,,无音频
ç¬¬ä¸€è´¢ç»,http://8.138.7.223/tv/migu.php?id=dycj,网络源,,0.628,未分组,,,,无音频
åº†ä½™å¹´,https://live.metshop.top/douyu/5908256,网络源,,1.226,未分组,h264,1920x1080,30.0,有音频
è§£è¯´_ç»­å“¥è¯´ç”µå½±,https://live.metshop.top/huya/24396472,网络源,,1.147,未分组,h264,1920x1080,30.0,有音频
è§£è¯´_å†·å›è¯´ç”µå½±,https://live.metshop.top/huya/16739452,网络源,,1.292,未分组,h264,1920x1080,30.0,有音频
CHCåŠ¨ä½œç”µå½±,https://stream1.freetv.fun/chcdong-zuo-dian-ying-5.ctv,网络源,,1.315,未分组,h264,1280x720,25.0,有音频
CHCåŠ¨ä½œç”µå½±,https://stream1.freetv.fun/chcdong-zuo-dian-ying-8.m3u8,网络源,,1.463,未分组,h264,1280x720,25.0,有音频
é–æ´‹å¡é€š,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv057,网络源,,6.284,未分组,,,,无音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/dong-man-xiu-chang-18.m3u8,网络源,,1.437,未分组,h264,1280x720,25.0,有音频
å¹¿ä¸œä½“è‚²,https://mgev.188766.xyz/?migutoken=a23be45f66ae1452e80ea60e890e7d81&id=gd_gdty&type=sz,网络源,,12.433,未分组,h264,1280x720,25.0,有音频
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-10.ctv,网络源,,1.436,未分组,h264,1280x720,25.0,有音频
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-20.m3u8,网络源,,1.488,未分组,h264,1280x720,25.0,有音频
ã€Œæ–—é±¼ã€è¡—éœ¸,https://live.iill.top/huya/11437,网络源,,4.753,未分组,h264,1920x1080,25.0,有音频
èµµæœ¬å±±å°å“,http://zzy789.xyz/douyu1.php?id=9817716,网络源,,4.116,未分组,h264,852x480,25.0,有音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-19.m3u8,网络源,,1.313,未分组,h264,1280x720,25.0,有音频
å“ˆå“ˆç‚«åŠ¨,http://sh.lnott.top:880/dx89.m3u8,网络源,,3.895,未分组,h264,1920x1080,50.0,有音频
CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8,网络源,,0.494,未分组,h264,1920x1080,25.0,有音频
æ¹–å—å›½é™…,https://stream1.freetv.fun/hu-nan-guo-ji-10.m3u8,网络源,,1.680,未分组,h264,1280x720,25.0,有音频
æ¹–å—ç»è§†,http://phoneqq.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwNi4xNC4zOC41NSZ0ZXJtPTUmcWlkPSZjZG5leF9pZD1xcV9waG9uZV9saXZlJmNocz0mZGVmPTEmcz1lZmIwZGY3YWQyZGYyOWRjMjdmMGMzMzkzYmZiZjI0MyZ1aWQ9JnV1aWQ9YTliZmU3NTZjOWFlZjFhODJkOTE3NTJjZmEwMDcyZTAtNmEwZTI2Mzcmdj0yJmFzPTAmZXM9MTc2MjgxMjAxNw,网络源,,0.333,未分组,,,,无音频
1905å›½å†…ç”µå½±,http://8.138.7.223/tv/1905.php?id=LIVE8J4LTCXPI7QJ5,网络源,,2.984,未分组,h264,1920x1080,25.0,有音频
å¯»ç§¦è®°,http://cfss.cc/cdn/hy/29465848.m3u8,网络源,,12.626,未分组,h264,1920x1080,25.0,有音频
é‡‘é¹°å¡é€š,http://phoneqq.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwNi4xNC4zOC41NSZ0ZXJtPTUmcWlkPSZjZG5leF9pZD1xcV9waG9uZV9saXZlJmNocz0mZGVmPTEmcz0yMTgxMThlMzRhMjAxMDQ3YjIzMTk2NGI0M2MyMjYwOSZ1aWQ9JnV1aWQ9YjRkZTlmOTMwNGI2ZGU1MjVmMDBhZmFjNjE4MDNkZmItNmEwZTI2Mzcmdj0yJmFzPTAmZXM9MTc2MjgyMzM1MA,网络源,,0.182,未分组,,,,无音频
è§£è¯´_å†·å›è¯´ç”µå½±,http://live.nctv.top/huya.php?id=16739452,网络源,,2.866,未分组,h264,1920x1024,60.0,有音频
åº†ä½™å¹´,http://cfss.cc/cdn/hy/11352960.flv,网络源,,2.137,未分组,h264,1920x1080,30.0,有音频
ä¼˜æ¼«å¡é€š,https://stream1.freetv.fun/9a50e666912cb82bd584eb50bb030b7f654275ed05a586ef3c63ac39789df94b.m3u8,网络源,,1.840,未分组,h264,1280x720,25.0,有音频
ç¾éš¾ç‰‡,https://live.metshop.top/huya/11602075,网络源,,1.243,未分组,h264,1280x546,30.0,有音频
ã€Œè™ç‰™ã€ç‹è€…è£è€€_ğŸ™,https://live.iill.top/huya/660002,网络源,,3.753,未分组,,,,无音频
ç”µå½±_ç›—å¢“,http://live.nctv.top/huya.php?id=21059552,网络源,,3.180,未分组,,,,无音频
CNA,https://live.catvod.com/live.php?id=cna&token=2c3041ff1494448e1db9abb5e0dba5b775cada9e45e6922d0f83b9f3c9c91522%3A1762392062%3AMjAuNDkuNjEuNTI%3D,网络源,,0.785,未分组,h264,1920x1080,30.0,有音频
é‡‘é¹°å¡é€š,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,4.042,未分组,h264,1920x1080,25.0,有音频
CHCåŠ¨ä½œç”µå½±,https://stream.freetv.fun/2f2e29b8759a2458730dc1f3686024472691952a50e787fe075944d0cb17f36e.ctv,网络源,,2.034,未分组,,,,无音频
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-17.m3u8,网络源,,5.680,未分组,,,,无音频
ã€ŒBç«™ã€ç¬¬äº”äººæ ¼,https://live.iill.top/bilibili/5555,网络源,,1.758,未分组,,,,无音频
æ–°é—»ç»¼åˆ,https://stream1.freetv.fun/shang-hai-xin-wen-zong-he-8.ctv,网络源,,1.273,未分组,h264,1920x1080,28.0,有音频
ç§‘å¹»Fansè½®æ’­,http://81.70.10.196:35455/douyu/3508304,网络源,,2.241,未分组,h264,1920x1080,62.5,有音频
ã€Œæ–—é±¼ã€ç«å½±å¿è€…,https://live.iill.top/douyu/1997723,网络源,,4.209,未分组,h264,1920x1080,62.02619047619048,有音频
è´¾ç²å°å“,http://live.nctv.top/douyu.php?id=10419541,网络源,,4.511,未分组,h264,1280x720,25.0,有音频
ç”µå½±_ä¸æŒ¤å½±é™¢,http://live.nctv.top/huya.php?id=11352897,网络源,,2.209,未分组,h264,1920x1080,30.0,有音频
