频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频
Viutv,http://php.jdshipin.com:8880/PLTV/iptv.php?id=viutv,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/Viutv.png,0.580,未分组,h264,1280x720,50.0,有音频
[BD]靖天映画[geo-blocked],https://stream1.freetv.fun/jing-tian-ying-hua-3.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211824734749_31.png,0.785,未分组,h264,1920x1080,60.0,无音频
å¤§åº†æ–°é—»ç»¼åˆ,https://stream1.freetv.fun/da-qing-xin-wen-zong-he-1.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¤§åº†æ–°é—»ç»¼åˆ.png,1.554,未分组,h264,1280x720,25.0,有音频
[HD]人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-9.m3u8,网络源,https://epg.pw/media/img/logo/1_164.jpg,3.937,未分组,h264,1280x720,29.97002997002997,有音频
[HD]人间卫视,https://stream1.freetv.fun/9ebd1fd7c42e8d45d777d097877e6ad4742d2a8f82cde314ca4debbb0b6b64d2.m3u8,网络源,https://epg.pw/media/img/logo/1_164.jpg,3.941,未分组,h264,1280x720,29.97002997002997,有音频
çº¬æ¥è‚²ä¹,https://smart.pendy.dpdns.org/Smart.php?id=videolandyule,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/çº¬æ¥è‚²ä¹.png,0.871,未分组,,,,无音频
æ¸¸æˆé£äº‘,https://www.freetv.top/migu/790188417.m3u8?migutoken=4bb23a171d4d63d4362dfba9a795c0f4ae95e2190f17a502e900947df23bda8e7a18b21aa9e6b578071ed4ced654a44a80d0fb8970ac8330432d19255fb721f3c1ee552fa186e2c9427e18e082,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ¸¸æˆé£äº‘.png,1.354,未分组,h264,1920x1080,30.0,有音频
é–å¤©æ˜ ç”»,http://pullpackage.alivecdn.com/live/hTZYTLKukHNqDnshCwsOBdnFoZs5a4UeCJ396iYBSzJGOEv6kg.flv,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/é–å¤©æ˜ ç”».png,0.158,未分组,,,,无音频
[HD]4music,https://stream1.freetv.fun/4music-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/18/large/20220318090457244729_96.png,4.201,未分组,h264,1280x720,25.0,有音频
CNå¡é€š,https://cdn.iptv8k.top/dl/jrys.php?id=364&time=20240926215313&ip=111.229.253.40,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/CNå¡é€š.png,0.339,未分组,h264,1920x1080,60.0,无音频
[HD]delta tv,https://stream1.freetv.fun/1a8af234f3f251464bf680633e348eb6d051897aa1bede24cd85425aa9cbe46f.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125055529748409_19.png,4.408,未分组,h264,1280x720,25.0,有音频
ä¸œæ£®ç”µå½±,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸œæ£®ç”µå½±.png,0.333,未分组,h264,1920x1080,60.0,无音频
[VGA]fx movie channel (720p),https://stream1.freetv.fun/fx-movie-channel-1.ctv,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,4.552,未分组,h264,640x360,29.97002997002997,有音频
[BD]靖天资讯[geo-blocked],https://stream1.freetv.fun/jing-tian-zi-xun-4.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211439196918_86.png,0.877,未分组,h264,1920x1080,60.0,无音频
[BD]tvbs新闻 *wj,https://stream1.freetv.fun/tvbsxin-wen---wj-3.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/28/large/20250128055934838968_50.png,1.562,未分组,h264,1280x720,25.0,有音频
å‡¤å‡°å«è§†,https://stream1.freetv.fun/08e5440bb83a804440e341ae792cffc38d6844b04d5a2c7a4fc5ee04a6fe6bc6.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å‡¤å‡°å«è§†.png,1.248,未分组,,,,无音频
[SD]smithsonian channel selects,https://stream1.freetv.fun/95919f01ae25d3db2df22d372e5a7f8fb3dd5c0a5e7c89126c3cc8ed847236f3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/03/large/20230703010539122476_41.jpeg,4.071,未分组,h264,426x240,30.0,有音频
å‡¤å‡°é¦™æ¸¯,https://smart.pendy.dpdns.org/Smart.php?id=hkphoenix_twn,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å‡¤å‡°é¦™æ¸¯.png,0.890,未分组,,,,无音频
[BD]台视新聞,https://stream1.freetv.fun/tai-shi-xin-wen-21.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/11/22/20161122123940121042_91.png,2.584,未分组,h264,1920x1080,30.0,有音频
[HD]人间卫视,https://stream1.freetv.fun/9f76ad62b7ac59970b10e209f250df382971823ed12f12459c11d5ca71e0d7b9.ctv,网络源,https://epg.pw/media/img/logo/1_164.jpg,2.097,未分组,h264,1280x720,29.97002997002997,有音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-41.ctv,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/é‡‘é¹°å¡é€š.png,1.674,未分组,h264,1280x720,25.0,有音频
å¤©æ˜ ç»å…¸,https://stream1.freetv.fun/tian-ying-jing-dian-5.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¤©æ˜ ç»å…¸.png,1.497,未分组,h264,1280x720,25.0,有音频
[HD]love nature *wj,https://stream1.freetv.fun/love-nature--wj-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/02/05/large/20230205151332194260_50.jpg,5.713,未分组,h264,1280x720,25.0,有音频
[BD]young hollywood,https://stream1.freetv.fun/young-hollywood-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/03/05/large/20230305234858603161_67.png,5.764,未分组,h264,1920x1080,29.97002997002997,有音频
[HD]博斯运动二 *wj,https://stream1.freetv.fun/012a1900f91e73ba1a44046dcda5131837d3ba0598f754aa6ba7fa2eba6a700e.m3u8,网络源,https://epg.pw/media/images/channel/2020/01/16/large/20200116214907724940_10.jpg,5.834,未分组,h264,1280x720,29.97002997002997,有音频
æ˜Ÿç©ºå«è§†,http://122.53.222.9:9981/stream/channelid/2084767267?profile=pass,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ˜Ÿç©ºå«è§†.png,5.888,未分组,h264,1920x1080,30.0,有音频
[HD]dazn ringside,https://stream1.freetv.fun/06b6214f3d5ee5f7d354b14fe53ac947012b5e07efc6d1b2b8599a5200bdafa5.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/24/large/20240424024936868909_61.png,0.638,未分组,,,,无音频
æ˜ç å°,http://php.jdshipin.com:8880/smt.php?id=pearl_twn,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ˜ç å°.png,0.380,未分组,h264,1280x720,25.0,有音频
[SD]elta 4 *wj,https://stream1.freetv.fun/elta-4--wj-1.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125055529748409_19.png,6.398,未分组,h264,960x540,30.0,有音频
[BD]八大戏剧 *wj,https://stream1.freetv.fun/ba-da-xi-ju---wj-5.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720155115252575_13.png,4.720,未分组,h264,1920x1080,29.0,有音频
çº¬æ¥ä½“è‚²,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/çº¬æ¥ä½“è‚².png,2.005,未分组,h264,1280x720,25.0,有音频
æ¼«ç”»è§£è¯´,https://www.goodiptv.club/douyu/5907076,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ¼«ç”»è§£è¯´.png,1.156,未分组,h264,1796x1080,25.0,有音频
[BD]hollywood,https://stream1.freetv.fun/95a8b50ee9ca6c3c94b6bdf5ac8fcbbbea9de08e4eaa4ec3263f37b0c9a8a9d2.m3u8,网络源,https://epg.pw/media/images/channel/2023/03/05/large/20230305234858603161_67.png,6.960,未分组,,,,无音频
[BD]bike channel,https://stream1.freetv.fun/bike-channel-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,4.977,未分组,h264,1920x1080,50.0,有音频
[HD]东森财经新闻 *wj,https://stream1.freetv.fun/711ccbc6445f2f337fff1e1e9d538f9df940185bd47ca611584ad7e51920c920.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126212851373992_22.jpg,7.202,未分组,h264,1280x720,30.0,有音频
[BD]东森美洲2,https://stream1.freetv.fun/dong-sen-mei-zhou-2-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/10/23/large/20221023212524554784_66.jpg,0.964,未分组,h264,1920x1080,29.97002997002997,有音频
çˆ±ç”µç«,http://php.jdshipin.com:8880/itv6s.php?cid=wasusyt&id=6000000006000230630,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/çˆ±ç”µç«.png,0.624,未分组,,,,无音频
IPTVç»å…¸ç”µå½±,http://113.88.211.3:9898/hls/71/index.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/IPTVç»å…¸ç”µå½±.png,3.261,未分组,h264,1920x1080,25.0,有音频
[BD]cctv-4k[geo-blocked],https://stream1.freetv.fun/cctv-4k-1.ctv,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125055421788601_18.png,2.098,未分组,h264,1920x1080,30.0,有音频
å“ˆå°”æ»¨å½±è§†,http://111.43.126.240:9003/hls/5/index.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå°”æ»¨å½±è§†.png,0.455,未分组,,,,无音频
[SD]smithsonian channel ==,https://stream1.freetv.fun/smithsonian-channel-2.ctv,网络源,https://epg.pw/media/images/channel/2023/07/03/large/20230703010539122476_41.jpeg,1.364,未分组,h264,960x540,29.97002997002997,有音频
æ–°ç™½å¨˜å­ä¼ å¥‡,http://luobo.bkpcp.top/yy/1354490667,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ–°ç™½å¨˜å­ä¼ å¥‡.png,3.063,未分组,h264,800x600,24.0,有音频
[HD]博斯运动二 *wj,https://stream1.freetv.fun/bo-si-yun-dong-er---wj-1.m3u8,网络源,https://epg.pw/media/images/channel/2020/01/16/large/20200116214907724940_10.jpg,9.007,未分组,h264,1280x720,29.97002997002997,有音频
[BD]white channel,https://stream1.freetv.fun/e6f0655cf02462b453e15083cba0bc22f7c2ed427d0153b80c0de57bc086a5f6.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,4.009,未分组,h264,1920x1080,25.0,有音频
çˆ±åŠ¨æ¼«,http://php.jdshipin.com:8880/itv6s.php?cid=wasusyt&id=6000000006000280630,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/çˆ±åŠ¨æ¼«.png,1.176,未分组,,,,无音频
[HD]公视,https://stream1.freetv.fun/cbd5b3ed1c9bb24dc392181ade6213dcdbb374e660bd68a5f105a80bfd93e4b7.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724132219452361_49.png,7.703,未分组,h264,1280x720,30.0,有音频
[BD]dazn ringside,https://stream1.freetv.fun/dazn-ringside-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/24/large/20240424024936868909_61.png,3.979,未分组,h264,1920x1080,25.0,有音频
çº¬æ¥è‚²ä¹,https://live.catvod.com/live.php?id=videolandyule&token=bdbdf4f6c60a734f7d4e9d5df9b0560eda167e4ab02bb2ca0d69fc48d5976284%3A1761354848%3ANTIuMTYxLjQ1LjIyNA%3D%3D,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/çº¬æ¥è‚²ä¹.png,0.490,未分组,h264,1920x1080,30.0,有音频
ä¸œæ£®è¶…è§†,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸œæ£®è¶…è§†.png,0.328,未分组,h264,1920x1080,60.0,无音频
[VGA]akaal channel,https://stream1.freetv.fun/db73c36ca3c01f0ff4f4c473297eb3d08863b3f1f716633ca5828602d244e505.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,8.070,未分组,h264,720x396,25.0,有音频
ä¸œæ£®ç”µå½±,https://stream1.freetv.fun/dong-sen-dian-ying-6.ctv,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸œæ£®ç”µå½±.png,0.541,未分组,h264,1920x1080,60.0,无音频
[HD]亚洲新闻,https://stream1.freetv.fun/769243f668e6ffa1dfcbf56f1dcc086f47c3a2cbc8f83af53fefbe2f6d7462c4.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2018/02/17/20180217150650283018_64.jpg,0.866,未分组,h264,1280x720,25.0,有音频
[HD]人间卫视,https://stream1.freetv.fun/1f63ffacdc4c93b5736f59829aac1fccdf3df1e37bf8ba95c258b6e7d946d8a7.m3u8,网络源,https://epg.pw/media/img/logo/1_164.jpg,3.211,未分组,h264,1280x720,29.97002997002997,有音频
CHCé«˜æ¸…ç”µå½±,http://183.237.95.108:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/CHCé«˜æ¸…ç”µå½±.png,7.193,未分组,h264,1920x1080,50.0,有音频
[HD]cool channel,https://stream1.freetv.fun/2e3998897b810e6ca1f5863a1884046c2090d7cbbf82aa2ca4bab0368234c86f.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,5.040,未分组,h264,1280x720,25.0,有音频
[BD]靖天资讯[geo-blocked],https://stream1.freetv.fun/jing-tian-zi-xun-3.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211439196918_86.png,0.756,未分组,h264,1920x1080,60.0,无音频
[HD]food network,https://stream1.freetv.fun/food-network-8.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/27/large/20220827225917116348_71.png,2.324,未分组,h264,1280x720,25.0,有音频
ä¸œæ£®è¶…è§†,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸œæ£®è¶…è§†.png,0.151,未分组,h264,1920x1080,29.97002997002997,有音频
ä¸ƒå°æ²³æ–°é—»ç»¼åˆ,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸ƒå°æ²³æ–°é—»ç»¼åˆ.png,3.078,未分组,h264,1280x720,30.0,有音频
[BD]food network[geo-blocked],https://stream1.freetv.fun/food-network-4.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/27/large/20220827225917116348_71.png,4.774,未分组,h264,640x360,25.0,有音频
å¤©é¾™å…«éƒ¨,http://luobo.bkpcp.top/yy/1382736855,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¤©é¾™å…«éƒ¨.png,6.816,未分组,h264,1280x720,23.976023976023978,有音频
[HD]民视hd *wj[geo-blocked],https://stream1.freetv.fun/3afe7c6221cef4c140addeecd0f810de490235103c2664f029705ec625d3b1d7.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724151437383611_37.png,6.366,未分组,,,,无音频
ä¸‰å›½æ¼”ä¹‰,http://live.iill.top/yy.php?id=1354936241,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸‰å›½æ¼”ä¹‰.png,5.272,未分组,h264,1920x1080,25.0,有音频
åŒé¸­å±±ç»¼åˆ,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/åŒé¸­å±±ç»¼åˆ.png,2.278,未分组,h264,1280x720,30.0,有音频
CNå¡é€š,https://stream1.freetv.fun/cnqia-tong-3.ctv,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/CNå¡é€š.png,1.593,未分组,h264,1280x720,25.0,有音频
[BD]dazn 1 *wj,https://stream1.freetv.fun/a8632a546e02d2bd4d0bfa5720e346c06a8b46f7e1e938e7c29fe5d1be8232fd.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/24/large/20240424024936868909_61.png,5.070,未分组,h264,1920x1080,29.0,有音频
[VGA]expo channel[geo-blocked],https://stream1.freetv.fun/expo-channel-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,3.058,未分组,h264,640x360,25.0,有音频
[HD]人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-6.m3u8,网络源,https://epg.pw/media/img/logo/1_164.jpg,2.484,未分组,h264,1280x720,29.97002997002997,有音频
[SD]elta 2 *wj,https://stream1.freetv.fun/4d8529a293463b0087439614cabd74787fcc928fefe67d05079613a570d7fafd.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125055335647139_92.png,6.390,未分组,h264,960x540,30.0,有音频
ä¸­åå°å½“å®¶,https://live.metshop.top/huya/11342413,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸­åå°å½“å®¶.png,1.081,未分组,h264,640x432,30.0,有音频
[BD]民視新聞,https://stream1.freetv.fun/33ae9aa2523492a0deb1bebba74b646b746cf674d50b753e7c4c06305d3fe40b.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506171601310367_14.png,0.420,未分组,h264,1920x1080,29.97002997002997,有音频
æ²³åŒ—å°‘å„¿ç§‘æ•™,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-2.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ²³åŒ—å°‘å„¿ç§‘æ•™.png,1.491,未分组,h264,1280x720,25.0,有音频
[BD]中天新聞,https://stream1.freetv.fun/86c4bbf39b7ba14b8f7929428df4d9a5e150a79aeb6556a6f758524334e04a66.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/05/large/20220305151207450324_69.png,3.293,未分组,h264,1920x1080,30.0,有音频
å¿«ä¹å‚é’“,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031206,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¿«ä¹å‚é’“.png,0.526,未分组,,,,无音频
[HD]博斯网球 *wj,https://stream1.freetv.fun/88d51f084527229629d4e70b3a4df0c4eef71e5d223542d4d211e36a347ecff1.m3u8,网络源,https://epg.pw/media/images/channel/2020/03/22/large/20200322221733899159_41.png,6.848,未分组,h264,1280x720,29.97002997002997,有音频
æµ·ç»µå®å®,https://live.metshop.top/douyu/3949681,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æµ·ç»µå®å®.png,1.031,未分组,h264,896x688,23.975609756097562,有音频
[SD]channel 11 (scottsdale az),https://stream1.freetv.fun/channel-11-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,1.101,未分组,h264,1280x720,25.0,有音频
