频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/1b907bbf4760e673ec9ab89e2327cd1d9e5df04ca6ef35a6fb07f5b6757f4791.m3u8,网络源,,2.191,未分组,h264,1280x720,25.0,有音频
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-8.ctv,网络源,,1.681,未分组,h264,1280x720,25.0,有音频
å“ˆå“ˆç‚«åŠ¨,https://stream1.freetv.fun/ipv6-ha-ha-xuan-dong-1.m3u8,网络源,,1.521,未分组,h264,1280x720,25.0,有音频
ç¬¬ä¸€è´¢ç»,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-6.m3u8,网络源,,1.494,未分组,h264,1280x720,25.0,有音频
CHCå®¶åº­å½±é™¢,https://shyd.695847.xyz/cms001/ch00000090990000001570/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12,网络源,,3.054,未分组,h264,1920x1080,25.0,有音频
å˜‰ä½³å¡é€š,https://stream1.freetv.fun/jia-jia-qia-tong-4.ctv,网络源,,1.686,未分组,h264,1280x720,25.0,有音频
ã€ŒBç«™ã€JJæ–—åœ°ä¸»,https://live.iill.top/bilibili/22021983,网络源,,1.224,未分组,h264,1920x1080,60.0,有音频
é‡‘é¹°å¡é€š,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2015&tk=e640d0a1bf70,网络源,,0.079,未分组,,,,无音频
CHCå®¶åº­å½±é™¢,https://stream1.freetv.fun/chcjia-ting-ying-yuan-17.ctv,网络源,,0.972,未分组,h264,1920x1080,28.0,有音频
CNN,https://live.catvod.com/live.php?id=cnn_twn&token=8bdb669306e131002c0f3d7852be432953e17849e0982bea233ad151eb5d0ed3%3A1762737776%3ANTIuMTc2LjE5LjE5NA%3D%3D,网络源,,0.642,未分组,h264,1920x1080,30.0,有音频
NewTVç²¾å“å¤§å‰§,http://111.43.126.240:9003/hls/80/index.m3u8,网络源,,0.630,未分组,,,,无音频
é™€æªå¸ˆå§,http://live.nctv.top/huya.php?id=29465855,网络源,,3.799,未分组,,,,无音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-7.m3u8,网络源,,1.484,未分组,h264,1280x720,25.0,有音频
æ–°é—»ç»¼åˆ,https://migu.188766.xyz/?migutoken=713a3c212225f71d7ce747671b15ea65&id=%E4%B8%8A%E6%B5%B7%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy,网络源,,0.520,未分组,h264,1920x1080,28.0,有音频
åŸ‹å †å †13,http://live.nctv.top/huya.php?id=23824164,网络源,,1.411,未分组,,,,无音频
èµµæœ¬å±±å°å“,http://live.nctv.top/douyu.php?id=9817716,网络源,,4.181,未分组,h264,1280x720,25.0,有音频
å¹¿ä¸œä½“è‚²,http://120.77.205.62:8087/rtp/239.77.0.168:5146,网络源,,0.434,未分组,,,,无音频
CHCå½±è¿·ç”µå½±,https://migu.188766.xyz/?migutoken=10307ec9fc3bf44f0a3c86d8b4519ed8&id=CHC%E5%BD%B1%E8%BF%B7%E7%94%B5%E5%BD%B1&type=yy,网络源,,0.504,未分组,h264,1920x1080,28.0,有音频
ã€Œæ–—é±¼ã€ç‹è€…è£è€€_ğŸ™,https://live.iill.top/douyu/1863767,网络源,,4.568,未分组,h264,1920x1080,60.0,有音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/dong-man-xiu-chang-23.m3u8,网络源,,1.512,未分组,h264,1280x720,25.0,有音频
é­…åŠ›è¶³çƒ,http://8.138.7.223/tv/migu.php?id=mlzq,网络源,,0.552,未分组,,,,无音频
äº”æ˜Ÿä½“è‚²,https://stream1.freetv.fun/ipv6-wu-xing-ti-yu-12.m3u8,网络源,,0.523,未分组,,,,无音频
æµ™æ±Ÿå°‘å„¿,http://kkk.888.3116598.xyz/api.php?n=tttt&id=yXd1Ze&tk=FgM0vQMejxvG,网络源,,0.457,未分组,,,,无音频
åŠ¨æ¼«ç§€åœº,http://139.196.214.238/rtp/239.45.3.134:5140,网络源,,3.177,未分组,,,,无音频
ã€Œæ–—é±¼ã€è·‘è·‘å¡ä¸è½¦â€¢æ‰‹æ¸¸,https://live.iill.top/douyu/6672862,网络源,,2.952,未分组,h264,1920x1080,60.0,有音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-4.m3u8,网络源,,1.495,未分组,h264,1280x720,25.0,有音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-46.m3u8,网络源,,1.516,未分组,h264,1280x720,25.0,有音频
çˆ¶æ¯çˆ±æƒ…,http://live.nctv.top/huya.php?id=11602071,网络源,,1.979,未分组,h264,960x540,24.0,有音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/6b9cda990431ca95508068a24d4709f1f0a86c466fc5baeb2c537eb04275bcd2.ctv,网络源,,2.040,未分组,h264,1280x720,25.0,有音频
é–å¤©å¡é€š,https://live.catvod.com/live.php?id=jingtiancartoon_twn&token=f4b567a8f88df3148c23733ef1ca61cdb39551ec426b6814258d1e3a5aebb7ae%3A1762737776%3ANTIuMTc2LjE5LjE5NA%3D%3D,网络源,,0.564,未分组,h264,1920x1080,30.0,有音频
å¤©é¾™å…«éƒ¨,http://live.nctv.top/douyu.php?id=7655471,网络源,,3.203,未分组,h264,1024x768,30.0,有音频
è§£è¯´_åˆ˜è€å¸ˆè¯´ç”µå½±,http://live.nctv.top/huya.php?id=20289754,网络源,,4.655,未分组,h264,1920x1080,60.0,有音频
å¡é…·å°‘å„¿,http://218.13.170.98:9901/tsfile/live/1021_1.m3u8,网络源,,6.028,未分组,h264,720x576,25.0,有音频
ä¸ƒå½©æˆå‰§,http://8.138.7.223/tv/migu.php?id=qcxj,网络源,,0.575,未分组,,,,无音频
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-18.ctv,网络源,,1.485,未分组,h264,1280x720,25.0,有音频
çºªæ™“å²š,https://live.metshop.top/huya/11342396,网络源,,0.719,未分组,h264,1440x1078,60.0,有音频
å˜‰ä½³å¡é€š,https://stream1.freetv.fun/jia-jia-qia-tong-6.ctv,网络源,,6.504,未分组,h264,1920x1080,25.0,有音频
NewTVå“’å•µç”µç«,http://111.43.126.240:9003/hls/101/index.m3u8,网络源,,3.409,未分组,,,,无音频
ç”µå½±_æ­¦ä¾,http://live.nctv.top/huya.php?id=11342427,网络源,,3.713,未分组,h264,1920x1080,60.0,有音频
æ¹–å—éƒ½å¸‚,https://stream1.freetv.fun/hu-nan-du-shi-8.ctv,网络源,,1.726,未分组,h264,640x360,25.0,有音频
ç”µå½±_é«˜èƒ½åè½¬,http://live.nctv.top/huya.php?id=11352887,网络源,,1.185,未分组,h264,1280x720,30.0,有音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/dong-man-xiu-chang-14.ctv,网络源,,1.509,未分组,h264,1280x720,25.0,有音频
ã€Œè™ç‰™ã€ç©¿è¶Šç«çº¿â€¢æ‰‹æ¸¸,https://live.iill.top/huya/660102,网络源,,4.848,未分组,,,,无音频
CHCå®¶åº­å½±é™¢,https://stream1.freetv.fun/chcjia-ting-ying-yuan-23.m3u8,网络源,,1.510,未分组,h264,1280x720,25.0,有音频
ä¸Šæµ·éƒ½å¸‚,https://migu.188766.xyz/?migutoken=375b6db2c1f237923e42e110b43e382b&id=shds&type=sz,网络源,,4.228,未分组,h264,1280x720,30.0,有音频
ã€Œæ–—é±¼ã€QQé£è½¦â€¢æ‰‹æ¸¸,https://live.iill.top/douyu/5040227,网络源,,4.519,未分组,h264,1920x1080,60.0,有音频
è§£è¯´_å°å·ä¾ƒç”µå½±,https://live.metshop.top/huya/15870999,网络源,,0.904,未分组,h264,1920x1080,23.0,有音频
ç”µå½±â€¢3ã€Œè§£è¯´ã€,https://live.iill.top/huya/24396428,网络源,,3.627,未分组,h264,1920x1080,25.0,有音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-19.m3u8,网络源,,1.512,未分组,h264,1280x720,25.0,有音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/dong-man-xiu-chang-22.ctv,网络源,,1.544,未分组,h264,1280x720,25.0,有音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-18.m3u8,网络源,,1.515,未分组,h264,1280x720,25.0,有音频
çº¢æ¥¼æ¢¦,http://live.nctv.top/huya.php?id=30080221,网络源,,3.338,未分组,h264,1920x1080,60.0,有音频
æè¿æ°,http://cfss.cc/cdn/hy/11342390.m3u8,网络源,,5.386,未分组,h264,1280x720,25.0,有音频
å‘¨æ˜Ÿé©°,https://stream1.freetv.fun/zhou-xing-chi-1.m3u8,网络源,,8.724,未分组,h264,1280x720,25.0,有音频
ä¸œæ£®ç”µå½±,https://stream1.freetv.fun/dong-sen-dian-ying-2.m3u8,网络源,,1.496,未分组,h264,1280x720,25.0,有音频
æ¬¢ç¬‘å‰§åœº,http://8.138.7.223/tv/migu.php?id=hxjc,网络源,,0.611,未分组,,,,无音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-33.m3u8,网络源,,1.494,未分组,h264,1280x720,25.0,有音频
ä¼˜æ¼«å¡é€š,https://stream1.freetv.fun/4073fb5ec1ec48f010e1db882aeb63ddc7104c56c5c729c4d08e932d585591a8.m3u8,网络源,,2.039,未分组,h264,1280x720,25.0,有音频
CHCåŠ¨ä½œç”µå½±,http://live.nctv.top/huya.php?id=11602077,网络源,,2.426,未分组,h264,1920x1080,60.0,有音频
CHCåŠ¨ä½œç”µå½±,https://stream1.freetv.fun/chcdong-zuo-dian-ying-27.ctv,网络源,,1.517,未分组,h264,1280x720,25.0,有音频
CHCåŠ¨ä½œç”µå½±,https://stream1.freetv.fun/chcdong-zuo-dian-ying-29.m3u8,网络源,,1.523,未分组,h264,1280x720,25.0,有音频
ã€Œæ–—é±¼ã€ç‹è€…è£è€€_ğŸš,https://live.iill.top/douyu/1984839,网络源,,1.361,未分组,h264,1920x1080,25.0,有音频
æ¹–å—ç»è§†,https://stream1.freetv.fun/hu-nan-jing-shi-13.ctv,网络源,,3.776,未分组,h264,640x360,25.0,有音频
CHCå®¶åº­å½±é™¢,https://stream1.freetv.fun/chcjia-ting-ying-yuan-3.m3u8,网络源,,0.947,未分组,h264,1920x1080,28.0,有音频
å¹¿ä¸œä½“è‚²,http://218.13.170.98:9901/tsfile/live/0019_1.m3u8,网络源,,5.110,未分组,h264,1920x1080,25.0,有音频
ã€Œæ–—é±¼ã€é‡‘é“²é“²ä¹‹æˆ˜,https://live.iill.top/douyu/9715241,网络源,,4.345,未分组,h264,1920x1080,59.94005994005994,有音频
å¡é…·å°‘å„¿,https://migu.188766.xyz/?migutoken=9ba437205ec35ba56b82c99d2a33d00f&id=%E5%8C%97%E4%BA%AC%E5%8D%A1%E9%85%B7%E5%B0%91%E5%84%BF&type=yy,网络源,,2.724,未分组,,,,无音频
CHCåŠ¨ä½œç”µå½±,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,10.331,未分组,h264,1920x1080,50.0,有音频
CHCå®¶åº­å½±é™¢,https://stream1.freetv.fun/chcjia-ting-ying-yuan-14.ctv,网络源,,1.509,未分组,h264,1280x720,25.0,有音频
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-19.m3u8,网络源,,1.503,未分组,h264,1280x720,25.0,有音频
NewTVå®¶åº­å‰§åœº,http://111.43.126.240:9003/hls/83/index.m3u8,网络源,,1.577,未分组,,,,无音频
éš‹å”è‹±é›„ä¼,http://zzy789.xyz/douyu1.php?id=7552568,网络源,,4.066,未分组,h264,720x1280,25.0,有音频
äººæ°”æ¸¯å‰§,http://live.nctv.top/douyu.php?id=5261342,网络源,,4.988,未分组,,,,无音频
é‚µæ°å½±é™¢,http://live.nctv.top/douyu.php?id=4246519,网络源,,5.760,未分组,h264,1280x720,30.0,有音频
NewTVå†›äº‹è¯„è®º,http://111.43.126.240:9003/hls/91/index.m3u8,网络源,,0.570,未分组,,,,无音频
çº¬æ¥ä½“è‚²,https://stream1.freetv.fun/wei-lai-ti-yu-3.m3u8,网络源,,1.512,未分组,h264,1280x720,25.0,有音频
CNAæ–°é—»,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8,网络源,,0.166,未分组,h264,1920x1080,25.0,有音频
CHCåŠ¨ä½œç”µå½±,https://stream1.freetv.fun/chcdong-zuo-dian-ying-16.m3u8,网络源,,1.525,未分组,h264,1280x720,25.0,有音频
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-7.ctv,网络源,,1.498,未分组,h264,1280x720,25.0,有音频
CHCåŠ¨ä½œç”µå½±,https://stream1.freetv.fun/chcdong-zuo-gao-qing-1.m3u8,网络源,,1.511,未分组,h264,1280x720,25.0,有音频
æ¹–å—ç»è§†,http://8.138.7.223/tv/mgtv.php?id=280,网络源,,0.931,未分组,h264,640x360,25.0,有音频
å¹¿ä¸œä½“è‚²,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2030&tk=a0c4f6cfaba3,网络源,,0.381,未分组,,,,无音频
æˆé¾™,http://cfss.cc/cdn/hy/11342386.m3u8,网络源,,5.282,未分组,h264,1280x720,25.0,有音频
è´çˆ·è´°å…,http://huanqiuzhibo.cn/manifest/douyu.php?id=4332,网络源,,3.583,未分组,h264,1280x720,30.0,有音频
ç”µå½±_æ€ªå…½,http://live.nctv.top/huya.php?id=21059577,网络源,,2.809,未分组,h264,1920x1080,60.0,有音频
åˆ˜å¾·å,https://stream1.freetv.fun/liu-de-hua-3.m3u8,网络源,,10.480,未分组,,,,无音频
é™€æªå¸ˆå§,http://live.nctv.top/huya.php?id=23860039,网络源,,2.386,未分组,h264,1920x1080,60.0,有音频
ç›å½©ç«æŠ€,http://kkk.888.3116598.xyz/api.php?n=tttt&id=2TKnNO&tk=FgM0vQMejxvG,网络源,,0.638,未分组,,,,无音频
å˜‰ä½³å¡é€š,https://migu.188766.xyz/?migutoken=dce06084b50ac003950ecf2db085621d&id=%E5%98%89%E4%BD%B3%E5%8D%A1%E9%80%9A&type=yy,网络源,,0.527,未分组,h264,1920x1080,28.0,有音频
ç›å½©ç¯®çƒ,http://kkk.888.3116598.xyz/api.php?n=tttt&id=ATiiGA&tk=FgM0vQMejxvG,网络源,,0.386,未分组,,,,无音频
å®‹å°å®å°å“,https://www.goodiptv.club/douyu/9817729,网络源,,1.153,未分组,h264,1280x720,25.0,有音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/10c162a19187277452e11fbe6cc81e691467a45e9aaa62427d2ba9ed3d5254b9.m3u8,网络源,,2.036,未分组,h264,1280x720,25.0,有音频
æ±‚ç´¢åŠ¨ç‰©,http://ygbh.site/php/bfgd.php?id=287,网络源,,1.626,未分组,,,,无音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/dong-man-xiu-chang-6.m3u8,网络源,,1.510,未分组,h264,1280x720,25.0,有音频
é‡‘é¹°å¡é€š,http://8.138.7.223/tv/mgtv.php?id=287,网络源,,0.978,未分组,h264,640x360,25.0,有音频
ç”µå½±_ç½ªçŠ¯,http://live.nctv.top/huya.php?id=11352962,网络源,,1.401,未分组,h264,1280x720,25.0,有音频
å˜‰ä½³å¡é€š,https://migu.188766.xyz/?migutoken=04dba4159bed94379fe44a06b9def331&id=%E5%98%89%E4%BD%B3%E5%8D%A1%E9%80%9A&type=yy,网络源,,14.393,未分组,h264,854x480,25.0,有音频
é›æ­£ç‹æœ,http://live.nctv.top/douyu.php?id=6911044,网络源,,5.373,未分组,h264,1280x720,30.0,有音频
æ–°é—»ç»¼åˆ,https://migu.188766.xyz/?migutoken=7d3bce0537804b411cc39c0f3b733894&id=%E4%B8%8A%E6%B5%B7%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy,网络源,,15.010,未分组,h264,1280x720,25.0,有音频
æ±Ÿå¤æ–°é—»ç»¼åˆ,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd,网络源,,2.829,未分组,h264,720x576,25.0,有音频
åŠ¨æ¼«ç§€åœº,http://139.196.151.191/rtp/239.45.3.134:5140,网络源,,3.200,未分组,,,,无音频
é‡‘é¹°çºªå®,https://stream1.freetv.fun/jin-ying-ji-shi-36.m3u8,网络源,,7.902,未分组,h264,1920x1080,25.0,有音频
CHCå®¶åº­å½±é™¢,https://migu.188766.xyz/?migutoken=a5b75bad243c82aa5985c580c3186bcc&id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2&type=yy,网络源,,13.231,未分组,h264,1920x1080,25.0,有音频
CHCå®¶åº­å½±é™¢,https://migu.188766.xyz/?migutoken=08b7e68e27f559c1100131e0495082b5&id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2&type=yy,网络源,,10.591,未分组,h264,1920x1080,25.0,有音频
ç”µå½±_èœ˜è››ä¾,http://live.nctv.top/huya.php?id=21059599,网络源,,1.510,未分组,,,,无音频
ç”µå½±_ç„å¹»,http://cfss.cc/cdn/hy/11342414.m3u8,网络源,,5.946,未分组,h264,1920x1080,30.0,有音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-gao-qing-1.m3u8,网络源,,1.522,未分组,h264,1280x720,25.0,有音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/dong-man-xiu-chang-12.m3u8,网络源,,1.499,未分组,h264,1280x720,25.0,有音频
æƒ…æ»¡å››åˆé™¢,http://live.nctv.top/huya.php?id=11342426,网络源,,3.127,未分组,h264,1920x1080,60.0,有音频
å®‹å°å®å°å“,http://live.nctv.top/douyu.php?id=9817729,网络源,,3.438,未分组,h264,1280x720,25.0,有音频
ç›å½©ç¯®çƒ,http://kkk.888.3116598.xyz/api.php?n=tttt&id=imBKNx&tk=FgM0vQMejxvG,网络源,,0.468,未分组,,,,无音频
Discovery,http://ott.watch/stream/E9LDH2ZCN7/146.m3u8,网络源,,1.652,未分组,h264,1920x1080,25.0,有音频
è§£è¯´_è¶Šå“¥è¯´ç”µå½±,https://live.metshop.top/huya/15894162,网络源,,1.073,未分组,h264,1340x720,30.0,有音频
é¾™åå¡é€š,https://pxuchylhjchl.us-east-1.clawcloudrun.com/index.m3u8?pid=litv-longturn01&sd=1080&proxy=false,网络源,,7.564,未分组,,,,无音频
å‘¨æ˜Ÿé©°,https://stream1.freetv.fun/zhou-xing-chi-2.m3u8,网络源,,10.015,未分组,h264,1280x720,25.0,有音频
ã€Œæ–—é±¼ã€ç©¿è¶Šç«çº¿_ğŸ™,https://live.iill.top/douyu/605964,网络源,,1.343,未分组,h264,1920x1080,25.0,有音频
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/869475cf6ab5d187816a1b7fbd8649cfc0b41c452e5595eabb2a36e51a61eecf.m3u8,网络源,,5.508,未分组,,,,无音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-13.ctv,网络源,,1.517,未分组,h264,1280x720,25.0,有音频
å“ˆå“ˆç‚«åŠ¨,http://kkk.888.3116598.xyz/api.php?n=tttt&id=QZUKbL&tk=FgM0vQMejxvG,网络源,,0.383,未分组,,,,无音频
é‡‘é¹°å¡é€š,http://139.196.151.191:2051/rtp/239.45.3.118:5140,网络源,,5.609,未分组,,,,无音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-1.m3u8,网络源,,1.523,未分组,h264,1280x720,25.0,有音频
é‡‘é¹°çºªå®,http://kkk.888.3116598.xyz/api.php?n=tttt&id=N5txR0&tk=FgM0vQMejxvG,网络源,,0.482,未分组,,,,无音频
é™ˆæƒ…ä»¤,http://cfss.cc/cdn/hy/29465862.m3u8,网络源,,7.175,未分组,h264,1920x1080,25.0,有音频
åŸ‹å †å †5,http://cfss.cc/cdn/hy/23740156.flv,网络源,,1.353,未分组,,,,无音频
ã€Œæ–—é±¼ã€ä½¿å‘½å¬å”¤â€¢æ‰‹æ¸¸,https://live.iill.top/douyu/9223245,网络源,,2.008,未分组,h264,1920x1080,59.94005994005994,有音频
çŒ«å’Œè€é¼,https://al.flv.huya.com/src/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.flv?wsSecret=d959d695e6d27f079035dfa4556bd097&wsTime=6464862e&u=0&seqid=16842231801685337&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&txyp=o%3Aqzeic1%3B&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&exsphd=264_2000,网络源,,0.159,未分组,,,,无音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/7e65432fb94551c8a7abf4afa8996c11471807bf9cf6ec1a3e49a2c25b2c1f58.m3u8,网络源,,2.028,未分组,h264,1280x720,25.0,有音频
NewTVå¤è£…å‰§åœº,http://kkk.888.3116598.xyz/api.php?n=tttt&id=tpn6wv&tk=FgM0vQMejxvG,网络源,,0.380,未分组,,,,无音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/d66327025d5a2448b6097ce39c1de75d1f9693468932b522bd7dcc31533135f1.m3u8,网络源,,2.017,未分组,h264,1280x720,25.0,有音频
æ–°é—»ç»¼åˆ,https://stream1.freetv.fun/xin-wen-zong-he-2.m3u8,网络源,,1.486,未分组,h264,1280x720,25.0,有音频
ä¸œæ£®ç¾æ´²å«è§†,https://stream1.freetv.fun/dong-sen-mei-zhou-wei-shi-1.m3u8,网络源,,1.322,未分组,h264,1280x720,25.0,有音频
ç›å½©ç¯®çƒ,http://kkk.888.3116598.xyz/api.php?n=tttt&id=nXR0Sc&tk=FgM0vQMejxvG,网络源,,0.382,未分组,,,,无音频
åŠ¨ç‰©æ˜Ÿçƒ,https://stream1.freetv.fun/dong-wu-xing-qiu-1.m3u8,网络源,,1.490,未分组,h264,1280x720,25.0,有音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/dong-man-xiu-chang-16.m3u8,网络源,,1.557,未分组,h264,1280x720,25.0,有音频
æ¸¸æˆé£äº‘,http://8.138.7.223/tv/migu3.php?id=yxfy,网络源,,0.999,未分组,,,,无音频
æ³•æ²»å¤©åœ°,http://8.138.7.223/tv/migu.php?id=fztd,网络源,,0.597,未分组,,,,无音频
åŠ¨ç‰©æ˜Ÿçƒ,http://61.221.215.25:8800/hls/57/index.m3u8,网络源,,1.331,未分组,h264,1280x720,30.0,有音频
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-13.ctv,网络源,,1.527,未分组,h264,1280x720,25.0,有音频
æµ™æ±Ÿå°‘å„¿,https://stream1.freetv.fun/zhe-jiang-shao-er-15.m3u8,网络源,,2.867,未分组,h264,854x480,25.0,有音频
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-3.m3u8,网络源,,1.500,未分组,h264,1280x720,25.0,有音频
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-40.ctv,网络源,,1.505,未分组,h264,1280x720,25.0,有音频
è´¾ç²å°å“,http://zzy789.xyz/douyu1.php?id=10419541,网络源,,4.054,未分组,h264,1280x720,25.0,有音频
