频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频
[BD]nhk world-japan,https://stream1.freetv.fun/nhk-world-japan-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/05/large/20220305152534604002_80.png,1.301,未分组,h264,1920x1080,25.0,有音频
[HD]rts 2[geo-blocked],https://stream1.freetv.fun/rts-2-3.m3u8,网络源,https://epg.pw/media/,5.769,未分组,,,,无音频
[HD]syria tv 2,https://stream1.freetv.fun/syria-tv-2-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174356062960_50.png,6.145,未分组,h264,,,有音频
[BD]times brasil,https://stream1.freetv.fun/times-brasil-3.m3u8,网络源,https://epg.pw/media/,6.291,未分组,h264,1920x1080,25.0,有音频
[VGA]sunna tv,https://stream1.freetv.fun/sunna-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821044746293501_71.jpg,2.730,未分组,h264,426x240,25.0,有音频
[SD]tv cultura,https://stream1.freetv.fun/tv-cultura-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174952947596_14.png,4.346,未分组,h264,960x540,30.0,有音频
[HD]360 ru,https://stream1.freetv.fun/360-ru-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/05/30/20140530202449423670_80.png,3.375,未分组,h264,1280x720,25.0,有音频
[VGA]sony channel,https://stream1.freetv.fun/sony-channel-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222356211623_41.png,1.865,未分组,mpeg2video,720x480,29.97002997002997,有音频
[SD]cruz tv,https://stream1.freetv.fun/cruz-tv-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/05/23/20140523215106359917_70.jpg,3.499,未分组,h264,480x270,30.0,有音频
[SD]pluto tv retro kid,https://stream1.freetv.fun/pluto-tv-retro-kid-1.m3u8,网络源,https://epg.pw/media/img/logo/1_118.jpg,1.923,未分组,h264,426x240,30.0,有音频
[BD]thriller[geo-blocked],https://stream1.freetv.fun/thriller-2.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821131907847724_70.png,0.890,未分组,h264,1920x1080,25.0,有音频
[VGA]roya tv,https://stream1.freetv.fun/roya-tv-3.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/09/04/20140904100555169148_79.jpg,7.352,未分组,h264,1920x1080,25.0,有音频
[HD]iman tv,https://stream1.freetv.fun/iman-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/03/13/large/20240313150229044538_15.png,1.761,未分组,h264,1280x720,29.97002997002997,有音频
[HD]rtv 21 albania,https://stream1.freetv.fun/rtv-21-albania-1.m3u8,网络源,https://epg.pw/media/,2.917,未分组,h264,1280x720,25.0,有音频
[BD]star sports 1 tamil,https://stream1.freetv.fun/star-sports-1-tamil-2.ctv,网络源,https://epg.pw/media/img/logo/star_sport1.jpg,5.790,未分组,h264,1920x1080,25.0,有音频
[HD]ช่อง sky sports premier league,https://stream1.freetv.fun/ch-ng-sky-sports-premier-league-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/09/04/large/20230904161002034102_45.png,1.490,未分组,h264,1280x720,25.0,有音频
[HD]ca tsn 5,https://stream1.freetv.fun/ca-tsn-5-1.ctv,网络源,https://epg.pw/media/images/channel/2022/03/01/large/20220301201717758353_67.png,0.712,未分组,h264,1280x720,30.0,有音频
[HD]rutc tv,https://stream1.freetv.fun/rutc-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/05/23/20140523215106359917_70.jpg,1.521,未分组,h264,1280x720,29.97002997002997,有音频
[BD]rtl-tvi,https://stream1.freetv.fun/rtl-tvi-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/07/01/20150701122606398337_65.jpg,8.645,未分组,h264,1920x1080,25.0,有音频
[BD]action hollywood movies,https://stream1.freetv.fun/action-hollywood-movies-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/05/12/20150512032555403445_94.png,8.527,未分组,h264,1920x1080,25.0,有音频
[BD]viju plus comedy,https://stream1.freetv.fun/viju-plus-comedy-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/03/06/20170306104112236035_10.png,2.067,未分组,h264,1920x1080,25.0,有音频
[BD]on4 tv,https://stream1.freetv.fun/on4-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/06/13/20140613190857893129_31.png,2.709,未分组,h264,1920x1080,25.0,有音频
[BD]start world,https://stream1.freetv.fun/start-world-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/18/large/20220518163307542906_12.png,1.923,未分组,h264,1920x1080,50.0,有音频
[HD]sportsnet ontario =,https://stream1.freetv.fun/sportsnet-ontario-5.ctv,网络源,https://epg.pw/media/images/channel/2025/01/31/large/20250131031730760929_90.png,0.688,未分组,h264,1280x720,60.0,有音频
[BD]sky sports golf=[geo-blocked],https://stream1.freetv.fun/sky-sports-golf-4.ctv,网络源,https://epg.pw/media/images/channel/2019/01/21/large/20190121143639349572_52.png,0.706,未分组,h264,1920x1080,25.0,有音频
[BD]teve 2,https://stream1.freetv.fun/teve-2-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174512783067_47.png,6.836,未分组,h264,640x360,25.0,有音频
[BD]sony pix,https://stream1.freetv.fun/sony-pix-1.ctv,网络源,https://epg.pw/media/img/logo/2013/10/30/a1cf23ac985519b22016dff4543c57ec.jpg,6.767,未分组,h264,1920x1080,25.0,有音频
[BD]sankhya tv,https://stream1.freetv.fun/sankhya-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174201524147_24.png,6.456,未分组,h264,426x240,29.97002997002997,有音频
[BD]cruz tv,https://stream1.freetv.fun/cruz-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/05/23/20140523215106359917_70.jpg,0.924,未分组,h264,480x270,30.0,有音频
[SD]star maa movies,https://stream1.freetv.fun/star-maa-movies-1.ctv,网络源,https://epg.pw/media/images/channel/2023/06/02/large/20230602163754766966_23.png,5.697,未分组,h264,704x576,25.0,有音频
[BD]mbc movies thriller,https://stream1.freetv.fun/mbc-movies-thriller-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821131907847724_70.png,9.784,未分组,h264,256x144,25.0,有音频
[BD]Okey *t[geo-blocked],https://stream1.freetv.fun/okey--t-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/09/21/large/20220921223037870739_89.jpg,5.019,未分组,h264,1920x1080,25.0,有音频
[BD]dr tva,https://stream1.freetv.fun/dr-tva-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174529107349_53.png,4.403,未分组,h264,1920x1080,50.0,有音频
[SD]sunna tv (576p),https://stream1.freetv.fun/sunna-tv-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821044746293501_71.jpg,2.666,未分组,h264,426x240,25.0,有音频
[HD]sky news,https://stream1.freetv.fun/sky-news-14.m3u8,网络源,https://epg.pw/media/img/logo/1_215.jpg,3.192,未分组,h264,426x240,30.0,有音频
[BD]ptc music,https://stream1.freetv.fun/ptc-music-1.m3u8,网络源,https://epg.pw/media/,10.277,未分组,h264,1920x1080,25.0,有音频
[HD]showtime ==,https://stream1.freetv.fun/showtime-7.ctv,网络源,https://epg.pw/media/images/channel/2025/01/30/large/20250130005547573438_56.png,0.918,未分组,h264,1280x720,29.97002997002997,有音频
[HD]bek tv,https://stream1.freetv.fun/bek-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/05/23/20140523214811494393_30.jpg,0.786,未分组,h264,1280x720,29.97002997002997,有音频
[HD]tvb娱乐新闻,https://stream1.freetv.fun/tvbyu-le-xin-wen-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720201504213005_11.png,1.363,未分组,h264,1280x720,25.0,有音频
[HD]atrina tv,https://stream1.freetv.fun/atrina-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/02/01/20160201055651175436_93.jpg,2.492,未分组,h264,1280x720,25.0,有音频
[SD]cape town tv (576p),https://stream1.freetv.fun/cape-town-tv-2.m3u8,网络源,https://epg.pw/media/images/channel/2021/07/12/large/20210712042120582929_40.png,3.924,未分组,h264,720x576,25.0,有音频
[SD]rts 2,https://stream1.freetv.fun/rts-2-1.m3u8,网络源,https://epg.pw/media/,1.326,未分组,h264,720x576,25.0,有音频
[BD]action hollywood movies,https://stream1.freetv.fun/action-hollywood-movies-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/05/12/20150512032555403445_94.png,7.359,未分组,h264,1920x1080,25.0,有音频
[SD]stryk tv (1080p),https://stream1.freetv.fun/stryk-tv-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174525906561_91.png,1.233,未分组,h264,1920x1080,60.0,有音频
[BD]roya docu,https://stream1.freetv.fun/roya-docu-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/09/04/20140904100555169148_79.jpg,7.414,未分组,h264,640x360,25.0,有音频
[SD]one 31[geo-blocked],https://stream1.freetv.fun/one-31-2.m3u8,网络源,https://epg.pw/media/img/logo/1_240.jpg,6.952,未分组,h264,640x360,25.0,有音频
[BD]ok dessau,https://stream1.freetv.fun/ok-dessau-1.m3u8,网络源,https://epg.pw/media/,1.886,未分组,h264,1920x1080,25.0,有音频
[BD]sky cinema action *m[geo-blocked],https://stream1.freetv.fun/sky-cinema-action--m-4.ctv,网络源,https://epg.pw/media/images/channel/2022/09/19/large/20220919230346467253_96.png,2.282,未分组,h264,1920x1080,25.0,有音频
[BD]regio tv stuttgart,https://stream1.freetv.fun/regio-tv-stuttgart-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/06/13/20140613200719649628_15.png,3.062,未分组,h264,1920x1080,25.0,有音频
[HD]national geographic-,https://stream1.freetv.fun/national-geographic-8.ctv,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506163824809340_39.png,0.928,未分组,h264,1280x720,59.94005994005994,有音频
[BD]sky sports golf ==,https://stream1.freetv.fun/sky-sports-golf-2.ctv,网络源,https://epg.pw/media/images/channel/2019/01/21/large/20190121143639349572_52.png,0.784,未分组,h264,1920x1080,25.0,有音频
[HD]akaku tv 2,https://stream1.freetv.fun/akaku-tv-2-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506163756123824_29.png,0.952,未分组,h264,1280x720,29.97002997002997,有音频
[HD]pop tv,https://stream1.freetv.fun/pop-tv-3.m3u8,网络源,https://epg.pw/media/,2.745,未分组,h264,1280x720,59.94005994005994,有音频
[HD]national geographic =,https://stream1.freetv.fun/national-geographic-5.ctv,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506163824809340_39.png,0.970,未分组,h264,1280x720,59.94005994005994,有音频
[HD]phxtv,https://stream1.freetv.fun/phxtv-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174713470939_64.png,1.029,未分组,h264,1280x720,25.0,有音频
[BD]sky cinema family *m[geo-blocked],https://stream1.freetv.fun/sky-cinema-family--m-2.ctv,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814035922624146_55.png,2.059,未分组,h264,1920x1080,25.0,有音频
[VGA]qpvn,https://stream1.freetv.fun/qpvn-1.m3u8,网络源,https://epg.pw/media/,12.263,未分组,h264,854x480,25.0,有音频
[HD]teen nick,https://stream1.freetv.fun/teen-nick-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720002406264182_29.jpg,3.693,未分组,h264,426x240,30.0,有音频
[SD]samuel goldwyn classics (1080p),https://stream1.freetv.fun/samuel-goldwyn-classics-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/07/large/20220507044720361573_41.png,2.073,未分组,h264,1920x1080,29.97002997002997,有音频
[HD]rai 3,https://stream1.freetv.fun/rai-3-4.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/13/large/20240813050016777983_50.png,3.477,未分组,h264,1280x720,25.0,有音频
[BD]tvbs亚洲,https://stream1.freetv.fun/tvbsya-zhou-5.m3u8,网络源,https://epg.pw/media/images/channel/2023/12/08/large/20231208223626594389_27.png,1.524,未分组,h264,1920x1080,29.97002997002997,有音频
[BD]showtime-,https://stream1.freetv.fun/showtime-5.ctv,网络源,https://epg.pw/media/images/channel/2025/01/30/large/20250130005547573438_56.png,0.700,未分组,h264,1920x1080,29.97002997002997,有音频
[BD]tv gazeta,https://stream1.freetv.fun/tv-gazeta-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506173743337753_37.png,1.934,未分组,h264,1920x1080,30.0,有音频
[SD]sandzak tv,https://stream1.freetv.fun/sandzak-tv-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174201524147_24.png,3.569,未分组,h264,720x576,25.0,有音频
[VGA]retrô cartoon 1,https://stream1.freetv.fun/retro-cartoon-1-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/09/22/large/20220922235633713760_49.jpg,1.569,未分组,h264,640x360,24.0,有音频
[BD]sky movies modern greats uk =,https://stream1.freetv.fun/sky-movies-modern-greats-uk-1.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2015/02/11/20150211203004933496_22.jpg,0.714,未分组,h264,1920x1080,25.0,有音频
[BD]rûdaw tv,https://stream1.freetv.fun/rudaw-tv-1.m3u8,网络源,https://epg.pw/media/,1.532,未分组,h264,426x240,25.0,有音频
[BD]tsn 2 (usa)--,https://stream1.freetv.fun/tsn-2-5.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821155424578482_92.png,1.014,未分组,h264,1920x1080,60.0,有音频
[SD]pop uk ==,https://stream1.freetv.fun/pop-uk-2.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2015/02/11/20150211202154139908_80.jpg,0.766,未分组,mpeg2video,720x576,25.0,有音频
[BD]intravel,https://stream1.freetv.fun/intravel-1.m3u8,网络源,https://epg.pw/media/images/channel/2017/02/26/large/20170226212754000637_52.jpg,2.587,未分组,h264,1920x1080,25.0,有音频
[HD]start tv,https://stream1.freetv.fun/start-tv-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174525906561_91.png,2.915,未分组,h264,1280x720,59.94005994005994,有音频
[BD]nile comedy =,https://stream1.freetv.fun/nile-comedy-1.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2014/06/13/20140613191359577598_78.png,0.894,未分组,h264,1920x1080,25.0,有音频
[SD]qvc 3 (1080p),https://stream1.freetv.fun/qvc-3-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174951942025_45.png,1.249,未分组,h264,640x360,30.0,有音频
[BD]q-music,https://stream1.freetv.fun/q-music-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/09/29/20160929025736599943_81.png,9.238,未分组,h264,412x232,25.0,有音频
[HD]ช่อง sky racing,https://stream1.freetv.fun/ch-ng-sky-racing-1.m3u8,网络源,https://epg.pw/media/images/channel/2019/09/07/large/20190907212020803818_26.png,1.470,未分组,h264,1280x720,25.0,有音频
[BD]viju plus comedy,https://stream1.freetv.fun/viju-plus-comedy-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/03/06/20170306104112236035_10.png,3.638,未分组,h264,1920x1080,25.0,有音频
[HD]super tv,https://stream1.freetv.fun/super-tv-4.m3u8,网络源,https://epg.pw/media/,3.363,未分组,h264,1280x720,25.0,有音频
[BD]sky cinema select *s[geo-blocked],https://stream1.freetv.fun/sky-cinema-select--s-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/10/22/large/20221022002850610910_54.png,2.601,未分组,h264,1920x1080,25.0,有音频
[HD]leominster tv public,https://stream1.freetv.fun/leominster-tv-public-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506175017403710_81.png,4.452,未分组,h264,,,有音频
[HD]rete oro tv,https://stream1.freetv.fun/rete-oro-tv-1.m3u8,网络源,https://epg.pw/media/img/logo/1_118.jpg,2.642,未分组,h264,1280x720,25.0,有音频
[BD]rtv noord,https://stream1.freetv.fun/rtv-noord-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/05/23/20140523214556425073_52.jpg,2.734,未分组,h264,256x144,25.0,有音频
[BD]star pravah,https://stream1.freetv.fun/star-pravah-2.ctv,网络源,https://epg.pw/media/images/channel/2024/03/13/large/20240313144905553264_96.png,5.908,未分组,h264,1920x1080,25.0,有音频
[HD]sky mix *m[geo-blocked],https://stream1.freetv.fun/sky-mix--m-1.ctv,网络源,https://epg.pw/media/images/channel/2022/09/25/large/20220925215123087395_98.png,1.959,未分组,h264,1280x720,50.0,有音频
[VGA]start tv,https://stream1.freetv.fun/start-tv-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174525906561_91.png,3.781,未分组,h264,854x480,25.0,有音频
[SD]ryan and friends (1080p),https://stream1.freetv.fun/ryan-and-friends-4.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/18/large/20220318085807072182_84.png,1.648,未分组,h264,1920x1080,29.97002997002997,有音频
[BD]noroc tv[geo-blocked],https://stream1.freetv.fun/noroc-tv-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174042395894_28.png,5.557,未分组,h264,720x576,25.0,有音频
[HD]rthk-32,https://stream1.freetv.fun/rthk-32-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/19/large/20230719083827856598_33.png,6.044,未分组,hevc,1280x720,,有音频
[BD]nickelodeon baltic,https://stream1.freetv.fun/nickelodeon-baltic-1.m3u8,网络源,https://epg.pw/media/,3.446,未分组,h264,1920x1080,25.0,有音频
[HD]3abn international,https://stream1.freetv.fun/3abn-international-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/05/23/20140523214937210461_54.jpg,2.164,未分组,h264,640x360,25.0,有音频
[BD]sportsnet east =,https://stream1.freetv.fun/sportsnet-east-4.ctv,网络源,https://epg.pw/media/images/channel/2022/03/18/large/20220318090130059599_63.png,0.736,未分组,h264,1920x1080,60.0,有音频
[BD]ช่อง travel tv,https://stream1.freetv.fun/ch-ng-travel-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2017/02/26/large/20170226212754000637_52.jpg,2.041,未分组,h264,1920x1080,25.0,有音频
[BD]nova,https://stream1.freetv.fun/nova-7.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/27/large/20220527020656023544_31.png,2.015,未分组,h264,1920x1080,25.0,有音频
[BD]rede ngt,https://stream1.freetv.fun/rede-ngt-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/19/large/20230719183143327405_21.png,3.499,未分组,h264,1920x1080,59.94005994005994,有音频
[BD]speed sport 1,https://stream1.freetv.fun/speed-sport-1-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/07/07/20170707234256515721_56.png,2.687,未分组,h264,384x216,29.97002997002997,有音频
[SD]qvc uk ⓢ,https://stream1.freetv.fun/qvc-uk-s-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174951942025_45.png,1.488,未分组,h264,960x540,25.0,有音频
[BD]sky movies drama romance uk ==[geo-blocked],https://stream1.freetv.fun/sky-movies-drama-romance-uk-3.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2015/02/11/20150211202848047428_79.jpg,0.719,未分组,h264,1920x1080,25.0,有音频
[BD]tv6[geo-blocked],https://stream1.freetv.fun/tv6-5.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/06/01/20140601225014610674_75.png,5.588,未分组,h264,1920x1080,25.0,有音频
[HD]rtvc,https://stream1.freetv.fun/rtvc-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821115224188925_20.png,2.823,未分组,h264,1280x720,25.0,有音频
[HD]ช่อง sky sports plus,https://stream1.freetv.fun/ch-ng-sky-sports-plus-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/07/large/20220807222724425696_46.jpg,1.295,未分组,h264,1280x720,25.0,有音频
[HD]relax 8,https://stream1.freetv.fun/relax-8-1.m3u8,网络源,https://epg.pw/media/,1.012,未分组,h264,1280x720,30.0,有音频
[SD]iran press (720p),https://stream1.freetv.fun/iran-press-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/03/13/large/20240313145821448664_31.png,2.220,未分组,h264,960x540,25.0,有音频
[HD]rai 3,https://stream1.freetv.fun/rai-3-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/13/large/20240813050016777983_50.png,2.378,未分组,h264,1280x720,25.0,有音频
