频道名,地址,来源,图标,检测时间,分组,视频信息,未通过信息,相似度
å®‰å¾½å«è§†,http://ygbh.site/php/bfgd.php?id=096,网络源,,1.442,未分组,,error,0.0
å®‰å¾½å«è§†,https://stream1.freetv.fun/9b5b5c5949d83212b8aea9804acf7e7824ec7953c35179389e75c9cd358573e8.m3u8,网络源,,2.195,未分组,,ok; 伪源相似度: 1.0000,1.0
æµ™æ±Ÿå«è§†,https://stream1.freetv.fun/zhe-jiang-wei-shi-21.ctv,网络源,,1.222,未分组,,ok; 伪源相似度: 1.0000,1.0
æµ·å—å«è§†,https://stream1.freetv.fun/0db3bcb05f954e0949aaaf8924a3a47d7af53d61294bdff1a208aa042cff2a46.ctv,网络源,,1.959,未分组,,ok; 伪源相似度: 1.0000,1.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/74e3817e2d49ca9f7ef3085c23657432144d05adb401c6b4d4957594c06ee1b5.m3u8,网络源,,1.952,未分组,,ok; 伪源相似度: 1.0000,1.0
åŒ—äº¬å«è§†,https://stream1.freetv.fun/19f46e0763d00ec0cad5540cb41c024b1f817eac5780199fbed455a9a5cc0256.m3u8,网络源,,1.942,未分组,,ok; 伪源相似度: 1.0000,1.0
å®å¤å«è§†,https://stream1.freetv.fun/91caf0de2e56ffc6bb2688a59482d4ff79426d74faa252f785d1800651b13911.m3u8,网络源,,1.960,未分组,,ok; 伪源相似度: 1.0000,1.0
å››å·å«è§†,https://stream1.freetv.fun/si-chuan-wei-shi-83.m3u8,网络源,,1.489,未分组,,error,0.0
å®‰å¾½å«è§†,https://stream1.freetv.fun/an-hui-wei-shi-76.m3u8,网络源,,1.453,未分组,,ok; 伪源相似度: 1.0000,1.0
å››å·å«è§†,https://stream1.freetv.fun/1c0122fc8f14c05006e2c348f842557a612d5307a960c42b95758d6f5c36119f.m3u8,网络源,,1.971,未分组,,ok; 伪源相似度: 1.0000,1.0
å¤©æ´¥å«è§†,https://stream1.freetv.fun/c8c2f6c41f02c70866924be598307a49bab6a6fe432d423d6c7f09c65fdf5ada.m3u8,网络源,,1.966,未分组,,ok; 伪源相似度: 1.0000,1.0
æ·±åœ³å«è§†,https://stream1.freetv.fun/b6f191d152cd68e82619bf81baa62725dd590bca499c810e11b4babbe75cf8d5.m3u8,网络源,,2.008,未分组,,ok; 伪源相似度: 1.0000,1.0
å››å·å«è§†,http://223.105.252.8/PLTV/4/224/3221228171/index.m3u8,网络源,,5.452,未分组,,error,0.0
å››å·å«è§†,https://www.yangshipin.cn/tv/home?pid=600002516,网络源,,0.307,未分组,,error,0.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/jiang-su-wei-shi-12.m3u8,网络源,,0.864,未分组,,error,0.0
ä¸œæ–¹å«è§†,https://stream1.freetv.fun/ac12b7b242b0187305631f391ba3ad1ecd532c25b8205c1733a06ca1c552405c.m3u8,网络源,,1.962,未分组,,ok; 伪源相似度: 1.0000,1.0
åŒ—äº¬å«è§†,https://epg.pw/stream/81a83aae5e098095fc514c5ab802f00c5a651b3846694b4ad69e3fb649ed270a.m3u8,网络源,,0.652,未分组,,error,0.0
å¦é—¨å«è§†,https://stream1.freetv.fun/dbed63a86040718ec58da63619796d31e0af9afacda7aedd1423aa1af946a7b9.m3u8,网络源,,1.917,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸œå—å«è§†,https://stream1.freetv.fun/2544012f0eb40e4c9acd86ed82a7059a87e3e11e4d1c2392beeab49bcac11cbd.m3u8,网络源,,1.957,未分组,,ok; 伪源相似度: 1.0000,1.0
å¤©æ´¥å«è§†,http://113.106.171.234:8899/rtp/239.20.0.89:3044,网络源,,5.070,未分组,,error,0.0
ä¸œå—å«è§†,https://stream1.freetv.fun/2a6b77e8aa07ad2ed1d1f9500e039043679d28639fa644a0fc9d1d7e6b9064d1.m3u8,网络源,,1.964,未分组,,ok; 伪源相似度: 1.0000,1.0
åŒ—äº¬å«è§†,https://stream1.freetv.fun/bei-jing-wei-shi-26.ctv,网络源,,12.317,未分组,,error,0.0
ä¸œæ–¹å«è§†,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8,网络源,,9.623,未分组,,error,0.0
å¤©æ´¥å«è§†,https://stream1.freetv.fun/c53b590edd83259c81e0c7236308f727d152af9ddb24496c8db1485b6a046e32.m3u8,网络源,,1.951,未分组,,ok; 伪源相似度: 1.0000,1.0
å®å¤å«è§†,https://stream1.freetv.fun/d93d9d902df0fb7eb48c959bb14ffdd963361be74eb0edfa94b3d8def8fea1a7.m3u8,网络源,,1.951,未分组,,ok; 伪源相似度: 1.0000,1.0
æ±Ÿè‹å«è§†,https://epg.pw/stream/c172390e036014eeb19218accd4b85bf6d7bfa44f2c2c7e4b04c59fdbc7525c3.m3u8,网络源,,1.931,未分组,,ok; 伪源相似度: 1.0000,1.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/b538dca1e93a7c33d25227141958f757f7cc11cf2126fab1deca9cd36ee2ba97.m3u8,网络源,,5.525,未分组,,error,0.0
æµ·å—å«è§†,https://stream1.freetv.fun/d531a41d6b09993493e06a3d3534624bf69110aa3a9bb04c00473d9c53a05f73.m3u8,网络源,,1.952,未分组,,ok; 伪源相似度: 1.0000,1.0
å®‰å¾½å«è§†,https://stream1.freetv.fun/fd5b9c563728d8fb69fea32ba4ed01d8eeeb316e1c8d7d7a5c8a688e95d14785.m3u8,网络源,,1.951,未分组,,ok; 伪源相似度: 1.0000,1.0
å››å·å«è§†,https://stream1.freetv.fun/504e01521b4e6f23f019831a2c22d575c4356696b92063ffa71ae01ad2111df8.m3u8,网络源,,5.527,未分组,,error,0.0
å¤©æ´¥å«è§†,https://stream1.freetv.fun/tian-jin-wei-shi-94.ctv,网络源,,6.871,未分组,,error,0.0
åŒ—äº¬å«è§†,http://8.138.7.223/tv/bj.php?id=0001,网络源,,14.073,未分组,,ok; 伪源相似度: 1.0000,1.0
å››å·å«è§†,https://stream1.freetv.fun/d989f1f857bb56e9c77c055745354bbf0b840c9d1aef0f2195655c642c3c1bb5.m3u8,网络源,,1.997,未分组,,ok; 伪源相似度: 1.0000,1.0
å®‰å¾½å«è§†,https://stream1.freetv.fun/an-hui-wei-shi-87.ctv,网络源,,6.988,未分组,,error,0.0
å®å¤å«è§†,https://stream1.freetv.fun/40039676d37e53ccb6a0f96453991b56a72bfa3ed365f77dfe7afece235ad285.m3u8,网络源,,1.963,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸œæ–¹å«è§†,https://stream1.freetv.fun/56fc198d7ec4a227f6311d4ade4aad1840b5e88ec1217be3f57f765ac0355c1f.m3u8,网络源,,1.910,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸œå—å«è§†,https://stream1.freetv.fun/6aa84040a98ab3ba15fe43a0689c28f4dda723153024d1ee0fc770cc956edc24.m3u8,网络源,,2.080,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸œæ–¹å«è§†,https://stream1.freetv.fun/25958193feebada21ab449c25162cd19070766c982f7595d9ae00e6eeccdd444.m3u8,网络源,,5.528,未分组,,error,0.0
ä¸œå—å«è§†,https://stream1.freetv.fun/dong-nan-wei-shi-20.m3u8,网络源,,18.084,未分组,,error,0.0
å¤©æ´¥å«è§†,https://epg.pw/stream/a700de96dc13188f1532d89bbb699c4232e8c8c62418eaca13e737017ea8eec7.m3u8,网络源,,0.646,未分组,,error,0.0
ä¸œå—å«è§†,https://www.freetv.top/migu/849116810.m3u8?migutoken=820d1dfe311ed9d88634dc040a64adbd8f30c96a6aec221a9807061025c02cc5be8e21cca6eb021eb76ad7333303e5dbe8e3ef24ad4aa58a274dc33ec25a3b373ddb6aee551e16ba35b3a9143a,网络源,,1.830,未分组,,ok; 伪源相似度: 1.0000,1.0
å®å¤å«è§†,https://stream1.freetv.fun/0672dfd08568278cfb810bc97fec65e6f34067fed7aa88aa1c822dfdc955d382.m3u8,网络源,,1.927,未分组,,ok; 伪源相似度: 1.0000,1.0
å®å¤å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=4W04hy&tk=FgM0vQMejxvG,网络源,,0.483,未分组,,error,0.0
å®å¤å«è§†,https://stream1.freetv.fun/0a2e3dc73fe71f176d2f9a42332146579595595ad01e949be47dab5db3932307.m3u8,网络源,,0.781,未分组,,error,0.0
å››å·å«è§†,https://stream1.freetv.fun/4fac296fd9cc5208891eb5a10f289404e7719e3c738bfdda26d726eb9e039e97.m3u8,网络源,,0.525,未分组,,error,0.0
å¤©æ´¥å«è§†,http://ygbh.site/php/bfgd.php?id=084,网络源,,1.468,未分组,,error,0.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/6c1f2a421ea8b3856f220b5180423e34bdcf41207baafb5b75f88536bb0c0f04.m3u8,网络源,,1.993,未分组,,ok; 伪源相似度: 1.0000,1.0
å¤©æ´¥å«è§†,https://stream1.freetv.fun/f54dfeacf9ae29553ceac2597a814cef9b766b981be406945c46cc1fc89ca813.m3u8,网络源,,5.553,未分组,,error,0.0
å®å¤å«è§†,https://stream1.freetv.fun/3aa4677fca028368355fa4d42f6c2c101a5cc1407e4d0a83a23ddfe8f5ee3181.m3u8,网络源,,1.953,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸œæ–¹å«è§†,https://epg.pw/stream/fd455d33fc5b24a47728aa2b8642a545952050cdd29cae46f8453926fbbd61cf.m3u8,网络源,,1.751,未分组,,ok; 伪源相似度: 1.0000,1.0
å®‰å¾½å«è§†,https://stream1.freetv.fun/628f836552ae45288a839fd956c4e358ed2a16c7082ee854f37c299abfba9803.m3u8,网络源,,1.935,未分组,,ok; 伪源相似度: 1.0000,1.0
å‰æ—å«è§†,https://stream1.freetv.fun/444a29ce0334e355b7f3aefa34b4c97cf208294ebeda8a2af39dbd4df2a21031.m3u8,网络源,,2.099,未分组,,ok; 伪源相似度: 1.0000,1.0
å¤©æ´¥å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=K2kosY&tk=FgM0vQMejxvG,网络源,,0.416,未分组,,error,0.0
å®‰å¾½å«è§†,https://stream1.freetv.fun/9c9db38199b42fd1dab2e638a2078d83cbb2548aa664d7bfcce3a78570a2051a.m3u8,网络源,,1.976,未分组,,ok; 伪源相似度: 1.0000,1.0
å¤©æ´¥å«è§†,https://epg.pw/stream/344ebea3be1190a8d1d792350cc6b3b9c136cee74ecc54b26751265784abc97f.m3u8,网络源,,1.729,未分组,,ok; 伪源相似度: 1.0000,1.0
å®å¤å«è§†,https://stream1.freetv.fun/ac4108ce22c6f34c415351b88168913d013b4325217cedd36a37cd05de196639.m3u8,网络源,,0.626,未分组,,error,0.0
æ·±åœ³å«è§†,https://stream1.freetv.fun/shen-zhen-wei-shi-99.m3u8,网络源,,1.127,未分组,,error,0.0
å››å·å«è§†,https://stream1.freetv.fun/si-chuan-wei-shi-73.m3u8,网络源,,9.405,未分组,,error,0.0
å‰æ—å«è§†,https://stream1.freetv.fun/ji-lin-wei-shi-13.m3u8,网络源,,0.632,未分组,,error,0.0
ä¸œå—å«è§†,https://stream1.freetv.fun/4d7ac833df136bffef1468d0b0b9f1f5d56c620106e66856f1083f496885f81c.m3u8,网络源,,1.986,未分组,,ok; 伪源相似度: 1.0000,1.0
å®å¤å«è§†,https://stream1.freetv.fun/db1a85e39841fd048eb88e1cf2b7d31072a4fb570cc8a723409dff45d4f482b7.m3u8,网络源,,1.953,未分组,,ok; 伪源相似度: 1.0000,1.0
å®‰å¾½å«è§†,https://stream1.freetv.fun/4c2c313a8d2ebef4ad9b9a71d735b7b2308394f3376b5376fdbe5d77cc5e9719.m3u8,网络源,,5.871,未分组,,error,0.0
å®å¤å«è§†,https://stream1.freetv.fun/85f5cab36f1df19aa46c14dd20b99b69a10818199e8ec2a627aa4b3f56ec35d0.m3u8,网络源,,2.128,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸œå—å«è§†,https://stream1.freetv.fun/0c6abb0a6372c34c3280c58f0f9eac3b04a15f0b2b1b8d046d9d1a1d236c5ff8.m3u8,网络源,,5.535,未分组,,error,0.0
å››å·å«è§†,https://stream1.freetv.fun/d85eb07fd9629b1c184177551010c7014e316d9eef3454a262bdf4dd79b0ef98.m3u8,网络源,,1.962,未分组,,ok; 伪源相似度: 1.0000,1.0
å‰æ—å«è§†,https://stream1.freetv.fun/4df223dda9ac0d494f3242da528e5f580814440520540e575131a2df8f4780d7.m3u8,网络源,,1.933,未分组,,ok; 伪源相似度: 1.0000,1.0
æµ·å—å«è§†,https://stream1.freetv.fun/4d178e8fb4d27e7ea2b91575c36d6d87f1ccad9a6e2858c0a83131e58b64dea4.m3u8,网络源,,1.963,未分组,,ok; 伪源相似度: 1.0000,1.0
æ±Ÿè‹å«è§†,https://www.freetv.top/migu/623899368.m3u8?migutoken=ca66e6b352790e26cafbf18eb7d18109977a8f44afcc9fafcfd79a7a68f6edd137bb91043c772fd9a42724999781eff4c9ccb62eb6457e260348f7b8f07926845ccf51ebc2fc10b4fecea8272d,网络源,,1.429,未分组,,ok; 伪源相似度: 1.0000,1.0
æµ·å—å«è§†,https://stream1.freetv.fun/0703c7d7180c9e155ea28c09371baa33ec959ddbff42f8ef6541a8e464c3e70d.m3u8,网络源,,5.548,未分组,,error,0.0
åŒ—äº¬å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=v0kvH1&tk=FgM0vQMejxvG,网络源,,0.419,未分组,,error,0.0
åŒ—äº¬å«è§†,http://111.43.126.240:9003/hls/41/index.m3u8,网络源,,0.450,未分组,,error,0.0
å‰æ—å«è§†,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8,网络源,,5.155,未分组,,error,0.0
å››å·å«è§†,https://stream1.freetv.fun/570149aeadba6215aa6370c20ee7b85a3905bd412772b53ac1f2bad6488cfa81.m3u8,网络源,,1.959,未分组,,ok; 伪源相似度: 1.0000,1.0
å®å¤å«è§†,https://stream1.freetv.fun/ef99dc5205f9376d9f456db9340fa0630cc73aeb1e5836f955be24c4238e7549.m3u8,网络源,,1.964,未分组,,ok; 伪源相似度: 1.0000,1.0
å¤©æ´¥å«è§†,http://112.46.85.60:8009/hls/44/index.m3u8,网络源,,4.326,未分组,,error,0.0
æµ·å—å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=U3zBg1&tk=FgM0vQMejxvG,网络源,,0.416,未分组,,error,0.0
æµ·å—å«è§†,http://111.43.126.240:9003/hls/53/index.m3u8,网络源,,1.119,未分组,,error,0.0
æ·±åœ³å«è§†,https://stream1.freetv.fun/shen-zhen-wei-shi-98.m3u8,网络源,,3.208,未分组,,error,0.0
æµ·å—å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=Pmt4x6&tk=FgM0vQMejxvG,网络源,,0.337,未分组,,error,0.0
å®‰å¾½å«è§†,https://stream1.freetv.fun/cdfbe455fb831ea9ed9682a5c21b5a04e91c0b311137e44af31d325f23c9029d.m3u8,网络源,,2.048,未分组,,ok; 伪源相似度: 1.0000,1.0
æµ™æ±Ÿå«è§†,http://ygbh.site/php/bfgd.php?id=094,网络源,,1.334,未分组,,error,0.0
å®å¤å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=gf0aZT&tk=FgM0vQMejxvG,网络源,,0.426,未分组,,error,0.0
å››å·å«è§†,https://stream1.freetv.fun/a4fd9fe1601ae0bc171653ec9e7056ffc25b4db1c0b9b2c51f93629dbef064ae.m3u8,网络源,,1.923,未分组,,ok; 伪源相似度: 1.0000,1.0
åŒ—äº¬å«è§†,https://stream1.freetv.fun/51166c851b4753ec0e72441db024e4c5eea171a0e77a277480256ad29b8e1333.m3u8,网络源,,5.531,未分组,,error,0.0
å—æ–¹å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=vPfSAx&tk=FgM0vQMejxvG,网络源,,0.332,未分组,,error,0.0
å››å·å«è§†,http://61.156.228.12:8154/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,15.094,未分组,,error,0.0
æµ·å—å«è§†,https://stream1.freetv.fun/e09cee26d4d52780ea1f93a2a2cd7241c312af4da9ba0cdb69e65e7c74d16355.m3u8,网络源,,1.966,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸œæ–¹å«è§†,https://stream1.freetv.fun/2df6bf87a1f3e0fb1e5e166150a7b2f68840bbeedffddac9863085c08c27317a.m3u8,网络源,,2.113,未分组,,ok; 伪源相似度: 1.0000,1.0
æ±Ÿè‹å«è§†,http://ygbh.site/php/bfgd.php?id=085,网络源,,1.434,未分组,,error,0.0
å¤©æ´¥å«è§†,https://stream1.freetv.fun/b3eb13b745703627bd6e4f9a0864000c04f07d77719a4f9bc6f0aa0d5c370410.m3u8,网络源,,2.029,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸œæ–¹å«è§†,https://epg.pw/stream/76215824a4436a4e08d74f3b842449a5e9d13759ccc84cca3b1ea8ba3c1f8c48.m3u8,网络源,,1.712,未分组,,ok; 伪源相似度: 1.0000,1.0
å¦é—¨å«è§†,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8,网络源,,3.367,未分组,,error,0.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/012d2a4cce4636c5171f9aeec96387bd726996f5faf60ae257f4548150a96d4f.m3u8,网络源,,1.951,未分组,,ok; 伪源相似度: 1.0000,1.0
å››å·å«è§†,https://stream1.freetv.fun/a927de7105cff9da0acec8bab6d52c52f04ef294e1775186d8de7a80a87fe566.m3u8,网络源,,2.148,未分组,,ok; 伪源相似度: 1.0000,1.0
åŒ—äº¬å«è§†,http://dms.yryyj.site:8188/udp/239.76.246.184:1234,网络源,,5.833,未分组,,error,0.0
åŒ—äº¬å«è§†,https://stream1.freetv.fun/46ab56946a7aefb0c2efaeead6add73416a1f38b70b457f35faaf98ca19d9321.m3u8,网络源,,2.124,未分组,,ok; 伪源相似度: 1.0000,1.0
å››å·å«è§†,https://stream1.freetv.fun/si-chuan-wei-shi-gao-qing-1.ctv,网络源,,1.678,未分组,,ok; 伪源相似度: 1.0000,1.0
å®‰å¾½å«è§†,https://stream1.freetv.fun/3b132909c51ece5bb6a4c50973030c42c593bd7b8c67c8914018a6250309efcb.m3u8,网络源,,1.930,未分组,,ok; 伪源相似度: 1.0000,1.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/0f935b36e555da8d24b280eec4698b02c1c113abc8ffd506021131a29c843969.m3u8,网络源,,1.977,未分组,,ok; 伪源相似度: 1.0000,1.0
å¤©æ´¥å«è§†,http://111.61.236.247:9081/hls/29/index.m3u8,网络源,,8.226,未分组,,error,0.0
å‰æ—å«è§†,https://stream1.freetv.fun/ji-lin-wei-shi-33.m3u8,网络源,,18.253,未分组,,error,0.0
åŒ—äº¬å«è§†,https://stream1.freetv.fun/bei-jing-wei-shi-75.ctv,网络源,,3.908,未分组,,error,0.0
ä¸œæ–¹å«è§†,https://stream1.freetv.fun/dong-fang-wei-shi-gao-qing-10.ctv,网络源,,1.468,未分组,,ok; 伪源相似度: 1.0000,1.0
å¦é—¨å«è§†,https://stream1.freetv.fun/b141ea6ce9d451944bdbb8a936f68e89d95ae4084af344105a486cd0d717debd.m3u8,网络源,,1.977,未分组,,ok; 伪源相似度: 1.0000,1.0
å®å¤å«è§†,https://stream1.freetv.fun/50defa48a94838f581d0fa82dc9255cebfc4ff5ad5f1a0655785e3b90a2b1a7c.m3u8,网络源,,1.929,未分组,,ok; 伪源相似度: 1.0000,1.0
æµ·å—å«è§†,https://stream1.freetv.fun/f4b04cb13ea35c749ab9b5dfa624fd97eda8e7dae8e3c2b935b39e7f01e71d6b.m3u8,网络源,,1.969,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸œå—å«è§†,https://stream1.freetv.fun/aec96cccdb2b6747a2847037fe2551e76bf9cade4e7147da751a523a332bb390.m3u8,网络源,,1.951,未分组,,ok; 伪源相似度: 1.0000,1.0
æ·±åœ³å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=HKLrU0&tk=FgM0vQMejxvG,网络源,,0.324,未分组,,error,0.0
æ±Ÿè‹å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=RyVQrA&tk=FgM0vQMejxvG,网络源,,0.333,未分组,,error,0.0
å‰æ—å«è§†,https://stream1.freetv.fun/ji-lin-wei-shi-12.m3u8,网络源,,1.492,未分组,,ok; 伪源相似度: 1.0000,1.0
å¦é—¨å«è§†,https://stream1.freetv.fun/sha-men-wei-shi-28.m3u8,网络源,,11.677,未分组,,error,0.0
ä¸œå—å«è§†,https://www.freetv.top/migu/849116810.m3u8?migutoken=ad40cfb84c6c3a70e2f36f9419fde87147081bd969b8a7c270fde9e9dee90e1aabf8472344c1316a13639f26892f03cd1807f6b81db9976a0212ada2cdc1cdf9f9c01696f6478a7484eb04e6ef,网络源,,1.465,未分组,,error,0.0
ä¸œæ–¹å«è§†,https://stream1.freetv.fun/a8d11bb4272a7aefc8c6a7056438b7329dce24c565aa1bc77593c02ddb36386f.m3u8,网络源,,1.967,未分组,,ok; 伪源相似度: 1.0000,1.0
å‰æ—å«è§†,https://stream1.freetv.fun/3638ffacb0a80fe415a91a12d71855c28bef9292217f9428a9ad860901524711.m3u8,网络源,,2.839,未分组,,ok; 伪源相似度: 1.0000,1.0
æµ·å—å«è§†,https://stream1.freetv.fun/fb1d0f729749f8b3c605962ba1033c627c55f4dc7c38a5f4a8f65e3ed0d1b814.m3u8,网络源,,1.966,未分组,,ok; 伪源相似度: 1.0000,1.0
å‰æ—å«è§†,https://stream1.freetv.fun/a3abba70878bfd2955be6ae864330098da64fd76f370b0d069d3131b20aa5859.m3u8,网络源,,1.940,未分组,,ok; 伪源相似度: 1.0000,1.0
å¤©æ´¥å«è§†,https://stream1.freetv.fun/tian-jin-wei-shi-52.m3u8,网络源,,12.060,未分组,,error,0.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/jiang-su-wei-shi-114.m3u8,网络源,,5.940,未分组,,error,0.0
æµ™æ±Ÿå«è§†,https://www.yangshipin.cn/tv/home?pid=600002520,网络源,,0.758,未分组,,error,0.0
å®‰å¾½å«è§†,https://stream1.freetv.fun/an-hui-wei-shi-56.ctv,网络源,,1.887,未分组,,ok; 伪源相似度: 1.0000,1.0
åŒ—äº¬å«è§†,https://stream1.freetv.fun/bfd48a0fc057ee1c7fc8b6cac592b9f9ca1cfd00b2ef04c0c68f6fea69970b27.m3u8,网络源,,1.908,未分组,,ok; 伪源相似度: 1.0000,1.0
åŒ—äº¬å«è§†,https://epg.pw/stream/527599ab2491e902c2d6c7fbf1f743020737e612bfa3b5b25cba3a91eb9af0c9.m3u8,网络源,,1.927,未分组,,ok; 伪源相似度: 1.0000,1.0
å®‰å¾½å«è§†,https://stream1.freetv.fun/a06c5ae93a12771663f13ee6cc6a7fb5386db2116a5d765b8471f881a4b8569c.m3u8,网络源,,5.530,未分组,,error,0.0
ä¸œæ–¹å«è§†,https://www.freetv.top/migu/651632648.m3u8?migutoken=6c3ad966ab21a09d75cd7c650e98f47332acc033ff8b9ec4fd233dd140f355862447ef3a9137c0feed4b463f51efc8dd4d06420ea479ee57eec3b86d362afb0868f196cec548111db9f13e71ff,网络源,,1.044,未分组,,error,0.0
å››å·å«è§†,https://stream1.freetv.fun/197fd35f48748ce2cffdf9f0f2e86ecd3081f95a21c30c5b609824774f52a916.m3u8,网络源,,1.984,未分组,,ok; 伪源相似度: 1.0000,1.0
åŒ—äº¬å«è§†,http://60.174.40.117:85/tsfile/live/1025_1.m3u8?key=txiptv,网络源,,10.668,未分组,,error,0.0
å®å¤å«è§†,https://stream1.freetv.fun/a5ab17e7871146d4e69d46060f01078914a3c8f468ea3264a143c0e08b515b50.m3u8,网络源,,1.982,未分组,,ok; 伪源相似度: 1.0000,1.0
