频道名,地址,来源,图标,检测时间,分组,视频信息,未通过信息,相似度
Candelita TV (480p),https://6110f70ea8d0e.streamlock.net/1689/1689/playlist.m3u8,网络源,https://i.imgur.com/34BvVDl.png,1.790,未分组,,ok; 伪源相似度: 1.0000,1.0
Canal Macau Ch. 92 (720p) [Not 24/7],https://live3.tdm.com.mo/ch2/ch2.live/playlist.m3u8,网络源,https://i.postimg.cc/CK8hXzBB/canalmacau.png,17.606,未分组,,error,0.0
Cape Town TV,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2120686/capetowntv/playlist.m3u8,网络源,https://i.imgur.com/Y8FK1Kk.png,0.097,未分组,,error,0.0
刘德华,http://epg.112114.xyz/douyu/2516864,网络源,,1.070,未分组,,error,0.0
Aqjaiyq (576p),https://stream.kaztrk.kz/regional/oraltv/index.m3u8,网络源,https://i.imgur.com/ZqIzzmf.png,1.047,未分组,,error,0.0
ä¸œå—å«è§†,http://lt.hxtre.com:35455/itv/1000000002000009263.m3u8?cdn=ystenlive,网络源,,0.737,未分组,,error,0.0
[BD]云南卫视,https://stream1.freetv.fun/yun-nan-wei-shi-10.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/31/large/20220531145024469645_82.jpg,1.489,未分组,,error,0.0
TV 25,http://dvrfl05.bozztv.com/gin-tv25/index.m3u8,网络源,https://i.postimg.cc/Tw3Wh0gb/tv25.png,0.106,未分组,,error,0.0
Canale 21 Extra (576p),https://0ff9dd7fe9b64bc08a5fc4ed525454c3.msvdn.net/live/S42170132/sT6C3LFaD1iA/playlist.m3u8,网络源,https://i.imgur.com/Jy8lMOg.png,15.063,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸­å¤©å¨±ä¹,http://61.221.215.25:8800/hls/47/index.m3u8,网络源,,2.023,未分组,,ok; 伪源相似度: 1.0000,1.0
ç”˜è‚ƒå«è§†,https://stream1.freetv.fun/b952940e7fe39f023a81766692ac308f2f049e3625b5ee1abb983000a57ae91f.ctv,网络源,,1.867,未分组,,ok; 伪源相似度: 1.0000,1.0
GEM Kids,https://wild-dawn-81ef.srmhoburfqyupzwxbu.workers.dev/?url=https://ca-rt.onetv.app/gemkids/index-0.m3u8,网络源,https://i.imgur.com/ArkjaFk.png,0.684,未分组,,error,0.0
利川公共 (576p) [Geo-blocked],http://lichuan.live.tempsource.cjyun.org/videotmp/s10093-lcgg.m3u8,网络源,,0.914,未分组,,error,0.0
GEM Mifa,https://wild-dawn-81ef.srmhoburfqyupzwxbu.workers.dev/?url=https://ca-rt.onetv.app/gemmifa/index-0.m3u8,网络源,https://i.imgur.com/qlI7o7V.png,0.607,未分组,,error,0.0
CCTV6,http://lt.hxtre.com:35455/itv/1000000005000265006.m3u8?cdn=ystenlive,网络源,,0.699,未分组,,error,0.0
å“ˆå°”æ»¨èµ„è®¯,https://stream1.freetv.fun/ha-er-bin-zi-xun-1.m3u8,网络源,,5.585,未分组,,ok; 伪源相似度: 1.0000,1.0
[HD]ช่อง tsn 3,https://stream1.freetv.fun/ch-ng-tsn-3-1.m3u8,网络源,https://epg.pw/media/images/channel/2016/06/23/large/20160623141803049604_40.png,5.073,未分组,,ok; 伪源相似度: 1.0000,1.0
Aqtóbe (576p),https://stream.kaztrk.kz/regional/aktobetv/index.m3u8,网络源,https://i.imgur.com/csKl1z6.png,1.053,未分组,,error,0.0
[HD]电影,https://stream1.freetv.fun/dian-ying-69.m3u8,网络源,https://epg.pw/media/,4.759,未分组,,error,0.0
CCTV6,https://stream1.freetv.fun/ddcd1023e7e15e10db88f6b0be83bb173849e91feb74fedb6972e4ba257c50d2.ctv,网络源,,1.644,未分组,,ok; 伪源相似度: 1.0000,1.0
ç”˜è‚ƒå«è§†,https://epg.pw/stream/7cc76bed6f2f891b941844bc0fa168c739d41772a8435e20998d4ca4594ebea2.m3u8,网络源,,1.877,未分组,,ok; 伪源相似度: 1.0000,1.0
CCTV6,https://www.freetv.top/migu/624878396.m3u8?migutoken=f106dfcfc577d00f7608ecfa1821ef5b850d5b0ae6ffd298d5cc766a7cee810ffb2ca762f0418626189b61920434ab05bf1d3c6162b881b7741491f346dec817038b0f5e60acdc289cda4b0066,网络源,,1.015,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸œå—å«è§†,http://221.2.148.205:8154/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.919,未分组,,error,0.0
TV47 Kenya,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2120427/tv47/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/TV47_Kenya_Logo.jpeg/512px-TV47_Kenya_Logo.jpeg,0.101,未分组,,error,0.0
æ¹–åŒ—å«è§†,https://haoyunlai.serv00.net/Smartv-1.php?id=hubei,网络源,,9.295,未分组,,error,0.0
MAX Stream (720p),https://cdn08jtedge.indihometv.com/dassdvr/194/maxstream/manifest.mpd,网络源,https://i.postimg.cc/QxbFGWcM/maxstream.png,2.068,未分组,,error,0.0
æµæºç”µè§†ä¸€å¥—,http://live.dxhmt.cn:9081/tv/19001-1.m3u8,网络源,,13.974,未分组,,error,0.0
é»‘é¾™æ±Ÿå°‘å„¿,http://kkk.888.3116598.xyz/api.php?n=tttt&id=wAJOfO&tk=FgM0vQMejxvG,网络源,,0.256,未分组,,error,0.0
å°è§†æ–°é—»,http://222.128.55.152:9080/live/ts.m3u8,网络源,,2.842,未分组,,ok; 伪源相似度: 1.0000,1.0
GEM River,https://wild-dawn-81ef.srmhoburfqyupzwxbu.workers.dev/?url=https://ca-rt.onetv.app/gemriver/index-0.m3u8,网络源,https://i.imgur.com/yJ6f1B6.png,0.660,未分组,,error,0.0
æ˜ç å°,https://stream1.freetv.fun/ming-zhu-10.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ˜ç å°.png,1.560,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸œå—å«è§†,https://www.freetv.top/migu/849116810.m3u8?migutoken=ad40cfb84c6c3a70e2f36f9419fde87147081bd969b8a7c270fde9e9dee90e1aabf8472344c1316a13639f26892f03cd1807f6b81db9976a0212ada2cdc1cdf9f9c01696f6478a7484eb04e6ef,网络源,,0.932,未分组,,ok; 伪源相似度: 1.0000,1.0
ç¿¡ç¿ å°,http://php.jdshipin.com/TVOD/iptv.php?id=fct2,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ç¿¡ç¿ å°.png,5.713,未分组,,error,0.0
æ°‘è§†æ–°é—»,https://stream1.freetv.fun/min-shi-xin-wen-2.m3u8,网络源,,1.045,未分组,,ok; 伪源相似度: 1.0000,1.0
æ±Ÿè‹åŸå¸‚,https://mgtv.ottiptv.cc/migu/626064714.m3u8?migutoken=02cafbc9d94c9e5e26c383c50287313c55f7e68abea08e811428e9b13cd8e46f93919d1a0859b1c76d8e4e78e1f7b8a6f89d71daf38a8275ac7633b59bcdb7cbf189e3152afb4fa80fadf4b134,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ±Ÿè‹åŸå¸‚.png,1.524,未分组,,error,0.0
å®‰å¾½å«è§†,http://dms.yryyj.site:8188/udp/239.76.245.196:1234,网络源,,5.677,未分组,,error,0.0
æ±Ÿè‹åŸå¸‚,http://z.b.bkpcp.top/m.php?id=jscs,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ±Ÿè‹åŸå¸‚.png,3.103,未分组,,error,0.0
æ°‘è§†æ–°é—»,https://stream1.freetv.fun/min-shi-xin-wen-18.m3u8,网络源,,1.060,未分组,,ok; 伪源相似度: 1.0000,1.0
RTL Croatia (1080p),https://d1cs5tlhj75jxe.cloudfront.net/rtl/playlist.m3u8,网络源,https://i.imgur.com/rzB6Z6u.png,0.187,未分组,,error,0.0
ç¦¹å·ç»¼åˆ,http://live.dxhmt.cn:9081/tv/11081-1.m3u8,网络源,,8.755,未分组,,error,0.0
CCTV6,https://www.freetv.top/migu/624878396.m3u8?migutoken=ee6c3d925888b2938ca61a2c94d84986ff15ec0fedd3e1e35bcf4ffada20fbeead007033b33efc350632bb959d9bee9da36bac91ec304513f63032fb12e8f570416fc533ede1c4ef94197eb07c,网络源,,0.978,未分组,,ok; 伪源相似度: 1.0000,1.0
CCTV6,https://www.freetv.top/migu/624878396.m3u8?migutoken=8e4f91b7950497f8570c74e50003b7fa23f6565c16a6b361ff855d3a969ddf7ea3826b04d20d76b6eeb472f0cb8b86284614a835429165709ec8c3055f8e9a7879e9594a4309b5d50f59f8a535,网络源,,0.835,未分组,,ok; 伪源相似度: 1.0000,1.0
ç”˜å—å¿ç»¼åˆ,https://stream.hrbtv.net/zxpd/sd/live.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ç”˜å—å¿ç»¼åˆ.png,7.418,未分组,,ok; 伪源相似度: 1.0000,1.0
æ°‘è§†æ–°é—»,https://stream1.freetv.fun/min-shi-xin-wen-11.m3u8,网络源,,1.058,未分组,,ok; 伪源相似度: 1.0000,1.0
Aragon TV Internacional (720p) [Not 24/7],https://cartv.streaming.aranova.es/hls/live/aragontv_canal1.m3u8,网络源,https://static.wikia.nocookie.net/logopedia/images/1/12/Arag%C3%B3n_Internacional.png/revision/latest/scale-to-width-down/512,0.758,未分组,,error,0.0
MBC,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2120684/mbc1/playlist.m3u8,网络源,https://i.imgur.com/7afBZh2.png,0.100,未分组,,error,0.0
æ˜ç å°,https://migu.188766.xyz/?migutoken=7587aa81b1dcc4ed3adff2166ecdaf82&id=pearl_twn&type=dy,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ˜ç å°.png,0.559,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸­å¤©æ–°é—»,http://222.128.55.152:9080/live/fc.m3u8,网络源,,3.033,未分组,,ok; 伪源相似度: 1.0000,1.0
GEM Pixel,https://glserver1.tamashaland.com/live/aBCH96886YznRbGOiqTnnQ__/stream_0.m3u8,网络源,https://i.ibb.co/Q3tkbPrn/icon-27.png,1.424,未分组,,ok; 伪源相似度: 1.0000,1.0
æ±Ÿè‹å½±è§†,https://stream1.freetv.fun/a89dd489fa013bc4f36bcc4afe388f1783e2251c276e2566a9359d68a61c6d91.ctv,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ±Ÿè‹å½±è§†.png,1.702,未分组,,ok; 伪源相似度: 1.0000,1.0
CCTV6,https://www.freetv.top/migu/624878396.m3u8?migutoken=38a08d31f79563a15b6c38307b16c1f1fd2715f58a1bff21d307adaa6597fb3ea267812ba6ac28a74fa0648f0a2003c0d93e137f0257353bff9dedc7eff0cc871a38e97a269bf9ab6e14a4171d,网络源,,1.166,未分组,,error,0.0
æ˜ç å°,http://bxtv.3a.ink/api.php?id=mz,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ˜ç å°.png,2.391,未分组,,error,0.0
GEM Series,https://wild-dawn-81ef.srmhoburfqyupzwxbu.workers.dev/?url=https://ca-rt.onetv.app/gemseries/index-0.m3u8,网络源,https://i.imgur.com/M0WMDXm.png,0.591,未分组,,error,0.0
æ°‘è§†æ–°é—»,https://stream1.freetv.fun/min-shi-xin-wen-7.m3u8,网络源,,1.073,未分组,,ok; 伪源相似度: 1.0000,1.0
æ°‘è§†å°æ¹¾,https://stream1.freetv.fun/min-shi-tai-wan-6.ctv,网络源,,1.312,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸œå—å«è§†,https://www.freetv.top/migu/849116810.m3u8?migutoken=820d1dfe311ed9d88634dc040a64adbd8f30c96a6aec221a9807061025c02cc5be8e21cca6eb021eb76ad7333303e5dbe8e3ef24ad4aa58a274dc33ec25a3b373ddb6aee551e16ba35b3a9143a,网络源,,1.196,未分组,,ok; 伪源相似度: 1.0000,1.0
é»‘é¾™æ±Ÿå½±è§†,http://111.43.126.240:9003/hls/7/index.m3u8,网络源,,1.582,未分组,,error,0.0
æ±Ÿè‹å½±è§†,https://migu.188766.xyz/?migutoken=91756b74eb13850e4c87b15c25817e42&id=%E6%B1%9F%E8%8B%8F%E5%BD%B1%E8%A7%86%E9%A2%91%E9%81%93&type=yy,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ±Ÿè‹å½±è§†.png,0.566,未分组,,ok; 伪源相似度: 1.0000,1.0
[HD]tsn 4 *v[geo-blocked],https://stream1.freetv.fun/tsn-4--v-1.ctv,网络源,https://epg.pw/media/images/channel/2024/12/27/large/20241227020859567596_51.png,0.783,未分组,,error,0.0
æ˜ç å°,https://migu.188766.xyz/?migutoken=f7fca5fceffc820a3465098e3e42fda9&id=pearl_twn&type=dy,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ˜ç å°.png,0.557,未分组,,ok; 伪源相似度: 1.0000,1.0
é»‘é¾™æ±Ÿå°‘å„¿,http://111.43.126.240:9003/hls/12/index.m3u8,网络源,,0.572,未分组,,error,0.0
é»‘é¾™æ±Ÿéƒ½å¸‚,http://111.43.126.240:9003/hls/9/index.m3u8,网络源,,0.554,未分组,,error,0.0
æ˜ç å°,https://stream1.freetv.fun/ming-zhu-1.ctv,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ˜ç å°.png,1.052,未分组,,ok; 伪源相似度: 1.0000,1.0
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8818&tk=b53028476470,网络源,,0.175,未分组,,error,0.0
CCTV6,http://59.39.89.130:60901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,3.569,未分组,,error,0.0
æ±Ÿè‹å½±è§†,http://z.b.bkpcp.top/m.php?id=jsys,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ±Ÿè‹å½±è§†.png,4.022,未分组,,error,0.0
华数 (720p) [Not 24/7],http://hls-ott-zhibo.wasu.tv/live/442/index.m3u8,网络源,,1.220,未分组,,error,0.0
æ°‘è§†ç¬¬ä¸€,https://stream1.freetv.fun/min-shi-di-yi-2.ctv,网络源,,1.092,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸œå—å«è§†,http://111.61.236.247:9081/hls/42/index.m3u8,网络源,,8.134,未分组,,error,0.0
ä¸œå—å«è§†,http://111.43.126.240:9003/hls/47/index.m3u8,网络源,,0.578,未分组,,error,0.0
ç”˜è‚ƒå«è§†,https://stream1.freetv.fun/gan-su-wei-shi-52.m3u8,网络源,,1.223,未分组,,error,0.0
æ±Ÿè‹å½±è§†,https://migu.188766.xyz/?migutoken=a308c85adb0e5626191f1f92114fec1c&id=%E6%B1%9F%E8%8B%8F%E5%BD%B1%E8%A7%86%E9%A2%91%E9%81%93&type=yy,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ±Ÿè‹å½±è§†.png,0.543,未分组,,ok; 伪源相似度: 1.0000,1.0
ç”˜è‚ƒå«è§†,http://111.43.126.240:9003/hls/70/index.m3u8,网络源,,0.539,未分组,,error,0.0
Cao Bang TV (480p),http://118.107.85.4:1935/live/smil:CRTV.smil/playlist.m3u8,网络源,https://i.imgur.com/dGonewm.png,5.219,未分组,,error,0.0
ç¿¡ç¿ å°,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ç¿¡ç¿ å°.png,0.829,未分组,,ok; 伪源相似度: 1.0000,1.0
CCTV6,https://www.freetv.top/migu/624878396.m3u8?migutoken=6b67cbdfb1839f227832346707fcbe0f8de95d5df4faa3a63d5243e5f4ca0f52e79f041476a989915ac41a009e4c8f405f58040a4d4ec74bde4c945654300a3c41c00f4d67ef3708cb107ba9e9,网络源,,0.904,未分组,,ok; 伪源相似度: 1.0000,1.0
å‡¤å‡°èµ„è®¯,https://haoyunlai.serv00.net/Smartv-1.php?id=phoenixinfo_hd,网络源,,9.650,未分组,,error,0.0
æ±Ÿè‹å½±è§†,https://migu.188766.xyz/?migutoken=023ca3fa558e18a1f99ec6d948ad8e9e&id=%E6%B1%9F%E8%8B%8F%E5%BD%B1%E8%A7%86%E9%A2%91%E9%81%93&type=yy,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ±Ÿè‹å½±è§†.png,0.556,未分组,,ok; 伪源相似度: 1.0000,1.0
CCTV6,http://ygbh.site/php/bfgd.php?id=065,网络源,,1.044,未分组,,error,0.0
Arewa 24,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2120428/arewa24/playlist.m3u8,网络源,https://i.imgur.com/4GgYB8G.png,0.101,未分组,,error,0.0
æœ‰çº¿æ–°é—»,https://stream1.freetv.fun/you-xian-xin-wen-1.m3u8,网络源,,1.543,未分组,,ok; 伪源相似度: 1.0000,1.0
CCTV6,https://piccpndali.v.myalicdn.com/audio/cctv6_2.m3u8,网络源,,2.079,未分组,,error,0.0
ä¸œå—å«è§†,http://ygbh.site/php/bfgd.php?id=483,网络源,,1.059,未分组,,error,0.0
å‡¤å‡°ä¸­æ–‡,https://cdn.iptv8k.top/dl/jrys.php?id=19&time=20240926215313&ip=111.229.253.40,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å‡¤å‡°ä¸­æ–‡.png,0.622,未分组,,ok; 伪源相似度: 1.0000,1.0
RTL Kockica (1080p),https://d1rzyyum8t0q1e.cloudfront.net/rtl-kockica/playlist.m3u8,网络源,https://i.imgur.com/C7H5bJs.png,0.137,未分组,,error,0.0
[VGA]电影,https://stream1.freetv.fun/dian-ying-40.m3u8,网络源,https://epg.pw/media/,4.374,未分组,,error,0.0
ç”˜è‚ƒå«è§†,http://cssbyd.imwork.net:8082/hls/48/index.m3u8,网络源,,11.649,未分组,,error,0.0
æœ‰çº¿æ–°é—»,https://stream1.freetv.fun/you-xian-xin-wen-2.m3u8,网络源,,1.502,未分组,,ok; 伪源相似度: 1.0000,1.0
è²èŠ±å«è§†,http://php.jdshipin.com:8880/amlh.php,网络源,,0.129,未分组,,error,0.0
Capricho TV (720p) [Not 24/7],https://video.compuwebecuador.com:3783/live/caprichotvlive.m3u8,网络源,https://i.imgur.com/eUoj9bG.png,1.175,未分组,,error,0.0
Arena Sport 1 (720p),http://91.132.74.5:8000/play/a00k,网络源,https://i.imgur.com/RJrJGbW.png,0.302,未分组,,error,0.0
[SD]电影,https://stream1.freetv.fun/dian-ying-75.m3u8,网络源,https://epg.pw/media/,4.289,未分组,,error,0.0
Pluto TV Misterios (480p),https://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5dcde2f53449c50009b2b4dc/master.m3u8?advertisingId=&appName=web&appVersion=5.14.0-0f5ca04c21649b8c8aad4e56266a23b96d73b83a&app_name=web&clientDeviceType=0&clientID=6fbead95-26b1-415d-998f-1bdef62d10be&clientModelNumber=na&deviceDNT=false&deviceId=6fbead95-26b1-415d-998f-1bdef62d10be&deviceLat=19.4358&deviceLon=-99.1441&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=88.0.4324.150&marketingRegion=VE&serverSideAds=false&sessionID=b8e5a857-714a-11eb-b532-0242ac110002&sid=b8e5a857-714a-11eb-b532-0242ac110002&userId=,网络源,https://i.imgur.com/gwxX1Y3.png,1.055,未分组,,error,0.0
Capuchin TV,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119696/capuchintv/playlist.m3u8,网络源,https://i.imgur.com/VCDSjX7.png,0.104,未分组,,error,0.0
TV Aliança Catarinense (720p),https://video01.logicahost.com.br/tvalianca/tvalianca/playlist.m3u8,网络源,https://i.imgur.com/eqmOhtP.png,4.006,未分组,,ok; 伪源相似度: 1.0000,1.0
RTNB TV,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119691/rtnb2/playlist.m3u8,网络源,https://i.imgur.com/xfR5P9F.png,0.124,未分组,,error,0.0
RTL Super,https://viamotionhsi.netplus.ch/live/eds/superrtl/browser-dash/superrtl.mpd,网络源,https://i.imgur.com/KbdK8t9.png,18.930,未分组,,error,0.0
å‡¤å‡°ä¸­æ–‡,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å‡¤å‡°ä¸­æ–‡.png,0.545,未分组,,error,0.0
CCTV6,http://www.freetv.top/migu/624878396.m3u8?migutoken=3adcad950884d4ecc6c6967edee9c162189a1e09480eb5c29b369864aeedaed43c3f951d7eb6c32d86baac49792aacb3264b8f074e746477064fd7b1f172f00a9d84373825617d4366e8c54f0c,网络源,,6.774,未分组,,ok; 伪源相似度: 1.0000,1.0
æ±Ÿè‹æ•™è‚²,https://stream1.freetv.fun/7174b4fd66ddb2a7456b7040105dc27a1e57c166593870bb773cb5f6b4546c54.ctv,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ±Ÿè‹æ•™è‚².png,1.720,未分组,,ok; 伪源相似度: 1.0000,1.0
Genius 240,https://uvotv-aniview.global.ssl.fastly.net/10010/live/hls/genius240/playlist.m3u8,网络源,https://www.lyngsat.com/logo/tv/gg/genius-240-it.png,0.107,未分组,,error,0.0
博斯高球台,https://yeslivetv.com/twiptv/litv-longturn05/index.m3u8,网络源,,0.178,未分组,,error,0.0
æ±Ÿè‹æ•™è‚²,https://migu.188766.xyz/?migutoken=bfd96895aa8e3e9aa47561510518c058&id=%E6%B1%9F%E8%8B%8F%E6%95%99%E8%82%B2&type=yy,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ±Ÿè‹æ•™è‚².png,0.575,未分组,,ok; 伪源相似度: 1.0000,1.0
åŒè¾½ç»¼åˆ,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild,网络源,,2.175,未分组,,ok; 伪源相似度: 1.0000,1.0
ARD-alpha (720p) [Not 24/7],https://brlive-lh.akamaihd.net/i/bralpha_germany@119899/master.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/ARD_alpha.svg/512px-ARD_alpha.svg.png,7.376,未分组,,ok; 伪源相似度: 1.0000,1.0
åŒè¾½ç»¼åˆ,http://stream5.jlntv.cn/sl/sd/live.m3u8,网络源,,2.133,未分组,,ok; 伪源相似度: 1.0000,1.0
å‡¤å‡°ä¸­æ–‡,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å‡¤å‡°ä¸­æ–‡.png,0.508,未分组,,error,0.0
ç”˜è‚ƒå«è§†,http://ygbh.site/php/bfgd.php?id=119,网络源,,1.047,未分组,,error,0.0
[HD]凤凰卫视 *wj,https://stream1.freetv.fun/feng-huang-wei-shi---wj-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/06/10/large/20240610235948618467_91.png,3.024,未分组,,error,0.0
MBC Andong (안동 MBC) (360p) [Not 24/7],http://andong.webcasting.co.kr/live/mbc/playlist.m3u8,网络源,https://i.imgur.com/nqRWpUu.png,1.980,未分组,,error,0.0
南陽公共頻道 (1080p) [Not 24/7],http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_295.m3u8,网络源,,1.482,未分组,,error,0.0
南阳新闻 (1080p) [Not 24/7],http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_142.m3u8,网络源,,1.005,未分组,,error,0.0
ç”˜è‚ƒå«è§†,http://8.138.7.223/tv/migu3.php?id=gsws,网络源,,1.181,未分组,,error,0.0
南陽科教頻道 (1080p) [Not 24/7],http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_296.m3u8,网络源,,0.650,未分组,,error,0.0
æ±Ÿè‹å½±è§†,https://mgtv.ottiptv.cc/migu/626064697.m3u8?migutoken=6508bc5fae9f621ed6ec72d39eb7f60ab52c4b412a5ee7f5b612640ecccbde1f9584f0a97aebc090cb58f73e9e079ced87b059526a6614b5a9ad5a23ff4863d36adcc1ed699583e058fac3330e,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ±Ÿè‹å½±è§†.png,1.561,未分组,,error,0.0
Ardeal TV (480p),https://frn.rtsp.me/wzhx8pmNF7-kstp_J0AdjA/1695647213/hls/yZ9ED27Q.m3u8,网络源,https://i.imgur.com/5XwtFKd.png,9.877,未分组,,error,0.0
å¯°å®‡æ–°é—»,https://stream1.freetv.fun/huan-yu-xin-wen-6.m3u8,网络源,,1.050,未分组,,ok; 伪源相似度: 1.0000,1.0
Arise & Shine TV,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119692/ariseandshine/playlist.m3u8,网络源,https://i.imgur.com/umGHkag.png,0.110,未分组,,error,0.0
å‰æ—ä¹¡æ‘,https://satellitepull.cnr.cn/live/wxjlxcgb/playlist.m3u8,网络源,,5.777,未分组,,error,0.0
æ±Ÿè‹æ•™è‚²,http://z.b.bkpcp.top/m.php?id=jsjy,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ±Ÿè‹æ•™è‚².png,5.974,未分组,,error,0.0
å¯°å®‡æ–°é—»,https://stream1.freetv.fun/huan-yu-xin-wen-4.m3u8,网络源,,1.081,未分组,,ok; 伪源相似度: 1.0000,1.0
TV Aratu (720p),https://cdn.jmvstream.com/w/LVW-8379/LVW8379_rIq6ZYiIiA/playlist.m3u8,网络源,https://i.imgur.com/LCETtuk.png,1.194,未分组,,error,0.0
