频道名,地址,来源,图标,检测时间,分组,视频信息,未通过信息,相似度
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/74e3817e2d49ca9f7ef3085c23657432144d05adb401c6b4d4957594c06ee1b5.m3u8,网络源,,1.613,未分组,,ok; 伪源相似度: 1.0000,1.0
å—é€šæ–°é—»ç»¼åˆ,https://stream1.freetv.fun/nan-tong-xin-wen-zong-he-4.ctv,网络源,,1.102,未分组,,ok; 伪源相似度: 1.0000,1.0
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-4.m3u8,网络源,,1.092,未分组,,ok; 伪源相似度: 1.0000,1.0
æ²³å—å«è§†,https://stream1.freetv.fun/595dadd3276338abdc6321d1f19c92c1e9562a21fc767f1b38e9d2e7a6d61248.m3u8,网络源,,1.607,未分组,,ok; 伪源相似度: 1.0000,1.0
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-16.m3u8,网络源,,1.068,未分组,,ok; 伪源相似度: 1.0000,1.0
Rema TV,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119691/rematv/playlist.m3u8,网络源,https://i.imgur.com/AU5U3Ry.png,0.100,未分组,,error,0.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/6c1f2a421ea8b3856f220b5180423e34bdcf41207baafb5b75f88536bb0c0f04.m3u8,网络源,,1.602,未分组,,ok; 伪源相似度: 1.0000,1.0
Моя Планета,http://194.143.148.28:8080/MoyaPlanetaHD/index.m3u8,网络源,https://i.imgur.com/uIiAdBv.png,1.904,未分组,,error,0.0
TMT (1080p),https://live.teleradiocom.tj/9/3m.m3u8,网络源,https://i.imgur.com/Dg0UkNR.png,6.861,未分组,,error,0.0
å—äº¬æ•™ç§‘,http://8.138.7.223/tv/migu3.php?id=njkj,网络源,,7.916,未分组,,error,0.0
é“œé™µæ–°é—»ç»¼åˆ,https://ls.qingting.fm/live/21303/64k.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/é“œé™µæ–°é—»ç»¼åˆ.png,4.938,未分组,,error,0.0
æ²³å—å«è§†,http://221.2.148.205:8154/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,3.721,未分组,,error,0.0
å†œæ—å«è§†,http://ygbh.site/php/bfgd.php?id=122,网络源,,1.035,未分组,,error,0.0
Мир +2 (540p) [Not 24/7],http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/mirtv2_2500/playlist.m3u8,网络源,https://i.imgur.com/AqWaJT8.png,0.212,未分组,,error,0.0
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-5.ctv,网络源,,1.076,未分组,,ok; 伪源相似度: 1.0000,1.0
Мир +4 (540p) [Not 24/7],http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/mirtv3_2500/playlist.m3u8,网络源,https://i.imgur.com/AqWaJT8.png,0.203,未分组,,error,0.0
Мир +7 (540p),http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/mirtv7_2500/playlist.m3u8,网络源,https://i.imgur.com/AqWaJT8.png,0.222,未分组,,error,0.0
æ²³å—å«è§†,http://182.150.23.74:808/hls/33/index.m3u8,网络源,,11.264,未分组,,error,0.0
Alhiwar TV (1080p) [Not 24/7],https://mn-nl.mncdn.com/alhiwar_live/smil:alhiwar.smil/playlist.m3u8,网络源,https://i.imgur.com/UjOxwdd.png,2.936,未分组,,error,0.0
å“ˆå“ˆç‚«åŠ¨,https://live.lalifeier.eu.org/kankanews/hhxd.m3u8?t=1746292937&key=b5431ae4fa8b2429332dae8604165c95,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå“ˆç‚«åŠ¨.png,1.297,未分组,,error,0.0
Regio TV De Bilt (720p),https://d3ud9qm9b5yby9.cloudfront.net/nlpo/clr-nlpo/76ecd122/index.m3u8,网络源,https://i.postimg.cc/Y0fYgY5Q/regiotvdebilt.png,9.608,未分组,,ok; 伪源相似度: 0.9688,0.9688
å®¿å·æ–°é—»ç»¼åˆ,https://stream1.freetv.fun/su-zhou-xin-wen-zong-he-1.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å®¿å·æ–°é—»ç»¼åˆ.png,1.089,未分组,,ok; 伪源相似度: 1.0000,1.0
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-17.m3u8,网络源,,1.099,未分组,,ok; 伪源相似度: 1.0000,1.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/ca590be1149a8febc23f7dc0a4bd7bafd37beb6a92c2fc7f219171926d2af032.m3u8,网络源,,1.780,未分组,,ok; 伪源相似度: 1.0000,1.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/ab96b0ba87db2285506cd908301589912d6162c0fbae266f556585184a115dcb.m3u8,网络源,,1.514,未分组,,ok; 伪源相似度: 1.0000,1.0
КТК (1080p) [Not 24/7],https://wz-kt.ktk.kz/ktklive/smil:ktk-live.smil/playlist.m3u8,网络源,https://i.imgur.com/BurrNTo.png,19.258,未分组,,error,0.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/jiang-su-wei-shi-114.m3u8,网络源,,5.593,未分组,,error,0.0
ä¸œæ–¹å«è§†,http://123.130.84.106:8154/tsfile/live/0107_1.m3u8,网络源,,17.324,未分组,,error,0.0
å“ˆå“ˆç‚«åŠ¨,https://live.lalifeier.eu.org/kankanews/hhxd.m3u8?t=1746307365&key=611cf4efea7a3dd2fe1b6a28541bed06,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå“ˆç‚«åŠ¨.png,1.173,未分组,,error,0.0
å®¿å·æ–°é—»ç»¼åˆ,https://stream1.freetv.fun/su-zhou-xin-wen-zong-he-2.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å®¿å·æ–°é—»ç»¼åˆ.png,1.098,未分组,,ok; 伪源相似度: 1.0000,1.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/5fb9a60d2e60d114fb3e0b187184ce46690e02ebfb16ee6efc0cb423aa95a591.m3u8,网络源,,1.618,未分组,,ok; 伪源相似度: 1.0000,1.0
CCTV5,https://stream1.freetv.fun/6564631769f81f8aa98bf2e5a5417a99627a02e15b0dfeaa5ac3aa499f676922.m3u8,网络源,,1.616,未分组,,ok; 伪源相似度: 1.0000,1.0
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-3.m3u8,网络源,,0.913,未分组,,error,0.0
Alkarma TV North America,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119196/alkarmausa/playlist.m3u8,网络源,https://www.lyngsat.com/logo/tv/aa/alkarma-tv-north-america-us.png,0.112,未分组,,error,0.0
[HD]comedy central,https://stream1.freetv.fun/comedy-central-12.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821160657487535_90.jpg,1.576,未分组,,ok; 伪源相似度: 1.0000,1.0
å±±ä¸œé½é²,http://123.130.84.106:8154/tsfile/live/1001_1.m3u8,网络源,,19.957,未分组,,error,0.0
å“ˆå“ˆç‚«åŠ¨,https://stream1.freetv.fun/ha-ha-xuan-dong-8.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå“ˆç‚«åŠ¨.png,1.291,未分组,,ok; 伪源相似度: 1.0000,1.0
æ²³å—å«è§†,http://222.169.85.8:9901/tsfile/live/0139_1.m3u8,网络源,,4.443,未分组,,error,0.0
[HD]comedy central,https://stream1.freetv.fun/comedy-central-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821160657487535_90.jpg,1.310,未分组,,ok; 伪源相似度: 1.0000,1.0
МузТВ,https://streaming.televizor-24-tochka.ru/live/20.m3u8,网络源,https://i.imgur.com/BtqrHmz.png,0.608,未分组,,error,0.0
Мама,http://stv.mediacdn.ru/live/cdn/mama/playlist.m3u8,网络源,https://i.imgur.com/kmMIjjf.png,3.712,未分组,,error,0.0
å“ˆå“ˆç‚«åŠ¨,https://stream1.freetv.fun/ha-ha-xuan-dong-16.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå“ˆç‚«åŠ¨.png,1.134,未分组,,ok; 伪源相似度: 1.0000,1.0
CCTV4,https://piccpndali.v.myalicdn.com/audio/cctveurope_2.m3u8,网络源,,2.108,未分组,,error,0.0
å®¿å·æ–°é—»ç»¼åˆ,https://stream1.freetv.fun/su-zhou-xin-wen-zong-he-3.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å®¿å·æ–°é—»ç»¼åˆ.png,1.089,未分组,,ok; 伪源相似度: 1.0000,1.0
Rengoni (576p),https://yuppftalive.akamaized.net/080823/rengonitv/playlist.m3u8,网络源,https://i.imgur.com/Ss1OBn1.png,0.132,未分组,,error,0.0
æ±Ÿè‹å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=AKsteK&tk=FgM0vQMejxvG,网络源,,0.251,未分组,,error,0.0
æ·®å®‰æ–°é—»ç»¼åˆ,http://kkk.888.3116598.xyz/api.php?n=tttt&id=j0zUBU&tk=FgM0vQMejxvG,网络源,,0.254,未分组,,error,0.0
CCTV5,https://stream1.freetv.fun/369409d97d759ea1f24ef8b50d27ab6cc3ec36bdb248712a0334881f395a7174.m3u8,网络源,,1.602,未分组,,ok; 伪源相似度: 1.0000,1.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/jiang-su-wei-shi-43.m3u8,网络源,,3.544,未分组,,error,0.0
CCTV5,https://stream1.freetv.fun/940832bf25a15c5e44fa17a9b73f6dba14850e25b94c67f665d781642a9f24c1.m3u8,网络源,,1.841,未分组,,ok; 伪源相似度: 1.0000,1.0
Top TV,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119694/toptv/playlist.m3u8,网络源,https://i.imgur.com/aKbHjFO.png,0.125,未分组,,error,0.0
Relevant TV (1080p),https://6180c994cb835402.mediapackage.eu-west-1.amazonaws.com/out/v1/f1339272dd24416ca60b00e69075d783/index.m3u8,网络源,https://i.imgur.com/jCZ5gFO.png,0.483,未分组,,error,0.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/3e0ed5e0d1ff6197877752ca6c0def4aa65fd6c68bb539384e64836400697d77.m3u8,网络源,,1.631,未分组,,ok; 伪源相似度: 1.0000,1.0
CCTV5,https://stream1.freetv.fun/62690505ebeacb4c0bd10b458fe443822fd7c26e9ec1d96e5d1a23137418e4a7.m3u8,网络源,,1.585,未分组,,ok; 伪源相似度: 1.0000,1.0
å“ˆå“ˆç‚«åŠ¨,https://stream1.freetv.fun/ha-ha-xuan-dong-29.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå“ˆç‚«åŠ¨.png,1.259,未分组,,ok; 伪源相似度: 1.0000,1.0
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-19.m3u8,网络源,,1.107,未分组,,error,0.0
å“ˆå“ˆç‚«åŠ¨,https://stream1.freetv.fun/ipv6-ha-ha-xuan-dong-10.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå“ˆç‚«åŠ¨.png,1.421,未分组,,ok; 伪源相似度: 1.0000,1.0
Музыка Первого,http://31.148.48.15/Muzika_Pervogo/index.m3u8,网络源,https://i.imgur.com/U0vKj3P.png,3.061,未分组,,error,0.0
Top Movies Polska,https://top-movies-rakuten-tv-pl.fast.rakuten.tv/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6059/master.m3u8,网络源,https://images-3.rakuten.tv/storage/global-live-channel/translation/artwork/39a979b9-49df-48c1-8c1c-5763828b60aa-width200-quality90.png,6.462,未分组,,error,0.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/012d2a4cce4636c5171f9aeec96387bd726996f5faf60ae257f4548150a96d4f.m3u8,网络源,,1.790,未分组,,ok; 伪源相似度: 1.0000,1.0
æ±Ÿè‹å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=RyVQrA&tk=FgM0vQMejxvG,网络源,,0.267,未分组,,error,0.0
[HD]ช่อง nbc sports network,https://stream1.freetv.fun/ch-ng-nbc-sports-network-2.m3u8,网络源,https://epg.pw/media/images/channel/2017/01/05/large/20170105145517180728_73.png,1.465,未分组,,ok; 伪源相似度: 1.0000,1.0
æ·®å®‰æ–°é—»ç»¼åˆ,https://stream1.freetv.fun/huai-an-xin-wen-zong-he-2.ctv,网络源,,3.358,未分组,,ok; 伪源相似度: 1.0000,1.0
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/91dffd2dca60b65821a94747f2f3020dfc9642bb89f86ed7fa6d8b0b7487c5d2.m3u8,网络源,,1.498,未分组,,ok; 伪源相似度: 1.0000,1.0
RégióPlusz TV (1080p) [Geo-blocked],https://stream.streaming4u.hu/RegioPluszTV/index.m3u8,网络源,https://i.imgur.com/VXPpukf.png,0.710,未分组,,error,0.0
[HD]广州法治,https://stream1.freetv.fun/yan-zhou-fa-zhi-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/21/large/20230721135836291906_50.png,7.013,未分组,,error,0.0
CCTV5,https://stream1.freetv.fun/564dcdf6a4174e99aeb20430c36197db361321a1f4d8bc0b1a0f428a48fb1c77.m3u8,网络源,,1.626,未分组,,ok; 伪源相似度: 1.0000,1.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/0f935b36e555da8d24b280eec4698b02c1c113abc8ffd506021131a29c843969.m3u8,网络源,,1.688,未分组,,ok; 伪源相似度: 1.0000,1.0
Renouveau TV,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2120684/renouveautv/playlist.m3u8,网络源,https://i.imgur.com/7rjUHXd.png,0.091,未分组,,error,0.0
å¾å·å…¬å…±é¢‘é“,http://stream3.huaihai.tv/xz4t/sd/live.m3u8,网络源,,0.755,未分组,,error,0.0
[HD]ช่อง cbs sports network,https://stream1.freetv.fun/ch-ng-cbs-sports-network-2.m3u8,网络源,https://epg.pw/media/images/channel/2017/01/05/large/20170105145517180728_73.png,1.354,未分组,,ok; 伪源相似度: 1.0000,1.0
Мульт,http://stv.mediacdn.ru/live/cdn/mult/playlist.m3u8,网络源,https://i.imgur.com/xi351Fx.png,4.187,未分组,,error,0.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/942bdc6135b9030e7a554f57e2487fe9f1051af73a481733707a560a874a58c3.m3u8,网络源,,1.613,未分组,,ok; 伪源相似度: 1.0000,1.0
Мульт и музыка,http://stv.mediacdn.ru/live/cdn/multimuzika/playlist.m3u8,网络源,https://i.imgur.com/SYt6BZP.png,3.388,未分组,,error,0.0
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/2b657a181daa345025199e7d6b8de95a1a87b19abceafbd16e2499a49da33c6f.m3u8,网络源,,1.628,未分组,,ok; 伪源相似度: 1.0000,1.0
æ²³å—å«è§†,https://stream1.freetv.fun/fb4223368cf11a66a175bd13d3c85ec45923c351e13c75c3a67c5514232729e1.ctv,网络源,,1.608,未分组,,ok; 伪源相似度: 1.0000,1.0
CCTV5,https://stream1.freetv.fun/ipv6-cctv-5-12.m3u8,网络源,,1.308,未分组,,ok; 伪源相似度: 1.0000,1.0
æ–°é—»ç»¼åˆ,https://live.lalifeier.eu.org/kankanews/shxwzh.m3u8?t=1746379256&key=0f50abfb27cedee7672bcf626d21f83b,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ–°é—»ç»¼åˆ.png,1.238,未分组,,error,0.0
æ±Ÿè‹å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=aDAKgo&tk=FgM0vQMejxvG,网络源,,0.251,未分组,,error,0.0
æ±Ÿè‹å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=JIG6SZ&tk=FgM0vQMejxvG,网络源,,0.258,未分组,,error,0.0
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-12.m3u8,网络源,,1.248,未分组,,ok; 伪源相似度: 1.0000,1.0
CCTV5,https://stream1.freetv.fun/64a4bbe37402f88e022c36cf3fae760ebd29a650014da42c9e8c2485fae247cc.m3u8,网络源,,1.885,未分组,,ok; 伪源相似度: 1.0000,1.0
æ–°é—»ç»¼åˆ,https://live.lalifeier.eu.org/kankanews/shxwzh.m3u8?t=1746393735&key=647ef0ee7c08241a915702c9b6f16960,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ–°é—»ç»¼åˆ.png,0.976,未分组,,error,0.0
æº§æ°´æ–°é—»ç»¼åˆ,http://kkk.888.3116598.xyz/api.php?n=tttt&id=xQrYR6&tk=FgM0vQMejxvG,网络源,,0.248,未分组,,error,0.0
Renome (576p),http://85.238.112.40:8810/hls_sec/online/list-renome.m3u8,网络源,https://i.imgur.com/qL1uNlW.png,3.574,未分组,,ok; 伪源相似度: 0.9844,0.9844
[HD]ช่อง sky sports plus,https://stream1.freetv.fun/ch-ng-sky-sports-plus-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/07/large/20220807222724425696_46.jpg,1.482,未分组,,ok; 伪源相似度: 1.0000,1.0
æ–°é—»ç»¼åˆ,https://live.lalifeier.eu.org/kankanews/shxwzh.m3u8?t=1746292937&key=2c0730250b4adabbdab89ad23f78c053,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ–°é—»ç»¼åˆ.png,0.926,未分组,,error,0.0
CCTV3,http://fxgm.fxjf.work:19901/tsfile/live/0003_1.m3u8,网络源,,5.105,未分组,,error,0.0
æ–°æ²‚æ–°é—»é¢‘é“,http://live.xysrmt.cn/xwzh/sd/live.m3u8?zjiangsd,网络源,,2.210,未分组,,ok; 伪源相似度: 1.0000,1.0
ä¸œæ–¹å«è§†,http://dms.yryyj.site:8188/udp/239.76.246.186:1234,网络源,,5.780,未分组,,error,0.0
CCTV5,http://kkk.888.3116598.xyz/api.php?n=tttt&id=rXZ2Ua&tk=FgM0vQMejxvG,网络源,,0.257,未分组,,error,0.0
æ±Ÿè‹å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=qpngMC&tk=FgM0vQMejxvG,网络源,,0.257,未分组,,error,0.0
æ²³å—å«è§†,http://111.14.181.15:9901/tsfile/live/0139_1.m3u8,网络源,,6.110,未分组,,error,0.0
æ±Ÿè‹å«è§†,http://kkk.888.3116598.xyz/api.php?n=tttt&id=8rAIRv&tk=FgM0vQMejxvG,网络源,,0.245,未分组,,error,0.0
æ–°é—»ç»¼åˆ,https://www.freetv.top/migu/651632657.m3u8?migutoken=b4a3e55048f55ec1c8fc5b509fbdf32f2dc5d255f5f218e79e84ca9a87fb9f2239927cb11b448f18285b50b81b4cd50a1354e9be5a3283375e85372798c3f3eb3ad60adf45eb5615f68eb4825f,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ–°é—»ç»¼åˆ.png,1.334,未分组,,ok; 伪源相似度: 1.0000,1.0
æ–°é—»ç»¼åˆ,https://live.lalifeier.eu.org/kankanews/shxwzh.m3u8?t=1746307365&key=934041caefb0bfa77af7ffc44707320c,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ–°é—»ç»¼åˆ.png,0.787,未分组,,error,0.0
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-15.ctv,网络源,,1.243,未分组,,ok; 伪源相似度: 1.0000,1.0
å¤§æ¹¾åŒºå«è§†,http://8.138.7.223/tv/gd.php?id=0008,网络源,,9.581,未分组,,ok; 伪源相似度: 1.0000,1.0
Torque (1080p),https://df7ed838.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/Um9rdV9Ub3JxdWVfSExT/playlist.m3u8,网络源,,0.171,未分组,,error,0.0
CCTV5,https://stream1.freetv.fun/7a51eefc4df7745a608d008a9d2d36214eb296350d1977622eb0cc88b0f38d10.m3u8,网络源,,1.636,未分组,,ok; 伪源相似度: 1.0000,1.0
Logos TV Kids (720p) [Not 24/7],https://streamer1.streamhost.org/salive/logoskidsH/playlist.m3u8,网络源,https://i.imgur.com/Kr3U3Ub.png,3.943,未分组,,error,0.0
æ²³å—å«è§†,http://111.14.181.15:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,11.939,未分组,,error,0.0
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-8.m3u8,网络源,,1.066,未分组,,ok; 伪源相似度: 1.0000,1.0
æº§æ°´æ–°é—»ç»¼åˆ,https://stream1.freetv.fun/li-shui-xin-wen-zong-he-6.ctv,网络源,,1.299,未分组,,ok; 伪源相似度: 1.0000,1.0
[SD]court tv,https://stream1.freetv.fun/court-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/08/23/large/20230823111358729586_56.png,3.001,未分组,,ok; 伪源相似度: 1.0000,1.0
[HD]ช่อง sportsnet one,https://stream1.freetv.fun/ch-ng-sportsnet-one-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/09/10/large/20230910194953438917_10.png,6.187,未分组,,ok; 伪源相似度: 1.0000,1.0
[HD]ช่อง sportsnet,https://stream1.freetv.fun/ch-ng-sportsnet-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/09/10/large/20230910194953438917_10.png,3.557,未分组,,ok; 伪源相似度: 1.0000,1.0
å…­å®‰å…¬å…±,http://ls.qingting.fm/live/1794199.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å…­å®‰å…¬å…±.png,1.785,未分组,,error,0.0
æ¹–å—å«è§†,http://fxgm.fxjf.work:19901/tsfile/live/0128_1.m3u8,网络源,,10.999,未分组,,error,0.0
