频道名,地址,来源,图标,检测时间,分组,视频信息,未通过信息,相似度
BBC One West (1080p) [Geo-blocked],https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_west/iptv_mse_v0_hevc.mpd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,0.098,未分组,,error,0.0
[HD]abc news live 3,https://stream1.freetv.fun/abc-news-live-3-1.m3u8,网络源,https://epg.pw/media/,0.779,未分组,,ok; 伪源相似度: 0.9688,0.9688
CCTV-8,https://www.freetv.top/migu/624878356.m3u8?migutoken=170b73b07e0cf0d307afea3545da5b9609d7c15461a2f4ac0f43634101df9baf391a446b91e5f84446b6a3b0934bb4730e2f3c4a32a565f904f22c8ff745a094d45dfd49c54f31b0b78156a080,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV8.png,1.258,未分组,,error,0.0
é™•è¥¿éƒ½å¸‚é’æ˜¥,https://migu.188766.xyz/?migutoken=a24ec2ab19e8d85e62a6a82d730c0176&id=%E9%99%95%E8%A5%BF%E9%83%BD%E5%B8%82%E9%9D%92%E6%98%A5%E9%A2%91%E9%81%93&type=yy,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/é™•è¥¿éƒ½å¸‚é’æ˜¥.png,0.571,未分组,,ok; 伪源相似度: 1.0000,1.0
BBC One West Midlands (1080p) [Geo-blocked],https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_west_midlands/iptv_mse_v0_hevc.mpd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,0.100,未分组,,error,0.0
TVM Internacional (480p) [Not 24/7],http://online.tvm.co.mz:1935/live/smil:Channel2.smil/playlist.m3u8,网络源,https://i.imgur.com/fRV6p50.png,9.334,未分组,,error,0.0
çŒ«å’Œè€é¼,http://live.iill.top/huya.php?id=11352879,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/çŒ«å’Œè€é¼ .png,2.224,未分组,,error,0.0
Simaye Azadi (1080p),https://simaytv.akamaized.net/hls/live/2043550/simayhls/index.m3u8,网络源,https://i.imgur.com/yXcczMq.png,5.014,未分组,,error,0.0
TVM (480p) [Not 24/7],http://online.tvm.co.mz:1935/live/smil:Channel1.smil/playlist.m3u8,网络源,https://i.imgur.com/Vqv7R3Y.png,10.442,未分组,,error,0.0
CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=a825f44b603419477b95fed9f1e947fea9e27bcde29c94cf67aec76845bd588aa5c9914b79d29cb3014756c2909a95f0941589b5faaddc8b9eba64ec444d9c9999083bc0240af4f194167d81e3,网络源,,1.552,未分组,,ok; 伪源相似度: 1.0000,1.0
é‡åº†å«è§†,http://111.43.126.240:9003/hls/55/index.m3u8,网络源,,0.538,未分组,,error,0.0
NewTVå¤è£…å‰§åœº,http://kkk.888.3116598.xyz/api.php?n=tttt&id=tpn6wv&tk=FgM0vQMejxvG,网络源,,0.255,未分组,,error,0.0
NewTVå¤è£…å‰§åœº,http://111.43.126.240:9003/hls/81/index.m3u8,网络源,,0.523,未分组,,error,0.0
BBC Parliament (1080p) [Geo-blocked],https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_parliament/iptv_mse_v0_hevc.mpd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/BBC_Parliament_Logo.svg/512px-BBC_Parliament_Logo.svg.png,0.105,未分组,,error,0.0
BBC One Yorkshire & Lincolnshire (1080p),http://92.114.85.72:8000/play/a0mp,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,0.260,未分组,,error,0.0
CCTV-8,https://smart.pendy.dpdns.org/Smart.php?id=cctv8hd,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV8.png,0.941,未分组,,error,0.0
å››å·å«è§†,http://111.14.181.15:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,7.570,未分组,,error,0.0
NewTVç‚«èˆæœªæ¥,http://111.43.126.240:9003/hls/102/index.m3u8,网络源,,0.571,未分组,,error,0.0
ä¸ƒé¾™ç,http://live.nctv.top/huya.php?id=11601966,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸ƒé¾™ç .png,1.638,未分组,,error,0.0
NewTVè¶…çº§ç”µè§†å‰§,http://111.43.126.240:9003/hls/84/index.m3u8,网络源,,0.563,未分组,,error,0.0
ç»å…¸åŠ¨æ¼«,http://luobo.bkpcp.top/yy/24180320,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ç»å…¸åŠ¨æ¼«.png,1.453,未分组,,ok; 伪源相似度: 1.0000,1.0
BBC RB 1 (1080p) [Geo-blocked],https://vs-cmaf-pushb-uk.live.cf.md.bbci.co.uk/x=4/i=urn:bbc:pips:service:red_button_one/iptv_mse_v0_hevc.mpd,网络源,https://d2n0069hmnqmmx.cloudfront.net/epgdata/1.0/newchanlogos/512/512/skychb2051.png,0.341,未分组,,error,0.0
NewTVä¸­å›½åŠŸå¤«,http://111.43.126.240:9003/hls/96/index.m3u8,网络源,,1.208,未分组,,error,0.0
é™•è¥¿éƒ½å¸‚é’æ˜¥,https://mgtv.ottiptv.cc/migu/956909358.m3u8?migutoken=c3931ea9d3d7ede24a9d13084dadcc55f7f21b114c6c584ca7defd6492ba46b7286dbd751d0f853f83e998e4b0349c62cf4bc570ac83667c4f6bd49a9411edc68e80c1d7f24da79a264d15912b,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/é™•è¥¿éƒ½å¸‚é’æ˜¥.png,1.441,未分组,,error,0.0
CCTV-9,https://www.freetv.top/migu/673168140.m3u8?migutoken=749c49cdc31bb395e0349adc81010adc8707f80e51e9d3491ad67bfa71388ad768f7b52c8064338a7ef45eb7ddb192fb4937b21681c82499a0c16653ad9a9bec98ff5ce6ab183e4029bbdf269e,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV9.png,1.653,未分组,,error,0.0
æ¸¸æˆé£äº‘,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031114,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ¸¸æˆé£äº‘.png,0.891,未分组,,error,0.0
NewTVå†›äº‹è¯„è®º,http://111.43.126.240:9003/hls/91/index.m3u8,网络源,,0.589,未分组,,error,0.0
MUTV (720p),https://bcovlive-a.akamaihd.net/r2d2c4ca5bf57456fb1d16255c1a535c8/eu-west-1/6058004203001/playlist.m3u8,网络源,https://d2n0069hmnqmmx.cloudfront.net/epgdata/1.0/newchanlogos/512/512/skychb1834.png,0.333,未分组,,error,0.0
NewTVå†›æ—…å‰§åœº,http://kkk.888.3116598.xyz/api.php?n=tttt&id=0Ef35E&tk=FgM0vQMejxvG,网络源,,0.502,未分组,,error,0.0
é™•è¥¿å…¬å…±,http://ls.qingting.fm/live/1222.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/é™•è¥¿å…¬å…±.png,3.525,未分组,,error,0.0
é™•è¥¿æ–°é—»èµ„è®¯,https://mgtv.ottiptv.cc/migu/956909289.m3u8?migutoken=d4f3f5a8bf93821548ae70c6bd12860956574c27b3b1ef52c88c8e3d72259b1727a6dbf5d6a5de850afac4c7ffe2f2124bb3b558a89906cd32ccc8913f0f22dd74b7a84514b6015bff75903d9c,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/é™•è¥¿æ–°é—»èµ„è®¯.png,0.683,未分组,,error,0.0
BBC Red Button 3 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_003/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.219,未分组,,error,0.0
ç»å…¸åŠ¨æ¼«,https://www.goodiptv.club/yy/22777075,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ç»å…¸åŠ¨æ¼«.png,1.605,未分组,,ok; 伪源相似度: 1.0000,1.0
BBC Red Button 2 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_002/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.186,未分组,,error,0.0
å››å·å«è§†,http://59.39.89.130:60901/tsfile/live/0125_16.m3u8?key=txiptv&playlive=1&authid=0,网络源,,7.141,未分组,,error,0.0
SIPSE TVCUN 8.1 (1080p) [Not 24/7],https://webprod.sipse.com.mx:8080/show/tvcun.m3u8,网络源,https://i.imgur.com/uiTgClU.png,1.326,未分组,,error,0.0
BBC Red Button 4 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_004/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.103,未分组,,error,0.0
æ¸¸æˆé£äº‘,http://gat.bkpcp.top/ymg.php?id=yxfy,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ¸¸æˆé£äº‘.png,6.321,未分组,,error,0.0
CNA (1080p),https://live1.mediadesk.al/cnatvlive.m3u8,网络源,https://codeit.al/wp-content/uploads/2020/08/cna.png,0.634,未分组,,error,0.0
Sitel (480p),http://51.178.133.43:8081/tvstanici/s1/playlist.m3u8,网络源,https://i.imgur.com/pdobwKt.png,0.236,未分组,,error,0.0
NewTVå†›æ—…å‰§åœº,http://111.43.126.240:9003/hls/82/index.m3u8,网络源,,0.629,未分组,,error,0.0
BBC Red Button 5 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_005/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.179,未分组,,error,0.0
CNBC Asia (576p) [Geo-blocked],https://live.fptplay53.net/fnxsd1/cnbc_hls.smil/chunklist.m3u8,网络源,https://i.imgur.com/Mn8Rsup.png,1.380,未分组,,error,0.0
CNA (Chaîne Nord Africaine) (360p) [Not 24/7],https://live.creacast.com/cna/smil:cna.smil/playlist.m3u8,网络源,https://i.imgur.com/Ki3ySUE.png,0.662,未分组,,error,0.0
CNA International (1080p),https://mediacorp-videosbclive.akamaized.net/dd724cfb0e8e4cdc921bbc4ac94614bf/ap-southeast-1/6057994443001/playlist.m3u8,网络源,https://i.imgur.com/xWglicB.png,0.487,未分组,,error,0.0
æ¸¸æˆé£äº‘,https://www.freetv.top/migu/790188417.m3u8?migutoken=0276ef43726b0a3df46f95059cfba0dc88fb58e0682005aef78c7fcce5c7101a4d1199cd5aa05c58eaed75bf3a107385ce216cf787ceb58c1839c276b121b05b72a1ec8d7c6f23c240511643c0,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ¸¸æˆé£äº‘.png,1.104,未分组,,ok; 伪源相似度: 1.0000,1.0
CNBC Bajar (504p) [Geo-blocked],https://cnbcbazar-lh.akamaihd.net/i/cnbcbajar_1@178933/index_5_av-p.m3u8,网络源,https://i.imgur.com/cORao6C.png,0.274,未分组,,error,0.0
BBC Red Button 6 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_006/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.124,未分组,,error,0.0
NewTVå†œä¸šè‡´å¯Œ,http://111.43.126.240:9003/hls/92/index.m3u8,网络源,,0.544,未分组,,error,0.0
[HD]kanal 0,https://stream1.freetv.fun/kanal-0-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506175021665970_15.png,2.182,未分组,,error,0.0
CCTV-9,https://smart.pendy.dpdns.org/Smart.php?id=cctv9hd,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV9.png,0.897,未分组,,error,0.0
BBC Red Button 7 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_007/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.108,未分组,,error,0.0
NewTVå®¶åº­å‰§åœº,http://111.43.126.240:9003/hls/83/index.m3u8,网络源,,0.537,未分组,,error,0.0
æ¸¸æˆé£äº‘,https://www.freetv.top/migu/790188417.m3u8?migutoken=4bb23a171d4d63d4362dfba9a795c0f4ae95e2190f17a502e900947df23bda8e7a18b21aa9e6b578071ed4ced654a44a80d0fb8970ac8330432d19255fb721f3c1ee552fa186e2c9427e18e082,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ¸¸æˆé£äº‘.png,0.999,未分组,,ok; 伪源相似度: 1.0000,1.0
CCTV-10,http://z.b.bkpcp.top/m.php?id=CCTV-10ç§‘æ•™ç§‘æ•™,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV10.png,1.284,未分组,,error,0.0
æ¸¸æˆé£äº‘,http://z.b.bkpcp.top/m.php?id=yxfy,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ¸¸æˆé£äº‘.png,1.674,未分组,,error,0.0
BBC Red Button 8 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_008/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.096,未分组,,error,0.0
CCTV10,http://ygbh.site/php/bfgd.php?id=129,网络源,,1.023,未分组,,error,0.0
BBC Red Button 9 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_009/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.114,未分组,,error,0.0
çˆ±ç”µç«,http://php.jdshipin.com:8880/itv6s.php?cid=wasusyt&id=6000000006000230630,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/çˆ±ç”µç«.png,0.766,未分组,,error,0.0
NewTVæ€¡ä¼´å¥åº·,http://111.43.126.240:9003/hls/93/index.m3u8,网络源,,0.596,未分组,,error,0.0
BBC Red Button 10 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_010/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.100,未分组,,error,0.0
Siyatha TV,https://rtmp01.voaplus.com/hls/6x6ik312qk4grfxocfcv.m3u8,网络源,https://i.imgur.com/9Zc8G7i.png,0.505,未分组,,error,0.0
Hope Channel Tanzania,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119176/hctanzania/playlist.m3u8,网络源,https://i.imgur.com/U5Q2Bl8.png,0.106,未分组,,error,0.0
TVP Polonia,https://viamotionhsi.netplus.ch/live/eds/tvpolonia/browser-dash/tvpolonia.mpd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/TVP_Polonia_Logo_2020.svg/512px-TVP_Polonia_Logo_2020.svg.png,14.408,未分组,,error,0.0
BBC Red Button 11 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_011/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.104,未分组,,error,0.0
Hope Channel Uganda,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119176/hcuganda/playlist.m3u8,网络源,https://i.imgur.com/Z97Oxz3.png,0.098,未分组,,error,0.0
æ¸¸æˆç«æŠ€,http://ygbh.site/php/bfgd.php?id=142,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ¸¸æˆç«æŠ€.png,1.035,未分组,,error,0.0
CCTV10,http://dms.yryyj.site:8188/udp/239.76.246.160:1234,网络源,,5.669,未分组,,error,0.0
BBC Red Button 12 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_012/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.171,未分组,,error,0.0
æ¸¸æˆç«æŠ€,http://ygbh.site/php/bfgd.php?id=296,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ¸¸æˆç«æŠ€.png,1.052,未分组,,error,0.0
Horizon TV,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119696/horizontv/playlist.m3u8,网络源,https://i.postimg.cc/ZKjLgxXg/horizontv.png,0.124,未分组,,error,0.0
BBC Red Button 13 (1080p) [Geo-blocked],https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_013/iptv_mse_v0_hevc.mpd,网络源,https://i.imgur.com/g2Aga13.png,0.118,未分组,,error,0.0
ç¬‘å‚²æ±Ÿæ¹–,https://live.iill.top/huya/23865142,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ç¬‘å‚²æ±Ÿæ¹–.png,3.524,未分组,,error,0.0
CNC Pasto (720p) [Geo-blocked],https://hvtraficonew.ddns.net/pastocnc9/cnc9/playlist.m3u8,网络源,https://i.imgur.com/sFl4XOp.png,0.257,未分组,,error,0.0
Horn Cable TV,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2120757/horncabletv/playlist.m3u8,网络源,https://i.imgur.com/qUqQCjP.png,0.111,未分组,,error,0.0
å››å·å«è§†,https://shyd.695847.xyz/cms001/ch00000090990000001130/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12,网络源,,0.769,未分组,,error,0.0
CNC HD Online (1080p) [Geo-blocked],https://hvtraficonew.ddns.net/pastocnc6/cnc6/playlist.m3u8,网络源,https://i.imgur.com/EOEtETt.png,0.258,未分组,,error,0.0
CCTV-10,https://www.freetv.top/migu/624878405.m3u8?migutoken=e7e8abe9ae322869a93e8450014e08c5949217331c53007abb9f6eee64b06cc42f81828befee8b129005bcdebf805a1bbd19f0949e8329cf7ff4ab9379e930cfb8185ddf66c83b972ea6481e86,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV10.png,0.998,未分组,,ok; 伪源相似度: 1.0000,1.0
CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=dc9e41d483fefd536dad7a6eb4d91f4a9d37e906ce1c582b1cc85960d34d36df8b864db7f8148188e2997210544c1455ac19fa4063b67d5521ece7addf0089d1209518e453b304d3fde926ff6a,网络源,,3.774,未分组,,ok; 伪源相似度: 1.0000,1.0
MVS TV [Geo-blocked],https://dish.akamaized.net/Content/HLS_HLS_CLR/Live/channel(mvs)/variant.m3u8,网络源,https://i.imgur.com/TcB37yV.png,0.120,未分组,,error,0.0
