频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度
[BD]pet club tv,https://stream1.freetv.fun/43e3d201d62dd5f1492697364a0f43db2fb76186dcb15b54d340d2fe97e8cc11.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210221839864411_20.png,3.949,未分组,h264,1920x1080,25.0,有音频,0.5156
[SD]light channel,https://stream1.freetv.fun/light-channel-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,3.952,未分组,h264,1024x576,25.0,有音频,0.7031
[HD]中视新闻 *wj,https://stream1.freetv.fun/zhong-shi-xin-wen---wj-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164553238162_16.png,4.114,未分组,h264,1280x720,29.97002997002997,有音频,0.0
JJæ–—åœ°ä¸»,https://live.iill.top/douyin/685317364746,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/JJæ–—åœ°ä¸».png,4.129,未分组,h264,1920x1080,25.0,有音频,0.7188
[HD]博斯运动二 *wj,https://stream1.freetv.fun/bo-si-yun-dong-er---wj-3.m3u8,网络源,https://epg.pw/media/images/channel/2020/01/16/large/20200116214907724940_10.jpg,2.541,未分组,h264,1280x720,29.97002997002997,有音频,0.6875
[SD]elta 2 *wj,https://stream1.freetv.fun/elta-2--wj-1.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125055335647139_92.png,2.628,未分组,h264,960x540,30.0,有音频,0.0
[HD]kqsl channel 8,https://stream1.freetv.fun/6d00428f52796a0f9b72ee8e48abad447251132786a22f065272107316c68047.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,1.799,未分组,h264,1280x720,,有音频,0.4688
[BD]bbc earth,https://stream1.freetv.fun/bbc-earth-14.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/17/large/20230717234812634336_85.jpg,5.478,未分组,h264,426x240,29.97002997002997,有音频,0.5781
[HD]time line,https://stream1.freetv.fun/time-line-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/28/large/20240428174927817268_88.png,2.021,未分组,h264,1280x720,25.0,有音频,0.4688
[BD]ช่อง bbc earth,https://stream1.freetv.fun/c5d042d56862cb15b7c1d63632f4af1d1eef22b318719cc48d0190fa4225a6f0.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/17/large/20230717234812634336_85.jpg,3.204,未分组,h264,426x240,29.97002997002997,有音频,0.2969
[BD]white channel,https://stream1.freetv.fun/e6f0655cf02462b453e15083cba0bc22f7c2ed427d0153b80c0de57bc086a5f6.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,5.892,未分组,h264,1920x1080,25.0,有音频,0.5156
[BD]tvbs asia,https://stream1.freetv.fun/f7609a9d5a728301933aaa0b368011266dcb976577cb7093a38fdb6bbdbc990b.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/02/large/20220302213708363097_69.jpg,1.475,未分组,h264,1920x1080,29.97002997002997,有音频,0.7031
[BD]亚洲旅游 *wj,https://stream1.freetv.fun/ya-zhou-lu-you---wj-1.m3u8,网络源,https://epg.pw/media/images/channel/2018/03/11/large/20180311221333244935_31.png,2.683,未分组,h264,1920x1080,29.0,有音频,0.5625
[HD]ca smithsonian channel,https://stream1.freetv.fun/ca-smithsonian-channel-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/03/large/20230703010539122476_41.jpeg,0.915,未分组,h264,1280x720,59.94005994005994,有音频,0.5
[BD]ช่อง pet club,https://stream1.freetv.fun/ch-ng-pet-club-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210221839864411_20.png,6.035,未分组,h264,1920x1080,25.0,有音频,0.375
[BD]台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-12.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/11/22/20161122123940121042_91.png,0.867,未分组,h264,1920x1080,29.97002997002997,有音频,0.5469
[SD]tribeca channel [geo-blocked],https://stream1.freetv.fun/tribeca-channel-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,2.059,未分组,h264,384x216,29.97002997002997,有音频,0.5312
[SD]dazn combat (1080p),https://stream1.freetv.fun/dazn-combat-2.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/24/large/20240424024936868909_61.png,4.735,未分组,h264,1920x1080,25.0,有音频,0.5781
[SD]lifetime(tw)--,https://stream1.freetv.fun/8821792fa20dbf37eb0a6e52440e4364d78584096b5d856f931f9e5ae8024016.ctv,网络源,https://epg.pw/media/images/channel/2024/04/28/large/20240428174927817268_88.png,0.683,未分组,h264,960x540,29.97002997002997,有音频,0.6406
å°ç¥æ¦œ,http://luobo.bkpcp.top/yy/1353426319,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å°ç¥æ¦œ.png,4.924,未分组,h264,800x600,24.0,有音频,0.5
æ¼«ç”»è§£è¯´,http://luobo.bkpcp.top/yy/1382735568,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ¼«ç”»è§£è¯´.png,7.832,未分组,h264,1280x720,30.0,有音频,0.3281
[HD]东森财经新闻 *wj,https://stream1.freetv.fun/711ccbc6445f2f337fff1e1e9d538f9df940185bd47ca611584ad7e51920c920.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126212851373992_22.jpg,2.844,未分组,h264,1280x720,30.0,有音频,0.0
[BD]hollywood *wj,https://stream1.freetv.fun/ebf59d5ccbf0a9ed73ce4758f727874d7af774a600b8e703d76bc9713f34736b.m3u8,网络源,https://epg.pw/media/images/channel/2023/03/05/large/20230305234858603161_67.png,2.503,未分组,h264,1920x1080,29.0,有音频,0.0
[HD]亚洲新闻,https://stream1.freetv.fun/769243f668e6ffa1dfcbf56f1dcc086f47c3a2cbc8f83af53fefbe2f6d7462c4.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2018/02/17/20180217150650283018_64.jpg,0.566,未分组,h264,1280x720,25.0,有音频,0.7031
[BD]好莱坞电影 *wj,https://stream1.freetv.fun/120289952c11f42bf8490093ae1328344376492926c49e86859d5bd07c0a5b95.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720204948549014_27.png,2.774,未分组,h264,1920x1080,29.0,有音频,0.0
[HD]好消息2 *wj,https://stream1.freetv.fun/hao-xiao-xi-2--wj-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/12/07/large/20231207034508944601_88.png,2.413,未分组,h264,1280x720,29.97002997002997,有音频,0.0
[BD]八大戏剧 *wj,https://stream1.freetv.fun/947147c06a26423f3b0f81d393c5f900c86428f28b18934a9e199d313de5ecba.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720155115252575_13.png,2.722,未分组,h264,1920x1080,29.0,有音频,0.0
[HD]公视,https://stream1.freetv.fun/cbd5b3ed1c9bb24dc392181ade6213dcdbb374e660bd68a5f105a80bfd93e4b7.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724132219452361_49.png,9.170,未分组,h264,1280x720,30.0,有音频,0.4688
[BD]roll,https://stream1.freetv.fun/7800a2993b8300f0ec15bb3d01410220078c20af4158662907a7b6648bcb6ca2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/12/31/20171231124736667453_34.png,1.409,未分组,h264,1920x1080,25.0,有音频,0.6719
[BD]cn卡通  *wj[geo-blocked],https://stream1.freetv.fun/a29fb2d288c95a800770de3689c0791da901fb06e17a4e09152180af3f982fde.m3u8,网络源,https://epg.pw/media/images/channel/2018/07/05/large/20180705143420676538_59.png,2.384,未分组,h264,1920x1080,29.0,有音频,0.0
[HD]4music,https://stream1.freetv.fun/644fa4aa0f97263aee91f530781526d04091f51c81cf01121176db8ab07fb454.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/18/large/20220318090457244729_96.png,2.631,未分组,h264,1280x720,25.0,有音频,0.4219
[HD]公视 *wj,https://stream1.freetv.fun/gong-shi---wj-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724132219452361_49.png,2.905,未分组,h264,1280x720,30.0,有音频,0.4688
[BD]纬来日本,https://stream1.freetv.fun/wei-lai-ri-ben-4.ctv,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722105459178241_22.png,10.554,未分组,h264,1920x1080,29.0,有音频,0.5156
[HD]寰宇新闻,https://stream1.freetv.fun/d9e077d94c5ba3a10f9d1a26d5c1f3aa5d4d3f811e1f85120c5b742aaa506157.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724134652233694_13.png,10.653,未分组,h264,1280x720,29.97002997002997,有音频,0.5312
[BD]三立戏剧,https://stream1.freetv.fun/san-li-xi-ju-2.ctv,网络源,https://epg.pw/media/images/channel/2023/07/21/large/20230721172523829915_30.png,9.007,未分组,h264,1920x1080,29.0,有音频,0.4531
[VGA]light channel,https://stream1.freetv.fun/light-channel-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,3.787,未分组,h264,852x480,25.0,有音频,0.5938
[SD]elta体育3[geo-blocked],https://stream1.freetv.fun/fddce3b148c25773d5f2a9e9448ce496cbef235a12b29f9ace9452f311ed44ea.ctv,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125055421788601_18.png,11.771,未分组,h264,960x540,30.0,有音频,0.5781
å‡¤å‡°èµ„è®¯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å‡¤å‡°èµ„è®¯.png,0.742,未分组,h264,1280x720,30.0,有音频,0.4375
[SD]lego channel (1080p)[geo-blocked],https://stream1.freetv.fun/8a8839ca46db3db2eed58bf542f368f320b84058a549e2cc5dd3b2622d6c1d0f.ctv,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,5.998,未分组,h264,384x216,29.97002997002997,有音频,0.6719
[BD]民視新聞,https://stream1.freetv.fun/33ae9aa2523492a0deb1bebba74b646b746cf674d50b753e7c4c06305d3fe40b.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506171601310367_14.png,0.676,未分组,h264,1920x1080,29.97002997002997,有音频,0.5312
[VGA]中天新聞台2,https://stream1.freetv.fun/902325ee4a9945ee9436575e2d2f3af06554ca10579e573d350ab1a231d42ac7.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720202416866497_70.png,3.822,未分组,h264,854x480,30.0,有音频,0.0
[HD]成龙,https://stream1.freetv.fun/cheng-long-1.m3u8,网络源,https://epg.pw/media/images/channel/2019/04/05/large/20190405221540697725_47.jpg,9.190,未分组,h264,1920x816,25.0,有音频,0.5469
[BD]東森美洲,https://stream1.freetv.fun/58095733803c46eb57bb7d5401c87aa9ee2a605c57b9d8ced2c65d9b385610ed.m3u8,网络源,https://epg.pw/media/images/channel/2022/10/23/large/20221023212524554784_66.jpg,0.694,未分组,h264,1920x1080,29.97002997002997,有音频,0.5
[BD]八大戏剧 *wj,https://stream1.freetv.fun/af27f8dd960bd3d5c33bed837a93840a54263a54136876e83d4a2ba6cd172679.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720155115252575_13.png,2.753,未分组,h264,1920x1080,29.0,有音频,0.0
[HD]博斯运动二 *wj,https://stream1.freetv.fun/bo-si-yun-dong-er---wj-4.m3u8,网络源,https://epg.pw/media/images/channel/2020/01/16/large/20200116214907724940_10.jpg,2.733,未分组,h264,1280x720,29.97002997002997,有音频,0.625
[HD]folklore tv,https://stream1.freetv.fun/98c53bd59bc155d0fac8237f383bddf9815371d239302047e61be96841044d7f.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/13/large/20220513163637437470_26.jpg,3.302,未分组,h264,1280x720,30.0,有音频,0.0
[BD]八大戏剧,https://stream1.freetv.fun/ba-da-xi-ju-2.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720155115252575_13.png,10.830,未分组,h264,1920x1080,29.0,有音频,0.5156
[HD]folklore tv,https://stream1.freetv.fun/folklore-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/13/large/20220513163637437470_26.jpg,1.487,未分组,h264,1280x720,30.0,有音频,0.0
[SD]young hollywood [geo-blocked],https://stream1.freetv.fun/young-hollywood-4.m3u8,网络源,https://epg.pw/media/images/channel/2023/03/05/large/20230305234858603161_67.png,3.144,未分组,h264,1920x1080,29.97002997002997,有音频,0.5156
[HD]大爱,https://stream1.freetv.fun/da-ai-2.ctv,网络源,https://epg.pw/media/img/logo/2013/10/30/893ad6bbc78b8f994774751143496a31.jpg,9.620,未分组,h264,1280x720,29.97002997002997,有音频,0.5156
å“ˆå°”æ»¨ç”Ÿæ´»,https://stream.hrbtv.net/shpd/sd/live.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå°”æ»¨ç”Ÿæ´».png,4.746,未分组,h264,640x480,25.0,有音频,0.6406
[SD]elta 4 *wj,https://stream1.freetv.fun/257dd96ec10f81745b26277d4b490cfea98355aa08d31565709e9b1f33d99645.m3u8,网络源,https://epg.pw/media/images/channel/2024/01/16/large/20240116025313246280_42.png,2.825,未分组,h264,960x540,30.0,有音频,0.5938
[BD]八大戏剧 *wj,https://stream1.freetv.fun/ba-da-xi-ju---wj-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720155115252575_13.png,2.607,未分组,h264,1920x1080,29.0,有音频,0.0
[BD]民视新闻,https://stream1.freetv.fun/a6dd48cff68c1da6ae33d7a2d962ab66d11a3791c0f133b0cd3bbbf99ea8b3c8.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724152553016179_83.png,0.968,未分组,h264,1920x1080,29.97002997002997,有音频,0.5625
[SD]kartoon channel,https://stream1.freetv.fun/be3235862e89c01ff16360a3c8487ba64504996141fbd76e916ba274a5c74805.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,3.197,未分组,h264,1920x1080,25.0,有音频,0.3906
[HD]大愛電视 *wj,https://stream1.freetv.fun/da-ai-dian-shi---wj-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/11/22/20161122130613801542_95.jpg,2.555,未分组,h264,1280x720,29.97002997002997,有音频,0.0
[BD]tvbs *wj[geo-blocked],https://stream1.freetv.fun/4947b82482d6b245efafd21b0a5fe8193bbed8c1ee7a5e20de9b9f6bb18f641f.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720162650498510_75.png,2.621,未分组,h264,1920x1080,29.0,有音频,0.0
[HD]channel 11,https://stream1.freetv.fun/c429f9a26d194c07f60f2cc2ce74303b08d301367ba100b87e006a06914a088e.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,0.773,未分组,h264,1280x720,25.0,有音频,0.5938
ç¿¡ç¿ å°,http://php.jdshipin.com/TVOD/iptv.php?id=fct,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ç¿¡ç¿ å°.png,1.207,未分组,h264,1280x720,25.0,有音频,0.5
ç¿¡ç¿ å°,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ç¿¡ç¿ å°.png,0.468,未分组,h264,1280x720,25.0,有音频,0.3906
[BD]亚洲旅游 *wj,https://stream1.freetv.fun/ya-zhou-lu-you---wj-4.m3u8,网络源,https://epg.pw/media/images/channel/2018/03/11/large/20180311221333244935_31.png,2.815,未分组,h264,1920x1080,29.0,有音频,0.3594
[BD]dazn combat,https://stream1.freetv.fun/dazn-combat-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/24/large/20240424024936868909_61.png,4.304,未分组,h264,1920x1080,25.0,有音频,0.6562
[VGA]akaal channel,https://stream1.freetv.fun/akaal-channel-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,5.600,未分组,h264,720x396,25.0,有音频,0.7188
ç¿¡ç¿ å°,http://php.jdshipin.com:8880/smt.php?id=jade_twn,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ç¿¡ç¿ å°.png,0.413,未分组,h264,1280x720,25.0,有音频,0.4219
[BD]go-tv channel,https://stream1.freetv.fun/e3991dd17f7c761e368cf4d14dd6d08307f80f526be1a1b035ad4e9f51f460eb.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,2.567,未分组,h264,1920x1080,25.0,有音频,0.3906
[BD]pet club tv,https://stream1.freetv.fun/pet-club-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210221839864411_20.png,6.169,未分组,h264,1920x1080,25.0,有音频,0.5
[BD]love nature,https://stream1.freetv.fun/b030d10fd2f7b4894f26a6635ce090079b82025b60c78e03c5ff792ff6144ba9.m3u8,网络源,https://epg.pw/media/images/channel/2023/02/05/large/20230205151332194260_50.jpg,2.326,未分组,h264,1920x1080,29.97002997002997,有音频,0.5938
[BD]华艺中文 *wj,https://stream1.freetv.fun/hua-yi-zhong-wen---wj-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210223602044025_15.png,2.556,未分组,h264,1920x1080,29.0,有音频,0.5312
[BD]tennis channel,https://stream1.freetv.fun/e4c9a275fe7d4374bd8de0506456947440655c6afdf72a677343a6dac102b575.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,3.491,未分组,h264,1920x1080,25.0,有音频,0.2969
[HD]ca ctv comedy channel,https://stream1.freetv.fun/4bec2ecd110fd4d541e95e31e39c5d9051460b55f214a3ad7dc0cad6c84ec3c4.ctv,网络源,https://epg.pw/media/img/logo/1_85.jpg,1.222,未分组,h264,1280x720,59.94005994005994,有音频,0.3281
èœ¡ç¬”å°æ–°,http://www.douzhicloud.site:35455/bilibili/30837590,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/èœ¡ç¬”å°æ–°.png,1.065,未分组,h264,1920x1080,30.0,有音频,0.0
[BD]东森美洲新闻台,https://stream1.freetv.fun/d08ea3c0e788d241119fdfe7dadd2d9505a329c9313957a73adcd13de810c593.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/08/large/20220308133519318409_56.jpg,1.051,未分组,h264,1920x1080,29.97002997002997,有音频,0.4688
[BD]中天综合,https://stream1.freetv.fun/775f1b5191906d084c014827729aa231f991215c2ad1c49f3cd4be440869dcfe.ctv,网络源,https://epg.pw/media/images/channel/2019/01/15/large/20190115233042115640_98.jpg,13.877,未分组,h264,1920x1080,29.0,有音频,0.3125
[BD]东森电影 *wj,https://stream1.freetv.fun/dong-sen-dian-ying---wj-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164750276114_35.png,2.762,未分组,h264,1920x1080,29.0,有音频,0.0
[HD]东森财经 *wj,https://stream1.freetv.fun/b9ad0119a1e413c7d62cc5b002b8a6800d2628fd6965b17dc5c0b66ffc938645.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/02/13/20160213075202249166_88.jpg,2.357,未分组,h264,1280x720,30.0,有音频,0.5
ä¸ƒå°æ²³æ–°é—»ç»¼åˆ,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸ƒå°æ²³æ–°é—»ç»¼åˆ.png,2.881,未分组,h264,1280x720,30.0,有音频,0.5625
[VGA]light channel,https://stream1.freetv.fun/light-channel-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,3.163,未分组,h264,852x480,25.0,有音频,0.5156
[HD]tempe channel 11,https://stream1.freetv.fun/tempe-channel-11-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,1.182,未分组,h264,1280x720,25.0,有音频,0.5625
ä¸Šæµ·æ»©,http://luobo.bkpcp.top/yy/1382745184,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸Šæµ·æ»©.png,4.436,未分组,h264,1280x720,25.0,有音频,0.4375
åŒé¸­å±±ç»¼åˆ,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/åŒé¸­å±±ç»¼åˆ.png,3.085,未分组,h264,1280x720,30.0,有音频,0.5781
ä¸œæ£®è¶…è§†,https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸œæ£®è¶…è§†.png,2.684,未分组,h264,1920x1080,29.97002997002997,有音频,0.3906
[BD]博斯魅力 *wj,https://stream1.freetv.fun/3013dc82d4cb43aad196e958335db8e46154f78627fc0f388ad787ac35e19bb0.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/23/large/20220323221608921478_11.jpg,2.884,未分组,h264,1920x1080,29.97002997002997,有音频,0.5469
[BD]东森戏剧 *wj,https://stream1.freetv.fun/dong-sen-xi-ju---wj-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126213003695910_75.jpg,2.468,未分组,h264,1920x1080,29.0,有音频,0.0
[HD]3030相声小品,https://stream1.freetv.fun/45d7b50f102128e684ddef8a72691ab6985d93f46f8e2eb7d693a7fcf6405415.ctv,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222702096387_48.png,6.815,未分组,h264,1280x720,25.0,有音频,0.4219
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-10.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/é‡‘é¹°å¡é€š.png,1.302,未分组,h264,1280x720,25.0,有音频,0.0
[BD]博斯魅力[geo-blocked],https://stream1.freetv.fun/1168c7cf37528c53f6cc3a113493c0a6adcdfa9b764ccb64ee5f23d09d71fd33.ctv,网络源,https://epg.pw/media/images/channel/2022/03/23/large/20220323221608921478_11.jpg,12.895,未分组,h264,1920x1080,29.97002997002997,有音频,0.5938
[BD]hollywood *wj,https://stream1.freetv.fun/1ce606d8c017341d1e69b67534172e8f51ee7d7b6290c6aefd3800eb4f07db3f.m3u8,网络源,https://epg.pw/media/images/channel/2023/03/05/large/20230305234858603161_67.png,2.580,未分组,h264,1920x1080,29.0,有音频,0.0
[HD]亚洲新闻,https://stream1.freetv.fun/ya-zhou-xin-wen-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2018/02/17/20180217150650283018_64.jpg,0.744,未分组,h264,1280x720,25.0,有音频,0.8438
å¤©æ˜ ç»å…¸,http://tl.061833.xyz/tl/null-1,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¤©æ˜ ç»å…¸.png,1.190,未分组,hevc,1024x576,25.0,有音频,0.3125
[SD]smithsonian channel =,https://stream1.freetv.fun/smithsonian-channel-3.ctv,网络源,https://epg.pw/media/images/channel/2023/07/03/large/20230703010539122476_41.jpeg,0.899,未分组,h264,960x540,29.97002997002997,有音频,0.4688
æ˜ç å°,http://php.jdshipin.com:8880/smt.php?id=pearl_twn,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ˜ç å°.png,0.725,未分组,h264,1280x720,25.0,有音频,0.5781
å“ˆå°”æ»¨å½±è§†,http://stream.hrbtv.net/yspd/sd/live.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå°”æ»¨å½±è§†.png,4.536,未分组,h264,640x480,25.0,有音频,0.4219
[SD]made in hollywood,https://stream1.freetv.fun/made-in-hollywood-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/03/05/large/20230305234858603161_67.png,1.553,未分组,h264,1280x720,29.97002997002997,有音频,0.7344
å“ˆå°”æ»¨å½±è§†,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå°”æ»¨å½±è§†.png,1.749,未分组,h264,640x480,25.0,有音频,0.5
[BD]東森戏剧[geo-blocked],https://stream1.freetv.fun/dong-sen-xi-ju-3.ctv,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722110033521210_50.png,9.456,未分组,h264,1920x1080,29.0,有音频,0.25
