频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度,是否假源,是否轮回,轮回相似度,轮回波动
å¹¿ä¸œæ°‘ç”Ÿ,https://hk.188766.xyz/?migutoken=8391cbee7714652e22011effbfe54e9f&id=gd_gdms&type=sz,网络源,,0.478,未分组,h264,1920x1080,28.0,有音频,1.0,False,False,0,0
å‹‡æ•¢çš„å¿ƒ,http://jiaojirentv.top/2020/yy.php?id=1354744544,网络源,,3.751,未分组,h264,800x600,24.0,有音频,0.5573,False,False,0.5234,0.0182
è§£è¯´_è€çš®è®²ç”µå½±,http://live.nctv.top/huya.php?id=16968572,网络源,,2.511,未分组,h264,1920x1080,60.0,有音频,0.0,False,False,0.0,0.0
ä¸å‡¤è¡Œ,http://www.douzhicloud.site:35455/huya/26355866,网络源,,0.913,未分组,h264,1920x1080,25.0,有音频,0.5885,False,False,0.6146,0.0469
æ¹–åŒ—ç»è§†,https://t.freetv.fun/live/hu-bei-jing-shi-1.m3u8,网络源,,5.448,未分组,h264,1920x1080,25.0,有音频,0.5573,False,False,0.0,0.0
ã€ŒBç«™ã€ç»åœ°æ±‚ç”Ÿ,http://dxa.yiandrive.com:39319/bilibili/98,网络源,,2.443,未分组,h264,1920x1080,25.0,有音频,1.0,False,False,0,0
çˆ¶æ¯çˆ±æƒ…,http://www.douzhicloud.site:35455/yy/1354926650,网络源,,2.228,未分组,h264,1280x720,30.0,有音频,1.0,False,False,0,0
è§£è¯´_ç§‘å¹»æ¢¦å·¥åœº,http://live.nctv.top/huya.php?id=15152155,网络源,,1.631,未分组,h264,1920x1080,25.0,有音频,0.4219,False,False,0.0,0.0
æ³•Â·æ—¶å°š,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8,网络源,,1.812,未分组,h264,800x450,25.0,有音频,0.5052,False,False,0.5339,0.0703
é•¿æ²™æ–°é—»,http://8.138.7.223/tv/mgtv.php?id=269,网络源,,2.783,未分组,h264,640x360,25.0,有音频,0.526,False,False,0.5234,0.0964
è¾½å®ä½“è‚²,https://t.freetv.fun/live/liao-zhu-ti-yu-1.php,网络源,,8.663,未分组,h264,854x480,25.0,有音频,0.5052,False,False,0.0,0.0
ã€Œæ–—é±¼ã€äº‘é¡¶ä¹‹å¼ˆ,http://dxa.yiandrive.com:39319/douyu/522423,网络源,,4.141,未分组,h264,1920x1080,60.0,有音频,1.0,False,False,0,0
è†é—¨æ–°é—»ç»¼åˆ,https://t.freetv.fun/live/jing-men-xin-wen-zong-he-4.m3u8,网络源,,1.748,未分组,h264,1920x1080,25.0,有音频,0.5104,False,False,0.5807,0.0339
æ–°æ°´æµ’ä¼,http://www.douzhicloud.site:35455/huya/11342384,网络源,,1.239,未分组,h264,1104x622,30.0,有音频,1.0,False,False,0,0
åŠ¨ç‰©æ˜Ÿçƒ,https://tv.iill.top/x/dwxq,网络源,,6.783,未分组,h264,1920x1080,29.97002997002997,有音频,0.5781,False,False,0.4714,0.0286
CHCåŠ¨ä½œç”µå½±,https://stream1.freetv.fun/chcdong-zuo-dian-ying-1.ctv,网络源,,3.647,未分组,h264,1920x1080,25.0,有音频,0.5365,False,False,0.5521,0.0
ã€Œæ–—é±¼ã€åŸç¥,http://dxa.yiandrive.com:39319/douyu/10853239,网络源,,2.503,未分组,h264,1920x1080,25.0,有音频,1.0,False,False,0,0
ç¾éš¾ç‰‡,https://live.metshop.top/huya/11602075,网络源,,0.988,未分组,h264,1280x546,30.0,有音频,0.5104,False,False,0.5911,0.0443
èŠˆæœˆä¼,http://www.douzhicloud.site:35455/huya/11352975,网络源,,1.471,未分组,h264,788x576,24.0,有音频,0.5208,False,False,0.0,0.0
è¥¿æ¸¸è®°åä¼,http://www.douzhicloud.site:35455/yy/1353392400,网络源,,1.817,未分组,h264,800x600,24.0,有音频,1.0,False,False,0,0
æ¹–åŒ—ç”Ÿæ´»,https://t.freetv.fun/live/hu-bei-sheng-huo.m3u8,网络源,,0.680,未分组,h264,1920x1080,25.0,有音频,0.5,False,False,0.5599,0.0599
ç‹‚é£™,http://www.douzhicloud.site:35455/yy/1355142167,网络源,,0.706,未分组,h264,1920x1080,30.0,有音频,1.0,False,False,0,0
å¡é…·å°‘å„¿,https://migu.188766.xyz/?migutoken=ef56973fef74c79a05223855a65aafac&id=%E5%8C%97%E4%BA%AC%E5%8D%A1%E9%85%B7%E5%B0%91%E5%84%BF&type=yy,网络源,,0.473,未分组,h264,1920x1080,28.0,有音频,1.0,False,False,0,0
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-24.ctv,网络源,,3.816,未分组,h264,1920x1080,25.0,有音频,0.5938,False,False,0.5417,0.0
å¤©é¾™å…«éƒ¨,http://live.nctv.top/douyu.php?id=7655471,网络源,,2.952,未分组,h264,720x540,25.0,有音频,0.4271,False,False,0.0,0.0
å¹¿ä¸œæ–°é—»,https://t.freetv.fun/live/yan-dong-xin-wen-5.m3u8,网络源,,0.583,未分组,h264,1280x720,25.0,有音频,0.5573,False,False,0.5104,0.1146
å¹¿ä¸œä½“è‚²,https://t.freetv.fun/live/yan-dong-ti-yu-24.m3u8,网络源,,2.361,未分组,h264,1920x1080,25.0,有音频,0.4219,False,False,0.0,0.0
ã€Œæ–—é±¼ã€JJæ–—åœ°ä¸»,http://dxa.yiandrive.com:39319/douyu/488743,网络源,,3.669,未分组,h264,1920x1080,51.0,有音频,1.0,False,False,0,0
ä¸­åå°å½“å®¶,http://www.douzhicloud.site:35455/huya/11342413,网络源,,0.646,未分组,h264,640x432,30.0,有音频,0.5104,False,False,0.474,0.0
ã€Œæ–—é±¼ã€è·‘è·‘å¡ä¸è½¦,http://dxa.yiandrive.com:39319/douyu/7722576,网络源,,3.538,未分组,h264,1920x1080,60.0,有音频,1.0,False,False,0,0
ç™½å¤œè¿½å‡¶ç¬¬ä¸€å­£,https://live.metshop.top/yy/1354932359,网络源,,4.013,未分组,h264,1280x720,30.0,有音频,0.5521,False,False,0.6068,0.0026
æƒ…æ»¡å››åˆé™¢,http://dxa.yiandrive.com:39319/huya/11342426,网络源,,3.400,未分组,h264,1920x1080,25.0,有音频,1.0,False,False,0,0
ç¬¬ä¸€è´¢ç»,https://migu.188766.xyz/?migutoken=f30fcfc7cbd5593ed46bc34bb96a846a&id=dycj&type=sz,网络源,,0.467,未分组,h264,1920x1080,28.0,有音频,1.0,False,False,0,0
è§£è¯´_è¶Šå“¥è¯´ç”µå½±,http://live.nctv.top/huya.php?id=15894162,网络源,,1.319,未分组,,,,无音频,0.0,False,False,0.0,0.0
åº·ç†™å¾®æœç§è®¿è®°,http://www.douzhicloud.site:35455/huya/11342418,网络源,,0.708,未分组,h264,704x528,24.0,有音频,1.0,False,False,0,0
å¤§æ±Ÿå¤§æ²³2,https://live.metshop.top/yy/1382736797,网络源,,7.283,未分组,h264,1280x720,30.0,有音频,0.6562,False,False,0.6016,0.013
é¹¿é¼è®°,https://live.metshop.top/huya/23865080,网络源,,0.904,未分组,h264,1280x720,25.0,有音频,0.0,False,False,0.0,0.0
æ´ªé‡‘å®,https://t.freetv.fun/live/hong-jin-bao-1.php,网络源,,2.191,未分组,,,,无音频,0.6302,False,False,0.612,0.0339
è†é—¨æ–°é—»ç»¼åˆ,https://t.freetv.fun/live/jing-men-xin-wen-zong-he-5.m3u8,网络源,,1.794,未分组,h264,1920x1080,25.0,有音频,0.5052,False,False,0.5156,0.0521
é¾™åç”µå½±,http://cdn8.163189.xyz/163189/lhdy,网络源,,0.143,未分组,h264,1920x1080,30.0,有音频,0.5521,False,False,0.526,0.0156
å¹¿ä¸œä½“è‚²,https://t.freetv.fun/live/yan-dong-ti-yu-1.m3u8,网络源,,0.697,未分组,h264,1280x720,25.0,有音频,0.5573,False,False,0.4792,0.0104
å¹¿ä¸œä½“è‚²,https://t.freetv.fun/live/yan-dong-ti-yu-23.m3u8,网络源,,7.592,未分组,h264,1920x1080,25.0,有音频,0.4948,False,False,0.0,0.0
ç”µå½±_ç½ªçŠ¯,http://live.nctv.top/huya.php?id=11352962,网络源,,1.375,未分组,,,,无音频,0.5573,False,False,0.4792,0.0
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-5.m3u8,网络源,,0.896,未分组,h264,1280x720,25.0,有音频,0.5,False,False,0.5312,0.0677
åä¾¦æ¢æŸ¯å—,http://www.douzhicloud.site:35455/huya/30080236,网络源,,1.607,未分组,h264,1280x720,23.0,有音频,0.5156,False,False,0.599,0.0
æ¹–å—å¨±ä¹,http://8.138.7.223/tv/mgtv.php?id=344,网络源,,2.254,未分组,h264,640x360,25.0,有音频,0.5625,False,False,0.4427,0.0729
å¹¿ä¸œä½“è‚²,https://t.freetv.fun/live/yan-dong-ti-yu-11.php,网络源,,15.856,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
å‘¨æ˜Ÿæ˜Ÿ,http://live.nctv.top/huya.php?id=11342412,网络源,,0.861,未分组,h264,1920x1080,60.0,有音频,0.5729,False,False,0.5104,0.0
æµ·ç»µå®å®,http://dxa.yiandrive.com:39319/huya/11352919,网络源,,5.373,未分组,h264,720x540,25.0,有音频,1.0,False,False,0,0
æ¹–åŒ—æ•™è‚²,https://t.freetv.fun/live/hu-bei-jiao-yu.m3u8,网络源,,0.669,未分组,h264,1920x1080,25.0,有音频,0.5885,False,False,0.5182,0.0391
ä¸‰å›½æ¼”ä¹‰,http://live.nctv.top/huya.php?id=11602081,网络源,,2.018,未分组,h264,1280x720,25.0,有音频,0.0,False,False,0.0,0.0
ç”µå½±_æè¿æ°,http://live.nctv.top/huya.php?id=11342390,网络源,,1.727,未分组,h264,1280x704,24.0,有音频,0.5052,False,False,0.0,0.0
æ–°é—»ç»¼åˆ,https://migu.188766.xyz/?migutoken=56facf2d52f57c039c34aaafea1149f3&id=%E4%B8%8A%E6%B5%B7%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy,网络源,,0.490,未分组,h264,1920x1080,28.0,有音频,1.0,False,False,0,0
ã€Œè™ç‰™ã€ç¬¬äº”äººæ ¼,http://dxa.yiandrive.com:39319/huya/idvesports,网络源,,2.702,未分组,h264,1920x1080,25.0,有音频,1.0,False,False,0,0
å¹¿ä¸œæ°‘ç”Ÿ,http://120.238.94.82:9901/tsfile/live/1011_1.m3u8?key=txiptv,网络源,,13.648,未分组,h264,1920x1080,25.0,有音频,0.5417,False,False,0.4349,0.0703
è§£è¯´_äº®å“¥è®²ç”µå½±,http://live.nctv.top/huya.php?id=16144175,网络源,,1.386,未分组,h264,1920x1080,60.0,有音频,0.0,False,False,0.0,0.0
é¾™åæˆå‰§,http://cdn8.163189.xyz/163189/lhxj,网络源,,0.139,未分组,h264,1920x1080,30.0,有音频,0.5469,False,False,0.5885,0.0521
å¯»ç§¦è®°,http://www.douzhicloud.site:35455/huya/29465848,网络源,,1.522,未分组,h264,1280x720,25.0,有音频,0.4948,False,False,0.0,0.0
å“ˆå“ˆç‚«åŠ¨,https://migu.188766.xyz/?migutoken=b994e5adf68469b2ee14a7b6bd7e2c79&id=hhxd&type=sz,网络源,,0.482,未分组,h264,1920x1080,28.0,有音频,1.0,False,False,0,0
ç”µå½±_æç¬‘ææ€–,http://live.nctv.top/huya.php?id=11601960,网络源,,2.399,未分组,h264,1920x1080,60.0,有音频,0.5781,False,False,0.0,0.0
ç”µå½±_æ€ªå…½,http://dxa.yiandrive.com:39319/huya/21059577,网络源,,3.455,未分组,h264,1280x720,25.0,有音频,1.0,False,False,0,0
ç”µå½±_é»„æ¸¤,http://dxa.yiandrive.com:39319/huya/11352876,网络源,,12.657,未分组,h264,1280x720,25.0,有音频,1.0,False,False,0,0
å¹¿ä¸œæ°‘ç”Ÿ,https://t.freetv.fun/live/yan-dong-min-sheng-18.m3u8,网络源,,2.368,未分组,h264,1920x1080,25.0,有音频,0.474,False,False,0.0,0.0
ç¬‘å‚²æ±Ÿæ¹–,http://www.douzhicloud.site:35455/huya/26355790,网络源,,1.091,未分组,h264,720x540,30.0,有音频,0.5417,False,False,0.4219,0.0
ä¸‡åˆå‡ºå“,https://live.ottiptv.cc/douyu/9220456,网络源,,3.709,未分组,h264,1920x1080,25.0,有音频,0.4583,False,False,0.0,0.0
åº†ä½™å¹´,http://www.douzhicloud.site:35455/huya/11352960,网络源,,1.329,未分组,h264,1920x1080,30.0,有音频,1.0,False,False,0,0
è†é—¨æ–°é—»ç»¼åˆ,https://t.freetv.fun/live/jing-men-xin-wen-zong-he-1.m3u8,网络源,,1.711,未分组,h264,1920x1080,25.0,有音频,0.5208,False,False,0.612,0.1276
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-12.ctv,网络源,,3.816,未分组,h264,1920x1080,25.0,有音频,0.5521,False,False,0.5104,0.0
é•¿æ²™æ”¿æ³•,http://8.138.7.223/tv/mgtv.php?id=254,网络源,,1.687,未分组,h264,640x360,25.0,有音频,0.5156,False,False,0.4948,0.0156
ç”µå½±_æ¢å®¶è¾‰,http://live.nctv.top/huya.php?id=11342429,网络源,,2.211,未分组,h264,1920x1080,60.0,有音频,0.0,False,False,0.0,0.0
ã€ŒBç«™ã€è‹±é›„è”ç›Ÿâ€¢æ‰‹æ¸¸,http://dxa.yiandrive.com:39319/bilibili/23138275,网络源,,2.398,未分组,h264,1920x1080,25.0,有音频,1.0,False,False,0,0
åº·ç†™ç‹æœ,http://live.nctv.top/huya.php?id=11352940,网络源,,2.448,未分组,h264,1920x1080,60.0,有音频,0.5104,False,False,0.5312,0.0
éƒ½å¸‚å‰§åœº,http://112.254.55.106:22222/rtp/239.253.254.98:8000,网络源,,0.520,未分组,,,,无音频,0.5417,False,False,0.0,0.0
ã€Œæ–—é±¼ã€QQé£è½¦â€¢æ‰‹æ¸¸,http://dxa.yiandrive.com:39319/douyu/5040227,网络源,,3.690,未分组,h264,1920x1080,59.94005994005994,有音频,1.0,False,False,0,0
ã€Œæ–—é±¼ã€è·‘è·‘å¡ä¸è½¦â€¢æ‰‹æ¸¸,http://dxa.yiandrive.com:39319/douyu/6672862,网络源,,4.645,未分组,h264,1920x1080,60.0,有音频,1.0,False,False,0,0
ç”„å­ä¸¹,https://t.freetv.fun/live/zhen-zi-dan-dian-ying.php,网络源,,9.243,未分组,h264,1280x678,25.0,有音频,0.5052,False,False,0.651,0.0
æ¹–åŒ—å½±è§†,https://t.freetv.fun/live/hu-bei-ying-shi.m3u8,网络源,,0.623,未分组,h264,1280x720,25.0,有音频,0.5365,False,False,0.5104,0.0208
é‡‘é¹°çºªå®,http://8.138.7.223/tv/mgtv.php?id=316,网络源,,1.028,未分组,h264,640x360,25.0,有音频,0.526,False,False,0.4922,0.013
å¹¿ä¸œç æ±Ÿ,https://t.freetv.fun/live/yan-dong-zhu-jiang-10.m3u8,网络源,,0.609,未分组,h264,1280x720,25.0,有音频,0.5729,False,False,0.5078,0.0599
ç”„å­ä¸¹,https://t.freetv.fun/live/zhen-zi-dan-dian-ying-1.php,网络源,,1.788,未分组,h264,1280x678,25.0,有音频,0.5469,False,False,0.0,0.0
æ¹–å—ç”µè§†å‰§,https://t.freetv.fun/live/hu-nan-dian-shi-ju-2.php,网络源,,3.237,未分组,h264,640x360,25.0,有音频,0.5573,False,False,0.5,0.0
æ¹–å—ç»è§†,http://8.138.7.223/tv/mgtv.php?id=280,网络源,,1.109,未分组,h264,640x360,25.0,有音频,0.5573,False,False,0.4583,0.0417
ç»å…¸å°å“,https://live.ottiptv.cc/douyu/9067836,网络源,,3.849,未分组,h264,960x540,25.0,有音频,0.5156,False,False,0.4583,0.0
è§£è¯´_æ¶µå“¥è¯„ç”µå½±,https://live.metshop.top/huya/16865726,网络源,,2.251,未分组,,,,无音频,0.0,False,False,0.0,0.0
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-24.m3u8,网络源,,2.595,未分组,h264,1920x1080,25.0,有音频,0.5625,False,False,0.4922,0.0078
æ²»æ„ˆâ€¢æ”¾æ¾ã€ŒéŸ³ä¹ã€,http://dxa.yiandrive.com:39319/huya/21241811,网络源,,3.495,未分组,h264,1280x720,29.97002997002997,有音频,1.0,False,False,0,0
é‡‘é¹°å¡é€š,http://113.15.109.216:59901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.566,未分组,h264,720x576,50.0,有音频,0.5521,False,False,0.4531,0.0
æµ·å—å°‘å„¿,https://migu.188766.xyz/?migutoken=676b6328e135cbe55f44137aa1ffd379&id=hn_sepd&type=sz,网络源,,0.483,未分组,h264,1920x1080,28.0,有音频,1.0,False,False,0,0
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/3db4e163a68d0e426d82c41072c03763ff9708ec882448590e3096d87f073067.m3u8,网络源,,0.681,未分组,h264,1920x1080,25.0,有音频,0.474,False,False,0.5625,0.0469
é‡‘é¹°å¡é€š,https://t.freetv.fun/live/jin-ying-qia-tong-4.php,网络源,,1.873,未分组,h264,640x360,25.0,有音频,0.4792,False,False,0.5339,0.0495
æˆé¾™,http://live.nctv.top/huya.php?id=11342386,网络源,,1.359,未分组,h264,1920x1080,60.0,有音频,0.5625,False,False,0.4688,0.0
é£è™ä¹‹æ½œè¡Œææˆ˜,https://live.metshop.top/yy/1354932420,网络源,,4.579,未分组,h264,1280x720,30.0,有音频,0.4844,False,False,0.5781,0.0
ã€ŒBç«™ã€ç¬¬äº”äººæ ¼,http://dxa.yiandrive.com:39319/bilibili/5555,网络源,,3.350,未分组,h264,1920x1080,60.0,有音频,1.0,False,False,0,0
åº†ä½™å¹´,http://dxa.yiandrive.com:39319/huya/29982639,网络源,,4.402,未分组,h264,1920x1080,25.0,有音频,1.0,False,False,0,0
æ¹–å—ç”µå½±,http://8.138.7.223/tv/mgtv.php?id=221,网络源,,1.765,未分组,h264,640x360,25.0,有音频,0.5417,False,False,0.4844,0.026
ç”µå½±_çƒ­è¡€,http://live.nctv.top/huya.php?id=11352934,网络源,,1.670,未分组,h264,1024x576,25.0,有音频,0.5677,False,False,0.5469,0.0
é›æ­£ç‹æœ,http://live.nctv.top/douyu.php?id=6911044,网络源,,3.063,未分组,h264,960x540,25.0,有音频,0.5052,False,False,0.5104,0.0
æ–°ä¸‰å›½,http://www.douzhicloud.site:35455/huya/11352944,网络源,,1.385,未分组,h264,1280x720,24.0,有音频,1.0,False,False,0,0
é¹¿é¼è®°,https://lunbo.freetv.top/yy/1382736920,网络源,,3.596,未分组,h264,1280x720,30.0,有音频,0.6094,False,False,0.5599,0.0182
ã€Œæ–—é±¼ã€æˆ‘çš„ä¸–ç•Œ,http://dxa.yiandrive.com:39319/douyu/738878,网络源,,2.481,未分组,h264,1920x1080,25.0,有音频,1.0,False,False,0,0
ç”µå½±_é»„æ¸¤,http://live.nctv.top/huya.php?id=11352876,网络源,,2.526,未分组,h264,1920x1080,60.0,有音频,0.5104,False,False,0.0,0.0
çŒ«å’Œè€é¼,http://www.douzhicloud.site:35455/huya/11352879,网络源,,1.449,未分组,h264,720x576,24.0,有音频,0.474,False,False,0.6146,0.0
ã€Œæ–—é±¼ã€é‡‘é“²é“²ä¹‹æˆ˜,http://dxa.yiandrive.com:39319/douyu/9715241,网络源,,4.403,未分组,h264,1920x1080,59.94005994005994,有音频,1.0,False,False,0,0
å¹¿ä¸œç æ±Ÿ,https://stream1.freetv.fun/943a56c1980ac8d65adeb0603437a8cd8da6241b019e93bba89c37ff050946e5.m3u8,网络源,,0.556,未分组,h264,1280x720,25.0,有音频,0.5885,False,False,0.487,0.0026
é¾™åå¡é€š,http://cdn8.163189.xyz/163189/lhkt,网络源,,0.124,未分组,h264,1280x720,30.0,有音频,0.5625,False,False,0.5807,0.0182
æ¹–åŒ—å„ä¸Š,https://t.freetv.fun/live/hu-bei-long-shang.m3u8,网络源,,0.669,未分组,h264,1920x1080,25.0,有音频,0.5573,False,False,0.4688,0.0521
ã€ŒBç«™ã€QQé£è½¦â€¢æ‰‹æ¸¸,http://dxa.yiandrive.com:39319/bilibili/21743919,网络源,,2.333,未分组,h264,1920x1080,25.0,有音频,1.0,False,False,0,0
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-4.ctv,网络源,,7.390,未分组,h264,1920x1080,25.0,有音频,0.4375,False,False,0.6094,0.0
é¾™åæˆå‰§,https://cdn8.163189.xyz/163189/lhxj,网络源,,0.309,未分组,h264,1920x1080,30.0,有音频,0.5,False,False,0.0,0.0
åˆ˜å¾·å,http://dxa.yiandrive.com:39319/huya/11342424,网络源,,3.162,未分组,h264,1280x720,25.0,有音频,1.0,False,False,0,0
ã€ŒBç«™ã€æ— ç•å¥‘çº¦,http://dxa.yiandrive.com:39319/bilibili/22908869,网络源,,3.441,未分组,h264,1920x1080,60.0,有音频,1.0,False,False,0,0
ä¸‰å›½æ¼”ä¹‰,http://dxa.yiandrive.com:39319/huya/11602081,网络源,,3.354,未分组,h264,1280x720,25.0,有音频,1.0,False,False,0,0
åº†ä½™å¹´,http://live.nctv.top/douyu.php?id=7812810,网络源,,2.945,未分组,h264,960x540,25.0,有音频,0.526,False,False,0.0,0.0
éŸ³ä¹çŸ³æ¦´ã€ŒéŸ³ä¹ã€,http://dxa.yiandrive.com:39319/huya/17091681,网络源,,3.383,未分组,h264,1920x1080,24.0,有音频,1.0,False,False,0,0
å£«å…µçªå‡»,http://www.douzhicloud.site:35455/huya/11342430,网络源,,1.304,未分组,h264,624x336,24.0,有音频,1.0,False,False,0,0
ä¸å‡¤è¡Œ,http://dxa.yiandrive.com:39319/huya/26355866,网络源,,4.654,未分组,h264,1920x1080,25.0,有音频,1.0,False,False,0,0
å¹¿ä¸œæ°‘ç”Ÿ,https://stream1.freetv.fun/yan-dong-min-sheng-2.m3u8,网络源,,5.627,未分组,h264,1920x1080,25.0,有音频,0.4948,False,False,0.5156,0.0
é™ˆæƒ…ä»¤,http://www.douzhicloud.site:35455/huya/29465862,网络源,,1.423,未分组,,,,无音频,1.0,False,False,0,0
ä¼˜æ¼«å¡é€š,https://t.freetv.fun/live/you-man-qia-tong.m3u8,网络源,,1.439,未分组,h264,720x576,25.0,有音频,0.5833,False,False,0.5312,0.0521
1905å›½å†…ç”µå½±,http://8.138.7.223/tv/1905.php?id=LIVE8J4LTCXPI7QJ5,网络源,,3.277,未分组,h264,1920x1080,25.0,有音频,1.0,False,False,0,0
ä¸œæ£®ç”µå½±,https://tv.iill.top/x/dsdy,网络源,,4.462,未分组,h264,1920x1080,29.0,有音频,0.6146,False,False,0.5052,0.0313
æ¹–å—ç»è§†,https://t.freetv.fun/live/hu-nan-jing-shi-1.m3u8,网络源,,1.603,未分组,h264,640x360,25.0,有音频,0.0,False,False,0.0,0.0
æ¹–å—å›½é™…,http://8.138.7.223/tv/mgtv.php?id=229,网络源,,1.542,未分组,h264,640x360,25.0,有音频,0.5052,False,False,0.625,0.0469
ç¬¬ä¸€è´¢ç»,https://cdn3.163189.xyz/163189/dycj,网络源,,0.293,未分组,h264,1280x720,25.0,有音频,0.5521,False,False,0.8021,0.1979
