频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度,是否假源,是否轮回,轮回相似度,轮回波动
God Stands TV Urdu,https://online.godstands.tv:5443/WebRTCApp/streams/UrduStreaming.m3u8,网络源,https://i.imgur.com/EO6cYUI.png,3.539,未分组,h264,1920x1080,25.0,有音频,0.5208,False,False,0.8307,0.1276
Grjngo Italy (720p),https://amogonetworx-grjngo-6-it.rakuten.wurl.tv/playlist.m3u8,网络源,,1.980,未分组,h264,1280x720,29.97002997002997,有音频,0.5052,False,False,0.4922,0.013
Gulistan News (720p),https://live.gulistannews.in/hls/gul.m3u8,网络源,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_GULISTAN_NEWS/images/LOGO_HD/image.png,9.902,未分组,h264,1280x720,25.0,有音频,0.526,False,False,0.4427,0.0312
Fox Sports en Espanol (720p),https://live-manifest.production-public.tubi.io/live/d906efca-1302-4e29-b0d9-9a1d7a305d69/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/FOX_Deportes_logo.png/512px-FOX_Deportes_logo.png,4.645,未分组,h264,1280x720,59.94005994005994,有音频,0.5521,False,False,0.5807,0.0443
Jawa Pos TV Semarang (720p),http://122.248.43.242:1935/JAWAPOSTVSEMARANG/_definst_/myStream/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Jawa_Pos_TV_2024.svg/2560px-Jawa_Pos_TV_2024.svg.png,2.268,未分组,h264,1280x720,50.0,有音频,0.5417,False,False,0.4818,0.0182
GH Television (1080p) [Not 24/7],https://fox.hostlagarto.com:8081/ghtelevision/tracks-v1a1/mono.m3u8,网络源,https://i.imgur.com/xhkiiO3.png,1.176,未分组,h264,1920x1080,29.97002997002997,有音频,0.4792,False,False,0.5339,0.0443
Horror by ALTER (1080p),https://aegis-cloudfront-1.tubi.video/acac036c-181a-413a-a102-cd294c83320d/playlist.m3u8,网络源,,2.689,未分组,h264,384x216,29.97002997002997,有音频,0.5312,False,False,0.487,0.0182
Holy Quran Radio Nablus (720p),http://streaming.zaytonatube.com:8080/holyquran/holyquran/video.m3u8,网络源,https://quran-radio.com/assets/images/site/quran-radio-logo-h-rtl.png,2.018,未分组,h264,1920x1080,48.0,有音频,0.5,False,False,0.6797,0.0339
Hornbill TV (576p),https://cdn-2.pishow.tv/live/1463/master.m3u8,网络源,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_HORNBILL/images/LOGO_HD/image.png,11.148,未分组,h264,424x240,25.0,有音频,0.6354,False,False,0.474,0.0208
HMTV (720p),https://cdn-1.pishow.tv/live/280/master.m3u8,网络源,https://i.imgur.com/GJ52eFs.png,11.175,未分组,h264,424x240,25.0,有音频,0.5208,False,False,0.6016,0.0286
Hindu Dharmam (576p),https://cdn-1.pishow.tv/live/959/master.m3u8,网络源,https://i.imgur.com/VL6O6Ck.png,11.174,未分组,h264,424x240,25.0,有音频,0.5417,False,False,0.513,0.013
Iran Jewish TV,http://iran620.com:1935/live/IranJewishTv/playlist.m3u8,网络源,https://i.ibb.co/JWXs7csN/en.png,2.401,未分组,h264,1280x720,30.0,有音频,0.5781,False,False,0.7161,0.013
Ice Road Truckers (720p),https://6ffa57ba.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWdiX0ljZVJvYWRUcnVja2Vyc19ITFM/playlist.m3u8,网络源,,1.779,未分组,h264,1280x720,29.97002997002997,有音频,0.5573,False,False,0.5495,0.0339
Island Luck TV,https://cdn3.wowza.com/5/dFA0TmRpeFdNVXhT/NetUp/ILTV.stream/playlist.m3u8,网络源,https://i.imgur.com/P0gDN5n.png,0.867,未分组,h264,1280x720,59.94005994005994,有音频,0.5833,False,False,0.4922,0.0182
France 24 FAST English,https://amg00106-amg00106c1-rakuten-uk-4654.playouts.now.amagi.tv/playlist/amg00106-france24fast-france24-rakutenuk/playlist.m3u8,网络源,,4.232,未分组,h264,1920x1080,25.0,有音频,0.5156,False,False,0.5469,0.0208
JN19 (1080p) [Not 24/7],https://servilive.com:3028/live/jntv19live.m3u8,网络源,https://i.imgur.com/dudxyqk.png,4.222,未分组,h264,1920x1080,30.0,有音频,0.5573,False,False,0.4844,0.0729
Juwelo Italia (480p),https://sdn-global-live-streaming-packager-cache.3qsdn.com/7841/7841_264_live.m3u8,网络源,https://i.postimg.cc/bwD3t2FB/juwelo.png,12.088,未分组,h264,1280x720,50.0,有音频,0.5417,False,False,0.5286,0.0182
Hamedan,https://ncdn.telewebion.com/sina/live/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IRIB_Hamadan_tv.svg/296px-IRIB_Hamadan_tv.svg.png,12.247,未分组,h264,720x576,25.0,有音频,0.0,False,False,0.0,0.0
Gardening with Monty Don,https://all3media-gardening-with-monty-don-us.xumo.wurl.tv/playlist.m3u8,网络源,,2.925,未分组,h264,1920x1080,29.97002997002997,有音频,0.5729,False,False,0.5156,0.0573
Gold Star,https://moviethls.wns.live/hls/stream.m3u8,网络源,https://i.postimg.cc/KvsfL3sM/goldstar.jpg,2.412,未分组,h264,1280x720,25.0,有音频,0.5469,False,False,0.5391,0.0339
Kabbalah for the People (Israel) (504p) [Not 24/7],https://edge3.uk.kab.tv/live/tv66-heb-high/playlist.m3u8,网络源,https://i.imgur.com/VxAHOgr.png,2.621,未分组,h264,896x504,25.0,有音频,0.5781,False,False,0.4844,0.0
Global TV (720p),https://stmv4.voxtvhd.com.br/globaltv/globaltv/playlist.m3u8,网络源,https://i.imgur.com/1rQaROm.png,1.653,未分组,h264,1280x720,29.97002997002997,有音频,0.5417,False,False,0.5807,0.0339
Inspira TV (720p) [Not 24/7],https://inspiratv.siar.us/inspiratv/live/playlist.m3u8,网络源,https://i.imgur.com/BF5orkg.png,3.663,未分组,h264,1280x720,25.0,有音频,0.5885,False,False,0.526,0.0052
Janam TV (576p),https://yuppmedtaorire.akamaized.net/v1/master/a0d007312bfd99c47f76b77ae26b1ccdaae76cb1/janamtv_nim_https/140622/janamtv/playlist.m3u8,网络源,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_JANAM_TV/images/LOGO_HD/image.png,4.714,未分组,h264,384x216,25.0,有音频,0.5365,False,False,0.5208,0.0104
Homicide la chaîne du fait divers,https://rakutenaa-fastmedia-homicide-rakuten-pw6g3.amagi.tv/playlist/rakutenAA-fastmedia-homicide-rakuten/playlist.m3u8,网络源,,5.539,未分组,h264,1920x1080,25.0,有音频,0.5156,False,False,0.5417,0.026
Hardcore Pawn (1080p),https://amg00627-amg00627c8-rakuten-uk-4801.playouts.now.amagi.tv/playlist.m3u8,网络源,,2.671,未分组,h264,1920x1080,25.0,有音频,0.6771,False,False,0.513,0.013
INews (720p),https://cdn-1.pishow.tv/live/411/master.m3u8,网络源,https://jiotvimages.cdn.jio.com/dare_images/images/I_News.png,10.635,未分组,h264,424x240,25.0,有音频,0.5521,False,False,0.4766,0.0286
Isla TV (480p),https://59d39900ebfb8.streamlock.net/islatv/islatv/playlist.m3u8,网络源,https://i.imgur.com/l11Ixhi.jpeg,1.614,未分组,h264,1280x720,30.0,有音频,0.5833,False,False,0.5755,0.0078
Franceinfo,https://raw.githubusercontent.com/Sibprod/streams/main/ressources/dm/py/hls/franceinfotv.m3u8,网络源,https://i.imgur.com/eITXz6A.png,6.080,未分组,h264,320x184,25.0,有音频,0.5104,False,False,0.5234,0.0078
Germany Shore,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6447dea7e94c380008dba94c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1dd8e6-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=5f9f4951-a4da-4d64-b310-30e3d35efdca,网络源,,3.316,未分组,h264,426x240,30.0,有音频,0.5156,False,False,0.526,0.0104
GurSikh Sabha TV (720p) [Not 24/7],http://cdn12.henico.net:8080/live/gsctv/index.m3u8,网络源,https://i.imgur.com/2EKCtQm.png,0.493,未分组,h264,1280x720,29.97002997002997,有音频,0.4844,False,False,0.6068,0.1224
Hélène et les garçons,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/604f8de01b479400078fb1e7/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e05c6a0-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=081319e1-aad5-46bc-a821-8d7f431286e4,网络源,https://i.imgur.com/EjjzjF9.png,3.729,未分组,h264,426x240,30.0,有音频,0.5573,False,False,0.6172,0.0078
Garuda TV (1080p),https://hgmtv.com:19360/garudatvlivestreaming/garudatvlivestreaming.m3u8,网络源,https://i.imgur.com/sXsAcZ3.png,11.297,未分组,h264,1280x720,25.0,有音频,0.5677,False,False,0.4974,0.0651
Gigant FM (720p),https://video.uitzending.tv:19360/gigantfm/gigantfm.m3u8,网络源,https://i.imgur.com/LwEHfjD.png,2.926,未分组,h264,1280x720,25.0,有音频,0.4948,False,False,0.8698,0.0208
Ideaal TV (480p) [Not 24/7],https://ms2.mx-cd.net/dtv-09/236-2051366/Ideaal_TV.smil/playlist.m3u8,网络源,https://i.postimg.cc/wMj1sLFy/ideaaltv.png,4.059,未分组,h264,1280x720,25.0,有音频,0.6354,False,False,0.7448,0.0104
Global News BC,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62cbf063257170000724590c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7a54a4-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=dbc1416e-8c70-4097-a89c-835beacc1b11,网络源,,3.009,未分组,h264,426x240,30.0,有音频,0.5625,False,False,0.6406,0.0365
Generation Sitcoms (1080p),https://production-fastbpk.content.okast.tv/fa2e8c4385712f9aa35c5b79a2b4ac2d/channels/eec463a6-4364-473b-8d89-555acc5b8fb2/e36e4304-73ff-4f9f-8d38-e748576a1f51/media_.m3u8,网络源,,3.757,未分组,h264,640x360,29.97002997002997,有音频,0.526,False,False,0.5964,0.0599
Jawhara TV (720p) [Not 24/7],http://streaming.toutech.net:1935/live/mp4:jawharafm.sdp/playlist.m3u8,网络源,https://i.imgur.com/mRSQ5bP.png,2.171,未分组,h264,1280x720,29.97002997002997,有音频,0.4219,False,False,0.0,0.0
INFAST (1080p),https://insighttv-samsung-canada.amagi.tv/playlist.m3u8,网络源,https://i.imgur.com/VwAMqA7.png,5.793,未分组,h264,1920x1080,25.0,有音频,0.526,False,False,0.5156,0.0208
iTV Afrobeats Music,https://ca1.buximedia.com/itv/afrobeats/tracks-v1a1/mono.m3u8,网络源,https://i.ibb.co/pvLQmQK7/itv.png,1.053,未分组,h264,1920x1080,30.0,有音频,0.4948,False,False,0.4948,0.0156
Iunior TV (1080p),https://5f22d76e220e1.streamlock.net/iuniortv/iuniortv/chunklist_w774879328.m3u8,网络源,https://i.imgur.com/FBOJnfT.png,2.441,未分组,h264,1280x720,25.0,有音频,0.5104,False,False,0.5547,0.0703
Hesper TV (1080p),https://streamer20.multimedia.blue/Eltrona/HesperangeTV/playlist.m3u8,网络源,https://i.imgur.com/91CJCPs.png,4.136,未分组,h264,1920x1080,25.0,有音频,0.5469,False,False,0.5182,0.0078
FOX Sports [Geo-blocked],https://amg02855-foxsports-amg02855c1-xumo-us-1755.playouts.now.amagi.tv/Fox-Sports-AmazonNews/playlist.m3u8,网络源,,3.405,未分组,h264,1920x1080,29.97002997002997,有音频,0.5625,False,False,0.5599,0.0391
GMM 25,https://bcovlive-a.akamaihd.net/57d4bf695e80436d9335f4f50adbe438/ap-southeast-1/6415628290001/7e85dc4a59904e45b4fdffebd62e1d82/playlist_ssaiM.m3u8,网络源,https://i.imgur.com/uARba6N.png,8.449,未分组,h264,640x360,25.0,有音频,0.5469,False,False,0.4766,0.0286
Fuse East (720p),https://fl1.moveonjoy.com/FUSE/index.m3u8,网络源,https://i.postimg.cc/gkhMThGb/fuse.png,1.569,未分组,h264,1280x720,59.94005994005994,有音频,0.5208,False,False,0.5104,0.0312
Global News Peterborough,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62cbfcd8c2db990007861e43/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7a7bb4-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1fbd862a-254a-4ef1-bbcf-ee26c7a7a35b,网络源,,3.544,未分组,h264,426x240,30.0,有音频,0.5469,False,False,0.526,0.125
IBC 24 (720p),https://cdn-3.pishow.tv/live/220/master.m3u8,网络源,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_IBC24/images/LOGO_HD/image.png,10.585,未分组,h264,424x240,25.0,有音频,0.5312,False,False,0.526,0.0208
India TV Aap Ki Adalat (1080p) [Geo-blocked],https://amg01550-amg01550c6-samsung-in-4679.playouts.now.amagi.tv/playlist/amg01550-indiatvfast-indiatvakasamsung-samsungin/playlist.m3u8,网络源,https://play-lh.googleusercontent.com/2IlBX3IQHna8g4g-56vwGWb14K38spcviIh3i7uJCJ32ydfhcKZdOsacgijPkPeerEA,18.784,未分组,h264,480x270,25.0,有音频,0.5781,False,False,0.526,0.0625
Fresno CMAC 3 Government Channel (720p),https://reflect-vod-cmac.cablecast.tv/live-11/live/stream-3/live.m3u8,网络源,https://i.imgur.com/ToZzguz.png,6.590,未分组,h264,480x270,30.0,有音频,0.5469,False,False,0.5052,0.1042
ION Plus (1080p),https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01438-ewscrippscompan-ionplus-tablo/playlist.m3u8,网络源,https://i.imgur.com/1dgCvNE.png,3.862,未分组,h264,426x240,29.97002997002997,有音频,0.5729,False,False,0.513,0.0234
iTV Arabic Music,https://ca1.buximedia.com/itv/arabic/tracks-v1a1/mono.m3u8,网络源,https://i.ibb.co/pvLQmQK7/itv.png,1.174,未分组,h264,1920x1080,24.0,有音频,0.5885,False,False,0.5,0.0156
Groovy TV (360p),http://web.onair-radio.eu:1935/groovytv/groovytv/playlist.m3u8,网络源,https://i.imgur.com/ZYNQuf1.png,2.484,未分组,h264,1920x1080,23.976023976023978,有音频,0.5625,False,False,0.5208,0.0313
Ice Pilots,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5ce40f42ba7f7f5ea9518fe1/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc8441a1-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=f10ce5e9-31e3-41fd-a053-af4a8931d22f,网络源,,3.150,未分组,h264,426x240,30.0,有音频,0.5573,False,False,0.5182,0.0078
Hunat TV (720p) [Geo-blocked],https://live.artidijitalmedya.com/artidijital_hunattv/hunattv/playlist.m3u8,网络源,https://i.imgur.com/NrxHGnb.png,6.895,未分组,h264,1280x720,25.0,有音频,0.599,False,False,0.4583,0.0104
GRT (900p),https://live.artidijitalmedya.com/artidijital_grt/grt1/playlist.m3u8,网络源,https://i.imgur.com/eRR0gkC.png,5.778,未分组,h264,1600x900,25.0,有音频,0.5885,False,False,0.4922,0.0026
JTV (480p),http://122.248.43.242:1935/JTVSURABAYA/_definst_/myStream/playlist.m3u8,网络源,https://i.imgur.com/mIDWIQk.png,2.220,未分组,h264,854x480,25.0,有音频,0.5365,False,False,0.5026,0.0599
Hmong Star TV (720p) [Not 24/7],https://livefta.malimarcdn.com/ftaedge00/hmongstartv.sdp/playlist.m3u8,网络源,,1.401,未分组,h264,1280x720,29.97002997002997,有音频,0.5312,False,False,0.5807,0.0391
Haunt TV (1080p),https://amg01446-blueantmediacan-haunttvaussam-samsungau-vcnai.amagi.tv/playlist/amg01446-blueantmediacan-haunttvaussam-samsungau/playlist.m3u8,网络源,https://yt3.googleusercontent.com/ytc/AIdro_kFORSMlXKT0V9fBpkp5TS7VbpwlNC6XbfZxrSSWUt1UA=s512-c-k-c0x00ffffff-no-rj,4.244,未分组,h264,1920x1080,25.0,有音频,0.5833,False,False,0.5339,0.0286
Grjngo Spain (720p),https://amogo-networx-grjngopelculasdeloeste-1-es.rakuten.wurl.tv/playlist.m3u8,网络源,,1.305,未分组,h264,1280x720,29.97002997002997,有音频,0.5521,False,False,0.5911,0.0651
