频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度,是否假源,是否轮回,轮回相似度,轮回波动
TV Sul de Minas (720p),https://5cf4a2c2512a2.streamlock.net/tvsuldeminas/tvsuldeminas/playlist.m3u8,网络源,https://i.imgur.com/hPh8cxK.png,1.437,未分组,h264,480x360,29.97002997002997,有音频,0.5573,False,False,0.5469,0.0521
TV Difusora Leste (1080p),https://stream.amsolution.net.br:8443/live/60d0a8ea6b884/index.m3u8,网络源,https://i.imgur.com/hEd25Cr.png,2.335,未分组,h264,1280x720,30.0,有音频,0.5625,False,False,0.4896,0.0573
TV Montana Canal 10 (1080p) [Not 24/7],https://live20.bozztv.com/akamaissh101/ssh101/tvmontanahd/playlist.m3u8,网络源,https://i.imgur.com/DHyRWc0.png,0.940,未分组,h264,1920x1080,30.0,有音频,0.5521,False,False,0.4505,0.0078
The Price is Right,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64c2214c2a7f2200089a0c4b/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c507a-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c93e6330-dc43-4864-ad74-9144287f8bbd,网络源,https://i.imgur.com/LuE8Wl4.png,1.640,未分组,h264,426x240,30.0,有音频,0.5781,False,False,0.4297,0.0182
The Conners (720p) [Geo-blocked],https://aegis-cloudfront-1.tubi.video/e08080ff-3d87-4d9e-a156-91554fd2e39b/playlist.m3u8,网络源,,2.194,未分组,h264,1920x1080,29.97002997002997,有音频,0.5573,False,False,0.4714,0.0391
Test My Ride,https://streams2.sofast.tv/sofastplayout/WiseM3U8_21/master.m3u8,网络源,,3.693,未分组,h264,1920x1080,25.0,有音频,0.5312,False,False,0.5052,0.0313
Telewizja Jaslo (720p),https://cdn01.aztv.pl/live_tvjaslo/live_tvjaslo.stream/playlist.m3u8,网络源,https://i.imgur.com/nV2jQQP.png,3.800,未分组,h264,1280x720,25.0,有音频,0.5365,False,False,0.5677,0.026
TNC Sports (1080p),https://streamer1.nexgen.bz:443/TNC_SPORTS/index.m3u8,网络源,https://i.imgur.com/jT2VFzA.jpeg,3.990,未分组,h264,1920x1080,29.97002997002997,有音频,0.5312,False,False,0.5443,0.0391
Telemax,https://stream-gtlc.telecentro.net.ar/hls/telemaxhls/main.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Telemax_Argentina_%282018%29.png/512px-Telemax_Argentina_%282018%29.png,4.063,未分组,h264,1920x1080,25.0,有音频,0.5729,False,False,0.4974,0.0026
TeleMIX (720p),https://haititivi.com/haiti/telemix1/index.m3u8,网络源,https://i.ibb.co/HpX99Ks/unnamed.jpg,1.801,未分组,h264,852x480,24.0,有音频,0.5729,False,False,0.4271,0.0156
Totalmusic 80s (720p),https://cdn.global.elektamedia.com/live/c7eds/Totalmusic_80s/SA_LIVE_hls_enc/master.m3u8,网络源,https://static.elektamedia.com/ch/tmc_80s.png,1.062,未分组,h264,1920x1080,,有音频,0.5312,False,False,0.6458,0.0104
TV Vitória (720p),https://stmv1.srvif.com/tvvitoriamz/tvvitoriamz/playlist.m3u8,网络源,https://i.imgur.com/HlWzzfj.png,0.703,未分组,h264,1280x720,25.0,有音频,0.4635,False,False,0.4922,0.0026
TV Syri (720p),https://gjirafa-video-live.gjirafa.net/gjvideo-live/xej-xnb-ba0-kup/index.m3u8,网络源,https://i.imgur.com/ZQuFosn.png,2.800,未分组,h264,1280x720,25.0,有音频,0.5,False,False,0.4974,0.0339
TV 264 (1080p),https://b01c02nl.mediatriple.net/videoonlylive/mtdxkkitgbrckilive/broadcast_5ee244263fd6d.smil/playlist.m3u8,网络源,https://i.postimg.cc/CxCZNX4D/tv264.png,4.948,未分组,h264,1920x1080,24.0,有音频,0.4896,False,False,0.5703,0.0026
Totalmusic Dance (720p),https://cdn.global.elektamedia.com/live/c7eds/Totalmusic_Dance/SA_LIVE_hls_enc/master.m3u8,网络源,https://static.elektamedia.com/ch/tmc_dance.png,1.106,未分组,h264,1920x1080,,有音频,0.5312,False,False,0.5938,0.0469
TV9 Gujarati (720p),https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9guj3ki8lu/liveabr/playlist.m3u8,网络源,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_TV9_GUJARATI/images/LOGO_HD/image.png,5.174,未分组,h264,640x360,25.0,有音频,0.526,False,False,0.5677,0.0573
TLN Media San Francisco,https://fuel-streaming-prod01.fuelmedia.io/v1/sem/b29d27bb-88af-42d1-937a-5bdf76b71c17.m3u8,网络源,https://www.lyngsat.com/logo/tv/tt/tln-media-us.png,1.949,未分组,h264,,,有音频,0.474,False,False,0.5469,0.0625
TLN Media Chicago,https://fuel-streaming-prod01.fuelmedia.io/v1/sem/cb165faa-41c9-42ad-83ee-ad5ca9fb927c.m3u8,网络源,https://www.lyngsat.com/logo/tv/tt/tln-media-us.png,1.417,未分组,h264,,,有音频,0.5365,False,False,0.4896,0.0104
TV UFG (720p) [Not 24/7],http://flash.softhost.com.br:1935/ufg/tvufgweb/playlist.m3u8,网络源,https://i.imgur.com/Yp3dbJo.png,3.654,未分组,h264,1920x1080,29.97002997002997,有音频,0.5104,False,False,0.5417,0.0
Triton Poker,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/661827ffe8fba800086b217d/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c9af2-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c337cedd-1f85-47bd-9251-abc6afd2a50a,网络源,,1.032,未分组,h264,426x240,30.0,有音频,0.5573,False,False,0.5339,0.0599
Telecomercio TV (720p) [Not 24/7],https://streaming.grupomediosdelnorte.com:19360/telecomerciotv/telecomerciotv.m3u8,网络源,https://imgur.com/FtV5TCs.jpg,0.368,未分组,h264,1280x720,30.0,有音频,0.5521,False,False,0.5729,0.0
TV Belle Amie (540p),http://92.60.238.10:1935/live/belleamie/playlist.m3u8,网络源,https://i.imgur.com/tOlN5Rz.png,2.738,未分组,h264,960x540,25.0,有音频,0.6094,False,False,0.5391,0.0286
TeleRadyo (1080p),https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01006-abs-cbn-teleradyo-dash-abscbnono/index.mpd,网络源,https://i.imgur.com/fTYOu5k.png,3.082,未分组,h264,1920x1080,29.97002997002997,有音频,0.5312,False,False,0.5443,0.013
The Voice TV (720p),https://bss1.neterra.tv/thevoice/thevoice.m3u8,网络源,https://i.imgur.com/OoJSmoj.png,6.202,未分组,h264,640x360,25.0,有音频,0.5104,False,False,0.5286,0.0599
Top News (720p),https://live.topnews.co.th/hls/topnews_a_720.m3u8,网络源,https://i.imgur.com/tRFnV9M.png,6.235,未分组,h264,1280x720,25.0,有音频,0.4792,False,False,0.4818,0.0234
TeleAragua (480p),http://45.173.198.59:8080/hls/nginx3.m3u8?tla=,网络源,https://i.imgur.com/jPzcb2S.png,0.606,未分组,h264,768x432,30.0,有音频,0.6198,False,False,0.5573,0.0208
TV La Capitale,https://stream.berosat.live:19360/tv-capitale-tream/tv-capitale-tream.m3u8,网络源,https://i.imgur.com/zZJzNjM.jpeg,2.539,未分组,h264,1280x720,25.0,有音频,0.4167,False,False,0.5651,0.013
Telerama (240p) [Not 24/7],https://play.once.net.ec/telerama/live.tv/538.m3u8,网络源,https://i.imgur.com/whIRrjo.png,2.682,未分组,h264,720x480,29.97002997002997,有音频,0.5312,False,False,0.4661,0.0286
TV Encontro das Aguas,https://stmv7.samcast.com.br/sistemaencontrodasaguas/sistemaencontrodasaguas/playlist.m3u8,网络源,https://www.lyngsat.com/logo/tv/tt/tv-encontro-das-aguas-br.png,3.447,未分组,h264,854x480,29.97002997002997,有音频,0.5781,False,False,0.7292,0.2708
TVCARiB Kids & Teens (720p) [Not 24/7],https://cdn.mycloudstream.io/hls/live/broadcast/nro19k2h/index.m3u8,网络源,https://i.imgur.com/fvGlwKo.png,1.083,未分组,h264,640x360,30.0,有音频,0.5729,False,False,0.4818,0.0339
Totalmusic Concerts (720p),https://cdn.global.elektamedia.com/live/c7eds/Totalmusic_Concerts/SA_LIVE_hls_enc/master.m3u8,网络源,https://static.elektamedia.com/ch/tmc_concerts.png,1.046,未分组,h264,1920x1080,,有音频,0.5365,False,False,0.4714,0.0182
Trufa,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/728c02aa-8bf4-4711-a911-30c6d1ad8570/manifest.m3u8,网络源,,6.942,未分组,h264,1920x1080,25.0,有音频,0.5417,False,False,0.4219,0.0052
TeleOnce (1080p),https://live.11-cdn.com/TeleOnce/3fc63fe00050c646635f16b071cd33e2.sdp/playlist.m3u8,网络源,https://i.imgur.com/Crt3P4N.png,3.320,未分组,h264,640x360,29.97002997002997,有音频,0.5365,False,False,0.5703,0.0078
TV One Crime & Justice (1080p),https://aegis-cloudfront-1.tubi.video/66353608-b293-407b-9e79-d69ba8b17594/playlist.m3u8,网络源,,2.581,未分组,h264,256x144,29.97002997002997,有音频,0.5208,False,False,0.5677,0.0052
TSN2 (1080p) [Not 24/7],https://tvpass.org/live/tsn2/hd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/TSN2.svg/512px-TSN2.svg.png,3.079,未分组,h264,640x360,30.0,有音频,0.5156,False,False,0.6042,0.1198
Travelxp France (720p),https://travelxp-travelxp-4-fr.rakuten.wurl.tv/playlist.m3u8,网络源,,1.215,未分组,h264,1280x720,29.97002997002997,有音频,0.5781,False,False,0.4792,0.0312
TVCOM Maceió (480p),https://srv5.zcast.com.br/tvcommaceio/tvcommaceio/playlist.m3u8,网络源,https://i.imgur.com/IE7IZzi.png,0.865,未分组,h264,854x480,29.97002997002997,有音频,0.5,False,False,0.4922,0.0234
Telechiara (720p),http://fms.tvavicenza.it:1935/telechiara/diretta/playlist.m3u8,网络源,https://i.imgur.com/LpXeY4v.png,3.061,未分组,h264,1280x720,30.0,有音频,0.5729,False,False,0.5339,0.0651
Transformers TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/643683519b32b400094e0a40/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc868b97-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c718dccd-f55c-4d8e-b37d-b2e476a439be,网络源,,1.429,未分组,h264,426x240,30.0,有音频,0.5885,False,False,0.5885,0.0417
Thornton Government Access Channel 17 (Thornton CO) (1080p),https://reflect-thornton.cablecast.tv/live-4/live/live.m3u8,网络源,https://i.imgur.com/C013OWn.png,4.526,未分组,h264,480x270,30.0,有音频,0.5156,False,False,0.4818,0.0182
TRT World (1080p) [Not 24/7],https://tv-trtworld.medya.trt.com.tr/master.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/TRT_World.svg/512px-TRT_World.svg.png,1.655,未分组,h264,1280x720,25.0,有音频,0.526,False,False,0.5703,0.0703
TSN3 (1080p) [Not 24/7],https://tvpass.org/live/tsn3/hd,网络源,https://i.imgur.com/AYza8KO.png,2.858,未分组,h264,640x360,60.0,有音频,0.4792,False,False,0.6146,0.0
Telesur (480p),https://mblesmain01.telesur.ultrabase.net/mbliveMain/480p/playlist.m3u8,网络源,https://i.imgur.com/P50VjRX.png,0.472,未分组,h264,640x360,29.97002997002997,有音频,0.5573,False,False,0.487,0.0391
TV Maná Argentina (576p) [Not 24/7],https://w2.manasat.com/tvmana-ar/smil:tvmana-ar.smil/playlist.m3u8,网络源,https://i.imgur.com/jars0mP.png,8.306,未分组,h264,450x360,25.0,有音频,0.5573,False,False,0.7526,0.0286
TV Cuatro 4.2 (1080p),https://5f2c1b0d880e5.streamlock.net/tv42/tv42.smil/.m3u8,网络源,https://i.imgur.com/Of044Jx.png,2.211,未分组,h264,1280x720,29.97002997002997,有音频,0.5469,False,False,0.4635,0.0
Totalmusic (720p),https://cdn.global.elektamedia.com/live/c7eds/Totalmusic/SA_LIVE_hls_enc/master.m3u8,网络源,https://static.elektamedia.com/ch/tmc_main.png,0.852,未分组,h264,1920x1080,,有音频,0.5104,False,False,0.487,0.013
Turf Movil (720p),https://tvturf4.janus.cl/playlist/stream.m3u8?d=w&id=,网络源,https://i.imgur.com/TwIe4lK.png,6.658,未分组,h264,640x360,30.0,有音频,0.5677,False,False,0.5469,0.0521
TV Maná Moçambique (1080p),https://w2.manasat.com/tvmana-mz/smil:tvmana-mz.smil/playlist.m3u8,网络源,https://i.imgur.com/R5YrV5s.png,8.647,未分组,h264,640x360,25.0,有音频,0.5729,False,False,0.5755,0.0026
The Now Network (480p) [Not 24/7],https://mediaprod1.nowcast.cc:5443/LiveApp/streams/anZPy7eaVWLyDMZB1697488814699.m3u8,网络源,https://i.imgur.com/Wp6d0F8.png,0.689,未分组,h264,1920x1080,29.97002997002997,有音频,0.599,False,False,0.4974,0.0234
TV1 KG (1080p),http://212.2.225.30:1935/live/site.stream/playlist.m3u8,网络源,https://i.imgur.com/Mti9t9C.png,5.160,未分组,h264,1920x1080,25.0,有音频,0.5104,False,False,0.4089,0.0182
TRT Müzik (720p),https://tv-trtmuzik.medya.trt.com.tr/master.m3u8,网络源,https://i.imgur.com/JgUzRH8.png,4.086,未分组,h264,2560x1440,25.0,有音频,0.5781,False,False,0.4948,0.0104
Telemundo Telenovelas Clásicas,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5cf96cc422df39f1a338d165/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2bfeb5-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=11274d9c-4f3d-4891-ae2e-08937bcc8bb5,网络源,https://i.imgur.com/9bPcYIN.png,1.258,未分组,h264,426x240,30.0,有音频,0.5312,False,False,0.4922,0.0182
Tiny Pop (1080p),https://amg01753-narrativeuk-amg01753c1-lg-gb-1830.playouts.now.amagi.tv/playlist/amg01753-narrativeuk-tinypop-lggb/playlist.m3u8,网络源,https://i.imgur.com/zCTf71x.png,3.255,未分组,h264,1920x1080,25.0,有音频,0.5208,False,False,0.4896,0.0625
Telefides (720p),https://s2.cwebtv.net:4433/telefides/telefides/playlist.m3u8,网络源,https://i.ibb.co/yn5M8dw/telefides-costa-rica.png,1.121,未分组,h264,1280x720,30.0,有音频,0.5521,False,False,0.5443,0.0234
The Pet Collective International (720p),https://the-pet-collective-international-dk.samsung.wurl.tv/playlist.m3u8,网络源,https://i.imgur.com/yH7n2dF.png,1.366,未分组,h264,1280x720,29.97002997002997,有音频,0.5365,False,False,0.4688,0.0469
TV7 Meteo (404p),https://www.gruppotv7.com:8090/hls/meteo.m3u8,网络源,,3.149,未分组,h264,720x404,25.0,有音频,0.526,False,False,0.8203,0.0651
Turismo RDTV (720p),https://streamunoapp.com:3086/live/telemileniolive.m3u8,网络源,https://www.vivalivetv.com/public/files/shows/0/1/3800-294x165-FFFFFF.jpg,2.239,未分组,h264,1280x720,59.94005994005994,有音频,0.5365,False,False,0.651,0.0
TRV (480p),https://vcp3.myplaytv.com/trv/trv/playlist.m3u8,网络源,https://i.ibb.co/Yt6qyjL/trv.png,2.653,未分组,h264,1920x1080,30.0,有音频,0.5469,False,False,0.4557,0.0495
Travel TV (576p),https://streamer103.neterra.tv/travel/live.m3u8,网络源,https://i.imgur.com/5xllfed.png,4.803,未分组,h264,720x576,25.0,有音频,0.6042,False,False,0.4896,0.0469
Turistik TV (720p),https://cdn1.cef-technology.com/stream_web/turistik/playlist.m3u8,网络源,https://i.imgur.com/g9j0ze8.png,1.463,未分组,h264,1280x720,30.0,有音频,0.5885,False,False,0.5885,0.0104
TV Sol Comunidade (480p) [Not 24/7],http://streaming03.zas.media:1935/tvsol/tvsol/playlist.m3u8,网络源,https://i.imgur.com/5cGnb4r.png,1.847,未分组,h264,1920x1080,,有音频,0.0,False,False,0.0,0.0
TSN4 (720p) [Not 24/7],https://tvpass.org/live/tsn4/hd,网络源,https://i.imgur.com/qJyAWU8.png,3.024,未分组,h264,640x360,30.0,有音频,0.5156,False,False,0.526,0.0
Tele Ola 44 (576i) [Not 24/7],https://teleola.ddns.net/hls/stream.m3u8,网络源,https://dominicanchannels.com/wp-content/uploads/tele-ola.jpeg,1.704,未分组,h264,1280x720,30.0,有音频,0.4896,False,False,0.5234,0.0078
TV Metropole (720p) [Not 24/7],https://cdn-fundacao-2110.ciclano.io:1443/fundacao-2110/fundacao-2110/playlist.m3u8,网络源,https://i.imgur.com/bJyjLpg.png,1.993,未分组,h264,1280x720,29.97002997002997,有音频,0.5417,False,False,0.5469,0.0312
Tropical Music TV (720p),https://59a564764e2b6.streamlock.net/vallenato/tropical/playlist.m3u8,网络源,https://i.imgur.com/h48pwLn.png,3.812,未分组,h264,1280x720,29.97002997002997,有音频,0.5365,False,False,0.5573,0.0156
TV Pi Kanal (576p) [Not 24/7],https://stream.pikanal.rs/pikanal/pgm.m3u8,网络源,https://i.imgur.com/8ugnFa3.png,2.222,未分组,h264,720x576,25.0,有音频,0.5,False,False,0.8229,0.0781
TSN1 (1080p) [Not 24/7],https://tvpass.org/live/tsn1/hd,网络源,https://i.imgur.com/eRFE0jZ.png,2.861,未分组,h264,640x360,60.0,有音频,0.5885,False,False,0.5156,0.0
TV Padre Cicero (720p),https://video01.logicahost.com.br/tvpadrecicero/tvpadrecicero/playlist.m3u8,网络源,https://i.imgur.com/Y7b29VG.png,4.718,未分组,h264,1280x720,59.94005994005994,有音频,0.5573,False,False,0.5026,0.0078
The Pet Collective Sweden,https://the-pet-collective-international-se.samsung.wurl.tv/playlist.m3u8,网络源,https://i.imgur.com/yH7n2dF.png,1.362,未分组,h264,1280x720,29.97002997002997,有音频,0.5625,False,False,0.4531,0.0
Telemolise (1080p),http://185.202.128.1:1935/TelemoliseStream/telemoliseTV.stream/playlist.m3u8,网络源,https://i.imgur.com/aTs88Es.png,2.423,未分组,h264,1920x1080,25.0,有音频,0.6146,False,False,0.5938,0.0
Turbo Mix Radio TV (360p) [Not 24/7],https://7.innovatestream.pe:19360/turbomixoficial/turbomixoficial.m3u8,网络源,https://i.imgur.com/AsdBQa3.png,1.131,未分组,h264,1920x1080,29.97002997002997,有音频,0.5521,False,False,0.5547,0.0651
TV Cidade Verde (720p),https://stmv1.transmissaodigital.com/cidadeverdenovo/cidadeverdenovo/playlist.m3u8,网络源,https://i.imgur.com/SysgBqZ.png,1.322,未分组,h264,1920x1080,29.97002997002997,有音频,0.5,False,False,0.4948,0.0417
TNT Music,https://tntm.mediacdn.ru/cdn/tntmusic/tracks-v2a1/mono.ts.m3u8?filter.tracks=v1v2v3v4v5a1,网络源,https://i.imgur.com/RenuH4S.png,2.471,未分组,h264,1280x720,25.0,有音频,0.5521,False,False,0.5391,0.0495
Transformers TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/643683519b32b400094e0a40/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84afb1f1-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=aeb85f53-a136-4d6f-8952-43fda8f5ce47,网络源,,1.113,未分组,h264,426x240,30.0,有音频,0.5833,False,False,0.5286,0.0495
Telecontacto,https://streaming.grupomediosdelnorte.com:19360/telecontacto/telecontacto.m3u8,网络源,https://i.imgur.com/TMvV9dF.png,0.351,未分组,h264,1920x1080,30.0,有音频,0.5573,False,False,0.4974,0.0026
TSN5 (1080p) [Not 24/7],https://tvpass.org/live/tsn5/hd,网络源,https://i.imgur.com/HEzHpzz.png,3.052,未分组,h264,640x360,30.0,有音频,0.5885,False,False,0.4844,0.026
Travelxp Germany (720p),https://travelxp-travelxp-2-de.rakuten.wurl.tv/playlist.m3u8,网络源,,1.404,未分组,h264,1280x720,29.97002997002997,有音频,0.5365,False,False,0.5625,0.0365
Tele Safor (720p) [Not 24/7],https://video.telesafor.com/hls/video.m3u8,网络源,https://i.imgur.com/EowJfr0.png,5.170,未分组,h264,1280x720,50.0,有音频,0.5052,False,False,0.651,0.0
Televisa Telenovela Channel,https://televisa-telenovelas-3-eu.rakuten.wurl.tv/playlist.m3u8,网络源,,1.143,未分组,h264,1280x720,29.97002997002997,有音频,0.6198,False,False,0.5807,0.0339
TV Niksic (720p),https://tv.rtv-niksic.me/hls/stream.m3u8,网络源,https://i.imgur.com/51fGwzn.png,2.333,未分组,h264,1280x720,60.0,有音频,0.5104,False,False,0.7057,0.1745
TVCa Televisión Católica Arquidiocesana (720p),https://live20.bozztv.com/akamaissh101/ssh101/tvcaelsalvador/playlist.m3u8,网络源,https://i.imgur.com/uPWWtCA.png,0.944,未分组,h264,1920x1080,30.0,有音频,0.5833,False,False,0.5156,0.0938
TV Hram (576p) [Not 24/7],https://vod1.laki.eu/live/hram/index.m3u8,网络源,https://i.postimg.cc/Dzn721zs/tvhram.png,5.011,未分组,h264,720x576,25.0,有音频,0.5885,False,False,0.5964,0.0547
TV ASTA (720p),https://5cce8c6f0e84c.streamlock.net/LiveCast/smil:PlayStream9.smil/playlist.m3u8,网络源,https://i.postimg.cc/44KQ54H9/tvasta.png,3.252,未分组,h264,1280x720,25.0,有音频,0.5365,False,False,0.5026,0.0964
TV Modelo (720p),https://video09.logicahost.com.br/tvmodelo/tvmodelo/playlist.m3u,网络源,https://play-lh.googleusercontent.com/7kD2A0jUqWrVMxd_15RAPt9S0P9pxPMpNEc9dHOSl8Bi0DOMVlQHijXaL7ppUC5F46g,4.587,未分组,h264,1280x720,25.0,有音频,0.5625,False,False,0.5339,0.0807
TV Østfold (1080p),https://streamnorge.com:8088/hls/tvo.m3u8,网络源,https://i.ibb.co/HHxGQGD/TVO-kanalbanner-page-0002-1-removebg-preview-300x94.png,2.784,未分组,h264,1920x1080,50.0,有音频,0.4948,False,False,0.474,0.0625
