频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度,是否假源,是否轮回,轮回相似度,轮回波动
è¾½å®å«è§†,http://60.16.0.216:5757/hls/32/index.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/è¾½å®å«è§†.png,2.568,未分组,h264,1920x1080,50.0,有音频,0.5729,False,False,0.526,0.0
mn静静nm5668371,https://live.ottiptv.cc/douyu/5668371,网络源,,2.452,未分组,h264,960x540,25.0,有音频,0.4844,False,False,0.6927,0.0
聚聚聚一个月4105989,https://live.ottiptv.cc/douyu/4105989,网络源,,3.569,未分组,h264,1280x720,30.0,有音频,0.5365,False,False,0.0,0.0
ä¸œæ–¹å«è§†,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸œæ–¹å«è§†.png,5.384,未分组,h264,1920x1080,50.0,有音频,0.5365,False,False,0.5677,0.0312
龍組队长天昊1487654,https://live.ottiptv.cc/douyu/1487654,网络源,,2.778,未分组,h264,1280x720,30.0,有音频,0.5938,False,False,0.5573,0.0
å¥³æ€§æ—¶å°š,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¥³æ€§æ—¶å°š.png,0.499,未分组,h264,1920x1080,25.0,有音频,0.6042,False,False,0.5286,0.013
å¹¿è¥¿å«è§†,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¹¿è¥¿å«è§†.png,0.479,未分组,h264,1920x1080,25.0,有音频,0.5469,False,False,0.4792,0.0365
CCTV-8,http://38.75.136.137:98/gslb/dsdqbv/cctv8hd.m3u8?auth=test20251009,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV8.png,0.733,未分组,h264,1920x1080,25.0,有音频,0.5417,False,False,0.5182,0.1068
åŒ—äº¬å«è§†,http://183.215.134.239:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/åŒ—äº¬å«è§†.png,4.415,未分组,h264,1920x1080,25.0,有音频,0.526,False,False,0.6406,0.0
CCTV-14,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV14.png,0.775,未分组,h264,1920x1080,25.0,有音频,0.5573,False,False,0.5234,0.0286
CCTV-6,http://38.75.136.137:98/gslb/dsdqbv/cctv6hd.m3u8?auth=test20251009,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV6.png,0.759,未分组,h264,1920x1080,25.0,有音频,0.5573,False,False,0.5651,0.013
æ·±åœ³å«è§†,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ·±åœ³å«è§†.png,0.471,未分组,h264,1920x1080,25.0,有音频,0.5052,False,False,0.5,0.0
CCTV-1,http://112.27.235.94:8000/hls/1/index.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV1.png,2.581,未分组,h264,1920x1080,50.0,有音频,0.5365,False,False,0.5026,0.0495
CCTV-11,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV11.png,0.777,未分组,h264,1920x1080,25.0,有音频,0.5052,False,False,0.4948,0.0052
Poison丶冰冰74374,https://live.ottiptv.cc/douyu/74374,网络源,,2.432,未分组,h264,960x540,25.0,有音频,0.5312,False,False,0.4271,0.0
CCTV-15,http://38.75.136.137:98/gslb/dsdqbv/cctv15hd.m3u8?auth=test20251009,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV15.png,0.780,未分组,h264,1920x1080,25.0,有音频,0.5938,False,False,0.5599,0.0339
CCTV-3,http://38.75.136.137:98/gslb/dsdqbv/cctv3hd.m3u8?auth=test20251009,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV3.png,0.760,未分组,h264,1920x1080,25.0,有音频,0.5208,False,False,0.5052,0.0104
å¤©æ´¥å«è§†,http://111.61.236.247:9081/hls/29/index.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¤©æ´¥å«è§†.png,3.577,未分组,h264,1920x1080,50.0,有音频,0.5938,False,False,0.4948,0.0
CCTV-7,http://38.75.136.137:98/gslb/dsdqbv/cctv7hd.m3u8?auth=test20251009,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV7.png,0.754,未分组,h264,1920x1080,25.0,有音频,0.5312,False,False,0.4323,0.0156
å¹¿ä¸œæ°‘ç”Ÿ,https://stream1.freetv.fun/yan-dong-min-sheng-18.ctv,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¹¿ä¸œæ°‘ç”Ÿ.png,3.291,未分组,h264,1920x1080,25.0,有音频,0.5104,False,False,0.5391,0.0234
å¤©æ´¥å«è§†,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¤©æ´¥å«è§†.png,0.482,未分组,h264,1920x1080,25.0,有音频,0.5104,False,False,0.6172,0.0755
CCTV-2,http://120.238.94.10:9901/tsfile/live/1019_1.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV2.png,19.108,未分组,h264,1920x1080,50.0,有音频,0.5521,False,False,0.5234,0.0026
é‡åº†å«è§†,http://23.237.228.134/live6/chongqing.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/é‡åº†å«è§†.png,0.607,未分组,h264,1920x1080,25.0,有音频,0.5677,False,False,0.487,0.0026
æ¹–å—å«è§†,http://38.75.136.137:98/gslb/dsdqbv/hnwshd.m3u8?auth=test20251009,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ¹–å—å«è§†.png,0.792,未分组,h264,1920x1080,25.0,有音频,0.526,False,False,0.4036,0.0286
CCTV-12,http://69.30.246.194/live/cctv12.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV12.png,0.382,未分组,h264,1920x1080,25.0,有音频,0.5521,False,False,0.5156,0.0938
æ²³åŒ—å«è§†,http://111.61.236.247:9081/hls/17/index.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ²³åŒ—å«è§†.png,12.470,未分组,h264,1920x1080,50.0,有音频,0.5573,False,False,0.0,0.0
CCTV-5,http://23.237.228.134/live5/CCTV5p.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV5.png,0.674,未分组,h264,1920x1080,25.0,有音频,0.7031,False,False,0.5625,0.0156
CCTV-7,http://38.75.136.137:98/gslb/dsdqpub/cctv7hd.m3u8?auth=testpub,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV7.png,0.465,未分组,h264,1280x720,25.0,有音频,0.5365,False,False,0.5052,0.0417
æ·±åœ³å«è§†,http://23.237.228.134/live6/shenzhen.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ·±åœ³å«è§†.png,0.653,未分组,h264,1920x1080,25.0,有音频,0.5729,False,False,0.5286,0.013
ä¸œæ–¹å«è§†,http://153.0.171.163:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸œæ–¹å«è§†.png,8.666,未分组,h264,720x576,25.0,有音频,0.5521,False,False,0.526,0.0
é»‘é¾™æ±Ÿå«è§†,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/é»‘é¾™æ±Ÿå«è§†.png,0.476,未分组,h264,1920x1080,25.0,有音频,0.6198,False,False,0.5807,0.0547
æ¹–å—å«è§†,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ¹–å—å«è§†.png,3.779,未分组,hevc,3840x2160,25.0,有音频,0.6875,False,False,0.5391,0.1016
æ±Ÿè¥¿å«è§†,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ±Ÿè¥¿å«è§†.png,4.493,未分组,h264,1920x1080,50.0,有音频,0.5781,False,False,0.5573,0.0469
CCTV-9,https://v4-e6b1c5baf4e240fe63adbf68dda23435.livehwc4.com/play.kankanlive.com/live/1698423397390920.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=6a300d5bcd6d3c2267577df6cf49a548,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV9.png,6.029,未分组,h264,720x576,25.0,有音频,1.0,False,False,0,0
å¹¿å·ç»¼åˆ,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¹¿å·ç»¼åˆ.png,4.701,未分组,h264,1280x720,25.0,有音频,0.5833,False,False,0.4896,0.0781
æ·±åœ³å«è§†,http://111.221.137.234:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ·±åœ³å«è§†.png,2.034,未分组,h264,1280x720,25.0,有音频,0.5365,False,False,0.4792,0.0104
7喜先生,https://live.ottiptv.cc/huya/11342421,网络源,,5.042,未分组,,,,无音频,0.0,False,False,0.0,0.0
CCTV-2,http://27.41.245.32:801/hls/2/index.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV2.png,9.075,未分组,h264,1920x1080,50.0,有音频,0.5469,False,False,0.5208,0.0104
å®‰å¾½å«è§†,http://23.237.228.134/live8/anhui.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å®‰å¾½å«è§†.png,0.628,未分组,h264,1920x1080,25.0,有音频,0.5573,False,False,0.4661,0.0391
å±±è¥¿å«è§†,http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å±±è¥¿å«è§†.png,0.455,未分组,h264,720x576,25.0,有音频,0.5521,False,False,0.5964,0.0286
å››å·å«è§†,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å››å·å«è§†.png,0.485,未分组,h264,1920x1080,25.0,有音频,0.5417,False,False,0.5703,0.0286
CCTV-4,http://38.75.136.137:98/gslb/dsdqbv/cctv4hd.m3u8?auth=test20251009,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV4.png,0.915,未分组,h264,888x500,25.0,无音频,0.5208,False,False,0.5859,0.0495
CCTV-13,http://112.27.235.94:8000/hls/14/index.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV13.png,1.946,未分组,h264,1920x1080,50.0,有音频,0.5417,False,False,0.6458,0.0104
CCTV-7,http://23.237.228.134/live5/CCTV7.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV7.png,0.618,未分组,h264,1920x1080,25.0,有音频,0.5625,False,False,0.5573,0.0208
CCTV-10,http://182.150.23.74:808/hls/10/index.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV10.png,7.923,未分组,h264,1920x1080,50.0,有音频,0.4948,False,False,0.0,0.0
CCTV-12,http://124.165.251.82:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV12.png,4.489,未分组,h264,1920x1080,50.0,有音频,0.4844,False,False,0.4557,0.0964
å¤©æ´¥å«è§†,http://182.150.23.74:808/hls/27/index.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¤©æ´¥å«è§†.png,4.697,未分组,h264,1920x1080,50.0,有音频,0.4479,False,False,0.0,0.0
æµ™æ±Ÿå«è§†,https://play-qukan.cztv.com/live/1746687519046362.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æµ™æ±Ÿå«è§†.png,1.973,未分组,h264,1920x1080,25.0,有音频,0.5312,False,False,0.6562,0.0729
米尼影院7642724,https://live.ottiptv.cc/douyu/7642724,网络源,,1.833,未分组,,,,无音频,0.5156,False,False,0.0,0.0
åŒ—äº¬å«è§†,http://112.27.235.94:8000/hls/27/index.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/åŒ—äº¬å«è§†.png,10.766,未分组,h264,1920x1080,50.0,有音频,0.5677,False,False,0.5938,0.0312
CCTV-9,http://38.75.136.137:98/gslb/dsdqbv/cctv9hd.m3u8?auth=test20251009,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV9.png,0.791,未分组,h264,1920x1080,25.0,有音频,0.5208,False,False,0.4245,0.0443
å±±ä¸œå«è§†,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å±±ä¸œå«è§†.png,0.480,未分组,h264,1920x1080,25.0,有音频,0.5521,False,False,0.4922,0.0339
CCTV-11,http://112.27.235.94:8000/hls/12/index.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CCTV11.png,3.658,未分组,h264,1920x1080,50.0,有音频,0.5938,False,False,0.5443,0.0286
å±±è¥¿å«è§†,http://23.237.228.134/live8/shanxi.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å±±è¥¿å«è§†.png,0.657,未分组,h264,1920x1080,25.0,有音频,0.5417,False,False,0.5078,0.0339
å‰æ—å«è§†,https://migu.188766.xyz/?migutoken=72d97b55ca5d208b987de31a62e8ebc6&id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&type=yy,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å‰æ—å«è§†.png,0.646,未分组,h264,1920x1080,28.0,有音频,0.5,False,False,0.0,0.0
é£äº‘å‰§åœº,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/é£äº‘å‰§åœº.png,0.490,未分组,h264,1920x1080,25.0,有音频,0.5625,False,False,0.6745,0.0599
小毅主播q6906628,https://live.ottiptv.cc/douyu/6906628,网络源,,3.871,未分组,h264,960x540,25.0,有音频,0.5208,False,False,0.6823,0.0
