频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度
[BD]fusion tv,https://stream1.freetv.fun/fusion-tv-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/04/25/large/20220425141945869569_85.jpg,5.677,未分组,h264,1920x1080,25.0,有音频,0.4531
[SD]hbo zone ==,https://stream1.freetv.fun/hbo-zone-1.ctv,网络源,https://epg.pw/media/images/channel/2024/04/11/large/20240411180058847905_35.png,1.261,未分组,h264,960x540,29.97002997002997,有音频,0.625
[HD]iipc tv (480p) [geo-blocked],https://stream1.freetv.fun/iipc-tv-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/01/09/20150109160911679587_33.jpg,2.657,未分组,h264,1280x720,29.97002997002997,有音频,0.2031
[SD]kochu tv,https://stream1.freetv.fun/kochu-tv-1.ctv,网络源,https://epg.pw/media/images/channel/2021/10/16/large/20211016152204225500_70.png,5.735,未分组,h264,704x576,25.0,有音频,0.4375
[VGA]mtv live,https://stream1.freetv.fun/mtv-live-11.ctv,网络源,https://epg.pw/media/images/channel/2017/10/27/large/20171027212332267177_57.png,7.397,未分组,h264,720x480,29.97002997002997,有音频,0.6875
[VGA]investigation discovery *s[geo-blocked],https://stream1.freetv.fun/investigation-discovery--s-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/04/11/large/20220411222823732042_44.png,2.819,未分组,h264,1280x720,29.97002997002997,有音频,0.3594
[BD]ช่อง dunia sinema,https://stream1.freetv.fun/ch-ng-dunia-sinema-1.m3u8,网络源,https://epg.pw/media/images/channel/2021/06/24/large/20210624003758720047_55.png,4.331,未分组,h264,1920x1080,25.0,有音频,0.4375
[HD]fox weather,https://stream1.freetv.fun/fox-weather-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/18/large/20220318085622677897_24.png,0.908,未分组,h264,1280x720,30.0,有音频,0.5938
[BD]murator tv,https://stream1.freetv.fun/murator-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/06/13/20140613182019643265_89.png,11.240,未分组,h264,1920x1080,50.0,有音频,0.4688
[HD]music tv *wj,https://stream1.freetv.fun/music-tv--wj-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/06/02/20150602170136873196_31.png,1.991,未分组,h264,1280x720,25.0,有音频,0.0
[SD]pop (1080p),https://stream1.freetv.fun/pop-3.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/02/20/20150220204308565025_88.jpg,6.980,未分组,h264,1920x1080,25.0,有音频,0.4531
[BD]deutsche welle español,https://stream1.freetv.fun/deutsche-welle-espanol-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/02/05/large/20240205014247799215_14.png,4.447,未分组,h264,1920x1080,50.0,有音频,0.4219
[HD]tv max,https://stream1.freetv.fun/tv-max-2.m3u8,网络源,https://epg.pw/media/images/channel/2024/03/13/large/20240313151936372579_37.png,1.971,未分组,h264,1280x720,29.97002997002997,有音频,0.6406
[BD]nat geo wild uhd *m[geo-blocked],https://stream1.freetv.fun/nat-geo-wild-uhd--m-1.ctv,网络源,https://epg.pw/media/,2.669,未分组,h264,1920x1080,25.0,有音频,0.3438
[HD]nbc news now,https://stream1.freetv.fun/nbc-news-now-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/10/large/20220510220350576788_58.png,2.056,未分组,h264,426x240,30.0,有音频,0.3281
[SD]paramount movie channel,https://stream1.freetv.fun/paramount-movie-channel-2.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/15/large/20240415121455440051_22.png,2.169,未分组,h264,426x240,30.0,有音频,0.6875
[SD]islam channel urdu,https://stream1.freetv.fun/islam-channel-urdu-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506173714318605_97.png,1.760,未分组,h264,1024x576,25.0,有音频,0.4844
[BD]nhk world-japan,https://stream1.freetv.fun/nhk-world-japan-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/05/large/20220305152534604002_80.png,1.824,未分组,h264,1920x1080,25.0,有音频,0.5938
[HD]ช่อง 30a tv classic movies,https://stream1.freetv.fun/ch-ng-30a-tv-classic-movies-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/05/19/20140519075921354843_41.png,3.787,未分组,h264,1280x720,29.97002997002997,有音频,0.5938
[HD]national geographic wild *m[geo-blocked],https://stream1.freetv.fun/national-geographic-wild--m-1.ctv,网络源,https://epg.pw/media/images/channel/2025/01/28/large/20250128055811930970_35.png,2.839,未分组,h264,1280x720,59.94005994005994,有音频,0.6406
[HD]globo news,https://stream1.freetv.fun/globo-news-5.ctv,网络源,https://epg.pw/media/images/channel/2024/04/22/large/20240422035430526505_15.png,1.779,未分组,h264,1280x720,29.97002997002997,有音频,0.6719
[VGA]fujairah tv,https://stream1.freetv.fun/fujairah-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/03/04/20170304140544952480_76.jpg,8.049,未分组,h264,426x240,25.0,有音频,0.4375
[BD]movie music,https://stream1.freetv.fun/movie-music-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/15/large/20240415121455440051_22.png,4.624,未分组,h264,256x144,29.97002997002997,有音频,0.0
[SD]dubai racing 2 (1080p),https://stream1.freetv.fun/dubai-racing-2-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506163800003846_85.png,5.189,未分组,h264,1920x1080,25.0,有音频,0.3125
[HD]ava series,https://stream1.freetv.fun/ava-series-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/07/20/20150720032812390388_82.jpg,3.799,未分组,h264,1280x720,25.0,有音频,0.6406
[SD]mbc 1,https://stream1.freetv.fun/mbc-1-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821101120516583_14.jpg,1.734,未分组,h264,720x576,25.0,有音频,0.5312
[SD]black cinema,https://stream1.freetv.fun/black-cinema-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/02/23/20170223014334664873_51.png,2.864,未分组,h264,426x240,30.0,有音频,0.6406
[BD]yo! mtv[geo-blocked],https://stream1.freetv.fun/yo--mtv-1.m3u8,网络源,https://epg.pw/media/images/channel/2017/11/12/large/20171112002356623871_27.png,3.925,未分组,h264,426x240,30.0,有音频,0.5625
[SD]discovery *m[geo-blocked],https://stream1.freetv.fun/discovery--m-2.ctv,网络源,https://epg.pw/media/images/channel/2025/01/28/large/20250128060406166138_27.png,2.688,未分组,h264,720x576,25.0,有音频,0.5781
[HD]france24 *wj,https://stream1.freetv.fun/france24--wj-1.m3u8,网络源,https://epg.pw/media/images/channel/2019/01/23/large/20190123000221537322_24.png,2.888,未分组,h264,1280x720,25.0,有音频,0.5781
[BD]hbo signature *m[geo-blocked],https://stream1.freetv.fun/hbo-signature--m-1.ctv,网络源,https://epg.pw/media/images/channel/2022/05/25/large/20220525000203252935_30.png,3.014,未分组,h264,1280x720,29.97002997002997,有音频,0.4688
[SD]myzen tv (1080p),https://stream1.freetv.fun/myzen-tv-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/04/03/20150403222251317649_98.jpg,5.657,未分组,h264,1920x1080,25.0,有音频,0.5312
[BD]lifetime *m[geo-blocked],https://stream1.freetv.fun/lifetime--m-1.ctv,网络源,https://epg.pw/media/images/channel/2015/05/20/large/20150520014423841535_64.png,2.577,未分组,h264,1920x1080,29.97002997002997,有音频,0.4531
[HD]ndtv india,https://stream1.freetv.fun/ndtv-india-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821094537706602_21.jpg,12.023,未分组,h264,,,有音频,0.4531
[BD]telesur english,https://stream1.freetv.fun/telesur-english-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/02/05/large/20240205014234637777_71.png,3.055,未分组,h264,462x260,29.97002997002997,有音频,0.6094
[HD]ewtn[geo-blocked],https://stream1.freetv.fun/ewtn-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/18/large/20220318090047293384_48.png,2.345,未分组,h264,320x180,29.97002997002997,有音频,0.4844
[SD]ebs e (400p) [not 24/7],https://stream1.freetv.fun/ebs-e-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/12/24/large/20221224164727683631_93.jpeg,3.295,未分组,h264,720x400,29.97002997002997,有音频,0.4844
[BD]komala tv,https://stream1.freetv.fun/komala-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/01/06/20160106032658540833_94.jpg,2.943,未分组,h264,1920x1080,50.0,有音频,0.5469
[VGA]etv,https://stream1.freetv.fun/etv-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164603528342_17.png,10.627,未分组,h264,1280x720,25.0,有音频,0.625
[HD]crime plus investigation,https://stream1.freetv.fun/crime-plus-investigation-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/12/28/large/20221228232959122383_97.png,3.465,未分组,h264,1280x720,29.97002997002997,有音频,0.4531
[SD]discovery science,https://stream1.freetv.fun/discovery-science-4.m3u8,网络源,https://epg.pw/media/images/channel/2020/06/26/large/20200626210407787628_89.png,2.484,未分组,h264,1024x576,25.0,有音频,0.5312
