频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度,是否假源,是否轮回,轮回相似度,轮回波动
Die Thundermans,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6447df8cd3fdde0008f1f627/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1d63b6-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=61fd0bc7-a796-4f7e-b012-6bced3a297ed,网络源,,1.576,未分组,h264,426x240,30.0,有音频,0.6458,False,False,0.5365,0.0625
Fish TV,https://tv.localstreamgh.com/fishtv/index.m3u8,网络源,https://i.imgur.com/A4VeRnS.png,1.739,未分组,h264,1920x1080,29.97002997002997,有音频,0.5417,False,False,0.4844,0.0365
Dora TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d14fb6c84dd37df3b4290c5/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c287c49-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=58d418cb-223d-4b93-bc8e-5666e9995949,网络源,https://i.imgur.com/zJuSbmU.png,1.778,未分组,h264,426x240,30.0,有音频,0.5208,False,False,0.5339,0.0182
Dao Lane Xang (720p) [Not 24/7],https://livefta.malimarcdn.com/ftaedge00/khaomwungmai.sdp/playlist.m3u8,网络源,https://i.imgur.com/yE7nZ6w.png,1.927,未分组,h264,1280x720,29.97002997002997,有音频,0.5781,False,False,0.651,0.1458
Der Denver-Clan,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62cebd7302478b00073a6b71/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc83a566-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=ee4d2e15-28c7-48f8-873c-62c0e7583103,网络源,,0.999,未分组,h264,426x240,30.0,有音频,0.5833,False,False,0.6328,0.0182
EWTN Europe (720p),https://cdn3.wowza.com/1/T2NXeHF6UGlGbHY3/WFluRldQ/hls/live/playlist.m3u8,网络源,https://i.imgur.com/sua70RO.png,2.064,未分组,h264,320x180,29.97002997002997,有音频,0.5469,False,False,0.5078,0.0703
ENT Channel (720p),https://cdn.global.elektamedia.com/live/c7eds/ENT_Channel/SA_LIVE_hls_enc/master.m3u8,网络源,https://static.elektamedia.com/ch/entch.png,1.455,未分组,h264,1920x1080,30.0,有音频,0.5469,False,False,0.5547,0.0547
Forever Kids,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/56171fafada51f8004c4b40f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28f171-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1acb41ce-ae24-4bbc-bf7d-831de72589e8,网络源,https://i.imgur.com/deeQqYZ.png,0.841,未分组,h264,426x240,30.0,有音频,0.5104,False,False,0.599,0.0
Degrassi,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5c6eeb85c05dfc257e5a50c4/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c287c45-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=e77a3a7d-8f76-4cbc-a288-db274c938959,网络源,https://i.imgur.com/vhSzfDC.png,0.856,未分组,h264,426x240,30.0,有音频,0.5365,False,False,0.5859,0.0859
Entelevisión (720p),https://tv.livestreaminggroup.info:3985/live/entelevisionlive.m3u8,网络源,https://i.imgur.com/gVtLpMD.png,1.162,未分组,h264,1280x720,30.0,有音频,0.5625,False,False,0.5703,0.0026
Dazn Ringside (1080p),https://aegis-cloudfront-1.tubi.video/bfad29e2-5bee-44f3-8256-127324e8b106/playlist.m3u8,网络源,,2.687,未分组,h264,1920x1080,25.0,有音频,0.5677,False,False,0.638,0.0651
Exodus TV (720p),https://584943999.r.worldssl.net/584943999/_definst_/vzivo/playlist.m3u8,网络源,https://i.imgur.com/WKr5ncQ.png,0.945,未分组,h264,852x480,30.0,有音频,0.5417,False,False,0.5104,0.0052
Comet (1080p),https://fast-channels.sinclairstoryline.com/COMET/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Comet_logo.svg/512px-Comet_logo.svg.png,1.935,未分组,h264,640x360,29.97002997002997,有音频,0.5208,False,False,0.513,0.013
Disney Junior East,https://fl1.moveonjoy.com/DISNEY_JR/index.m3u8,网络源,https://i.postimg.cc/KvRqrLg2/disneyjunior.png,3.048,未分组,h264,1280x720,59.94005994005994,有音频,0.5781,False,False,0.4974,0.0755
DC Council Channel (1080p),https://video.oct.dc.gov/out/u/15_12.m3u8,网络源,https://i.imgur.com/YBWbiWZ.png,0.421,未分组,h264,1920x1080,29.97002997002997,有音频,0.5521,False,False,0.5911,0.0807
Desi Channel (720p),https://livestream.unlimitedcdn.com/agm-dc/desi-channel/index.m3u8,网络源,https://desichannel.in/wp-content/uploads/2025/01/desi-channel.png,3.113,未分组,h264,1280x720,29.97002997002997,有音频,0.5625,False,False,0.6198,0.0365
Filmgold,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6305ca798bd95300072d2f93/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc83f386-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=2c13829c-c398-43d8-a725-567a36c336be,网络源,,1.517,未分组,h264,426x240,30.0,有音频,0.5833,False,False,0.5703,0.0391
DanceTV Algorhythm (1080p),https://m2b2.worldcast.tv:7443/dancetelevisionfour/dancetelevisionfour.m3u8,网络源,,3.280,未分组,h264,1280x720,30.0,有音频,0.5417,False,False,0.5911,0.0547
Dismar Radio TV (720p),https://rds3.desdeparaguay.net/dismartv/dismartv/playlist.m3u8,网络源,https://i.imgur.com/KOuxdMD.png,1.324,未分组,h264,1280x720,29.97002997002997,有音频,0.5781,False,False,0.7161,0.0599
Ecuavisa Quito (1080p) [Not 24/7],https://redirector.dps.live/hls-video/c54ac2799874375c81c1672abb700870537c5223/ecuavisa/ecuavisa.smil/playlist.m3u8,网络源,https://i.imgur.com/Hl5wowk.png,3.334,未分组,h264,426x240,30.0,有音频,0.5469,False,False,0.5443,0.0234
Faith World TV,https://faithworldtv.abs.tv/1826926230/index.m3u8,网络源,https://i.imgur.com/RLHRjQ3.png,3.482,未分组,h264,1920x1080,25.0,有音频,0.5521,False,False,0.5104,0.0104
COStv,https://irctv.cablecast.tv/live/stream-1/live.m3u8,网络源,https://i.imgur.com/IVqjCRE.png,2.315,未分组,h264,640x360,30.0,有音频,0.5729,False,False,0.4635,0.0052
Crunchyroll,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65652f7fc0fc88000883537a/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c282e28-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=95ddabd5-09c0-4680-9412-eea43c47a4da,网络源,,0.685,未分组,h264,426x240,30.0,有音频,0.5833,False,False,0.5286,0.0078
Familie Dr. Kleist,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65819f14b9adc4000813ee39/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1db1d2-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=10416fc7-977b-4991-89e7-52d2e7695c82,网络源,,1.157,未分组,h264,426x240,30.0,有音频,0.5677,False,False,0.4948,0.0104
FIFA+ Portuguese (720p),https://e3be9ac5.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/TEctYnJfRklGQVBsdXNQb3J0dWd1ZXNlX0hMUw/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/FIFA%2B_(2025).svg/700px-FIFA%2B_(2025).svg.png,0.959,未分组,h264,1280x720,29.97002997002997,有音频,0.5469,False,False,0.4453,0.0182
Comedy Central (720p),https://fl1.moveonjoy.com/Comedy_Central/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Comedy_Central_2018.svg/512px-Comedy_Central_2018.svg.png,2.875,未分组,h264,1280x720,59.94005994005994,有音频,0.599,False,False,0.5078,0.0495
DEFA TV (720p),https://wdrmediagroup-defatv-1-eu.rakuten.wurl.tv/playlist.m3u8,网络源,,0.982,未分组,h264,1280x720,29.97002997002997,有音频,0.5417,False,False,0.5208,0.0677
Filmgold,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6305ca798bd95300072d2f93/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1db1d4-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=4a90c28a-e616-4ce8-bd9d-18ee8820eede,网络源,,0.803,未分组,h264,426x240,30.0,有音频,0.526,False,False,0.4479,0.0
Faith TV (576p),https://cdn.freevisiontv.co.za/sttv/smil:faith.stream.smil/playlist.m3u8,网络源,https://admango.cdn.mangomolo.com/analytics/uploads/188/6544bcf232.jpg,2.481,未分组,h264,720x576,25.0,有音频,0.5208,False,False,0.5469,0.0312
DC.gov DKN (Washington DC) (1080p),https://video.oct.dc.gov/out/u/DKN.m3u8,网络源,https://i.imgur.com/DIau0GB.png,1.240,未分组,h264,1920x1080,29.97002997002997,有音频,0.5469,False,False,0.5495,0.013
EWTN Spain & Latin America (720p),https://cdn3.wowza.com/1/SmVrQmZCUXZhVDgz/b3J3MFJv/hls/live/playlist.m3u8,网络源,https://i.imgur.com/sua70RO.png,0.745,未分组,h264,320x180,29.97002997002997,有音频,0.5625,False,False,0.4766,0.0234
Comedy Central,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64f8a408bd341e000818fcda/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c79b861-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=bc03faa5-401f-4a68-9972-153b1f336cac,网络源,https://i.imgur.com/9y6TtjF.png,0.700,未分组,h264,640x360,30.0,有音频,0.5521,False,False,0.4609,0.0703
El Radio 9090 FM (480p),https://9090video.mobtada.com/hls/stream.m3u8,网络源,https://www.9090.fm/images/logo.png,2.296,未分组,h264,854x480,24.0,有音频,0.5417,False,False,0.8177,0.0417
Duck Dynasty,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6540fe6fbfbaec0008a583ae/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7a2d90-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=b2414064-7363-4d88-b917-86f379a71ce9,网络源,https://i.imgur.com/vMcSlwm.png,1.163,未分组,h264,426x240,30.0,有音频,0.6094,False,False,0.612,0.013
ENT Family (720p),https://cdn.global.elektamedia.com/live/c7eds/ENT_Family/SA_LIVE_hls_enc/master.m3u8,网络源,https://static.elektamedia.com/ch/entf.png,1.609,未分组,h264,1920x1080,30.0,有音频,0.5885,False,False,0.4583,0.0
Dunya News (INT Feed) (720p) [Not 24/7],https://imob.dunyanews.tv/livehd/ngrp:dunyalivehd_2_all/playlist.m3u8,网络源,https://i.postimg.cc/htHtP9VP/dunyanews.png,5.161,未分组,h264,284x160,25.0,有音频,0.5625,False,False,0.4792,0.0417
Cúcuta Retro TV [Not 24/7],https://mist01.homestream.fun/hls/ntvlive/0_1/index.m3u8,网络源,https://i.imgur.com/GltIfWW.jpeg,1.108,未分组,h264,1920x1080,30.0,有音频,0.4688,False,False,0.5312,0.0104
Cops (720p),https://langleyproductions-cops-2-eu.rakuten.wurl.tv/playlist.m3u8,网络源,https://i.imgur.com/J3XO6V2.png,0.433,未分组,h264,1280x720,29.97002997002997,有音频,0.5833,False,False,0.4922,0.013
ETV Manisa (1080p) [Not 24/7],https://edge1.socialsmart.tv/manisaetv/bant1/playlist.m3u8,网络源,https://i.ibb.co/QKXtdkz/sOd3INg.png,2.081,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
CSI: NY en español,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/632b606e12a67b0007c9e371/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c285536-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=fe6859ac-2fe0-4cfe-aa7f-b5f343d25841,网络源,,2.152,未分组,h264,426x240,30.0,有音频,0.5833,False,False,0.4792,0.0
Euronews,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6639d7d4b18d700008da5316/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1d8ac5-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c0d21e0b-3cc9-4c67-81b6-e33e50a7d888,网络源,https://staticcyl.euronews.com/wp-content/uploads/2023/03/Logo_Euronews_white-on-neon_german_RGB.png,1.221,未分组,h264,426x240,30.0,有音频,0.5312,False,False,0.5755,0.0703
ET,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5dc0c78281eddb0009a02d5e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28a356-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=ac04a8b1-db8e-4c72-806c-5f1d1413c614,网络源,,0.653,未分组,h264,426x240,30.0,有音频,0.5417,False,False,0.4036,0.0234
Fort Pierce Live Stream (Fort Pierce FL) (720p),https://edge-f.swagit.com/live/fortpiercefl/live-1-a/playlist.m3u8,网络源,https://i.imgur.com/2ChoSsi.png,0.385,未分组,h264,1280x720,29.97002997002997,有音频,0.4948,False,False,0.5677,0.0573
Controversia TV (720p) [Not 24/7],https://live.obslivestream.com/controversiatv/index.m3u8,网络源,https://i.imgur.com/X7cPyP2.png,1.172,未分组,h264,1280x720,29.97002997002997,有音频,0.5885,False,False,0.4974,0.013
Duck Dynasty (1080p),https://aegis-cloudfront-1.tubi.video/ae3cd8ce-3c41-452b-92a0-78fdb3c5b855/playlist.m3u8,网络源,https://i.imgur.com/vMcSlwm.png,1.311,未分组,h264,1920x1080,29.97002997002997,有音频,0.5573,False,False,0.5599,0.0286
Encore+,https://streams2.sofast.tv/sofastplayout/11d7f7fd-9c12-4c8a-b1a8-e879821e2187_1000014907_HLS/master.m3u8,网络源,,6.160,未分组,h264,1920x1080,25.0,有音频,0.599,False,False,0.5443,0.013
Dossiers FBI,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f8edad922b10b000753bc37/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e057883-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=a243842a-2a92-4ca0-bdea-73f35b29bf5c,网络源,https://i.imgur.com/8Zx6dA7.png,0.607,未分组,h264,426x240,30.0,有音频,0.5625,False,False,0.5755,0.0234
Dhoho TV (720p),https://dhohotv.siar.us/dhohotv/live/playlist.m3u8,网络源,https://i.imgur.com/4Khyyfh.png,4.077,未分组,h264,1280x720,50.0,有音频,0.5156,False,False,0.6094,0.0
English TV,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/a5e9aebd-1df4-4e56-be4f-33a891756f9b/manifest.m3u8,网络源,,6.863,未分组,h264,1920x1080,25.0,有音频,0.4844,False,False,0.5938,0.0
Filmgold,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6305ca798bd95300072d2f93/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84ad40f8-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=266c2f61-4ff7-423e-9af5-2d4f8e57bd34,网络源,,1.018,未分组,h264,426x240,30.0,有音频,0.5573,False,False,0.5911,0.0547
Dog Whisperer with Cesar Millan [Geo-blocked],https://amg01201-amg01201c30-cineverse-us-3100.playouts.now.amagi.tv/playlist/amg01201-cinedigmentertainment-dogwhispererwithcesarmilan-cineverseus/playlist.m3u8,网络源,,2.178,未分组,h264,1920x1080,29.97002997002997,有音频,0.5365,False,False,0.5286,0.0339
Ebenezer TV (1080p),https://5e85d90130e77.streamlock.net/6010/ngrp:6010_all/playlist.m3u8,网络源,https://i.imgur.com/IC30j61.png,2.257,未分组,h264,854x480,30.0,有音频,0.5156,False,False,0.3802,0.0
Dance Moms,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6540fec1770cf1000866b65b/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c79df73-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=64043e4b-3a3a-42a9-bce9-67430c31c9f5,网络源,,0.986,未分组,h264,426x240,30.0,有音频,0.5469,False,False,0.4661,0.0859
Discover Pakistan (1080p),https://livecdn.live247stream.com/discoverpakistan/web/playlist.m3u8,网络源,https://i.imgur.com/IJH47fJ.png,7.639,未分组,h264,426x240,29.97002997002997,有音频,0.5573,False,False,0.5521,0.026
Ebony TV [Geo-blocked],https://amg00353-lionsgatestudios-amg00353c11-xumo-us-2108.playouts.now.amagi.tv/EbonyTV-pl/playlist.m3u8,网络源,,0.865,未分组,h264,1920x1080,29.97002997002997,有音频,0.5156,False,False,0.4661,0.0234
Folk Klub (720p),http://tv1.intv.mk:1935/live2/folkklub/index.m3u8,网络源,https://i.imgur.com/Seq7Od7.png,2.249,未分组,h264,1280x720,25.0,有音频,0.5208,False,False,0.5703,0.0182
Drake & Josh,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65a67c494a10d800085cab06/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1d8ac2-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=21f677bd-eae9-4c92-b0c5-ad664796ccf0,网络源,,0.538,未分组,h264,426x240,30.0,有音频,0.526,False,False,0.5417,0.0312
F.B.I. Files,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64eddce19001910008df22b8/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84ad40f4-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=4f14a19a-0066-4a45-be41-279347754e05,网络源,,1.172,未分组,h264,640x360,30.0,有音频,0.5781,False,False,0.6016,0.0339
Enterate RD [Not 24/7],https://5790d294af2dc.streamlock.net/enteraterd/enteraterd/playlist.m3u8,网络源,https://www.vivalivetv.com/public/files/shows/0/1/3508-294x165-FFFFFF.jpg,0.561,未分组,h264,1920x1080,29.97002997002997,有音频,0.4948,False,False,0.5807,0.0339
F.B.I. Files,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64eddce19001910008df22b8/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1db1d0-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c68735b3-0d52-4773-a642-eee6dbdabda0,网络源,,0.483,未分组,h264,426x240,30.0,有音频,0.5208,False,False,0.625,0.026
EWTN Poland (1080p),https://cdn3.wowza.com/1/ZHdrMWt1NjlDSzFu/bzdDVG10/hls/live/playlist.m3u8,网络源,https://i.imgur.com/VtKYELf.png,2.437,未分组,h264,,,有音频,0.5365,False,False,0.4427,0.0469
DanceTV House Floor (1080p),https://m2b2.worldcast.tv:7443/dancetelevisionfive/dancetelevisionfive.m3u8,网络源,https://www.lyngsat.com/logo/tv/dd/dance-tv-nl.png,2.782,未分组,h264,1280x720,30.0,有音频,0.599,False,False,0.5312,0.0052
FIFA+ Women (720p),https://cffda8ff.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/U2Ftc3VuZy1nYl9GSUZBUGx1c3dvbWVuX0hMUw/playlist.m3u8,网络源,https://i.imgur.com/xy9ZxVO.png,0.960,未分组,h264,1280x720,29.97002997002997,有音频,0.6198,False,False,0.487,0.0026
EBS 1 (400p) [Not 24/7],https://ebsonair.ebs.co.kr/ebs1familypc/familypc1m/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/EBS_1TV_Logo.svg/512px-EBS_1TV_Logo.svg.png,5.177,未分组,h264,720x400,29.97002997002997,有音频,0.599,False,False,0.5078,0.0286
DAZN Darts x Pluto TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64b67f0424ade50008a3be17/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc83a562-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=8196e267-fdcf-4f05-bb8e-8f1ec0e504ea,网络源,,1.209,未分组,h264,426x240,30.0,有音频,0.5365,False,False,0.0,0.0
DRTV (1080p),https://drlivedrtvahls.akamaized.net/hls/live/2113613/drlivedrtva/master.m3u8,网络源,https://i.ibb.co/c6n2vbW/512px-DR-TV-logo-svg.png,5.385,未分组,h264,1920x1080,50.0,有音频,0.5156,False,False,0.612,0.0078
EBS+ 1 (400p),https://ebsonair.ebs.co.kr/plus1familypc/familypc1m/playlist.m3u8,网络源,https://i.imgur.com/aCeuhon.png,4.853,未分组,h264,720x400,29.97002997002997,有音频,0.7188,False,False,0.4844,0.0312
