频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度,是否假源,是否轮回,轮回相似度,轮回波动
[HD]qmusic,https://t.freetv.fun/live/qmusic-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/18/large/20220318090457244729_96.png,7.403,未分组,h264,412x232,25.0,有音频,0.4896,False,False,0.6146,0.0312
è¥¿å®æ–°é—»ç»¼åˆ,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd#https://liveout.xntv.tv/a65jur/90p2i1.m3u8#http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/è¥¿å®æ–°é—»ç»¼åˆ.png,7.792,未分组,h264,1920x1080,25.0,有音频,0.5469,False,False,0.4714,0.0391
å¹¿ä¸œä½“è‚²,http://116.77.33.98:44330/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¹¿ä¸œä½“è‚².png,4.321,未分组,h264,1280x720,25.0,有音频,0.5052,False,False,0.375,0.0
CHCåŠ¨ä½œç”µå½±,https://t.freetv.fun/live/chcdong-zuo-dian-ying.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CHCåŠ¨ä½œç”µå½±.png,0.330,未分组,h264,1280x720,25.0,有音频,0.5938,False,False,0.5312,0.0625
[BD]unife tv,https://t.freetv.fun/live/unife-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2020/10/01/large/20201001123754394603_13.png,1.734,未分组,h264,1920x1080,30.0,有音频,0.5208,False,False,0.4714,0.0182
[BD]好消息2,https://t.freetv.fun/live/hao-xiao-xi-2-11.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126211024028574_31.jpg,8.211,未分组,h264,1920x1080,30.0,有音频,0.4948,False,False,0.5521,0.0729
[BD]tvbs-asia,https://t.freetv.fun/live/tvbs-asia.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/02/large/20220302213708363097_69.jpg,0.957,未分组,h264,1920x1080,29.97002997002997,有音频,0.5104,False,False,0.4661,0.0078
å¤©é¾™å…«éƒ¨,http://www.douzhicloud.site:35455/yy/1351814644,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¤©é¾™å…«éƒ¨.png,2.247,未分组,h264,800x600,24.0,有音频,0.5208,False,False,0.5156,0.0365
æ²³å—éƒ½å¸‚,http://1.94.31.214/php/hntv.php?id=hnds,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ²³å—éƒ½å¸‚.png,1.604,未分组,h264,1920x1080,25.0,有音频,0.5052,False,False,0.3854,0.0
é¹¿é¼è®°,http://www.douzhicloud.site:35455/yy/28265277,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/é¹¿é¼è®°.png,2.408,未分组,h264,800x600,24.0,有音频,0.5781,False,False,0.4844,0.0885
[BD]东森幼幼,https://t.freetv.fun/live/dong-sen-you-you.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/19/large/20230719100412963431_50.png,9.273,未分组,,,,无音频,0.4844,False,False,0.5521,0.0
[HD]dazn ringside,https://t.freetv.fun/live/dazn-ringside-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/24/large/20240424024936868909_61.png,1.645,未分组,h264,426x240,30.0,有音频,0.5104,False,False,0.5469,0.0
æ–°å®‰æ–°é—»ç»¼åˆ,http://live.dxhmt.cn:9081/tv/10323-1.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ–°å®‰æ–°é—»ç»¼åˆ.png,5.313,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
[BD]bbc earth us,https://t.freetv.fun/live/bbc-earth-us.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/17/large/20230717234812634336_85.jpg,2.400,未分组,h264,426x240,29.97002997002997,有音频,0.5417,False,False,0.5312,0.0625
[BD]寰宇新聞,https://t.freetv.fun/live/huan-yu-xin-wen.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724134624405697_90.png,1.119,未分组,h264,1280x720,30.0,有音频,0.5156,False,False,0.5677,0.0
å¤ªè°·æ–°é—»ç»¼åˆ,http://p2.vzan.com/slowlive/596867413819827251/live.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¤ªè°·æ–°é—»ç»¼åˆ.png,2.913,未分组,h264,1920x1080,25.0,有音频,0.5573,False,False,0.4948,0.0
TVBSäºšæ´²,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/TVBSäºšæ´².png,0.336,未分组,h264,1920x1080,25.0,有音频,0.5365,False,False,0.5885,0.0
å“ˆå°”æ»¨ç”Ÿæ´»,http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå°”æ»¨ç”Ÿæ´».png,3.040,未分组,h264,640x480,25.0,有音频,0.5208,False,False,0.4844,0.0
è¥¿å®æ–°é—»ç»¼åˆ,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/è¥¿å®æ–°é—»ç»¼åˆ.png,6.493,未分组,h264,1920x1080,25.0,有音频,0.5156,False,False,0.4948,0.0
å¤ªè°·æ–°é—»ç»¼åˆ,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&tpid=1516989100&type=0,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¤ªè°·æ–°é—»ç»¼åˆ.png,2.668,未分组,h264,1920x1080,25.0,有音频,0.6302,False,False,0.5,0.0
æ–°ç™½å¨˜å­ä¼ å¥‡,http://www.douzhicloud.site:35455/yy/1354490667,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ–°ç™½å¨˜å­ä¼ å¥‡.png,2.484,未分组,h264,800x600,24.0,有音频,0.5312,False,False,0.4661,0.0703
ç§¦å®‰ç»¼åˆ,https://play.kankanlive.com/live/1659926941626981.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ç§¦å®‰ç»¼åˆ.png,11.962,未分组,h264,1920x1080,30.0,有音频,0.5938,False,False,0.4271,0.0
[BD]food network,https://t.freetv.fun/live/food-network-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/27/large/20220827225917116348_71.png,3.605,未分组,h264,640x360,25.0,有音频,0.5573,False,False,0.5234,0.0391
å“ˆå°”æ»¨å½±è§†,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild#http://stream.hrbtv.net/yspd/sd/live.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå°”æ»¨å½±è§†.png,9.179,未分组,h264,640x480,25.0,有音频,0.5,False,False,0.4688,0.0
[BD]lifetime,https://t.freetv.fun/live/lifetime-5.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/28/large/20240428174927817268_88.png,6.841,未分组,h264,1920x1080,30.0,有音频,0.4375,False,False,0.0,0.0
æ˜Œé»ç»¼åˆ,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ˜Œé»ç»¼åˆ.png,3.605,未分组,h264,1280x720,30.0,有音频,0.5573,False,False,0.5,0.0
ä»»ä¸˜ç»¼åˆ,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä»»ä¸˜ç»¼åˆ.png,3.662,未分组,h264,1920x1080,50.0,有音频,0.5365,False,False,0.6615,0.0
ç«å½±å¿è€…,http://cdn.jdshipin.com:8880/huya.php?id=29465866,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ç«å½±å¿è€….png,3.349,未分组,h264,1920x1080,25.0,有音频,0.5677,False,False,0.0,0.0
[HD]next tv,https://t.freetv.fun/live/next-tv.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/05/13/20150513050646345107_52.png,0.913,未分组,h264,1280x720,25.0,有音频,0.5677,False,False,0.5495,0.0339
å“ˆå¯†äºŒå¥—,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711/playlist.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå¯†äºŒå¥—.png,2.732,未分组,h264,1920x1080,25.0,有音频,0.5729,False,False,0.5677,0.0
å¹³æ³‰ç»¼åˆ,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¹³æ³‰ç»¼åˆ.png,3.532,未分组,h264,1280x720,25.0,有音频,0.5312,False,False,0.4896,0.0
[BD]discovery,https://t.freetv.fun/live/discovery.m3u8,网络源,https://epg.pw/media/images/channel/2023/08/05/large/20230805000246427864_44.png,2.339,未分组,h264,1920x1080,25.0,有音频,0.5,False,False,0.5312,0.0
è¥¿å®æ–°é—»ç»¼åˆ,https://liveout.xntv.tv/a65jur/90p2i1.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/è¥¿å®æ–°é—»ç»¼åˆ.png,7.668,未分组,h264,1920x1080,25.0,有音频,0.4844,False,False,0.474,0.0
æ²³åŒ—å†œæ°‘,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ²³åŒ—å†œæ°‘.png,3.497,未分组,h264,1280x720,30.0,有音频,0.5573,False,False,0.4479,0.0
é­…åŠ›è¶³çƒ,https://www.freetv.top/migu/796070308.m3u8?migutoken=aef1ffa947e5328dd4ec2bb318b58b674fe32113222c6c9eab78bcdc2a9f31cf142a1d60536ea5a5ee039d3753e6bd98bef238d0ba7e3af9153e765e8b77e2a8c28451355b4a426d11c5c304f8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/é­…åŠ›è¶³çƒ.png,1.045,未分组,h264,1920x1080,30.0,有音频,0.5,False,False,0.0,0.0
éŸ³ä¹å¹¿æ’­,https://tv.iill.top/fm/552&token=bc76ab7564df296b4275f3dc9e3cead14dfa08c65b4ac7cd82092d502cef3a24,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/éŸ³ä¹å¹¿æ’­.png,0.678,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
[BD]ช่อง bbc earth,https://t.freetv.fun/live/ch-ng-bbc-earth.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/17/large/20230717234812634336_85.jpg,3.830,未分组,h264,426x240,29.97002997002997,有音频,0.5729,False,False,0.5729,0.0156
å“ˆå°”æ»¨å½±è§†,http://stream.hrbtv.net/yspd/sd/live.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå°”æ»¨å½±è§†.png,11.892,未分组,h264,640x480,25.0,有音频,0.6146,False,False,0.5417,0.0
æ¸…æ²³ç»æµç»¼è‰º,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/æ¸…æ²³ç»æµç»¼è‰º.png,3.648,未分组,h264,1920x1080,25.0,有音频,0.5208,False,False,0.4375,0.0
å“ˆå°”æ»¨æ–°é—»ç»¼åˆ,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å“ˆå°”æ»¨æ–°é—»ç»¼åˆ.png,12.254,未分组,h264,640x480,25.0,有音频,0.4948,False,False,0.5938,0.0
å®‰å¤šå«è§†,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å®‰å¤šå«è§†.png,7.312,未分组,h264,1920x1080,25.0,有音频,0.5365,False,False,0.526,0.0
ä¹å°ç»¼åˆ,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¹å°ç»¼åˆ.png,2.264,未分组,h264,720x576,25.0,有音频,0.5312,False,False,0.4531,0.0
[HD]國會 2,https://t.freetv.fun/live/guo-hui-2-14.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/13/large/20220513171909653190_67.jpg,5.154,未分组,h264,1280x720,30.0,有音频,0.5885,False,False,0.5781,0.0
äº³å·å†œæ‘,http://zbbf2.ahbztv.com/live/418.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/äº³å·å†œæ‘.png,2.109,未分组,h264,1920x1080,25.0,有音频,0.4688,False,False,0.526,0.0
ç›çº³æ–¯ç»¼åˆ,"http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd,",网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ç›çº³æ–¯ç»¼åˆ.png,2.810,未分组,h264,1920x1080,25.0,有音频,0.4948,False,False,0.5052,0.0
å®‰å¤šå«è§†,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqing,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å®‰å¤šå«è§†.png,14.498,未分组,h264,1920x1080,25.0,有音频,0.5365,False,False,0.5052,0.0
éŸ³ä¹å¹¿æ’­,https://tv.iill.top/fm/552&token=bde1753ec6759720c20ecedff6ec428eed4e2dd71d1433181fa7f50b8724a5bf,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/éŸ³ä¹å¹¿æ’­.png,0.693,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
[BD]東森美洲,https://t.freetv.fun/live/dong-sen-mei-zhou.m3u8,网络源,https://epg.pw/media/images/channel/2022/10/23/large/20221023212524554784_66.jpg,0.659,未分组,h264,1920x1080,29.97002997002997,有音频,0.5,False,False,0.4505,0.013
ä¸ƒå°æ²³æ–°é—»ç»¼åˆ,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸ƒå°æ²³æ–°é—»ç»¼åˆ.png,3.740,未分组,h264,1280x720,30.0,有音频,0.5469,False,False,0.5625,0.0
å®‰å¾½å›½é™…,http://hsza.f3322.net:4000/rtp/238.1.78.61:6360,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å®‰å¾½å›½é™….png,11.437,未分组,h264,1920x1080,25.0,有音频,0.599,False,False,0.6198,0.0
ä¹å°ç»¼åˆ,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¹å°ç»¼åˆ.png,2.556,未分组,h264,720x576,25.0,有音频,0.6198,False,False,0.4792,0.0
çŒ«å’Œè€é¼,http://live.iill.top/huya.php?id=11352879,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/çŒ«å’Œè€é¼ .png,6.080,未分组,h264,720x576,25.0,有音频,0.651,False,False,0.5417,0.0
çŒ«å’Œè€é¼,https://live.iill.top/huya/11352879,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/çŒ«å’Œè€é¼ .png,2.954,未分组,h264,720x576,25.0,有音频,0.5781,False,False,0.5208,0.0
CHCå®¶åº­å½±é™¢,https://t.freetv.fun/live/chcjia-ting-ying-yuan.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/CHCå®¶åº­å½±é™¢.png,0.325,未分组,h264,1280x720,25.0,有音频,0.5521,False,False,0.4792,0.0156
[BD]liveabc互動英語,https://t.freetv.fun/live/liveabchu-dong-ying-yu-5.m3u8,网络源,https://epg.pw/media/images/channel/2023/06/05/large/20230605165055198774_53.jpg,7.667,未分组,h264,1920x1080,30.0,有音频,0.4531,False,False,0.0,0.0
[BD]tennis channel,https://t.freetv.fun/live/tennis-channel-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,2.895,未分组,h264,1920x1080,25.0,有音频,0.5365,False,False,0.5026,0.013
ä¸‡è£ç»¼åˆ,http://60.222.246.220:19433/hls1.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸‡è£ç»¼åˆ.png,1.823,未分组,h264,720x404,25.0,有音频,0.5,False,False,0.6719,0.0
[HD]寰宇新闻,https://t.freetv.fun/live/huan-yu-xin-wen-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724134652233694_13.png,0.500,未分组,h264,1920x1080,30.0,有音频,0.5156,False,False,0.5703,0.0286
ä¼ŠçŠç»´å¾å°”,http://110.153.180.106:55555/out_2/index.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¼ŠçŠç»´å¾å°”.png,4.773,未分组,h264,1920x1080,25.0,有音频,0.5469,False,False,0.5312,0.0
[BD]好消息,https://t.freetv.fun/live/hao-xiao-xi-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126210954040708_43.jpg,2.612,未分组,h264,1920x1080,30.0,有音频,0.5469,False,False,0.5182,0.0234
ä¼ŠçŠç»´å¾å°”,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¼ŠçŠç»´å¾å°”.png,4.721,未分组,h264,1920x1080,25.0,有音频,0.5,False,False,0.5417,0.0
ä¹å°ç»¼åˆ,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¹å°ç»¼åˆ.png,2.638,未分组,h264,720x576,25.0,有音频,0.4896,False,False,0.4271,0.0
åŒé¸­å±±ç»¼åˆ,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/åŒé¸­å±±ç»¼åˆ.png,3.276,未分组,h264,1280x720,30.0,有音频,0.526,False,False,0.5573,0.0
éŸ³ä¹å¹¿æ’­,https://tv.iill.top/fm/552&token=d01b299b3b7eff22e7b7962a052f17f146b2e5e7c020e54920b6b236fd31d6b1,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/éŸ³ä¹å¹¿æ’­.png,1.119,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
äº³å·å†œæ‘,http://zbbf2.ahbztv.com/live/418.m3u8?zanhd,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/äº³å·å†œæ‘.png,0.616,未分组,h264,1920x1080,25.0,有音频,0.5104,False,False,0.474,0.0
[HD]tvbs闽南,https://t.freetv.fun/live/tvbsmin-nan.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720162650498510_75.png,1.287,未分组,h264,1280x720,29.97002997002997,有音频,0.5625,False,False,0.474,0.0
å¾·æƒ ç»¼åˆ,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¾·æƒ ç»¼åˆ.png,2.357,未分组,h264,720x576,25.0,有音频,0.526,False,False,0.4583,0.0
å†…é»„ç»¼åˆ,http://live.dxhmt.cn:9081/tv/10527-1.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å†…é»„ç»¼åˆ.png,7.052,未分组,h264,1920x1080,25.0,有音频,0.4219,False,False,0.0,0.0
å¾·æƒ ç»¼åˆ,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å¾·æƒ ç»¼åˆ.png,2.197,未分组,h264,720x576,25.0,有音频,0.5104,False,False,0.3958,0.0
è¥¿æ¸¸è®°,https://live.iill.top/huya/26355861,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/è¥¿æ¸¸è®°.png,4.338,未分组,h264,576x432,25.0,有音频,0.5781,False,False,0.5938,0.0417
Viutv,http://php.jdshipin.com:8880/PLTV/iptv.php?id=viutv,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/Viutv.png,2.576,未分组,h264,1280x720,50.0,有音频,0.5052,False,False,0.5104,0.0
ä¸œæ£®è¶…è§†,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸œæ£®è¶…è§†.png,0.431,未分组,h264,1920x1080,29.97002997002997,有音频,0.5677,False,False,0.4896,0.0
[BD]love nature,https://t.freetv.fun/live/love-nature.m3u8,网络源,https://epg.pw/media/images/channel/2023/02/05/large/20230205151332194260_50.jpg,4.028,未分组,h264,1920x1080,30.0,有音频,0.5417,False,False,0.4531,0.0312
[HD]人间卫视,https://t.freetv.fun/live/ren-jian-wei-shi-3.m3u,网络源,https://epg.pw/media/img/logo/1_164.jpg,3.484,未分组,h264,1280x720,29.97002997002997,有音频,0.526,False,False,0.4479,0.0625
ä¸­åå°å½“å®¶,https://live.iill.top/huya/11342413,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸­åå°å½“å®¶.png,9.357,未分组,h264,640x432,30.0,有音频,0.5104,False,False,0.5469,0.0
[HD]人间卫视,https://t.freetv.fun/live/ren-jian-wei-shi-1.m3u8,网络源,https://epg.pw/media/img/logo/1_164.jpg,5.339,未分组,h264,1280x720,29.97002997002997,有音频,0.5208,False,False,0.4948,0.0729
[BD]东森美洲,https://t.freetv.fun/live/dong-sen-mei-zhou-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718005514425865_72.jpg,0.514,未分组,h264,1920x1080,29.97002997002997,有音频,0.5677,False,False,0.5495,0.0234
å®œé˜³ç»¼åˆ,http://live.dxhmt.cn:9081/tv/10327-1.m3u8,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/å®œé˜³ç»¼åˆ.png,4.452,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
éŸ³ä¹å¹¿æ’­,https://tv.iill.top/fm/552&token=18d1c387d427be148b32f27842c48c0a118c85e789664b986bfa64b09da442be,网络源,https://gh-proxy.com/https://raw.githubusercontent.com/fanmingming/live/main/tv/éŸ³ä¹å¹¿æ’­.png,1.284,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
