频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度
æ±Ÿè‹å«è§†,http://60.174.40.117:85/tsfile/live/1029_1.m3u8?key=txiptv,网络源,,10.005,未分组,h264,1920x1080,25.0,有音频,0.4844
ä¸œå—å«è§†,https://stream1.freetv.fun/dong-nan-wei-shi-44.m3u8,网络源,,2.539,未分组,h264,1280x720,25.0,有音频,0.6406
åŒ—äº¬å«è§†,https://epg.pw/stream/81a83aae5e098095fc514c5ab802f00c5a651b3846694b4ad69e3fb649ed270a.m3u8,网络源,,1.348,未分组,,,,无音频,0.75
å®å¤å«è§†,https://stream1.freetv.fun/zhu-xia-wei-shi-42.m3u8,网络源,,10.426,未分组,h264,720x576,25.0,有音频,0.4062
å®å¤å«è§†,http://123.130.84.106:8154/tsfile/live/0112_1.m3u8,网络源,,5.536,未分组,h264,720x576,50.0,有音频,0.0
åŒ—äº¬å«è§†,http://113.15.109.216:59901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.160,未分组,h264,720x576,50.0,有音频,0.4062
ä¸œæ–¹å«è§†,https://stream1.freetv.fun/dong-fang-wei-shi-32.ctv,网络源,,1.259,未分组,h264,1280x720,25.0,有音频,0.0
å››å·å«è§†,https://stream1.freetv.fun/si-chuan-wei-shi-65.m3u8,网络源,,6.261,未分组,h264,1920x1080,25.0,有音频,0.3594
æ±Ÿè‹å«è§†,http://223.241.247.214:9901/tsfile/live/1008_1.m3u8,网络源,,10.226,未分组,h264,1920x1080,25.0,有音频,0.5312
å—æ–¹å«è§†,http://111.221.137.155:44330/tsfile/live/1002_1.m3u8?key=txiptv,网络源,,4.758,未分组,h264,720x576,50.0,有音频,0.6094
ä¸œæ–¹å«è§†,https://stream1.freetv.fun/dong-fang-wei-shi-11.m3u8,网络源,,4.346,未分组,h264,1920x1080,25.0,有音频,0.5312
åŒ—äº¬å«è§†,https://stream1.freetv.fun/bei-jing-wei-shi-42.ctv,网络源,,4.121,未分组,hevc,1920x1080,25.0,有音频,0.2031
å®‰å¾½å«è§†,https://stream1.freetv.fun/an-hui-wei-shi-59.m3u8,网络源,,1.164,未分组,h264,1280x720,25.0,有音频,0.0
å®‰å¾½å«è§†,https://stream1.freetv.fun/an-hui-wei-shi-26.m3u8,网络源,,15.851,未分组,mpeg2video,704x576,25.0,有音频,0.3125
å››å·å«è§†,https://stream1.freetv.fun/si-chuan-wei-shi-3.m3u8,网络源,,1.126,未分组,h264,1280x720,25.0,有音频,0.5781
æ·±åœ³å«è§†,http://223.241.247.214:9901/tsfile/live/1012_1.m3u8,网络源,,3.057,未分组,h264,720x576,25.0,有音频,0.375
å‰æ—å«è§†,http://123.130.84.106:8154/tsfile/live/0116_1.m3u8,网络源,,17.639,未分组,h264,1920x1080,25.0,有音频,0.375
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/jiang-su-wei-shi-12.m3u8,网络源,,1.845,未分组,h264,1920x1080,25.0,有音频,0.5625
æ·±åœ³å«è§†,https://stream1.freetv.fun/shen-zhen-wei-shi-100.m3u8,网络源,,1.190,未分组,h264,1280x720,25.0,有音频,0.4375
å®‰å¾½å«è§†,http://123.129.70.178:9901/tsfile/live/0130_1.m3u8,网络源,,13.201,未分组,h264,1920x1080,50.0,有音频,0.7344
æµ™æ±Ÿå«è§†,https://stream1.freetv.fun/zhe-jiang-wei-shi-82.m3u8,网络源,,1.252,未分组,h264,1280x720,25.0,有音频,0.0
æµ·å—å«è§†,https://migu.188766.xyz/?migutoken=6c51317a062074660234f2d2ebcf04eb&id=%E6%B5%B7%E5%8D%97%E5%8D%AB%E8%A7%86&type=yy,网络源,,3.506,未分组,h264,854x480,25.0,有音频,0.0
ä¸œæ–¹å«è§†,http://111.61.236.247:9081/hls/40/index.m3u8,网络源,,4.768,未分组,h264,1920x1080,50.0,有音频,0.0
æ±Ÿè‹å«è§†,http://111.61.236.247:9081/hls/26/index.m3u8,网络源,,19.667,未分组,h264,1920x1080,25.0,有音频,0.0
å››å·å«è§†,https://stream1.freetv.fun/si-chuan-wei-shi-73.m3u8,网络源,,2.954,未分组,h264,1920x1080,50.0,有音频,0.3281
å®å¤å«è§†,https://stream1.freetv.fun/zhu-xia-wei-shi-43.m3u8,网络源,,0.992,未分组,h264,1280x720,25.0,有音频,0.5312
ä¸œæ–¹å«è§†,https://www.freetv.top/migu/651632648.m3u8?migutoken=e765bb663396911e0fa027f64c4378a4811b733586444461515451642f01e401c61987a7256405e562f272d4a45cf003c8974fd47f47765203988df87102570687a04fcdd402aa62918f1cad2f,网络源,,1.403,未分组,h264,1920x1080,30.0,有音频,0.0
å¦é—¨å«è§†,http://60.174.40.117:85/tsfile/live/0129_1.m3u8?key=txiptv,网络源,,3.042,未分组,h264,720x576,25.0,有音频,0.375
ä¸œæ–¹å«è§†,http://61.156.228.12:8154/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,9.719,未分组,h264,1920x1080,50.0,有音频,0.6719
æ·±åœ³å«è§†,http://113.26.202.52:1299/tsfile/live/0126_1.m3u8,网络源,,3.788,未分组,h264,1920x1080,50.0,有音频,0.0
æµ™æ±Ÿå«è§†,https://migu.188766.xyz/?migutoken=9e445ffef5e7ff97c8ce87c16264de83&id=z_jws&type=sz,网络源,,0.667,未分组,h264,1920x1080,28.0,有音频,0.0
å››å·å«è§†,http://124.116.183.146:9901/tsfile/live/0123_1.m3u8,网络源,,2.915,未分组,h264,720x576,25.0,有音频,0.5312
å¤©æ´¥å«è§†,http://124.116.183.146:9901/tsfile/live/0135_1.m3u8,网络源,,2.556,未分组,h264,720x576,25.0,有音频,0.6406
æ·±åœ³å«è§†,https://stream1.freetv.fun/shen-zhen-wei-shi-7.ctv,网络源,,1.593,未分组,h264,1280x720,25.0,有音频,0.7188
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/jiang-su-wei-shi-90.ctv,网络源,,5.154,未分组,h264,1280x720,25.0,有音频,0.4375
ä¸œå—å«è§†,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8,网络源,,7.924,未分组,h264,1920x1080,25.0,有音频,0.5156
æ·±åœ³å«è§†,http://221.2.148.205:8154/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,18.812,未分组,h264,1920x1080,25.0,有音频,0.6719
åŒ—äº¬å«è§†,http://124.116.183.146:9901/tsfile/live/0122_1.m3u8,网络源,,3.536,未分组,h264,720x576,25.0,有音频,0.8281
å‰æ—å«è§†,https://migu.188766.xyz/?migutoken=f886e213dbf16c4e772dfb31d326ce9e&id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&type=yy,网络源,,3.546,未分组,h264,854x480,25.0,有音频,0.0
ä¸œå—å«è§†,http://219.145.59.166:8888/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,5.723,未分组,h264,720x576,25.0,有音频,0.0
å¤©æ´¥å«è§†,http://153.0.171.163:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,10.960,未分组,h264,720x576,25.0,有音频,0.0
ä¸œæ–¹å«è§†,http://i.iill.top:12838/sh/dfws,网络源,,3.409,未分组,h264,1920x1080,50.0,有音频,0.5156
å¤©æ´¥å«è§†,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,9.609,未分组,h264,1920x1080,50.0,有音频,0.6719
å››å·å«è§†,http://218.17.33.178:53290/tsfile/live/0123_1.m3u8?key=txiptv,网络源,,2.506,未分组,h264,1920x1080,25.0,有音频,0.3906
æ·±åœ³å«è§†,http://112.27.235.94:8000/hls/33/index.m3u8,网络源,,1.898,未分组,h264,1920x1080,50.0,有音频,0.4688
å¤©æ´¥å«è§†,https://stream1.freetv.fun/ce7dc064a1aba74e5cd30069e9b8c51e958bb5e4e6804b5070d1ce3e76ab7226.m3u8,网络源,,1.584,未分组,h264,1280x720,25.0,有音频,0.0
æµ™æ±Ÿå«è§†,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8?a=1000&amp;d=d396e340de48108a9576134d5b090354&amp;k=60ede3db45d8640ab1db2b9f0dfa7549&amp;t=1671539989,网络源,,1.835,未分组,h264,640x360,25.0,有音频,0.0
ä¸œå—å«è§†,http://61.184.46.85:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,8.023,未分组,h264,1920x1080,25.0,有音频,0.0
æ·±åœ³å«è§†,https://stream1.freetv.fun/shen-zhen-wei-shi-12.m3u8,网络源,,1.494,未分组,h264,1280x720,25.0,有音频,0.4844
å®‰å¾½å«è§†,http://112.27.235.94:8000/hls/26/index.m3u8,网络源,,4.055,未分组,h264,1920x1080,41.0,有音频,0.5781
æµ·å—å«è§†,https://stream1.freetv.fun/hai-nan-wei-shi-21.m3u8,网络源,,6.311,未分组,h264,720x576,25.0,有音频,0.4219
åŒ—äº¬å«è§†,http://123.129.70.178:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,14.654,未分组,h264,1920x1080,25.0,有音频,0.4062
å®‰å¾½å«è§†,http://123.130.84.106:8154/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,4.520,未分组,h264,1920x1080,50.0,有音频,0.0
å¤©æ´¥å«è§†,https://stream1.freetv.fun/tian-jin-wei-shi-5.m3u8,网络源,,2.509,未分组,h264,1280x720,25.0,有音频,0.5938
æ·±åœ³å«è§†,https://stream1.freetv.fun/shen-zhen-wei-shi-13.m3u8,网络源,,1.231,未分组,h264,1280x720,25.0,有音频,0.4844
å¤©æ´¥å«è§†,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8,网络源,,3.001,未分组,h264,1920x1080,25.0,有音频,0.6875
æ±Ÿè‹å«è§†,https://epg.pw/stream/8803542d7a49d90fc141b3373ac76d8caca473c22cd4e19370f290989600b03f.m3u8,网络源,,8.586,未分组,h264,1920x1080,50.0,有音频,0.5938
ä¸œæ–¹å«è§†,https://migu.188766.xyz/?migutoken=3f7570473d489bfbb10523448dced78d&id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&type=yy,网络源,,3.919,未分组,h264,1920x1080,25.0,有音频,0.0
å®å¤å«è§†,https://stream1.freetv.fun/zhu-xia-wei-shi-22.m3u8,网络源,,4.579,未分组,h264,720x576,25.0,有音频,0.3438
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/jiang-su-wei-shi-43.m3u8,网络源,,3.832,未分组,h264,1920x1080,25.0,有音频,0.5781
æµ·å—å«è§†,https://migu.188766.xyz/?migutoken=969b52b83d56e402a7a1b84efc458b34&id=%E6%B5%B7%E5%8D%97%E5%8D%AB%E8%A7%86&type=yy,网络源,,0.613,未分组,h264,1920x1080,28.0,有音频,0.0
å¦é—¨å«è§†,https://stream1.freetv.fun/sha-men-wei-shi-4.m3u8,网络源,,8.348,未分组,h264,720x576,25.0,有音频,0.5625
æ·±åœ³å«è§†,http://219.145.59.166:8888/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,3.837,未分组,h264,720x576,25.0,有音频,0.0
å®‰å¾½å«è§†,http://124.116.183.146:9901/tsfile/live/0130_1.m3u8,网络源,,3.571,未分组,h264,720x576,25.0,有音频,0.5469
ä¸œæ–¹å«è§†,https://stream1.freetv.fun/dong-fang-wei-shi-24.m3u8,网络源,,9.907,未分组,h264,1920x1080,25.0,有音频,0.4375
å®‰å¾½å«è§†,http://112.123.243.37:50085/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,2.650,未分组,h264,1920x1080,50.0,有音频,0.6406
ä¸œæ–¹å«è§†,https://stream1.freetv.fun/dong-fang-wei-shi-73.m3u8,网络源,,4.036,未分组,h264,1920x1080,50.0,有音频,0.2969
å®å¤å«è§†,https://stream1.freetv.fun/bbdd34baf660b2abd7cd2ec65254ab66906d26a7958a0c249bb9f7eaac1b051a.m3u8,网络源,,6.872,未分组,h264,720x576,25.0,有音频,0.4531
æµ™æ±Ÿå«è§†,https://migu.188766.xyz/?migutoken=08ff507d6247828424472787bfd4a9c2&id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&pp=1,网络源,,3.697,未分组,h264,1920x1080,25.0,有音频,0.0
åŒ—äº¬å«è§†,http://fxgm.fxjf.work:19901/tsfile/live/0122_1.m3u8,网络源,,18.567,未分组,h264,1920x1080,25.0,有音频,0.0
æµ·å—å«è§†,http://zqh2333.top:2222/rtp/239.93.24.80:5140,网络源,,6.350,未分组,h264,720x576,25.0,有音频,0.4531
ä¸œæ–¹å«è§†,http://124.116.183.146:9901/tsfile/live/0107_1.m3u8,网络源,,8.505,未分组,h264,720x576,25.0,有音频,0.2969
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/jiang-su-wei-shi-69.m3u8,网络源,,1.269,未分组,h264,1280x720,25.0,有音频,0.0
ä¸œæ–¹å«è§†,http://116.128.242.83:9901/tsfile/live/0118_1.m3u8,网络源,,4.696,未分组,h264,1920x1080,25.0,有音频,0.5
å››å·å«è§†,http://153.0.171.163:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.180,未分组,h264,720x576,25.0,有音频,0.5
æ·±åœ³å«è§†,http://113.15.109.216:59901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,1.913,未分组,h264,720x576,50.0,有音频,0.5
å››å·å«è§†,https://stream1.freetv.fun/e728188709278d17759597dd39ed926dc1411ae78e6280a9805a867497769806.m3u8,网络源,,4.366,未分组,h264,1920x1080,25.0,有音频,0.0
æ±Ÿè‹å«è§†,http://fxgm.fxjf.work:19901/tsfile/live/0127_1.m3u8,网络源,,18.507,未分组,h264,1920x1080,25.0,有音频,0.0
å››å·å«è§†,http://61.156.228.12:8154/tsfile/live/0123_1.m3u8,网络源,,3.475,未分组,h264,1920x1080,25.0,有音频,0.4531
å®‰å¾½å«è§†,http://221.2.148.205:8154/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,3.506,未分组,h264,1920x1080,50.0,有音频,0.4688
åŒ—äº¬å«è§†,http://111.221.137.155:44330/tsfile/live/0138_1.m3u8?key=txiptv,网络源,,2.819,未分组,h264,1280x720,25.0,有音频,0.0
å››å·å«è§†,http://116.128.242.83:9901/tsfile/live/1007_1.m3u8,网络源,,11.105,未分组,h264,1920x1080,25.0,有音频,0.6875
æ·±åœ³å«è§†,http://59.39.89.130:60901/tsfile/live/0125_11.m3u8?key=txiptv&playlive=1&authid=0,网络源,,7.399,未分组,h264,1920x1080,25.0,有音频,0.375
æµ·å—å«è§†,https://stream1.freetv.fun/hai-nan-wei-shi-78.m3u8,网络源,,4.170,未分组,h264,720x576,25.0,有音频,0.3594
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/jiang-su-wei-shi-79.m3u8,网络源,,2.788,未分组,h264,1280x720,25.0,有音频,0.5312
æ±Ÿè‹å«è§†,http://112.27.235.94:8000/hls/32/index.m3u8,网络源,,5.102,未分组,h264,1920x1080,50.0,有音频,0.5625
å¤©æ´¥å«è§†,http://111.221.137.155:44330/tsfile/live/0132_2.m3u8?key=txiptv,网络源,,2.639,未分组,h264,1280x720,25.0,有音频,0.4688
ä¸œå—å«è§†,https://shyd.695847.xyz/cms001/ch00000090990000001201/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12,网络源,,0.748,未分组,,,,无音频,0.625
æ±Ÿè‹å«è§†,http://116.128.242.83:9901/tsfile/live/0113_1.m3u8,网络源,,9.656,未分组,h264,1920x1080,25.0,有音频,0.5312
å‰æ—å«è§†,http://113.15.109.216:59901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.176,未分组,h264,720x576,50.0,有音频,0.5469
å‰æ—å«è§†,http://fxgm.fxjf.work:19901/tsfile/live/0116_1.m3u8,网络源,,7.736,未分组,h264,1920x1080,25.0,有音频,0.5781
åŒ—äº¬å«è§†,http://221.2.148.205:8154/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,4.531,未分组,h264,1920x1080,25.0,有音频,0.0
ä¸œæ–¹å«è§†,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8,网络源,,4.323,未分组,h264,1920x1080,50.0,有音频,0.4219
å‰æ—å«è§†,http://61.156.228.12:8154/tsfile/live/0116_1.m3u8,网络源,,11.094,未分组,h264,1920x1080,25.0,有音频,0.5938
åŒ—äº¬å«è§†,http://112.27.235.94:8000/hls/27/index.m3u8,网络源,,1.976,未分组,h264,1920x1080,50.0,有音频,0.5156
å®å¤å«è§†,https://shyd.695847.xyz/cms001/ch00000090990000001074/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12,网络源,,0.788,未分组,,,,无音频,0.5156
æ·±åœ³å«è§†,https://stream1.freetv.fun/shen-zhen-wei-shi-61.m3u8,网络源,,0.852,未分组,h264,1280x720,25.0,有音频,0.5625
å¤©æ´¥å«è§†,https://shyd.695847.xyz/cms001/ch00000090990000001036/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12,网络源,,0.319,未分组,,,,无音频,0.0
æµ·å—å«è§†,https://migu.188766.xyz/?migutoken=34e7a7025701efd2a1f5fc6f90629930&id=hn_hnws&type=sz,网络源,,9.923,未分组,h264,1920x1080,25.0,有音频,0.0
æ±Ÿè‹å«è§†,https://stream1.freetv.fun/jiang-su-wei-shi-8.ctv,网络源,,1.284,未分组,h264,1280x720,25.0,有音频,0.0
å››å·å«è§†,http://111.221.137.155:44330/tsfile/live/1017_1.m3u8?key=txiptv,网络源,,2.273,未分组,h264,1280x720,25.0,有音频,0.3906
åŒ—äº¬å«è§†,https://stream1.freetv.fun/bei-jing-wei-shi-57.m3u8,网络源,,1.296,未分组,h264,1280x720,25.0,有音频,0.3125
æµ·å—å«è§†,https://www.freetv.top/migu/947472502.m3u8?migutoken=7837384e48fd26a97f31b5166b88580720ebc21f5e10f392561f571058dda831b33433f9113b41fa03dff482db5244ae83df7b277e82cf7a4651045d113b16c3733999e3c4428166e0995051a4,网络源,,1.368,未分组,h264,1920x1080,30.0,有音频,0.0
æµ™æ±Ÿå«è§†,https://migu.188766.xyz/?migutoken=1faf6ef2177c2ec308e43af8a6310f54&id=z_jws&type=sz,网络源,,5.547,未分组,h264,1920x1080,25.0,有音频,0.0
æ±Ÿè‹å«è§†,http://222.169.85.8:9901/tsfile/live/0127_1.m3u8,网络源,,5.325,未分组,h264,1920x1080,25.0,有音频,0.3906
ä¸œæ–¹å«è§†,http://112.27.235.94:8000/hls/28/index.m3u8,网络源,,2.432,未分组,h264,1920x1080,50.0,有音频,0.5
å®‰å¾½å«è§†,https://stream1.freetv.fun/an-hui-wei-shi-38.m3u8,网络源,,1.241,未分组,h264,1280x720,25.0,有音频,0.6094
å¦é—¨å«è§†,http://183.11.239.36:808/hls/17/index.m3u8,网络源,,9.678,未分组,h264,720x576,25.0,有音频,0.0
å››å·å«è§†,http://60.174.40.117:85/tsfile/live/0123_1.m3u8?key=txiptv,网络源,,3.775,未分组,h264,720x576,25.0,有音频,0.5
åŒ—äº¬å«è§†,https://shyd.695847.xyz/cms001/ch00000090990000001029/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12,网络源,,0.329,未分组,,,,无音频,0.0
æ·±åœ³å«è§†,http://223.241.247.214:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,3.277,未分组,h264,720x576,25.0,有音频,0.0
ä¸œæ–¹å«è§†,http://116.128.242.83:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,4.701,未分组,h264,1920x1080,25.0,有音频,0.5625
æ±Ÿè‹å«è§†,http://61.184.46.85:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,7.634,未分组,h264,1920x1080,25.0,有音频,0.0
æµ·å—å«è§†,https://livelyws.chinamcache.com/lyws/zb03.m3u8,网络源,,7.590,未分组,h264,1280x720,25.0,有音频,0.5781
åŒ—äº¬å«è§†,http://183.215.134.239:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,4.772,未分组,h264,1920x1080,25.0,有音频,0.6562
ä¸œæ–¹å«è§†,https://www.freetv.top/migu/651632648.m3u8?migutoken=95759756a54e94e55327bb13b854f38b8804506300bc7b2dc6d7896518d1cb705d68a47d6e445836946d997e2a858592d4082bf57643ec7ac74aa8bdd99fb70b8ab534cb9b55a950291eb07c63,网络源,,1.228,未分组,h264,1920x1080,30.0,有音频,0.0
ä¸œæ–¹å«è§†,https://www.freetv.top/migu/651632648.m3u8?migutoken=d403039fa45cf7d529b6d60f2013bb301f0c8307f8963a33f46435ff086b28e4099cb523a6a3363b17a4f74b52c83d12b497292d07e7233384e97ebf993f7c940ec7fe4f5f2190f2a21e419ac9,网络源,,1.716,未分组,h264,1920x1080,30.0,有音频,0.0
å‰æ—å«è§†,https://migu.188766.xyz/?migutoken=66a4f944dd7107dc27ddb05b69928389&id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&type=yy,网络源,,0.653,未分组,h264,1920x1080,28.0,有音频,0.0
å‰æ—å«è§†,http://60.174.40.117:85/tsfile/live/0116_1.m3u8?key=txiptv,网络源,,4.505,未分组,h264,720x576,25.0,有音频,0.5625
æ·±åœ³å«è§†,http://222.169.85.8:9901/tsfile/live/0126_1.m3u8,网络源,,3.457,未分组,h264,1920x1080,25.0,有音频,0.3281
å®å¤å«è§†,https://stream1.freetv.fun/c3a22585493b5fbb62ab4b873bbf60ce767e779781bf178117fcf0918e2de201.m3u8,网络源,,0.794,未分组,h264,1280x720,25.0,有音频,0.5625
å®‰å¾½å«è§†,http://111.61.236.247:9081/hls/27/index.m3u8,网络源,,11.396,未分组,h264,1920x1080,50.0,有音频,0.4219
ä¸œæ–¹å«è§†,http://39.164.160.249:9901/tsfile/live/0107_1.m3u8,网络源,,8.440,未分组,h264,1920x1080,50.0,有音频,0.0
å¤©æ´¥å«è§†,https://stream1.freetv.fun/tian-jin-wei-shi-87.ctv,网络源,,1.273,未分组,h264,1280x720,25.0,有音频,0.0
