频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度,是否假源,是否轮回,轮回相似度,轮回波动
MTV Pluto TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5ca672f515a62078d2ec0ad2/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2a29f2-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=21f0e654-cec9-4722-a81b-dd17d02581d3,网络源,https://i.imgur.com/WsQRCmZ.png,3.132,未分组,h264,426x240,30.0,有音频,0.5312,False,False,0.5365,0.0521
Nova TV Brasov (576p) [Not 24/7],http://novapress.ro:2022/live/nova/playlist.m3u8,网络源,https://i.imgur.com/33Vn0Ij.png,3.230,未分组,h264,720x576,25.0,有音频,0.5729,False,False,0.6432,0.0339
Persiana Korea,https://korhls.persiana.live/hls/stream.m3u8,网络源,https://i.imgur.com/si2ZnIA.png,3.262,未分组,h264,1280x720,25.0,有音频,0.5,False,False,0.5365,0.0156
Persiana Docs,https://scihls.persiana.live/hls/stream.m3u8,网络源,https://www.lyngsat.com/logo/tv/pp/persiana-docs-fr.png,3.322,未分组,h264,1280x720,25.0,有音频,0.5,False,False,0.5469,0.0417
MOVIEDOME,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/615c1e5ce3039400070a0547/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc8468b8-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=4e35301f-2d36-451c-9b93-9d48f1f50070,网络源,,3.557,未分组,h264,426x240,30.0,有音频,0.5781,False,False,0.5365,0.026
Nour Al Koddas (406p) [Not 24/7],https://svs.itworkscdn.net/nour1satlive/livestream/playlist.m3u8,网络源,https://i.imgur.com/dF4Mvts.png,0.644,未分组,h264,1024x576,25.0,有音频,0.5885,False,False,0.5599,0.0078
Mythbusters (1080p),https://d2bog959vw5xq.cloudfront.net/playlist/amg00627-banijayfast-mythbusters-samsungau/playlist.m3u8,网络源,https://i.imgur.com/wzzjvcH.png,3.790,未分组,h264,1920x1080,25.0,有音频,0.5677,False,False,0.5469,0.0365
Nature Time France (1080p),https://bamusa-naturetime-emea-fra-rakuten.amagi.tv/playlist.m3u8,网络源,,3.821,未分组,h264,1920x1080,25.0,有音频,0.4896,False,False,0.5781,0.0365
Panc TV Peru (1080p),https://panel.host-live.com:19360/20000/20000.m3u8,网络源,https://play-lh.googleusercontent.com/-FVhaeUjvONL49NYdVMchoLXU421387791mp8zZ15JFic_kPyb3vULf86ffIr-NeOg,3.968,未分组,h264,720x404,10.0,有音频,0.5729,False,False,0.6354,0.0365
OuterSphere [Geo-blocked],https://amg00353-amg00353c17-xumo-us-2554.playouts.now.amagi.tv/lionsgate-otspr-xumo/playlist.m3u8,网络源,,4.083,未分组,h264,1920x1080,29.97002997002997,有音频,0.526,False,False,0.4661,0.0182
Ovation (1080p),https://fl1.moveonjoy.com/Ovation/index.m3u8,网络源,https://i.imgur.com/A3o9gvc.png,4.149,未分组,h264,1280x720,59.94005994005994,有音频,0.526,False,False,0.5365,0.0625
Naranja TV (720p),https://cdn.streamingcpanel.com:3526/live/teleraiceslive.m3u8,网络源,https://i.imgur.com/g7iFN3s.png,4.188,未分组,h264,1280x720,30.0,有音频,0.5312,False,False,0.5599,0.0026
Oceanside Community Television (KOCT) Education and Government Channel 19 (720p),https://securestream10.champds.com/LIVE/KOCTCALIVE2/KOCTCALIVE2.m3u8,网络源,https://i.imgur.com/6C71KwP.png,4.275,未分组,h264,1280x720,30.0,有音频,0.5677,False,False,0.5547,0.0495
MTV2 (720p),https://fl1.moveonjoy.com/MTV_2/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/MTV2_logo_2013.svg/512px-MTV2_logo_2013.svg.png,4.419,未分组,h264,1280x720,59.94005994005994,有音频,0.5104,False,False,0.3776,0.0495
MTV Catfish TV Show,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5db6a697d5f34a000934cd13/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1e9c32-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=0e455fb2-5933-41b1-9dd6-9e67c05a465a,网络源,https://i.imgur.com/tpLRnP2.png,2.617,未分组,h264,426x240,30.0,有音频,0.5781,False,False,0.5755,0.0078
Peniel Musical (480p),https://s.emisoras.tv:8081/penielmusical/index.m3u8,网络源,https://i.imgur.com/IFQbGEf.png,1.954,未分组,h264,854x480,29.97002997002997,有音频,0.5521,False,False,0.513,0.0339
Mytime Movies (1080p),https://mytimefrance-rakuten-samsung.amagi.tv/playlist.m3u8,网络源,,3.022,未分组,h264,1920x1080,29.97002997002997,有音频,0.526,False,False,0.4609,0.0495
Peniel Kids & Young (480p),https://s.emisoras.tv:8081/penielkids/index.m3u8,网络源,https://i.imgur.com/YtPRKmS.png,1.899,未分组,h264,854x480,29.97002997002997,有音频,0.5781,False,False,0.5729,0.0521
News Nation (720p),https://fl1.moveonjoy.com/NEWS_NATION/index.m3u8,网络源,https://zap2it.tmsimg.com/h3/NowShowing/91097/s91097_ll_h15_ae.png?w=512,3.538,未分组,h264,960x540,29.97002997002997,有音频,0.5104,False,False,0.5026,0.0495
PBS Nature (1080p) [Geo-blocked],https://amg02333-pbs-amg02333c11-firetv-us-4242.playouts.now.amagi.tv/playlist.m3u8,网络源,https://i.imgur.com/Brry7cZ.png,3.291,未分组,h264,1920x1080,29.97002997002997,有音频,0.5417,False,False,0.5547,0.0286
Ontario Parliamentary Network (720p),https://origin-http-delivery.isilive.ca/live/_definst_/ontla/house-en/playlist.m3u8,网络源,https://i.imgur.com/xKXs6ER.png,2.189,未分组,h264,1280x720,29.97002997002997,有音频,0.5208,False,False,0.5521,0.0156
Naruto,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65d5fc39a25d5e00082895c4/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1f1164-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=91b30c33-90e6-47e3-95e6-a297bd00e5df,网络源,https://i.imgur.com/M8X3Kvc.png,3.129,未分组,h264,426x240,30.0,有音频,0.5573,False,False,0.4635,0.026
PBS History (1080p),https://amg02333-pbs-amg02333c1-samsung-au-1253.playouts.now.amagi.tv/playlist/amg02333-pbsdistributionfast-pbshistory-samsungau/playlist.m3u8,网络源,,2.475,未分组,h264,1920x1080,29.97002997002997,有音频,0.5521,False,False,0.612,0.0234
Padre Pio TV (1080p),https://600f07e114306.streamlock.net/PadrePioTV/livestream/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/en/a/a4/Padre_Pio_TV.jpg,3.590,未分组,h264,1920x1080,25.0,有音频,0.4844,False,False,0.4714,0.0339
Nickelodeon Pluto TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5ca673e0d0bd6c2689c94ce3/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2a5108-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=5730720c-9e54-41d9-b73d-eab8fdac7291,网络源,,1.764,未分组,h264,426x240,30.0,有音频,0.4792,False,False,0.6458,0.0052
NZTV,https://dash2.antik.sk/live/test_nove_zamky/playlist.m3u8,网络源,https://i.imgur.com/jGZlnzT.png,2.656,未分组,h264,1920x1080,25.0,有音频,0.5677,False,False,0.5417,0.1667
MTV Teen Mom,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5cffcf5686dfe15595fb3f56/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84ae044a-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1702995c-e680-43a7-aab2-8ad161900add,网络源,https://i.imgur.com/6EzdThG.png,1.087,未分组,,,,无音频,0.6458,False,False,0.5312,0.0573
Peravia Vision (480p) [Geo-blocked],https://ss2.tvrdomi.com:1936/peraviavision/peraviavision/playlist.m3u8,网络源,https://i.imgur.com/k1Wj5ka.png,2.166,未分组,h264,1920x1080,29.97002997002997,有音频,0.5417,False,False,0.5651,0.0234
Persiana Comedy,https://comedyhls.persiana.live/hls/stream.m3u8,网络源,https://i.imgur.com/DBZ3Pi5.png,2.795,未分组,h264,1280x720,25.0,有音频,0.599,False,False,0.5469,0.026
Ninja Warrior (1080p),https://amg00654-itv-amg00654c27-rakuten-uk-5295.playouts.now.amagi.tv/playlist.m3u8,网络源,,6.726,未分组,h264,1920x1080,25.0,有音频,0.5573,False,False,0.513,0.0182
Persiana Iranian,https://irhls.persiana.live/hls/stream.m3u8,网络源,https://i.imgur.com/vqrrpBi.png,2.594,未分组,h264,1280x720,25.0,有音频,0.5365,False,False,0.474,0.0469
Persiana Reality,https://twohls.persiana.live/hls/stream.m3u8,网络源,https://www.lyngsat.com/logo/tv/pp/persiana-reality-fr.png,2.672,未分组,h264,1280x720,25.0,有音频,0.4948,False,False,0.6224,0.1589
Mr Bean Live Action (1080p),https://amg00627-amg00627c40-rakuten-uk-5725.playouts.now.amagi.tv/playlist/amg00627-banijayfast-mrbeanpopupcc-rakutenuk/playlist.m3u8,网络源,https://d2yv6y0n3qsl5c.cloudfront.net/MBEANP/MrBeanLiveAction-LG_LOGO_800x200.png,3.589,未分组,h264,1920x1080,25.0,有音频,0.5469,False,False,0.5651,0.0234
One Piece,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6380c94947c72b0007ee9a13/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e06d815-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=011422f0-e50a-4334-9bb5-b01fe7684ef5,网络源,https://i.imgur.com/XsvbAWR.png,3.745,未分组,h264,426x240,30.0,有音频,0.5208,False,False,0.5052,0.026
News Nation (1080p),https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/6cd2f649739a45ca9de1daf81cc7d0f2/index.m3u8,网络源,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_NEWS_NATION/images/LOGO_HD/image.png,7.640,未分组,h264,1920x1080,25.0,有音频,0.5469,False,False,0.6641,0.0443
Oberpfalz TV (1080p),https://oberpfalztv.iptv-playoutcenter.de/oberpfalztv/oberpfalztv.stream_1/playlist.m3u8,网络源,https://i.imgur.com/ISI5KDd.png,4.540,未分组,h264,1920x1080,25.0,有音频,0.6094,False,False,0.4401,0.013
NCIS,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62f4f5de1c100100075665ef/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7b3f06-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=cf46f3b0-cd26-4b98-92b0-312be52250e0,网络源,,1.525,未分组,h264,640x360,30.0,有音频,0.5521,False,False,0.4922,0.0807
Movies! (480p),https://bozztv.com/dvrfl03/hdirect/hdirect-ovair1-movies!/index.m3u8,网络源,https://i.imgur.com/gAGn3mK.png,1.647,未分组,h264,704x480,29.97002997002997,有音频,0.5938,False,False,0.4948,0.0469
Parranda Vallenata (720p),https://backupmaxmedia.hvmultiplay.com/hls/stream3/parrandavallenata.m3u8,网络源,https://i.imgur.com/BzBX7Qx.jpeg,2.424,未分组,h264,1280x720,29.97002997002997,有音频,0.6198,False,False,0.5104,0.0573
Nueva Vision 14 [Not 24/7],https://live20.bozztv.com/akamaissh101/ssh101/nuevavisionhd/playlist.m3u8,网络源,https://imgur.com/0fWQS53.png,1.724,未分组,h264,1920x1080,60.0,有音频,0.5417,False,False,0.5885,0.0885
NORTEvisión (1080p),http://amaru.dyndns.org:8870/0.m3u8,网络源,https://i.imgur.com/C5SYw7B.png,2.557,未分组,h264,1920x1080,25.0,有音频,0.526,False,False,0.5885,0.0781
MTV Flow Latino,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d3609cd6a6c78d7672f2a81/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2a29f0-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=85a85ad1-7bde-49e4-8ce9-39bcfed2588f,网络源,,2.459,未分组,h264,426x240,30.0,有音频,0.4948,False,False,0.5234,0.1172
Nour TV,https://cdn.bestream.io:19360/elfaro4/elfaro4.m3u8,网络源,https://i.postimg.cc/zXRDvq1F/nourtv.png,3.395,未分组,h264,640x360,25.0,有音频,0.5521,False,False,0.5521,0.026
News12 Long Island (1080p) [Geo-blocked],https://mdc.ott.alticeusa.net/live4.ott.optimum.net/live4-uploads/N12LH_WEST_A1/index_new.m3u8?omap=https,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/News_12_logo_2019.png/512px-News_12_logo_2019.png,5.105,未分组,h264,1920x1080,59.94005994005994,有音频,0.5156,False,False,0.4948,0.0
PBS Antiques Road Trip (1080p),https://amg02333-pbs-amg02333c1-samsung-au-1253.playouts.now.amagi.tv/PBSD-AntiquesRoadTripSF-samsung/playlist.m3u8,网络源,https://i.imgur.com/kkm7VqV.png,2.796,未分组,h264,1920x1080,29.97002997002997,有音频,0.5052,False,False,0.4974,0.0339
PBS Kids Mountain (1080p),https://livestream.pbskids.org/out/v1/3fe3030a2c8045a3932f4289d9eba3e6/mst.m3u8,网络源,https://i.imgur.com/ambc9le.png,0.641,未分组,h264,416x234,29.97002997002997,有音频,0.4948,False,False,0.5859,0.013
NTV+,https://2-fss-1.streamhoster.com/pl_122/201748-1431018-1/chunklist.m3u8,网络源,https://i.imgur.com/YEUhPBv.png,0.304,未分组,h264,854x480,,有音频,0.4844,False,False,0.4922,0.0339
OANPlus (1080p),https://oan-plus-tcl.amagi.tv/playlist.m3u8,网络源,https://i.imgur.com/0xW69iu.png,3.848,未分组,h264,384x216,29.97002997002997,有音频,0.4948,False,False,0.5443,0.0495
NOTV New Orleans TV (720p),http://media4.tripsmarter.com:1935/LiveTV/NOTVHD/playlist.m3u8,网络源,https://i.imgur.com/D7Lzqyl.png,0.997,未分组,h264,1280x720,29.97002997002997,有音频,0.5729,False,False,0.5104,0.0312
ORTS (480p) [Not 24/7],https://ms7.mx-cd.net/tv/200-1006554/ORTS_TV.smil/playlist.m3u8,网络源,https://i.imgur.com/RZM4Myo.png,5.185,未分组,h264,1280x720,25.0,有音频,0.5833,False,False,0.6641,0.1693
Omroep Súdwest (720p),https://d2ecwd3cgy6wo0.cloudfront.net/nlpo/clr-nlpo/omroepsudwest/index.m3u8,网络源,https://i.imgur.com/XtKLmQS.png,6.184,未分组,h264,1280x720,25.0,有音频,0.5729,False,False,0.4792,0.026
ORTM 2,http://69.64.57.208/tm2/playlist.m3u8,网络源,https://i.imgur.com/GQ4fHsv.png,1.268,未分组,h264,1280x720,50.0,有音频,0.5469,False,False,0.5,0.0625
NOOS TV (720p),https://ms2.mx-cd.net/tv/276-2860564/Omroep_NOOS.smil/playlist.m3u8,网络源,https://i.imgur.com/X8xLcpT.png,6.890,未分组,h264,1280x720,25.0,有音频,0.6094,False,False,0.8594,0.0156
PBS Kids,https://livestream.pbskids.org/out/v1/14507d931bbe48a69287e4850e53443c/est.m3u8,网络源,https://i.imgur.com/q4cUQKW.png,0.991,未分组,h264,416x234,29.97002997002997,有音频,0.6198,False,False,0.5469,0.026
Out TV Proud,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6368e15a51e9560007c592ed/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7b6614-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=48221a4e-19a7-43c2-952b-2a59f488a79d,网络源,,2.815,未分组,h264,426x240,30.0,有音频,0.5625,False,False,0.737,0.237
Planet 100.9 FM (1080p),https://streamlov.alsolnet.com/planet1009fm/live/playlist.m3u8,网络源,https://i.imgur.com/8ZIBs8l.png,2.585,未分组,h264,1920x1080,30.0,有音频,0.5625,False,False,0.5104,0.0104
Omrop Fryslân (1080p) [Not 24/7],https://s-d15f8b0b.b.cdn.bluebillywig.com/live/omropfryslan/f8f68bd5/index.m3u8,网络源,https://i.imgur.com/khacDTU.png,6.096,未分组,h264,256x144,25.0,有音频,0.5208,False,False,0.5391,0.0391
National Geographic Wild HD East (720p) [Not 24/7],https://tvpass.org/live/NationalGeographicWildEast/hd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/National_Geographic_Wild_logo.svg/512px-National_Geographic_Wild_logo.svg.png,3.686,未分组,h264,640x360,59.94005994005994,有音频,0.5312,False,False,0.6094,0.0
Nagaland TV (576p),https://cdn-6.pishow.tv/live/10014/master.m3u8,网络源,https://i.imgur.com/EBEIpPo.png,10.527,未分组,h264,424x240,25.0,有音频,0.5312,False,False,0.6667,0.0365
PBS Kids Hawaii,https://livestream.pbskids.org/out/v1/aa31792fee094b24b09045483f04d150/hast.m3u8,网络源,https://i.imgur.com/ambc9le.png,1.485,未分组,h264,416x234,29.97002997002997,有音频,0.5312,False,False,0.5078,0.0234
PBS Kids Alaska (1080p),https://livestream.pbskids.org/out/v1/94b88ad58fc14f84a9382341f1c00b82/akst.m3u8,网络源,https://i.imgur.com/ambc9le.png,0.423,未分组,h264,416x234,29.97002997002997,有音频,0.4792,False,False,0.5443,0.0078
MTV Ridiculousness,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f9847fd513250000728a9a5/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc84b6d6-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=0c3ba8fb-636a-42a9-a5aa-febbf26f4628,网络源,,2.432,未分组,h264,426x240,30.0,有音频,0.5,False,False,0.5807,0.013
MTV The Shores,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5caf32c2a5068259a32320fc/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc84dde3-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=9ebf4a00-03a2-4884-b769-2f03ec98826a,网络源,,2.038,未分组,h264,426x240,30.0,有音频,0.4792,False,False,0.5339,0.0495
MTV The Shores,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5caf32c2a5068259a32320fc/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1f1160-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=fedd9a53-46f2-4eed-8ea9-ef20093e1a28,网络源,https://i.imgur.com/I2QM1Gd.png,2.455,未分组,h264,426x240,30.0,有音频,0.5208,False,False,0.5469,0.0469
Nick Jr. East (720p),https://fl1.moveonjoy.com/NICK_JR/index.m3u8,网络源,https://i.imgur.com/KT4tdQs.png,3.797,未分组,h264,1280x720,29.97002997002997,有音频,0.5521,False,False,0.4609,0.013
National Geographic HD East (720p) [Not 24/7],https://tvpass.org/live/NationalGeographicEast/hd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Natgeologo.svg/512px-Natgeologo.svg.png,3.526,未分组,h264,640x360,59.94005994005994,有音频,0.4792,False,False,0.4688,0.0417
Nashville,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65cf8d7428730900087c5907/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7b3f04-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=755f7df4-39e5-40b0-b9c3-628ab31d2612,网络源,https://i.imgur.com/fHkPbli.png,2.986,未分组,h264,426x240,30.0,有音频,0.5365,False,False,0.5182,0.0026
Nour Al Sharq (576p),https://svs.itworkscdn.net/nour8satlive/livestream/playlist.m3u8,网络源,https://i.imgur.com/EEy2dUr.png,0.609,未分组,h264,1024x576,25.0,有音频,0.6823,False,False,0.4609,0.0078
Omroep Flevoland (720p) [Not 24/7],https://d5ms27yy6exnf.cloudfront.net/live/omroepflevoland/tv/index.m3u8,网络源,https://i.postimg.cc/QNFSFyYq/omroepflevoland.png,2.367,未分组,h264,1280x720,25.0,有音频,0.5365,False,False,0.5,0.0312
Oman TV (1080p),https://partneta.cdn.mgmlcdn.com/omantv/smil:omantv.stream.smil/chunklist.m3u8,网络源,https://i.imgur.com/rBftT9x.png,6.611,未分组,h264,426x240,25.0,有音频,0.5521,False,False,0.5443,0.013
Nortvisión (720p),https://server.asilivehd.com:3242/live/nortvisionlive.m3u8,网络源,https://i.imgur.com/MLzcPgT.jpg,1.432,未分组,h264,1280x720,29.97002997002997,有音频,0.5156,False,False,0.4896,0.0781
NTV Telugu (576p),https://yuppmedtaorire.akamaized.net/v1/master/a0d007312bfd99c47f76b77ae26b1ccdaae76cb1/ntv_nim_https/110322/ntv/playlist.m3u8,网络源,https://i.imgur.com/WqTIoWS.png,8.439,未分组,h264,256x144,25.0,有音频,0.5208,False,False,0.4896,0.0156
MTM TV (720p),https://angel.btbn.tv:5443/mtmtv/streams/live.m3u8,网络源,https://i.imgur.com/krcVhrx.png,3.195,未分组,h264,1920x1080,60.0,有音频,0.5156,False,False,0.5026,0.0651
MTV The Shores,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5caf32c2a5068259a32320fc/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84ae2b52-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=ea57af13-cdf9-4796-a6ce-aa2f1ce34fcf,网络源,https://i.imgur.com/I2QM1Gd.png,1.333,未分组,h264,426x240,30.0,有音频,0.6094,False,False,0.4844,0.026
