频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度,是否假源,是否轮回,轮回相似度,轮回波动
Auction Hunters,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5ede45d077746000072be0fe/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc82bb03-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=3f2717fb-1dc4-4bc1-920e-7ffbaf3d3a22,网络源,,4.193,未分组,h264,426x240,30.0,有音频,0.5312,False,False,0.5547,0.0026
Baywatch,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62bdae69a47b6c00076af298/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c794333-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=cf6b9a6c-d0a8-4354-b1e0-ffb5af44b853,网络源,https://i.imgur.com/c2esKHg.png,4.219,未分组,h264,426x240,30.0,有音频,0.4896,False,False,0.4792,0.0052
00s Replay,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62ba60f059624e000781c436/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c25e430-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1b7de8e4-d114-4438-b098-6f7aee77b4be,网络源,,3.620,未分组,h264,426x240,30.0,有音频,0.5417,False,False,0.5208,0.0313
Azahares Radio Multimedia (720p),https://streamyes.alsolnet.com/azaharesfm/live/playlist.m3u8,网络源,https://i.imgur.com/g1BFoSs.png,1.880,未分组,h264,1280x720,30.0,有音频,0.5625,False,False,0.6875,0.0
Access Media Productions Monterey Channel (720p),https://dlttx48mxf9m3.cloudfront.net/vod_clients/amp/live/ch3/video.m3u8,网络源,https://i.imgur.com/400m3ow.png,1.351,未分组,h264,1920x1080,29.97002997002997,有音频,0.5781,False,False,0.612,0.0182
AWE Encore (720p) [Geo-blocked],https://a-cdn.herringnetwork.com/affiliate/awee/playlist.m3u8,网络源,https://i.imgur.com/0utwZ63.png,1.535,未分组,h264,426x240,29.97002997002997,有音频,0.5677,False,False,0.5078,0.0234
1TV (720p),https://tv.cdn.xsg.ge/gpb-1tv/index.m3u8,网络源,https://i.imgur.com/FSkYLPK.png,3.326,未分组,h264,1280x720,25.0,有音频,0.4948,False,False,0.5182,0.0807
Baku TV (720p),https://raw.githubusercontent.com/UzunMuhalefet/streams/refs/heads/main/myvideo-az/baku-tv.m3u8,网络源,https://i.imgur.com/r4FzxSg.png,5.312,未分组,h264,720x404,25.0,有音频,0.5938,False,False,0.6068,0.0026
Aeolos TV (1080p),https://cdn.istoikona.com/aeolostv/live/playlist.m3u8,网络源,https://i.imgur.com/4G9VvUg.png,4.105,未分组,h264,1920x1080,25.0,有音频,0.6042,False,False,0.5755,0.0234
13C (1080p),https://origin.dpsgo.com/ssai/event/GI-9cp_bT8KcerLpZwkuhw/master.m3u8,网络源,https://i.imgur.com/Zfe2f5j.png,6.456,未分组,h264,426x240,30.0,有音频,0.526,False,False,0.5495,0.0599
Alistiqama TV (576p),https://jmc-live.ercdn.net/alistiqama/alistiqama.m3u8,网络源,https://i.imgur.com/2FPtYZr.png,5.589,未分组,h264,640x360,25.0,有音频,0.5521,False,False,0.6562,0.1354
Anime Vision Classics (1080p),https://d82pyvmcw2kdc.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-swfivzrzwamaq/live/fast-channel-animevisionclassics-efc8dc6d/fast-channel-animevisionclassics-efc8dc6d.m3u8,网络源,https://i.imgur.com/mTaiEE1.png,5.095,未分组,h264,426x240,25.0,有音频,0.5521,False,False,0.5339,0.0078
Bahrain Sports 1 (720p) [Not 24/7],https://5c7b683162943.streamlock.net/live/ngrp:sportsone_all/playlist.m3u8,网络源,https://i.imgur.com/fBpLsbC.png,6.885,未分组,h264,640x360,25.0,有音频,0.5208,False,False,0.5495,0.0599
Anime All Day,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5812b7d3249444e05d09cc49/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c26a781-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=6903cfae-183e-4d3b-a482-b7acf38ce356,网络源,https://i.imgur.com/bYZtd0G.png,3.909,未分组,h264,640x360,30.0,有音频,0.5208,False,False,0.4688,0.0521
Ax Men (720p),https://36dc2f37.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWdiX0F4TWVuX0hMUw/playlist.m3u8,网络源,,3.287,未分组,h264,1280x720,29.97002997002997,有音频,0.599,False,False,0.5104,0.0521
Bahrain International (720p) [Not 24/7],https://5c7b683162943.streamlock.net/live/ngrp:bahraininternational_all/playlist.m3u8,网络源,https://i.postimg.cc/2y3PpWq4/bahraininternational.png,6.551,未分组,h264,640x360,25.0,有音频,0.5521,False,False,0.5286,0.0078
Aliento Vision (720p) [Not 24/7],https://627bb251f23c7.streamlock.net:444/Alientoenvivo/Alientoenvivo/playlist.m3u8,网络源,https://i.imgur.com/xT10iqB.png,1.976,未分组,h264,1920x1080,59.94005994005994,有音频,0.5625,False,False,0.5208,0.026
Aleph Business (1280p),https://streamw.m.ro/Aleph/ngrp:Alephbiz.stream_all/playlist.m3u8,网络源,https://i.imgur.com/IqvZBeo.png,6.676,未分组,h264,640x360,25.0,有音频,0.5729,False,False,0.5052,0.0573
Árbol de Vida TV (240p) [Not 24/7],https://yupistream.top:19360/livearbol/livearbol.m3u8,网络源,https://i.imgur.com/4sGDc4X.jpg,3.399,未分组,h264,854x480,60.0,有音频,0.5312,False,False,0.5417,0.0156
Al Araby TV (1080p),https://live.kwikmotion.com/alaraby1live/alaraby_abr/playlist.m3u8,网络源,https://i.imgur.com/YMqWEe4.png,7.655,未分组,h264,426x240,25.0,有音频,0.5,False,False,0.5,0.0781
Assen TV (720p),https://takeoff.jetstre.am/?account=OmroepAssen&file=OmroepAssenTV/playlist.m3u8&output=playlist.m3u8&protocol=https&service=webdav&type=live,网络源,https://i.imgur.com/upik15D.png,3.552,未分组,h264,1280x720,50.0,有音频,0.5573,False,False,0.5521,0.0365
Auction Hunters,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5ede45d077746000072be0fe/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1c7952-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=419716ea-defd-40f9-9cfe-81ca78138875,网络源,https://i.imgur.com/4SPOVN7.png,3.994,未分组,h264,426x240,30.0,有音频,0.625,False,False,0.5182,0.0339
AlbDreams TV (720p),http://live.albavision.net:1123/live/albdreams.m3u8,网络源,https://i.imgur.com/3VWF3sj.png,1.581,未分组,h264,1280x720,29.97002997002997,有音频,0.5104,False,False,0.526,0.0208
Alquran (1080p),https://ktvlive.online/stream/hls/ch1.m3u8,网络源,https://i.imgur.com/lqVwrAF.png,2.312,未分组,h264,1920x1080,25.0,有音频,0.5104,False,False,0.5182,0.013
AfroLandTV (1080p),https://alt-al.otteravision.com/alt/al/al.m3u8,网络源,https://i.imgur.com/jvnkrEF.png,1.426,未分组,h264,640x360,30.0,有音频,0.5208,False,False,0.4661,0.0026
AMG TV (1080p),https://2-fss-2.streamhoster.com/pl_138/201660-1270634-1/playlist.m3u8,网络源,https://i.imgur.com/m5Anun9.png,0.677,未分组,h264,1920x1080,,有音频,0.5156,False,False,0.513,0.0443
13 Humor (1080p),https://origin.dpsgo.com/ssai/event/cKWySXKgSK-SzlJmESkOWw/master.m3u8,网络源,https://i.imgur.com/KvMuTzN.png,9.122,未分组,h264,426x240,30.0,有音频,0.5052,False,False,0.4896,0.0156
Auténtica Televisión (720p) [Not 24/7],https://live.obslivestream.com/autenticatvmux/index.m3u8,网络源,https://i.imgur.com/bEJK3RN.png,1.607,未分组,h264,1280x720,29.97002997002997,有音频,0.5365,False,False,0.625,0.0417
Baby Shark TV,https://c0c65b821b3542c3a4dca92702f59944.mediatailor.us-east-1.amazonaws.com/v1/master/04fd913bb278d8775298c26fdca9d9841f37601f/RakutenTV-eu_BabySharkTV/playlist.m3u8,网络源,https://i.imgur.com/SbBKr8L.png,2.044,未分组,h264,1280x720,29.97002997002997,有音频,0.5521,False,False,0.4661,0.0286
Arirang TV HD,https://dash3.antik.sk/live/test_arirang/playlist.m3u8,网络源,https://i.imgur.com/Asu5pE9.png,2.196,未分组,h264,1280x720,25.0,有音频,0.5885,False,False,0.5156,0.0104
Agro TV (360p) [Not 24/7],https://agrotv.streamnet.ro/mobile_tv/agrotv.m3u8,网络源,https://i.imgur.com/S7X1PiC.png,4.429,未分组,h264,640x360,25.0,有音频,0.4948,False,False,0.5417,0.0365
Angel TV FarEast (720p),https://janya-digimix.akamaized.net/vglive-sk-438760/fareast/ngrp:angelfareast_all/playlist.m3u8,网络源,https://i.imgur.com/qKLEGU7.png,10.217,未分组,h264,426x240,25.0,有音频,0.5573,False,False,0.5599,0.0807
30A Sidewalks (720p),https://30a-tv.com/sidewalks.m3u8,网络源,https://i.imgur.com/HSdwqZN.png,3.675,未分组,h264,1280x720,29.97002997002997,有音频,0.5625,False,False,0.5417,0.0208
80s Rewind,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5ca525b650be2571e3943c63/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c263253-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=b52c759c-a26c-4e65-828b-14277d6117e0,网络源,https://i.imgur.com/nkEeYfI.png,3.743,未分组,h264,426x240,30.0,有音频,0.5,False,False,0.4688,0.0365
Awkward,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62bc1784120ba80007935aaa/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1ca062-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=50a5387f-9836-4d86-abe5-44dbc233ba2e,网络源,,4.266,未分组,h264,426x240,30.0,有音频,0.5625,False,False,0.513,0.0495
AlbKanale Music TV (720p),https://albportal.net/albkanalemusic.m3u8,网络源,https://i.imgur.com/JdKxscs.png,1.919,未分组,h264,1920x1080,25.0,有音频,0.5677,False,False,0.5234,0.0026
Angel TV America (720p),https://janya-digimix.akamaized.net/vglive-sk-374850/america/ngrp:angelamerica_all/playlist.m3u8,网络源,https://i.imgur.com/qKLEGU7.png,10.270,未分组,h264,426x240,29.97002997002997,有音频,0.5365,False,False,0.5312,0.0312
Antenna TV,https://fl1.moveonjoy.com/Antenna_TV/index.m3u8,网络源,https://i.imgur.com/ocs2DeU.png,3.225,未分组,h264,480x360,29.97002997002997,有音频,0.5833,False,False,0.5104,0.0052
ABC TV Plus (720p),https://c.mjh.nz/abc-tv-plus.m3u8,网络源,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/ABC_TV_Plus_logo_2021.svg/512px-ABC_TV_Plus_logo_2021.svg.png,5.619,未分组,h264,1280x720,25.0,有音频,0.5469,False,False,0.9375,0.0
Alborz,https://ncdn.telewebion.com/alborz/live/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Alborz_TV_logo.svg/310px-Alborz_TV_logo.svg.png,9.962,未分组,h264,720x576,25.0,有音频,0.5156,False,False,0.0,0.0
Badakhshon (576p),https://live.teleradiocom.tj/11/3m.m3u8,网络源,https://i.imgur.com/iK6AmkZ.png,6.152,未分组,h264,720x576,25.0,有音频,0.6146,False,False,0.5234,0.0234
Angel TV Africa (720p),https://janya-digimix.akamaized.net/vglive-sk-904559/africa/ngrp:angelafrica_all/playlist.m3u8,网络源,https://i.imgur.com/qKLEGU7.png,10.313,未分组,h264,426x240,25.0,有音频,0.4948,False,False,0.5469,0.0521
ACI Sport TV (1080p),https://webstream.multistream.it/memfs/e2cb3629-c1a2-495b-b43a-9eb386f04ed8.m3u8,网络源,https://i.imgur.com/U8cHMOt.png,3.732,未分组,h264,1280x720,50.0,有音频,0.5469,False,False,0.4688,0.0156
Aftershock,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/63e36b374e83e70008987c58/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c791c20-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=8a330bc3-1def-4752-9f03-564abe79388b,网络源,,4.161,未分组,h264,426x240,30.0,有音频,0.5573,False,False,0.5365,0.0938
AccuWeather Now (1080p),https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00684-accuweather-accuweather-plex/playlist.m3u8,网络源,https://i.imgur.com/M8wbVYK.png,4.013,未分组,h264,1920x1080,29.97002997002997,有音频,0.5208,False,False,0.5729,0.0521
Avers (480p),https://avers.pp.ua/hls/efir.m3u8,网络源,https://i.imgur.com/rHHz94D.png,8.256,未分组,h264,858x480,25.0,有音频,0.5573,False,False,0.5312,0.0208
Antena 3 (1080p),http://176.65.146.237:8401/play/a0ae/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Logo_Antena_3_2025_%28Naranja%29.svg/512px-Logo_Antena_3_2025_%28Naranja%29.svg.png,2.860,未分组,h264,1920x1080,25.0,有音频,0.5,False,False,0.5078,0.0807
Aliman TV (240p) [Not 24/7],https://svs.itworkscdn.net/alimanlive/imantv.smil/playlist.m3u8,网络源,https://i.postimg.cc/9MCT0tCj/alimantv.png,5.102,未分组,h264,200x160,,有音频,0.5781,False,False,0.0,0.0
Alkarma TV Family (1080p) [Not 24/7],https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmaNA2.smil/playlist.m3u8,网络源,https://i.imgur.com/yUEuQA2.png,2.747,未分组,h264,1280x720,30.0,有音频,0.5521,False,False,0.5365,0.0417
Aflam (1080p),https://shls-live-enc.edgenextcdn.net/out/v1/0044dd4b001a466c941ad77b04a574a2/index.m3u8,网络源,https://i.imgur.com/cTLj7Yt.png,11.544,未分组,h264,512x288,25.0,有音频,0.5052,False,False,0.7578,0.2422
Anger Management,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/655ca57e4261ca00080b3a04/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1c7950-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=3058913d-2c94-48ef-9802-0dd55d2f6591,网络源,https://i.imgur.com/VXZgrNy.png,3.796,未分组,h264,426x240,30.0,有音频,0.5573,False,False,0.5312,0.0
ABC 9 Manchester NH (WMUR-TV) (720p),https://aegis-cloudfront-1.tubi.video/b77ffe96-c5d1-43a7-8687-306ff244d725/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/en/7/72/WMURCurrentLogo.png,1.675,未分组,h264,384x216,29.97002997002997,有音频,0.5885,False,False,0.5495,0.0182
Angel TV Europe (720p),https://janya-digimix.akamaized.net/vglive-sk-512011/europe/ngrp:angeleurope_all/playlist.m3u8,网络源,https://i.imgur.com/qKLEGU7.png,9.332,未分组,h264,426x240,25.0,有音频,0.5312,False,False,0.5312,0.0312
Aruba.TV (1080p),https://cdn01.setar.aw/Canal49/canal49/playlist.m3u8,网络源,https://i.postimg.cc/zD9dD64m/arubatv.png,3.156,未分组,h264,1920x1080,60.0,有音频,0.5677,False,False,0.5078,0.0026
Alqanat9 TV (1080p),https://cdn.bestream.io:19360/alqanat9/alqanat9.m3u8,网络源,,3.312,未分组,h264,1280x720,29.97002997002997,有音频,0.5781,False,False,0.6615,0.0156
Bab Al Hara (1080p),https://shls-live-enc.edgenextcdn.net/out/v1/948c54279b594944adde578c95f1d7d1/index.m3u8,网络源,https://i.imgur.com/QtlnZbq.png,15.410,未分组,h264,256x144,25.0,有音频,0.5573,False,False,0.5234,0.0443
AION TV (1080p) [Not 24/7],https://mlb.essastream.com:8081/aiontelevision/tracks-v1a1/mono.m3u8,网络源,https://i.imgur.com/DBvm7YS.png,1.528,未分组,h264,1920x1080,29.97002997002997,有音频,0.6042,False,False,0.5443,0.0078
AFV (720p),https://linear-12.frequency.stream/dist/plex/12/hls/master/playlist.m3u8,网络源,https://i.imgur.com/TOB9vmW.png,1.620,未分组,h264,384x216,29.97002997002997,有音频,0.5312,False,False,0.5026,0.1016
Angel TV Hebrew (720p),https://janya-digimix.akamaized.net/vglive-sk-150533/hebrew/ngrp:angelhebrew_all/playlist.m3u8,网络源,https://i.imgur.com/qKLEGU7.png,11.695,未分组,h264,426x240,25.0,有音频,0.5312,False,False,0.4974,0.0182
Al Mamlaka TV (1080p),https://bcovlive-a.akamaihd.net/4109c7ba30fd4a44ad9afe917c67a8c8/eu-central-1/6415809151001/playlist_dvr.m3u8,网络源,https://i.imgur.com/UeTseMV.png,4.372,未分组,h264,480x270,25.0,有音频,0.4635,False,False,0.4688,0.0104
ACCN (720p),https://fl1.moveonjoy.com/ACC_NETWORK/index.m3u8,网络源,https://i.imgur.com/TpCkbkT.png,3.555,未分组,h264,1280x720,59.94005994005994,有音频,0.4948,False,False,0.4922,0.0234
Anime (1080p),https://shls-live-enc.edgenextcdn.net/out/v1/e7350ddf46c94dddafe14b099394ff56/index.m3u8,网络源,https://shahid.mbc.net/mediaObject/a5893f8d-8488-4c21-ab97-a627f99c7676?height=auto&width=512&croppingPoint=&version=1&type=png,16.379,未分组,h264,256x144,25.0,有音频,0.5104,False,False,0.5234,0.0391
Alanya Posta TV (1080p),https://api-tv3.yayin.com.tr/postatv/postatv/playlist.m3u8,网络源,https://i.imgur.com/a3w9eFe.png,4.226,未分组,h264,1920x1080,25.0,有音频,0.4948,False,False,0.5729,0.0052
Angel TV Australia (720p),https://janya-digimix.akamaized.net/vglive-sk-310787/australia/ngrp:angelaustralia_all/playlist.m3u8,网络源,https://i.imgur.com/qKLEGU7.png,10.000,未分组,h264,426x240,25.0,有音频,0.5208,False,False,0.5599,0.0443
ADN 40 (720p),https://mdstrm.com/live-stream-playlist/60b578b060947317de7b57ac.m3u8,网络源,https://i.imgur.com/Og17U9N.png,3.823,未分组,h264,1280x720,30.0,有音频,0.4844,False,False,0.6068,0.0234
AKC TV Meet The Breeds,https://install.akctvcontrol.com/speed/broadcast/139/desktop-playlist.m3u8,网络源,https://i.imgur.com/66avgdk.png,6.255,未分组,h264,1920x1080,29.97002997002997,有音频,0.4844,False,False,0.5312,0.0052
Adinkra TV (1080p),https://59d39900ebfb8.streamlock.net/adinkratvny/adinkratvny/playlist.m3u8,网络源,https://i.imgur.com/uwuSXJ8.png,1.521,未分组,h264,1920x1080,23.976023976023978,有音频,0.5625,False,False,0.5547,0.0026
Ayush TV (360p) [Not 24/7],https://95eryw39dwn4-hls-live.wmncdn.net/Ayushu/271ddf829afeece44d8732757fba1a66.sdp/index.m3u8,网络源,https://jiotvimages.cdn.jio.com/dare_images/images/Ayush_TV.png,3.112,未分组,h264,640x360,25.0,有音频,0.5625,False,False,0.5469,0.0625
Alsacias Televisión (ATV | Canal 28) (720p),https://s.emisoras.tv:8081/atv/index.m3u8,网络源,https://i.imgur.com/SbuD1UW.png,1.598,未分组,h264,1280x720,29.97002997002997,有音频,0.5365,False,False,0.4479,0.0312
3ABN Proclaim! Network,https://3abn.bozztv.com/3abn2/Pro_live/smil:Pro_live.smil/playlist.m3u8,网络源,https://i.imgur.com/zUMUNhe.png,2.158,未分组,h264,640x360,29.97002997002997,有音频,0.5156,False,False,0.6484,0.237
BBC Four/CBeebies (1080p),https://viamotionhsi.netplus.ch/live/eds/bbc4cbeebies/browser-HLS8/bbc4cbeebies.m3u8,网络源,https://i.imgur.com/aH0PCPy.png,11.495,未分组,h264,1280x720,50.0,有音频,0.5104,False,False,0.5755,0.0443
Abdulmajeed Abdullah (1080p),https://d2hng5r56zpsbw.cloudfront.net/out/v1/9c4c990f44bb4767bb46271f326dd574/index.m3u8,网络源,https://assets.mbcmood.com/channels/1720184087Abdullah%20Majeed%20Abdullah%20banner.png,7.669,未分组,h264,512x288,25.0,有音频,0.5573,False,False,0.5495,0.0339
Aniplus Asia (720p),https://amg18481-amg18481c1-amgplt0352.playout.now3.amagi.tv/playlist/amg18481-amg18481c1-amgplt0352/playlist.m3u8,网络源,https://i.imgur.com/Im3MePy.png,4.573,未分组,h264,854x480,25.0,有音频,0.4792,False,False,0.6484,0.0443
2TV (720p),https://tv.cdn.xsg.ge/gpb-2tv/index.m3u8,网络源,https://i.imgur.com/FJBL6zI.png,3.068,未分组,h264,1280x720,25.0,有音频,0.5365,False,False,0.5729,0.026
Angel TV Arabia (720p),https://janya-digimix.akamaized.net/vglive-sk-213167/arabia/ngrp:angelarabia_all/playlist.m3u8,网络源,https://i.imgur.com/qKLEGU7.png,9.221,未分组,h264,426x240,25.0,有音频,0.5365,False,False,0.5234,0.0807
ABC Chicago WLS-DT1,https://fl1.moveonjoy.com/IL_CHICAGO_ABC/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/2/27/WWAY_logo.png,1.576,未分组,h264,960x540,29.97002997002997,有音频,0.5521,False,False,0.4818,0.0651
3CatInfo (1080p),https://directes-tv-int.3catdirectes.cat/live-origin/canal324-hls/master.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/3CatInfo_logo.svg/512px-3CatInfo_logo.svg.png,5.968,未分组,h264,1920x1080,25.0,有音频,0.5312,False,False,0.6042,0.0052
Banat TV (720p),https://www.btv.ro/hls/banat-tv.m3u8,网络源,https://i.imgur.com/yVsocid.png,3.898,未分组,h264,720x576,25.0,有音频,0.6198,False,False,0.4505,0.013
ARTV Canal Parlamento (720p) [Not 24/7],https://playout172.livextend.cloud/liveiframe/_definst_/liveartvabr/playlist.m3u8,网络源,https://i.postimg.cc/qBtbT4bX/artv.png,3.923,未分组,h264,1280x720,25.0,有音频,0.5729,False,False,0.5391,0.1016
Al Quran Al Kareem TV (360p),https://cdn-globecast.akamaized.net/live/eds/saudi_quran/hls_roku/index.m3u8,网络源,https://i.imgur.com/A2fJysM.png,4.388,未分组,h264,480x360,25.0,有音频,0.5781,False,False,0.5755,0.0182
ALWifak News TV (720p),http://alwifaklive.info:1935/live/myStream/playlist.m3u8,网络源,https://i.imgur.com/1vqhmNz.png,2.394,未分组,h264,768x432,25.0,有音频,0.5052,False,False,0.5938,0.0208
Ameritrade (1080p) [Not 24/7],https://tdameritrade-vizio.amagi.tv/playlist.m3u8,网络源,https://images-na.ssl-images-amazon.com/images/I/71CZKwin9mL.png,5.420,未分组,h264,384x216,30.0,有音频,0.526,False,False,0.5625,0.0
Arthur,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6482f27c17f5e10008c10ff0/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c794330-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=708b1b6d-b68b-435b-a9fc-551cbc3b51ea,网络源,,4.549,未分组,h264,426x240,30.0,有音频,0.5156,False,False,0.4766,0.013
3ABN TV Uganda (720p) [Not 24/7],https://3abn.bozztv.com/3abn/3abn_uganda_live/index.m3u8,网络源,https://i.imgur.com/mml9lI2.png,1.441,未分组,h264,1280x720,50.0,有音频,0.5521,False,False,0.5781,0.0312
ABN Africa (480p),https://mediaserver.abnvideos.com/streams/abnafrica.m3u8,网络源,https://i.imgur.com/SLrX8Ef.png,1.013,未分组,h264,560x420,24.0,有音频,0.5938,False,False,0.5547,0.013
