频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度,是否假源,是否轮回,轮回相似度,轮回波动
æ¹–å—å«è§†,https://stream1.freetv.fun/ef71867a8644735b09f5399278a3ce67b0cd46e1100159c789b9240a5bf4c2bb.m3u8,网络源,,5.147,未分组,h264,1920x1080,25.0,有音频,0.4427,False,False,0.0,0.0
å®å¤å«è§†,https://t.freetv.fun/live/zhu-xia-wei-shi-3.m3u8,网络源,,5.360,未分组,hevc,1920x1080,25.0,有音频,0.7344,False,False,0.5495,0.0339
æ¹–å—å«è§†,http://61.163.181.78:85/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0#http://tvbox6.icu/tv/migu.php?id=hunws,网络源,,2.694,未分组,h264,1920x1080,50.0,有音频,0.6042,False,False,0.5104,0.0
å¤©æ´¥å«è§†,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8,网络源,,6.184,未分组,h264,1920x1080,50.0,有音频,0.0,False,False,0.0,0.0
å››å·å«è§†,https://t.freetv.fun/live/si-chuan-wei-shi-5.php,网络源,,4.970,未分组,h264,1280x720,25.0,有音频,0.5469,False,False,0.4557,0.013
ä¸œå—å«è§†,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E5%8D%97%E5%8D%AB%E8%A7%86&ts=1771974003&token=f4fb31a88539d324bb068f766218b916c95dbad5e457bdab38d63cc39c71fef5,网络源,,0.747,未分组,h264,1920x1080,30.0,有音频,1.0,False,False,0,0
ä¸œæ–¹å«è§†,https://migu.188766.xyz/?migutoken=9171406bc07b78000b65f34e96ce4a64&id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&type=yy,网络源,,0.677,未分组,h264,1920x1080,28.0,有音频,1.0,False,False,0,0
æ¹–å—å«è§†,http://123.129.70.178:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,6.737,未分组,h264,1920x1080,25.0,有音频,0.474,False,False,0.0,0.0
CETV4,https://migu.188766.xyz/?migutoken=9011e7f7d02967526c13618ea9ad5c22&id=CETV4&type=yy,网络源,,0.697,未分组,h264,1920x1080,28.0,有音频,1.0,False,False,0,0
ä¸œå—å«è§†,http://153.0.171.163:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.786,未分组,h264,720x576,25.0,有音频,0.526,False,False,0.5677,0.0
æ¹–å—å«è§†,https://t.freetv.fun/live/hu-nan-wei-shi.m3u8,网络源,,6.177,未分组,h264,1920x1080,25.0,有音频,0.4948,False,False,0.0,0.0
å¦é—¨å«è§†,https://t.freetv.fun/live/sha-men-wei-shi.m3u8,网络源,,0.915,未分组,h264,720x576,25.0,有音频,0.5573,False,False,0.4948,0.0417
æµ™æ±Ÿå«è§†,https://t.freetv.fun/live/zhe-jiang-wei-shi-6.php,网络源,,7.092,未分组,hevc,1920x1080,25.0,有音频,0.8438,False,False,0.612,0.1068
æ·±åœ³å«è§†,http://111.221.137.155:44330/tsfile/live/1013_1.m3u8?key=txiptv,网络源,,5.764,未分组,h264,1280x720,25.0,有音频,1.0,False,False,0,0
æ·±åœ³å«è§†,http://124.116.183.146:9901/tsfile/live/0126_1.m3u8,网络源,,3.974,未分组,h264,720x576,25.0,有音频,0.5885,False,False,0.5312,0.0521
å¦é—¨å«è§†,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGoxLmp4d2x0eC5jb206ODAwMy90andzLm0zdTg=,网络源,,9.490,未分组,h264,720x576,25.0,有音频,0.5833,False,False,0.4635,0.0208
æµ·å—å«è§†,http://cssbyd.imwork.net:8082/hls/31/index.m3u8,网络源,,7.520,未分组,h264,720x576,25.0,有音频,0.5417,False,False,0.5234,0.0234
æ¹–å—å«è§†,http://153.0.171.163:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,8.958,未分组,h264,720x576,25.0,有音频,0.4792,False,False,0.4974,0.0286
æµ™æ±Ÿå«è§†,http://cssbyd.imwork.net:8082/hls/22/index.m3u8,网络源,,16.355,未分组,h264,1920x1080,25.0,有音频,0.6302,False,False,0.651,0.0104
æ±Ÿè‹å«è§†,http://182.150.23.74:808/hls/18/index.m3u8,网络源,,11.021,未分组,h264,1920x1080,50.0,有音频,0.5104,False,False,0.0,0.0
ä¸œå—å«è§†,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,11.017,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
å®‰å¾½å«è§†,http://112.123.243.37:50085/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,2.712,未分组,h264,1920x1080,50.0,有音频,0.5365,False,False,0.5312,0.0
æµ™æ±Ÿå«è§†,http://123.129.70.178:9901/tsfile/live/0124_1.m3u8,网络源,,10.264,未分组,h264,1920x1080,25.0,有音频,0.5208,False,False,0.0,0.0
æ¹–å—å«è§†,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8,网络源,,5.875,未分组,h264,720x576,25.0,有音频,0.5208,False,False,0.5365,0.0521
å‰æ—å«è§†,http://cssbyd.imwork.net:8082/hls/41/index.m3u8,网络源,,6.942,未分组,h264,720x576,25.0,有音频,0.599,False,False,0.5156,0.0365
å®‰å¾½å«è§†,http://61.184.46.85:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,3.664,未分组,h264,1920x1080,50.0,有音频,1.0,False,False,0,0
æ±Ÿè‹å«è§†,http://123.129.70.178:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,11.129,未分组,h264,1920x1080,25.0,有音频,0.4531,False,False,0.0,0.0
æ·±åœ³å«è§†,http://112.123.243.37:50085/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,3.012,未分组,h264,1920x1080,25.0,有音频,0.5417,False,False,0.4948,0.0
æµ·å—å«è§†,http://go.bkpcp.top/mg/hinws,网络源,,7.517,未分组,h264,1920x1080,25.0,有音频,0.5729,False,False,0.4531,0.0573
å¤©æ´¥å«è§†,https://t.freetv.fun/live/tian-jin-wei-shi-1.m3u8,网络源,,8.141,未分组,h264,1920x1080,50.0,有音频,0.0,False,False,0.0,0.0
å®‰å¾½å«è§†,https://stream1.freetv.fun/4c2c313a8d2ebef4ad9b9a71d735b7b2308394f3376b5376fdbe5d77cc5e9719.m3u8,网络源,,2.505,未分组,h264,1920x1080,50.0,有音频,0.5729,False,False,0.5755,0.013
æµ·å—å«è§†,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8,网络源,,3.144,未分组,h264,720x576,25.0,有音频,0.5573,False,False,0.5625,0.0156
æ¹–å—å«è§†,https://t.freetv.fun/live/hu-nan-wei-shi-6.php,网络源,,3.673,未分组,h264,1920x1080,25.0,有音频,0.5469,False,False,0.5208,0.0
å››å·å«è§†,http://218.17.33.178:53290/tsfile/live/0123_1.m3u8?key=txiptv,网络源,,2.944,未分组,h264,1920x1080,50.0,有音频,0.5312,False,False,0.5078,0.0234
å®‰å¾½å«è§†,https://t.freetv.fun/live/an-hui-wei-shi-5.php,网络源,,12.983,未分组,h264,1920x1080,50.0,有音频,0.6042,False,False,0.0,0.0
åŒ—äº¬å«è§†,http://124.116.183.146:9901/tsfile/live/0122_1.m3u8,网络源,,3.082,未分组,h264,720x576,25.0,有音频,0.5156,False,False,0.5677,0.026
ä¸œæ–¹å«è§†,https://www.freetv.top/migu/651632648.m3u8?migutoken=d403039fa45cf7d529b6d60f2013bb301f0c8307f8963a33f46435ff086b28e4099cb523a6a3363b17a4f74b52c83d12b497292d07e7233384e97ebf993f7c940ec7fe4f5f2190f2a21e419ac9,网络源,,10.804,未分组,,,,无音频,0.0,False,False,0.0,0.0
åŒ—äº¬å«è§†,https://t.freetv.fun/live/bei-jing-wei-shi-2.m3u8,网络源,,0.986,未分组,h264,1920x1080,25.0,有音频,0.4948,False,False,0.4453,0.0443
æ¹–å—å«è§†,https://stream1.freetv.fun/8109af647f56702f17e3fbffe6ca2766a6364dcaf3078e086513d7b6ed02b365.m3u8,网络源,,3.465,未分组,hevc,3840x2160,25.0,有音频,0.651,False,False,0.4583,0.0
ä¸œå—å«è§†,http://113.15.109.216:59901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,18.650,未分组,h264,720x576,25.0,有音频,0.5677,False,False,0.5625,0.0
æ¹–å—å«è§†,http://183.215.134.239:19901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,5.374,未分组,h264,1920x1080,25.0,有音频,0.5365,False,False,0.5547,0.0443
æµ™æ±Ÿå«è§†,https://iptv.catvod.com/live.php?id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&ts=1771974003&token=2db1927af3b42d4940ccd4fff99aaedcb4f2b01855f3b96617bd6e164ca8f758,网络源,,0.750,未分组,h264,1920x1080,30.0,有音频,1.0,False,False,0,0
åŒ—äº¬å«è§†,http://221.2.148.205:8154/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,9.043,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
æ·±åœ³å«è§†,http://116.76.254.170:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,2.171,未分组,h264,1280x720,25.0,有音频,0.5469,False,False,0.4818,0.013
å¤©æ´¥å«è§†,https://stream1.freetv.fun/e7bc8916d500f0d6e0818c0a3fb5dfc4658e8245bc79e4c4cf35ac9dab436fec.m3u8,网络源,,2.010,未分组,,,,无音频,0.8073,False,False,0.7005,0.0339
ä¸œæ–¹å«è§†,http://182.150.23.74:808/hls/19/index.m3u8,网络源,,3.416,未分组,h264,1920x1080,50.0,有音频,0.4948,False,False,0.0,0.0
å››å·å«è§†,https://stream1.freetv.fun/4d012cc6d0cf9ec1b6101aa7351bb3b038d5a231ef437f62ea6908ff02667ffb.ctv,网络源,,0.831,未分组,h264,1920x1080,25.0,有音频,0.5521,False,False,0.5052,0.0625
å®å¤å«è§†,https://stream1.freetv.fun/dac6bde8d0f89b3735cff3def0b505cb115db5d885ade8c0bfadd8712312dd5e.m3u8,网络源,,8.091,未分组,h264,720x576,25.0,有音频,0.526,False,False,0.513,0.0391
æ¹–å—å«è§†,https://t.freetv.fun/live/hu-nan-wei-shi-13.m3u8,网络源,,2.956,未分组,h264,1920x1080,50.0,有音频,0.5833,False,False,0.5339,0.0495
ä¸œå—å«è§†,https://stream1.freetv.fun/70abcb0b881539f6eca28137e803ff5f7ec964873f03cbb563f5dd595940ab2c.m3u8,网络源,,5.190,未分组,h264,1280x720,25.0,有音频,0.5365,False,False,0.4271,0.0469
æ¹–å—å«è§†,https://t.freetv.fun/live/hu-nan-wei-shi.php,网络源,,6.872,未分组,h264,1920x1080,25.0,有音频,0.4896,False,False,0.0,0.0
æµ™æ±Ÿå«è§†,https://t.freetv.fun/live/zhe-jiang-wei-shi-3.php,网络源,,4.308,未分组,h264,1920x1080,25.0,有音频,0.4896,False,False,0.0,0.0
æ¹–å—å«è§†,http://124.116.183.146:9901/tsfile/live/0128_1.m3u8,网络源,,5.129,未分组,h264,720x576,25.0,有音频,0.5521,False,False,0.4896,0.0208
ä¸œå—å«è§†,https://stream1.freetv.fun/ece9b040569e5766b592af0a4b6fa356e04d0a806973f7e105db06a44c8f58be.m3u8,网络源,,4.167,未分组,hevc,1920x1080,25.0,有音频,0.8385,False,False,0.7031,0.0
æ±Ÿè‹å«è§†,https://migu.188766.xyz/?migutoken=1c6cf235059f3142362ac55c46b260b8&id=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86&type=yy,网络源,,0.993,未分组,h264,1920x1080,28.0,有音频,1.0,False,False,0,0
æ·±åœ³å«è§†,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,5.145,未分组,h264,1920x1080,25.0,有音频,0.5052,False,False,0.5078,0.0182
ä¸œå—å«è§†,https://t.freetv.fun/live/dong-nan-wei-shi-13.m3u8,网络源,,0.715,未分组,h264,1920x1080,25.0,有音频,0.5208,False,False,0.5026,0.0078
æ±Ÿè‹å«è§†,http://222.214.208.34:59901/tsfile/live/0127_1.m3u8,网络源,,3.207,未分组,h264,1920x1080,25.0,有音频,0.526,False,False,0.4922,0.0391
å¤©æ´¥å«è§†,https://t.freetv.fun/live/tian-jin-wei-shi-9.m3u8,网络源,,6.980,未分组,h264,1280x720,25.0,有音频,0.4896,False,False,0.5234,0.0443
å¤©æ´¥å«è§†,http://111.221.137.155:44330/tsfile/live/0132_2.m3u8?key=txiptv,网络源,,9.693,未分组,h264,1280x720,25.0,有音频,1.0,False,False,0,0
æ¹–å—å«è§†,https://t.freetv.fun/live/hu-nan-wei-shi-3.m3u8,网络源,,5.458,未分组,hevc,1920x1080,25.0,有音频,0.6354,False,False,0.7552,0.0
æ¹–å—å«è§†,http://111.221.137.234:44330/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,3.506,未分组,h264,1280x720,25.0,有音频,0.5938,False,False,0.4609,0.0495
å¤©æ´¥å«è§†,http://124.116.183.146:9901/tsfile/live/0135_1.m3u8,网络源,,4.764,未分组,h264,720x576,25.0,有音频,0.5365,False,False,0.4479,0.0
æµ™æ±Ÿå«è§†,https://t.freetv.fun/live/zhe-jiang-wei-shi-4.m3u8,网络源,,3.998,未分组,h264,1280x720,25.0,有音频,0.5625,False,False,0.5286,0.0703
ä¸œæ–¹å«è§†,http://112.27.235.94:8000/hls/28/index.m3u8,网络源,,5.737,未分组,h264,1920x1080,50.0,有音频,0.5625,False,False,0.5104,0.0
åŒ—äº¬å«è§†,https://t.freetv.fun/live/bei-jing-wei-shi-9.m3u8,网络源,,6.303,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
å®‰å¾½å«è§†,http://222.214.208.34:59901/tsfile/live/0130_1.m3u8,网络源,,3.892,未分组,h264,1920x1080,50.0,有音频,0.5938,False,False,0.4531,0.0521
æ¹–å—å«è§†,https://t.freetv.fun/live/hu-nan-wei-shi-5.m3u8,网络源,,4.825,未分组,h264,720x576,33.0,有音频,0.5521,False,False,0.5391,0.0182
å‰æ—å«è§†,https://t.freetv.fun/live/ji-lin-wei-shi.php,网络源,,1.735,未分组,,,,无音频,0.5417,False,False,0.6562,0.1354
åŒ—äº¬å«è§†,https://t.freetv.fun/live/bei-jing-wei-shi-12.m3u8,网络源,,7.449,未分组,h264,854x480,25.0,有音频,0.5156,False,False,0.5521,0.0156
æ·±åœ³å«è§†,https://t.freetv.fun/live/shen-zhen-wei-shi-10.m3u8,网络源,,2.388,未分组,h264,720x576,25.0,有音频,0.4896,False,False,0.5469,0.0
æ¹–å—å«è§†,http://222.169.85.8:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,19.412,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
æ·±åœ³å«è§†,https://t.freetv.fun/live/shen-zhen-wei-shi.m3u8,网络源,,2.829,未分组,h264,1920x1080,50.0,有音频,0.5625,False,False,0.0,0.0
å‰æ—å«è§†,https://stream1.freetv.fun/15bad2258aaef5dc3c8ad777f08c118643eed6f51fa4f556a74dd0f2b0267abb.m3u8,网络源,,7.415,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
æ¹–å—å«è§†,http://182.150.23.74:808/hls/21/index.m3u8,网络源,,9.385,未分组,h264,1920x1080,50.0,有音频,0.5417,False,False,0.0,0.0
å››å·å«è§†,https://t.freetv.fun/live/si-chuan-wei-shi-10.m3u8,网络源,,4.487,未分组,h264,1920x1080,25.0,有音频,0.5625,False,False,0.5026,0.0599
å››å·å«è§†,http://113.15.109.216:59901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,4.383,未分组,h264,720x576,50.0,有音频,0.5,False,False,0.4219,0.0208
å¤©æ´¥å«è§†,https://iptv.catvod.com/live.php?id=%E5%A4%A9%E6%B4%A5%E5%8D%AB%E8%A7%86&ts=1771974003&token=a9ff4a8602bad89f760ce585625402877722655a8aed6844c9d07378b1179c6d,网络源,,0.703,未分组,h264,1920x1080,30.0,有音频,1.0,False,False,0,0
æ·±åœ³å«è§†,https://iptv.catvod.com/live.php?id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86&ts=1771974003&token=b074abd289aca94c29d654de5ef1012d8bce4629db2ba43473e30c09bb4f7aa3,网络源,,0.703,未分组,h264,1920x1080,30.0,有音频,1.0,False,False,0,0
å‰æ—å«è§†,http://221.2.148.205:8154/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,13.786,未分组,h264,1920x1080,25.0,有音频,0.4844,False,False,0.0,0.0
æµ™æ±Ÿå«è§†,http://61.156.228.12:8154/tsfile/live/0124_1.m3u8,网络源,,5.061,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
å®‰å¾½å«è§†,http://111.221.137.234:44330/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,2.056,未分组,h264,1280x720,25.0,有音频,0.5625,False,False,0.5026,0.0703
æ¹–å—å«è§†,https://t.freetv.fun/live/hu-nan-wei-shi-8.m3u8,网络源,,0.984,未分组,h264,1920x1080,25.0,有音频,0.5156,False,False,0.5312,0.0417
åŒ—äº¬å«è§†,http://113.15.109.216:59901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.883,未分组,h264,720x576,50.0,有音频,0.5156,False,False,0.6016,0.0182
æµ™æ±Ÿå«è§†,http://112.27.235.94:8000/hls/29/index.m3u8,网络源,,4.159,未分组,h264,1920x1080,50.0,有音频,0.5729,False,False,0.5885,0.0417
å››å·å«è§†,http://111.61.236.247:9081/hls/35/index.m3u8,网络源,,11.435,未分组,h264,1920x1080,50.0,有音频,0.5521,False,False,0.5417,0.0417
å¤©æ´¥å«è§†,https://t.freetv.fun/live/tian-jin-wei-shi-7.m3u8,网络源,,3.783,未分组,h264,720x576,25.0,有音频,0.4896,False,False,0.5729,0.0312
å››å·å«è§†,http://153.0.171.163:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,4.324,未分组,h264,720x576,25.0,有音频,0.5677,False,False,0.4766,0.0859
å‰æ—å«è§†,https://migu.188766.xyz/?migutoken=3062c46788caeb7e30a497314e68e574&id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&type=yy,网络源,,0.667,未分组,h264,1920x1080,28.0,有音频,1.0,False,False,0,0
æ±Ÿè‹å«è§†,http://go.bkpcp.top/mg/jsws,网络源,,6.722,未分组,h264,3840x2160,25.0,有音频,0.5,False,False,0.474,0.0104
å››å·å«è§†,https://t.freetv.fun/live/si-chuan-wei-shi-16.m3u8,网络源,,5.726,未分组,h264,1280x720,25.0,有音频,0.6198,False,False,0.5052,0.0469
æ±Ÿè‹å«è§†,http://123.129.70.178:9901/tsfile/live/0127_1.m3u8,网络源,,9.333,未分组,h264,1920x1080,25.0,有音频,0.5312,False,False,0.0,0.0
ä¸œæ–¹å«è§†,https://t.freetv.fun/live/dong-fang-wei-shi-4.m3u8,网络源,,0.972,未分组,h264,1920x1080,25.0,有音频,0.5469,False,False,0.5391,0.0964
ä¸œå—å«è§†,http://61.184.46.85:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,8.329,未分组,h264,1920x1080,25.0,有音频,0.4948,False,False,0.4583,0.0
CETV2,https://migu.188766.xyz/?migutoken=c17d71b1e4b4e11660c7f76c8d5b916e&id=CETV2&type=yy,网络源,,0.638,未分组,h264,1920x1080,28.0,有音频,1.0,False,False,0,0
å‰æ—å«è§†,http://113.15.109.216:59901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,8.443,未分组,h264,720x576,50.0,有音频,0.5729,False,False,0.5104,0.0
ä¸œæ–¹å«è§†,https://t.freetv.fun/live/dong-fang-wei-shi-6.m3u8,网络源,,4.768,未分组,h264,1920x1080,25.0,有音频,0.5052,False,False,0.0,0.0
ä¸œæ–¹å«è§†,http://112.123.243.37:50085/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,2.847,未分组,h264,1920x1080,50.0,有音频,0.0,False,False,0.0,0.0
æµ™æ±Ÿå«è§†,http://113.15.109.216:59901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,3.663,未分组,h264,720x576,50.0,有音频,0.5677,False,False,0.5807,0.0547
æ·±åœ³å«è§†,http://113.15.109.216:59901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.390,未分组,h264,720x576,50.0,有音频,0.5312,False,False,0.5208,0.0
æµ™æ±Ÿå«è§†,https://migu.188766.xyz/?migutoken=da0771192d7e8739c37fae3ac6b6a813&id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&pp=1,网络源,,0.732,未分组,h264,1920x1080,28.0,有音频,1.0,False,False,0,0
æµ·å—å«è§†,https://t.freetv.fun/live/hai-nan-wei-shi-3.php,网络源,,6.845,未分组,h264,854x480,25.0,有音频,0.4948,False,False,0.0,0.0
åŒ—äº¬å«è§†,http://123.129.70.178:9901/tsfile/live/0122_1.m3u8,网络源,,10.339,未分组,h264,1920x1080,25.0,有音频,0.4427,False,False,0.0,0.0
å®‰å¾½å«è§†,https://t.freetv.fun/live/an-hui-wei-shi-1.m3u8,网络源,,5.530,未分组,hevc,1920x1080,25.0,有音频,0.8333,False,False,0.7474,0.0859
å¦é—¨å«è§†,https://stream1.freetv.fun/a927444efa3d55d3d42d4d80fc9dd565caeae93fe0328d6e078367c2120df3d4.m3u8,网络源,,0.561,未分组,h264,720x576,25.0,有音频,0.4948,False,False,0.5182,0.0703
ä¸œå—å«è§†,https://t.freetv.fun/live/dong-nan-wei-shi-6.php,网络源,,3.883,未分组,h264,1920x1080,25.0,有音频,0.5521,False,False,0.513,0.0339
å¤©æ´¥å«è§†,http://61.184.46.85:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,10.871,未分组,h264,1920x1080,50.0,有音频,1.0,False,False,0,0
åŒ—äº¬å«è§†,http://61.184.46.85:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,10.245,未分组,h264,1920x1080,25.0,有音频,0.5521,False,False,0.5833,0.0365
æ·±åœ³å«è§†,https://t.freetv.fun/live/shen-zhen-wei-shi-9.php,网络源,,4.312,未分组,hevc,1920x1080,25.0,有音频,0.5208,False,False,0.4896,0.0
æ¹–å—å«è§†,https://migu.188766.xyz/?migutoken=dac6e38dc319e06a9e5715fde5dacc25&id=hnws&type=sz,网络源,,0.735,未分组,h264,1920x1080,28.0,有音频,1.0,False,False,0,0
æ¹–å—å«è§†,https://t.freetv.fun/live/hu-nan-wei-shi-4.php,网络源,,7.204,未分组,hevc,1920x1080,25.0,有音频,0.6719,False,False,0.6458,0.0
ä¸œæ–¹å«è§†,https://t.freetv.fun/live/dong-fang-wei-shi-1.php,网络源,,3.507,未分组,h264,720x576,25.0,有音频,0.6146,False,False,0.5755,0.0078
ä¸œå—å«è§†,https://t.freetv.fun/live/dong-nan-wei-shi-11.m3u8,网络源,,3.616,未分组,h264,1280x720,25.0,有音频,0.5833,False,False,0.5573,0.0833
å››å·å«è§†,https://t.freetv.fun/live/si-chuan-wei-shi-5.m3u8,网络源,,2.944,未分组,h264,1280x720,25.0,有音频,0.5052,False,False,0.526,0.0
ä¸œæ–¹å«è§†,https://t.freetv.fun/live/dong-fang-wei-shi-7.php,网络源,,9.415,未分组,h264,854x480,25.0,有音频,0.5729,False,False,0.5677,0.0
ä¸œæ–¹å«è§†,http://go.bkpcp.top/mg/dfws,网络源,,5.949,未分组,h264,1920x1080,50.0,有音频,0.5729,False,False,0.4922,0.0755
å››å·å«è§†,http://111.221.137.234:44330/tsfile/live/0137_2.m3u8?key=txiptv&playlive=0&authid=0,网络源,,7.283,未分组,h264,1280x720,25.0,有音频,0.5312,False,False,0.5625,0.0
ä¸œæ–¹å«è§†,http://124.116.183.146:9901/tsfile/live/0107_1.m3u8,网络源,,2.684,未分组,h264,720x576,25.0,有音频,0.5156,False,False,0.5521,0.0729
åŒ—äº¬å«è§†,http://123.129.70.178:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,10.560,未分组,h264,1920x1080,25.0,有音频,0.4948,False,False,0.0,0.0
å¦é—¨å«è§†,http://112.123.243.37:50085/tsfile/live/0136_1.m3u8,网络源,,2.308,未分组,h264,720x576,25.0,有音频,0.5104,False,False,0.5495,0.0286
æ¹–å—å«è§†,https://t.freetv.fun/live/hu-nan-wei-shi-1.m3u8,网络源,,3.265,未分组,hevc,3840x2160,25.0,有音频,0.599,False,False,0.5208,0.0052
ä¸œæ–¹å«è§†,https://t.freetv.fun/live/dong-fang-wei-shi.m3u8,网络源,,0.596,未分组,h264,1920x1080,25.0,有音频,0.5781,False,False,0.5391,0.013
