频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度,是否假源,是否轮回,轮回相似度,轮回波动
活佛济公3,http://www.douzhicloud.site:35455/huya/23903123,网络源,,2.289,未分组,h264,1280x720,30.0,有音频,0.4844,False,False,0.0,0.0
[SD]开封公共,https://stream1.freetv.fun/kai-feng-gong-gong-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/10/31/large/20221031233333436214_84.jpg,6.814,未分组,h264,720x576,25.0,有音频,0.5417,False,False,0.5339,0.0234
精彩动作电影,https://yylunbo.ottiptv.cc/yy/1382736823,网络源,,2.369,未分组,h264,1280x720,30.0,有音频,0.5208,False,False,0.5677,0.0312
[HD]阿里郎 *lv[geo-blocked],https://stream1.freetv.fun/a-li-lang---lv-1.ctv,网络源,https://epg.pw/media/images/channel/2024/03/13/large/20240313163715241378_36.png,2.049,未分组,h264,1280x720,25.0,有音频,0.4948,False,False,0.0,0.0
[BD]歷史,https://stream1.freetv.fun/li-shi-5.m3u8,网络源,https://epg.pw/media/images/channel/2016/01/14/large/20160114185500574121_94.jpg,7.882,未分组,h264,1920x1080,30.0,有音频,0.5469,False,False,0.5026,0.0443
固始综合,http://live.dxhmt.cn:9081/tv/11525-1.m3u8,网络源,,4.037,未分组,h264,1920x1080,25.0,有音频,0.5208,False,False,0.4688,0.0
谈判专家,http://www.douzhicloud.site:35455/yy/1382735560,网络源,,2.575,未分组,h264,1280x720,30.0,有音频,0.5938,False,False,0.5026,0.0599
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8,网络源,,1.980,未分组,h264,704x480,29.97002997002997,有音频,0.5156,False,False,0.5312,0.0104
2025-12-18 18:30:20,https://vd2.bdstatic.com/mda-rkaittscnuukharr/sc/cae_h264/1762869917385606027/mda-rkaittscnuukharr.mp4,网络源,,0.596,未分组,h264,1280x720,25.0,有音频,0.5156,False,False,0.0,0.0
浪客剑心传说的完结篇,https://yylunbo.ottiptv.cc/yy/1382736820,网络源,,3.099,未分组,h264,1280x720,30.0,有音频,0.651,False,False,0.5417,0.0156
晨晨的影视小窝,https://yylunbo.ottiptv.cc/yy/1382851576,网络源,,2.281,未分组,h264,1280x720,30.0,有音频,0.6042,False,False,0.5469,0.0469
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8,网络源,,9.042,未分组,h264,720x576,25.0,有音频,0.5521,False,False,0.3906,0.0
鉴证实录,http://www.douzhicloud.site:35455/huya/23903183,网络源,,1.844,未分组,h264,1920x1038,25.0,有音频,0.0,False,False,0.0,0.0
科幻电影,https://yylunbo.ottiptv.cc/yy/1354930209,网络源,,2.361,未分组,h264,1280x720,30.0,有音频,0.5833,False,False,0.5964,0.0286
[HD]云南娱乐,https://stream1.freetv.fun/yun-nan-yu-le-3.m3u8,网络源,https://epg.pw/media/images/channel/2021/10/12/large/20211012202855973308_65.png,1.392,未分组,h264,1280x720,25.0,有音频,0.5573,False,False,0.8177,0.1823
洪金宝经典喜剧电影,https://yylunbo.ottiptv.cc/yy/1354889042,网络源,,3.022,未分组,h264,1280x720,30.0,有音频,0.5781,False,False,0.5104,0.0104
乐家购物,http://112.46.105.20:8009/hls/23/index.m3u8,网络源,,8.807,未分组,h264,720x576,50.0,有音频,0.0,False,False,0.0,0.0
[VGA]自贡综合,https://stream1.freetv.fun/zi-gong-zong-he-2.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2017/03/15/20170315180040859436_26.jpg,4.177,未分组,h264,720x480,25.0,有音频,0.5521,False,False,0.6224,0.013
[BD]西安戏剧影视,https://stream1.freetv.fun/xi-an-xi-ju-ying-shi-1.ctv,网络源,https://epg.pw/media/images/channel/2022/06/11/large/20220611231249490826_24.jpg,1.693,未分组,h264,1920x1080,25.0,有音频,0.5312,False,False,0.5521,0.0833
刘德华电影,http://www.douzhicloud.site:35455/huya/11342424,网络源,,1.035,未分组,h264,800x448,24.0,有音频,0.0,False,False,0.0,0.0
电影刘德华,http://live.metshop.top/huya/11342424?cdn=alicdn,网络源,,1.267,未分组,h264,800x448,24.0,有音频,0.4583,False,False,0.0,0.0
[BD]封丘新闻综合,https://stream1.freetv.fun/feng-qiu-xin-wen-zong-he-1.m3u8,网络源,https://epg.pw/media/img/logo/2_16.jpg,5.812,未分组,h264,1920x1080,25.0,有音频,0.5521,False,False,0.4479,0.0365
[BD]深圳都市,https://stream1.freetv.fun/shen-zhen-du-shi-9.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/19/large/20220519234446820820_32.jpg,1.392,未分组,h264,1280x720,25.0,有音频,0.4948,False,False,0.0,0.0
国产电影就是闹着玩的,https://yylunbo.ottiptv.cc/yy/1354931503,网络源,,2.448,未分组,h264,1280x720,30.0,有音频,0.6823,False,False,0.612,0.013
[HD]云南影视,https://stream1.freetv.fun/yun-nan-ying-shi-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/31/large/20220531145247906980_49.jpg,1.363,未分组,h264,1280x720,25.0,有音频,0.5208,False,False,0.7578,0.2422
海峡卫视,http://8.138.7.223/tv/hxws.m3u8,网络源,,2.981,未分组,h264,1920x1080,25.0,有音频,0.5312,False,False,0.4427,0.0
茶频道,http://drive.mxmy.net:8888/udp/239.3.1.165:8001,网络源,,6.817,未分组,h264,1920x1080,25.0,有音频,0.5052,False,False,0.5156,0.0
CGTN法语,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8,网络源,,0.767,未分组,h264,1920x1080,25.0,有音频,0.5365,False,False,0.5234,0.1068
[BD]西安新闻综合,https://stream1.freetv.fun/xi-an-xin-wen-zong-he-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/06/11/large/20220611224649720469_86.jpg,0.820,未分组,,,,无音频,0.5365,False,False,0.599,0.0156
[BD]西安影视,https://stream1.freetv.fun/xi-an-ying-shi-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/06/11/large/20220611231249490826_24.jpg,4.841,未分组,h264,1920x1080,25.0,有音频,0.4844,False,False,0.6406,0.0
电影百团大战,https://yylunbo.ottiptv.cc/yy/1382736871,网络源,,2.423,未分组,h264,1280x720,30.0,有音频,0.5833,False,False,0.5312,0.0469
[VGA]自贡综合,https://stream1.freetv.fun/zi-gong-zong-he-3.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2017/03/15/20170315180040859436_26.jpg,3.030,未分组,h264,720x480,25.0,有音频,0.5208,False,False,0.5443,0.0547
影视小艺,https://yylunbo.ottiptv.cc/yy/1382737886,网络源,,2.413,未分组,h264,1280x720,25.0,有音频,0.5365,False,False,0.4714,0.0443
[BD]深圳都市,https://stream1.freetv.fun/shen-zhen-du-shi-13.ctv,网络源,https://epg.pw/media/images/channel/2022/05/19/large/20220519234446820820_32.jpg,7.291,未分组,h264,1920x1080,25.0,有音频,0.5365,False,False,0.6745,0.0234
[BD]云南卫视,https://stream1.freetv.fun/yun-nan-wei-shi-30.ctv,网络源,https://epg.pw/media/images/channel/2022/05/31/large/20220531145024469645_82.jpg,1.321,未分组,h264,1280x720,25.0,有音频,0.599,False,False,0.0,0.0
[BD]深圳电视剧,https://stream1.freetv.fun/shen-zhen-dian-shi-ju-6.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/19/large/20220519234321215989_39.jpg,2.060,未分组,h264,1280x720,25.0,有音频,1.0,False,False,0,0
[BD]汕尾综合高清[geo-blocked],https://stream1.freetv.fun/shan-wei-zong-he-gao-qing-5.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2018/10/18/20181018000557428409_85.jpg,1.367,未分组,h264,1280x720,25.0,有音频,0.0,False,False,0.0,0.0
哆啦A梦,http://www.douzhicloud.site:35455/huya/11601963,网络源,,1.363,未分组,h264,640x480,25.0,有音频,0.4844,False,False,0.0,0.0
[BD]深圳电视剧,https://stream1.freetv.fun/shen-zhen-dian-shi-ju-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/19/large/20220519234321215989_39.jpg,1.246,未分组,,,,无音频,1.0,False,False,0,0
热血动作电影,https://yylunbo.ottiptv.cc/yy/1382736804,网络源,,3.308,未分组,h264,1280x720,30.0,有音频,0.6094,False,False,0.625,0.0573
进来陪你看电视,https://yylunbo.ottiptv.cc/yy/1353518742,网络源,,4.124,未分组,h264,720x1280,,有音频,0.6667,False,False,0.8229,0.0
[HD]云南都市,https://stream1.freetv.fun/yun-nan-du-shi-4.m3u8,网络源,https://epg.pw/media/images/channel/2021/10/12/large/20211012202751642735_81.png,1.372,未分组,h264,1280x720,25.0,有音频,0.5208,False,False,0.5677,0.0
百家讲坛红楼梦篇,https://yylunbo.ottiptv.cc/yy/1382741639,网络源,,2.284,未分组,h264,1280x720,30.0,有音频,0.5208,False,False,0.7526,0.0339
光山综合,http://live.dxhmt.cn:9081/tv/11522-1.m3u8,网络源,,5.214,未分组,h264,1920x1080,25.0,有音频,0.474,False,False,0.5312,0.0
喜剧爱情电影不期而遇,https://yylunbo.ottiptv.cc/yy/1382745181,网络源,,2.235,未分组,h264,1280x720,30.0,有音频,0.5781,False,False,0.4245,0.1276
[BD]汕尾综合高清,https://stream1.freetv.fun/shan-wei-zong-he-gao-qing-6.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2018/10/18/20181018000557428409_85.jpg,1.615,未分组,h264,1280x720,25.0,有音频,0.5521,False,False,0.4688,0.0
夏洛特烦恼国内电影喜剧,https://yylunbo.ottiptv.cc/yy/1354936201,网络源,,2.331,未分组,h264,1280x720,30.0,有音频,0.625,False,False,0.5938,0.0156
大江大河2高分影视推荐,https://yylunbo.ottiptv.cc/yy/1382736797,网络源,,2.426,未分组,h264,1280x720,30.0,有音频,0.6615,False,False,0.5964,0.0547
电影,https://yylunbo.ottiptv.cc/yy/37454459,网络源,,4.266,未分组,h264,1280x720,24.0,有音频,0.5521,False,False,0.5104,0.0
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8,网络源,,4.814,未分组,h264,1920x1080,25.0,有音频,0.4479,False,False,0.0,0.0
欧美配音电影,https://yylunbo.ottiptv.cc/yy/1354693629,网络源,,2.320,未分组,h264,1280x720,,有音频,0.5469,False,False,0.6354,0.0104
[VGA]深圳电视,https://stream1.freetv.fun/shen-zhen-dian-shi-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/19/large/20220519234321215989_39.jpg,1.505,未分组,h264,720x480,29.97002997002997,有音频,0.5781,False,False,0.5729,0.0781
[HD]电影[geo-blocked],https://stream1.freetv.fun/dian-ying-79.m3u8,网络源,https://epg.pw/media/,1.548,未分组,h264,1280x720,25.0,有音频,0.4948,False,False,0.7214,0.2786
[BD]江西卫视[geo-blocked],https://stream1.freetv.fun/jiang-xi-wei-shi-44.ctv,网络源,https://epg.pw/media/images/channel/2022/05/31/large/20220531144408646863_42.jpg,1.571,未分组,h264,1280x720,25.0,有音频,1.0,False,False,0,0
远去的飞鹰影视剧,https://yylunbo.ottiptv.cc/yy/1354930912,网络源,,2.700,未分组,h264,1280x720,25.0,有音频,0.5625,False,False,0.4766,0.0026
悬疑武侠电影九门,https://yylunbo.ottiptv.cc/yy/1382828768,网络源,,2.203,未分组,h264,1280x720,30.0,有音频,0.5729,False,False,0.5312,0.0208
电影犯罪片,http://live.metshop.top/huya/11352974?cdn=alicdn,网络源,,1.419,未分组,h264,1920x1080,30.0,有音频,0.0,False,False,0.0,0.0
[BD]西安都市,https://stream1.freetv.fun/xi-an-du-shi-1.m3u8,网络源,https://epg.pw/media/img/logo/3_56.jpg,4.339,未分组,h264,1920x1080,25.0,有音频,0.5417,False,False,0.5104,0.0208
爆笑电影王牌大贱谍23,https://yylunbo.ottiptv.cc/yy/1382735556,网络源,,2.279,未分组,h264,1280x720,30.0,有音频,0.6458,False,False,0.5625,0.0
[BD]江苏影视[geo-blocked],https://stream1.freetv.fun/jiang-su-ying-shi-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/30/large/20220530230645676753_16.jpg,15.004,未分组,h264,1920x1080,25.0,有音频,0.5573,False,False,0.4557,0.0391
CGTN俄语,https://0472.org/hls/cgtne.m3u8,网络源,,1.008,未分组,h264,1920x1080,25.0,有音频,0.5104,False,False,0.4297,0.0339
新三国萌儿陪看,https://yylunbo.ottiptv.cc/yy/29216766,网络源,,1.963,未分组,h264,800x600,24.0,有音频,0.5833,False,False,0.5443,0.013
淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8,网络源,,4.103,未分组,h264,1920x1080,25.0,有音频,0.526,False,False,0.6328,0.0026
CGTN,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8,网络源,,0.659,未分组,h264,1280x720,25.0,有音频,0.5,False,False,0.5573,0.0
[HD]潮州综合,https://stream1.freetv.fun/chao-zhou-zong-he-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/10/07/large/20231007174220816419_38.jpg,1.299,未分组,h264,1280x720,25.0,有音频,1.0,False,False,0,0
百家讲坛之明太祖朱元璋,https://yylunbo.ottiptv.cc/yy/1354936149,网络源,,3.140,未分组,h264,1280x720,30.0,有音频,0.5208,False,False,0.6927,0.0573
[HD]江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-86.ctv,网络源,https://epg.pw/media/images/channel/2022/05/30/large/20220530225651709500_84.jpg,11.787,未分组,h264,1280x720,25.0,有音频,0.5156,False,False,0.4896,0.0
[VGA]自贡综合[geo-blocked],https://stream1.freetv.fun/zi-gong-zong-he-4.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/03/15/20170315180040859436_26.jpg,5.178,未分组,,,,无音频,0.0,False,False,0.0,0.0
电影黑豹,https://yylunbo.ottiptv.cc/yy/1382736816,网络源,,2.327,未分组,h264,1280x720,30.0,有音频,0.5573,False,False,0.5365,0.0156
渑池新闻综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8,网络源,,4.357,未分组,h264,1920x1080,25.0,有音频,0.5885,False,False,0.4271,0.0312
[BD]文山新闻综合[geo-blocked],https://stream1.freetv.fun/wen-shan-xin-wen-zong-he-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/01/large/20221101021019292176_54.jpg,4.187,未分组,h264,1920x1080,25.0,有音频,0.5104,False,False,0.5651,0.0234
[HD]鳳凰資訊 *lv[geo-blocked],https://stream1.freetv.fun/feng-huang-zi-xun---lv-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/23/large/20230723140505929891_55.png,1.782,未分组,h264,1280x720,25.0,有音频,0.4948,False,False,0.0,0.0
[HD]韩国电影2,https://stream1.freetv.fun/han-guo-dian-ying-2-1.m3u8,网络源,https://epg.pw/media/,4.058,未分组,h264,640x360,30.0,有音频,0.5052,False,False,0.5365,0.0417
科幻片来看神奇的地球,https://yylunbo.ottiptv.cc/yy/1354930897,网络源,,4.251,未分组,h264,1280x720,30.0,有音频,0.5938,False,False,0.5026,0.0026
CGTN,https://0472.org/hls/cgtn.m3u8,网络源,,1.193,未分组,h264,1280x720,25.0,有音频,0.5052,False,False,0.5312,0.0052
[BD]清河新闻综合,https://stream1.freetv.fun/qing-he-xin-wen-zong-he-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/10/31/large/20221031235633223834_13.jpg,2.215,未分组,h264,1920x1080,25.0,有音频,0.5573,False,False,0.4714,0.0495
[BD]清河新闻综合,https://stream1.freetv.fun/qing-he-xin-wen-zong-he-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/10/31/large/20221031235633223834_13.jpg,3.940,未分组,h264,1920x1080,25.0,有音频,0.5885,False,False,0.5833,0.0104
[HD]电影,https://stream1.freetv.fun/dian-ying-109.ctv,网络源,https://epg.pw/media/,1.272,未分组,h264,1280x720,25.0,有音频,1.0,False,False,0,0
CGTN西语,https://0472.org/hls/cgtnx.m3u8,网络源,,0.389,未分组,h264,1920x1080,25.0,有音频,0.5625,False,False,0.5156,0.026
CGTN阿语,https://0472.org/hls/cgtna.m3u8,网络源,,1.203,未分组,h264,1920x1080,25.0,有音频,0.5521,False,False,0.5052,0.0365
[BD]汕尾综合高清,https://stream1.freetv.fun/shan-wei-zong-he-gao-qing-7.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2018/10/18/20181018000557428409_85.jpg,6.842,未分组,h264,1920x1080,25.0,有音频,0.5,False,False,0.4271,0.0
电影贺岁,http://live.metshop.top/huya/11601971?cdn=alicdn,网络源,,0.725,未分组,h264,1136x610,30.0,有音频,0.0,False,False,0.0,0.0
[BD]潮州综合高清,https://stream1.freetv.fun/chao-zhou-zong-he-gao-qing-7.ctv,网络源,https://epg.pw/media/images/channel/2023/10/07/large/20231007174220816419_38.jpg,7.922,未分组,h264,1920x1080,25.0,有音频,0.5104,False,False,0.0,0.0
[BD]西藏影视文化,https://stream1.freetv.fun/xi-cang-ying-shi-wen-hua-2.ctv,网络源,https://epg.pw/media/images/channel/2022/05/30/large/20220530222246719342_54.jpg,6.888,未分组,h264,1920x1080,25.0,有音频,0.5573,False,False,0.5755,0.0495
CGTN法语,https://0472.org/hls/cgtnf.m3u8,网络源,,0.519,未分组,h264,1920x1080,25.0,有音频,0.5885,False,False,0.5651,0.0859
韩国电影2,https://stream.ads.ottera.tv/playlist.m3u8?network_id=743,网络源,,2.464,未分组,h264,640x360,30.0,有音频,0.5417,False,False,0.5339,0.0339
大家都在看的电视剧,https://yylunbo.ottiptv.cc/yy/1354930964,网络源,,4.234,未分组,h264,1280x720,25.0,有音频,0.5365,False,False,0.5156,0.0104
精彩动作电影享不停,https://yylunbo.ottiptv.cc/yy/1382736809,网络源,,2.337,未分组,h264,1280x720,30.0,有音频,0.6198,False,False,0.4974,0.0599
[SD]白山新闻综合,https://stream1.freetv.fun/bai-shan-xin-wen-zong-he-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/01/large/20221101021019292176_54.jpg,5.502,未分组,h264,720x576,25.0,有音频,0.5417,False,False,0.6172,0.0026
国产大片电影,https://yylunbo.ottiptv.cc/yy/1354926655,网络源,,4.287,未分组,h264,1280x720,30.0,有音频,0.5469,False,False,0.4375,0.0521
珍珠港电影,https://yylunbo.ottiptv.cc/yy/1354936234,网络源,,9.726,未分组,h264,1280x720,30.0,有音频,0.5885,False,False,0.6641,0.0234
国产动作电影,https://yylunbo.ottiptv.cc/yy/1382736858,网络源,,2.516,未分组,h264,1920x808,23.976023976023978,有音频,0.5365,False,False,0.5755,0.0339
[BD]确山新闻综合频道,https://stream1.freetv.fun/que-shan-xin-wen-zong-he-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/01/large/20221101021019292176_54.jpg,9.545,未分组,h264,1920x1080,25.0,有音频,0.5417,False,False,0.5911,0.0391
[HD]江西卫视,https://stream1.freetv.fun/jiang-xi-wei-shi-10.ctv,网络源,https://epg.pw/media/images/channel/2022/05/31/large/20220531144408646863_42.jpg,6.182,未分组,h264,1280x720,25.0,有音频,0.5052,False,False,0.526,0.0
[HD]苏州电影娱乐信息,https://stream1.freetv.fun/su-zhou-dian-ying-yu-le-xin-xi-2.ctv,网络源,https://epg.pw/media/images/channel/2022/11/01/large/20221101022222053424_96.jpg,3.351,未分组,h264,1280x720,25.0,有音频,0.5729,False,False,0.5286,0.0026
欢乐一起看,https://yylunbo.ottiptv.cc/yy/1354930926,网络源,,4.301,未分组,h264,1280x720,30.0,有音频,0.5521,False,False,0.5755,0.013
[BD]澳門綜藝,https://stream1.freetv.fun/ao-men-zong-yi-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/21/large/20220521133414352048_88.jpg,7.414,未分组,h264,1920x1080,25.0,有音频,0.526,False,False,0.4635,0.0
[BD]巩义新闻综合,https://stream1.freetv.fun/gong-yi-xin-wen-zong-he-4.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/02/large/20221102232436419268_89.jpg,3.381,未分组,h264,1920x1080,25.0,有音频,0.5365,False,False,0.5365,0.0104
CGTN纪录,https://0472.org/hls/cgtnd.m3u8,网络源,,1.151,未分组,h264,1280x720,25.0,有音频,0.5104,False,False,0.5156,0.0156
电影功夫片,http://live.metshop.top/huya/11352941?cdn=alicdn,网络源,,3.117,未分组,h264,1920x1080,25.0,有音频,0.5625,False,False,0.0,0.0
[BD]澳视葡文,https://stream1.freetv.fun/ao-shi-pu-wen-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/19/large/20220519235326309197_26.jpg,5.863,未分组,h264,1920x1080,25.0,有音频,0.5573,False,False,0.4974,0.0286
电影兴风作浪系列播放,https://yylunbo.ottiptv.cc/yy/1382736857,网络源,,2.370,未分组,h264,1280x720,30.0,有音频,0.5833,False,False,0.6432,0.0234
[HD]淮北经济生活,https://stream1.freetv.fun/huai-bei-jing-ji-sheng-huo-2.ctv,网络源,https://epg.pw/media/images/channel/2022/05/31/large/20220531150116203512_52.jpg,4.464,未分组,h264,1280x720,25.0,有音频,0.5417,False,False,0.4635,0.0
[BD]澳视澳门,https://stream1.freetv.fun/ao-shi-ao-men-7.m3u8,网络源,https://epg.pw/media/images/channel/2016/07/19/large/20160719142956282911_66.png,5.492,未分组,h264,1920x1080,25.0,有音频,0.599,False,False,0.5026,0.1328
[HD]韩国电影1,https://stream1.freetv.fun/han-guo-dian-ying-1-1.m3u8,网络源,https://epg.pw/media/img/logo/hanguodianying.jpg,5.937,未分组,h264,640x360,30.0,有音频,0.5677,False,False,0.6068,0.0391
[HD]湖南衛視 *lv[geo-blocked],https://stream1.freetv.fun/hu-nan-wei-shi---lv-1.ctv,网络源,https://epg.pw/media/images/channel/2022/12/06/large/20221206011007840679_77.jpg,1.096,未分组,h264,1280x720,25.0,有音频,0.4948,False,False,0.0,0.0
[HD]东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-85.ctv,网络源,https://epg.pw/media/images/channel/2023/06/05/large/20230605010227137581_33.jpg,4.472,未分组,h264,1280x720,25.0,有音频,0.4583,False,False,0.5,0.0
[BD]晋城公共,https://stream1.freetv.fun/jin-cheng-gong-gong-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/01/large/20221101013917651923_84.jpg,3.565,未分组,h264,1920x1080,25.0,有音频,0.526,False,False,0.4766,0.0547
[HD]東方衛視 *lv[geo-blocked],https://stream1.freetv.fun/dong-fang-wei-shi---lv-1.ctv,网络源,https://epg.pw/media/images/channel/2023/06/05/large/20230605010227137581_33.jpg,1.467,未分组,h264,1280x720,25.0,有音频,0.4948,False,False,0.0,0.0
