频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度
[HD]tnt,https://stream1.freetv.fun/tnt-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/26/large/20220226172918924851_37.png,1.696,未分组,h264,1280x720,25.0,有音频,0.0
[HD]sky news,https://stream1.freetv.fun/sky-news-12.m3u8,网络源,https://epg.pw/media/img/logo/1_215.jpg,1.541,未分组,h264,1280x720,30.0,有音频,0.4844
[HD]tapesh 2,https://stream1.freetv.fun/tapesh-2-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/10/19/20151019035523750009_20.jpg,3.327,未分组,h264,1280x720,25.0,有音频,0.5
[HD]sky cinema premier *m[geo-blocked],https://stream1.freetv.fun/sky-cinema-premier--m-2.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2015/02/11/20150211203034200818_70.jpg,2.452,未分组,h264,1920x1080,25.0,有音频,0.8125
[HD]pbs kids hawaii,https://stream1.freetv.fun/pbs-kids-hawaii-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2018/09/15/20180915122746104734_93.png,1.607,未分组,h264,416x234,29.97002997002997,有音频,0.4062
[HD]crimetime,https://stream1.freetv.fun/crimetime-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/04/29/large/20220429222547123972_13.PNG,2.743,未分组,h264,426x240,30.0,有音频,0.4062
[HD]rete oro tv,https://stream1.freetv.fun/rete-oro-tv-1.m3u8,网络源,https://epg.pw/media/img/logo/1_118.jpg,3.649,未分组,h264,1280x720,25.0,有音频,0.4688
[BD]sky nature uhd *m[geo-blocked],https://stream1.freetv.fun/sky-nature-uhd--m-1.ctv,网络源,https://epg.pw/media/images/channel/2022/04/13/large/20220413145538501933_68.jpg,2.536,未分组,h264,1920x1080,25.0,有音频,0.375
[HD]rtvc,https://stream1.freetv.fun/rtvc-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821115224188925_20.png,3.011,未分组,h264,1280x720,25.0,有音频,0.5156
[BD]oberpfalz tv,https://stream1.freetv.fun/oberpfalz-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174115798438_73.png,4.073,未分组,h264,1920x1080,25.0,有音频,0.4688
[BD]ryan and friends,https://stream1.freetv.fun/ryan-and-friends-7.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/18/large/20220318085807072182_84.png,4.442,未分组,h264,1920x1080,29.97002997002997,有音频,0.3906
[BD]tv gazeta,https://stream1.freetv.fun/tv-gazeta-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506173743337753_37.png,1.622,未分组,h264,1920x1080,30.0,有音频,0.5312
[BD]ช่อง newsmax 2,https://stream1.freetv.fun/ch-ng-newsmax-2-1.m3u8,网络源,https://epg.pw/media/images/channel/2021/01/21/large/20210121205319348415_63.png,1.473,未分组,h264,462x240,29.97002997002997,有音频,0.3906
[BD]sky sports mix=,https://stream1.freetv.fun/sky-sports-mix-2.ctv,网络源,https://epg.pw/media/images/channel/2022/09/25/large/20220925215123087395_98.png,0.746,未分组,,,,无音频,0.5156
[BD]sky cinema family *m[geo-blocked],https://stream1.freetv.fun/sky-cinema-family--m-1.ctv,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814035922624146_55.png,2.246,未分组,h264,1920x1080,25.0,有音频,0.5
[BD]regio tv bodensee,https://stream1.freetv.fun/regio-tv-bodensee-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/06/13/20140613200719649628_15.png,3.148,未分组,h264,1920x1080,25.0,有音频,0.625
[SD]rtsh sport,https://stream1.freetv.fun/rtsh-sport-1.m3u8,网络源,https://epg.pw/media/images/channel/2021/11/13/large/20211113231040883110_16.png,2.808,未分组,h264,,,有音频,0.3281
[BD]azstartv,https://stream1.freetv.fun/azstartv-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174525906561_91.png,2.840,未分组,h264,858x480,25.0,有音频,0.4844
[HD]newflix,https://stream1.freetv.fun/newflix-1.m3u8,网络源,https://epg.pw/media/images/channel/2021/12/10/large/20211210235908754439_80.png,2.663,未分组,h264,1280x720,25.0,有音频,0.5312
[HD]rthk32 *wj,https://stream1.freetv.fun/rthk32--wj-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/19/large/20230719083827856598_33.png,3.161,未分组,h264,1280x720,25.0,有音频,0.4375
[BD]newsmax 2,https://stream1.freetv.fun/newsmax-2-4.m3u8,网络源,https://epg.pw/media/images/channel/2021/01/21/large/20210121205319348415_63.png,1.166,未分组,h264,1920x1080,29.97002997002997,有音频,0.4688
[BD]rotana m plus,https://stream1.freetv.fun/rotana-m-plus-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/07/22/20150722095531321538_81.png,3.250,未分组,h264,1920x1080,25.0,有音频,0.6562
[BD]red bull tv,https://stream1.freetv.fun/red-bull-tv-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/16/large/20220516155835221115_90.jpg,1.724,未分组,h264,1920x1080,30.0,有音频,0.3906
[SD]tv cultura,https://stream1.freetv.fun/tv-cultura-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174952947596_14.png,3.278,未分组,,,,无音频,0.625
[HD]aci sport tv,https://stream1.freetv.fun/aci-sport-tv-1.m3u8,网络源,https://epg.pw/media/img/logo/1_129.jpg,2.981,未分组,h264,1280x720,50.0,有音频,0.625
[HD]qatar tv 2,https://stream1.freetv.fun/qatar-tv-2-2.m3u8,网络源,https://epg.pw/media/images/channel/2024/03/13/large/20240313145531758833_64.png,6.162,未分组,h264,1280x720,25.0,有音频,0.5312
[BD]tsn 3 =,https://stream1.freetv.fun/tsn-3-2.ctv,网络源,https://epg.pw/media/images/channel/2016/06/23/large/20160623141803049604_40.png,1.012,未分组,h264,1920x1080,60.0,有音频,0.0
[BD]gp tv,https://stream1.freetv.fun/gp-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506175016402732_80.png,0.783,未分组,h264,1920x1080,29.97002997002997,有音频,0.7188
[SD]national geographic east (720p),https://stream1.freetv.fun/national-geographic-east-3.ctv,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506163824809340_39.png,3.464,未分组,h264,640x360,59.94005994005994,有音频,0.7188
[VGA]tvm[geo-blocked],https://stream1.freetv.fun/tvm-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/02/19/20160219194124762842_15.jpg,7.214,未分组,h264,320x192,25.0,有音频,0.5156
[BD]azteca internacional,https://stream1.freetv.fun/azteca-internacional-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506173750013761_42.png,1.622,未分组,h264,1920x1080,29.97002997002997,有音频,0.5156
[HD]tagesschau 24,https://stream1.freetv.fun/tagesschau-24-2.ctv,网络源,https://epg.pw/media/images/channel/2022/05/25/large/20220525022146818137_20.png,8.947,未分组,h264,480x270,50.0,有音频,0.7344
[BD]radio 10,https://stream1.freetv.fun/radio-10-1.m3u8,网络源,https://epg.pw/media/img/logo/1_121.jpg,3.095,未分组,h264,1920x1080,25.0,有音频,0.2656
[BD]star sports 2,https://stream1.freetv.fun/star-sports-2-1.ctv,网络源,https://epg.pw/media/images/channel/2022/05/14/large/20220514165639572708_39.jpg,5.757,未分组,h264,1920x1080,25.0,有音频,0.5469
[BD]ton tv,https://stream1.freetv.fun/ton-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2021/07/12/large/20210712042120582929_40.png,5.585,未分组,h264,1920x1080,25.0,有音频,0.5156
[HD]classic arts showcase,https://stream1.freetv.fun/classic-arts-showcase-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/27/large/20220527020501078351_12.png,1.413,未分组,h264,430x240,29.97002997002997,有音频,0.5625
[VGA]cartoon classics,https://stream1.freetv.fun/cartoon-classics-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/07/large/20220507044720361573_41.png,6.246,未分组,h264,1920x1080,25.0,有音频,0.4688
[BD]tlc *m[geo-blocked],https://stream1.freetv.fun/tlc--m-4.ctv,网络源,https://epg.pw/media/images/channel/2025/01/28/large/20250128060038257036_95.png,2.169,未分组,h264,1920x1080,25.0,有音频,0.5312
[HD]travel xp,https://stream1.freetv.fun/travel-xp-5.m3u8,网络源,https://epg.pw/media/images/channel/2017/02/26/large/20170226212754000637_52.jpg,1.169,未分组,h264,1280x720,29.97002997002997,有音频,0.5
[VGA]sony channel,https://stream1.freetv.fun/sony-channel-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222356211623_41.png,1.948,未分组,mpeg2video,720x480,29.97002997002997,有音频,0.5781
[SD]sunna tv (576p),https://stream1.freetv.fun/sunna-tv-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821044746293501_71.jpg,3.267,未分组,h264,426x240,25.0,有音频,0.375
[HD]sbn,https://stream1.freetv.fun/sbn-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/08/12/20160812113957725898_90.png,10.150,未分组,h264,1280x720,25.0,有音频,0.5938
[BD]sony sports ten 1,https://stream1.freetv.fun/sony-sports-ten-1-3.ctv,网络源,https://epg.pw/media/images/channel/2024/06/27/large/20240627030341766514_56.png,5.666,未分组,h264,1920x1080,25.0,有音频,0.375
[BD]newsmaxtv,https://stream1.freetv.fun/newsmaxtv-3.m3u8,网络源,https://epg.pw/media/images/channel/2021/01/21/large/20210121205319348415_63.png,0.893,未分组,h264,462x240,29.97002997002997,有音频,0.4375
[SD]fanduel sports network ohio,https://stream1.freetv.fun/fanduel-sports-network-ohio-1.m3u8,网络源,https://epg.pw/media/images/channel/2017/01/05/large/20170105145517180728_73.png,10.546,未分组,h264,960x540,29.97002997002997,有音频,0.0
[HD]premier sports 5,https://stream1.freetv.fun/premier-sports-5-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/06/09/large/20220609233720370622_81.png,10.683,未分组,h264,1600x900,25.0,有音频,0.5312
[SD]qvc 2,https://stream1.freetv.fun/qvc-2-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174951942025_45.png,1.258,未分组,h264,640x360,30.0,有音频,0.625
[BD]star sports 1 tamil,https://stream1.freetv.fun/star-sports-1-tamil-2.ctv,网络源,https://epg.pw/media/img/logo/star_sport1.jpg,5.491,未分组,h264,1920x1080,25.0,有音频,0.3906
[BD]start world,https://stream1.freetv.fun/start-world-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/18/large/20220518163307542906_12.png,2.284,未分组,h264,1920x1080,50.0,有音频,0.5156
[HD]sun rtv,https://stream1.freetv.fun/sun-rtv-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174517013931_59.png,4.727,未分组,h264,1280x720,25.0,有音频,0.6406
[BD]ok stendal,https://stream1.freetv.fun/ok-stendal-1.m3u8,网络源,https://epg.pw/media/,1.991,未分组,h264,1920x1080,25.0,有音频,0.5312
[HD]premier sports 2,https://stream1.freetv.fun/premier-sports-2-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/06/09/large/20220609233720370622_81.png,11.672,未分组,h264,1280x720,25.0,有音频,0.4688
[BD]sky news,https://stream1.freetv.fun/sky-news-8.m3u8,网络源,https://epg.pw/media/img/logo/1_215.jpg,5.242,未分组,h264,1920x1080,25.0,有音频,0.6719
[BD]tvb plus,https://stream1.freetv.fun/tvb-plus-4.ctv,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722193451659796_71.png,1.952,未分组,hevc,1920x1080,30.0,有音频,0.7812
[BD]dltv 3 (1080p),https://stream1.freetv.fun/dltv-3-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/07/25/20150725050754369924_97.jpg,11.038,未分组,h264,1920x1080,25.0,有音频,0.5469
[HD]paramount network east,https://stream1.freetv.fun/paramount-network-east-2.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/31/large/20250131032010728735_96.png,3.070,未分组,h264,1280x720,29.97002997002997,有音频,0.5
[BD]tvbplus,https://stream1.freetv.fun/tvbplus-5.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722193451659796_71.png,9.113,未分组,h264,1920x1080,25.0,有音频,0.4844
[SD]sgtv (seminole county fl) (1080p),https://stream1.freetv.fun/sgtv-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174752690075_12.png,5.080,未分组,h264,480x270,30.0,有音频,0.4375
[BD]red bull tv germany[geo-blocked],https://stream1.freetv.fun/red-bull-tv-germany-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/16/large/20220516155835221115_90.jpg,9.232,未分组,h264,384x216,30.0,有音频,0.3594
[BD]ion plus[geo-blocked],https://stream1.freetv.fun/ion-plus-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/01/31/20170131165125367318_70.png,2.303,未分组,h264,1920x1080,29.97002997002997,有音频,0.5625
[SD]nicktoons,https://stream1.freetv.fun/nicktoons-6.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/04/large/20240404170350457530_44.png,2.845,未分组,h264,640x360,30.0,有音频,0.5781
[BD]ช่อง outdoor channel,https://stream1.freetv.fun/ch-ng-outdoor-channel-1.m3u8,网络源,https://epg.pw/media/img/logo/outdoor_channel_hd_1.png,9.351,未分组,h264,1920x1080,29.97002997002997,有音频,0.4375
[BD]sky cinema select *m[geo-blocked],https://stream1.freetv.fun/sky-cinema-select--m-2.ctv,网络源,https://epg.pw/media/images/channel/2022/10/22/large/20221022002850610910_54.png,2.048,未分组,h264,1920x1080,25.0,有音频,0.5312
[HD]habib tv,https://stream1.freetv.fun/habib-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/07/17/20150717223008241505_30.png,10.857,未分组,h264,1280x720,25.0,有音频,0.4375
[BD]fc public media (fort collins co) (1080p),https://stream1.freetv.fun/fc-public-media-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506175017403710_81.png,3.275,未分组,h264,416x234,30.0,有音频,0.5469
[SD]teen nick,https://stream1.freetv.fun/teen-nick-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720002406264182_29.jpg,3.835,未分组,h264,854x480,30.0,有音频,0.7188
[HD]usa own,https://stream1.freetv.fun/usa-own-1.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2015/07/02/20150702071258375427_74.jpg,1.084,未分组,h264,1280x720,29.97002997002997,有音频,0.7188
[BD]showtime-,https://stream1.freetv.fun/showtime-5.ctv,网络源,https://epg.pw/media/images/channel/2025/01/30/large/20250130005547573438_56.png,0.876,未分组,h264,1920x1080,29.97002997002997,有音频,0.7031
[VGA]sirasa tv,https://stream1.freetv.fun/sirasa-tv-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/03/19/20150319113605522405_67.jpg,8.251,未分组,h264,320x180,25.0,有音频,0.5469
[VGA]sunna tv,https://stream1.freetv.fun/sunna-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821044746293501_71.jpg,2.418,未分组,h264,426x240,25.0,有音频,0.7188
[HD]noos tv,https://stream1.freetv.fun/noos-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/06/21/20150621112447455088_59.png,5.242,未分组,h264,1280x720,25.0,有音频,0.8281
[HD]radio italia trend,https://stream1.freetv.fun/radio-italia-trend-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174238449874_96.png,1.404,未分组,h264,1280x720,25.0,有音频,0.5469
[SD]gtn canada (1080i) [geo-blocked],https://stream1.freetv.fun/gtn-canada-3.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/03/11/20150311041449396186_43.jpg,1.244,未分组,h264,1280x720,30.0,有音频,0.5625
[BD]tv brics,https://stream1.freetv.fun/tv-brics-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/01/15/large/20230115035835827206_81.jpg,2.180,未分组,h264,1920x1080,25.0,有音频,0.5469
[BD]rfh,https://stream1.freetv.fun/rfh-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174644918689_32.png,1.948,未分组,h264,1920x1080,25.0,有音频,0.5156
[SD]sky comedy *s[geo-blocked],https://stream1.freetv.fun/sky-comedy--s-1.m3u8,网络源,https://epg.pw/media/,1.854,未分组,h264,960x540,25.0,有音频,0.5156
[HD]syria tv,https://stream1.freetv.fun/syria-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174356062960_50.png,6.547,未分组,h264,426x240,25.0,有音频,0.5156
[BD]newsmax tv,https://stream1.freetv.fun/newsmax-tv-3.m3u8,网络源,https://epg.pw/media/images/channel/2021/01/21/large/20210121205319348415_63.png,2.186,未分组,h264,1920x1080,29.97002997002997,有音频,0.4375
[BD]intravel,https://stream1.freetv.fun/intravel-2.m3u8,网络源,https://epg.pw/media/images/channel/2017/02/26/large/20170226212754000637_52.jpg,4.643,未分组,h264,1920x1080,25.0,有音频,0.4531
[BD]tjk tv,https://stream1.freetv.fun/tjk-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/03/04/20170304144713891441_74.jpg,3.922,未分组,h264,640x360,25.0,有音频,0.4219
[BD]sky news arabia,https://stream1.freetv.fun/sky-news-arabia-4.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174321407719_89.png,7.036,未分组,h264,1920x1080,25.0,有音频,0.5938
[HD]tve 24h,https://stream1.freetv.fun/tve-24h-1.m3u8,网络源,https://epg.pw/media/img/logo/1_454.jpg,3.121,未分组,h264,640x360,25.0,有音频,0.5469
[HD]start tv,https://stream1.freetv.fun/start-tv-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174525906561_91.png,2.953,未分组,h264,1280x720,59.94005994005994,有音频,0.3906
[HD]otv,https://stream1.freetv.fun/otv-3.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/04/24/20150424231848703885_68.png,1.622,未分组,h264,1280x720,25.0,有音频,0.4375
[BD]oman mubashir,https://stream1.freetv.fun/oman-mubashir-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/12/05/20161205235246003346_64.png,2.412,未分组,h264,1920x1080,25.0,有音频,0.4688
[BD]sony channel,https://stream1.freetv.fun/sony-channel-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222356211623_41.png,1.840,未分组,h264,1920x1080,59.94005994005994,有音频,0.375
[BD]star jalsha,https://stream1.freetv.fun/star-jalsha-2.ctv,网络源,https://epg.pw/media/images/channel/2024/03/13/large/20240313144815357257_89.png,5.898,未分组,h264,1920x1080,25.0,有音频,0.0
[BD]sukan tv[geo-blocked],https://stream1.freetv.fun/sukan-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174517013931_59.png,7.172,未分组,h264,1920x1080,25.0,有音频,0.3281
[BD]usa cmt,https://stream1.freetv.fun/usa-cmt-1.ctv,网络源,https://epg.pw/media/images/channel/2015/11/27/large/20151127163857376755_68.jpg,0.792,未分组,h264,1920x1080,29.97002997002997,有音频,0.6406
[SD]radio 51 tv,https://stream1.freetv.fun/radio-51-tv-3.m3u8,网络源,https://epg.pw/media/img/logo/1_121.jpg,1.684,未分组,h264,720x576,50.0,有音频,0.2656
[HD]rai news 24,https://stream1.freetv.fun/rai-news-24-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174021801258_80.png,3.481,未分组,h264,768x432,25.0,有音频,0.4219
[BD]tv3 catalunya 24h,https://stream1.freetv.fun/tv3-catalunya-24h-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174702646530_40.png,7.483,未分组,h264,1920x1080,25.0,有音频,0.375
[HD]sky max *m[geo-blocked],https://stream1.freetv.fun/sky-max--m-1.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2015/02/20/20150220172434304462_64.jpg,2.044,未分组,h264,1280x720,25.0,有音频,0.7031
[HD]porto canal,https://stream1.freetv.fun/porto-canal-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506173755198502_94.png,1.432,未分组,h264,1280x720,25.0,有音频,0.6406
[SD]us root sports network,https://stream1.freetv.fun/us-root-sports-network-1.ctv,网络源,https://epg.pw/media/images/channel/2017/01/05/large/20170105145517180728_73.png,0.743,未分组,h264,960x540,29.97002997002997,有音频,0.5156
[HD]tv 4,https://stream1.freetv.fun/tv-4-3.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2015/04/15/20150415010520380833_24.png,9.212,未分组,h264,1280x720,25.0,有音频,0.3906
[BD]ca tsn 2,https://stream1.freetv.fun/ca-tsn-2-1.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821155424578482_92.png,1.012,未分组,h264,1920x1080,60.0,有音频,0.4375
[HD]relax 8,https://stream1.freetv.fun/relax-8-1.m3u8,网络源,https://epg.pw/media/,0.989,未分组,h264,1280x720,30.0,有音频,0.3906
[BD]nickelodeon[geo-blocked],https://stream1.freetv.fun/nickelodeon-8.ctv,网络源,https://epg.pw/media/,1.924,未分组,h264,1920x1080,25.0,有音频,0.0
[SD]parliament tv (1080p),https://stream1.freetv.fun/parliament-tv-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174535846051_22.png,15.576,未分组,h264,1920x1080,25.0,有音频,0.4375
[HD]inside outside,https://stream1.freetv.fun/inside-outside-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/11/06/large/20231106225502381880_50.png,1.991,未分组,h264,1280x720,29.97002997002997,有音频,0.625
[BD]rtv,https://stream1.freetv.fun/rtv-1.m3u8,网络源,https://epg.pw/media/,2.584,未分组,h264,1920x1080,50.0,有音频,0.5781
[HD]rai 3,https://stream1.freetv.fun/rai-3-2.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/13/large/20240813050016777983_50.png,1.961,未分组,h264,1280x720,25.0,有音频,0.4688
[HD]ca own,https://stream1.freetv.fun/ca-own-1.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2015/07/02/20150702071258375427_74.jpg,1.062,未分组,h264,1280x720,29.97002997002997,有音频,0.3594
[HD]sharjah tv,https://stream1.freetv.fun/sharjah-tv-3.m3u8,网络源,https://epg.pw/media/img/logo/2013/10/30/ee845cb062153eeaac19a2ffcd61d4cf.jpg,0.914,未分组,h264,1280x720,25.0,有音频,0.0
[BD]n sports 1,https://stream1.freetv.fun/n-sports-1-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/07/15/large/20240715155415984797_98.jpg,3.373,未分组,h264,1920x1080,30.0,有音频,0.0
[BD]ok stendal,https://stream1.freetv.fun/ok-stendal-2.m3u8,网络源,https://epg.pw/media/,1.907,未分组,h264,1920x1080,25.0,有音频,0.4375
[HD]setanta sports 1 georgia,https://stream1.freetv.fun/setanta-sports-1-georgia-1.ctv,网络源,https://epg.pw/media/,2.997,未分组,h264,1280x720,25.0,有音频,0.5469
[HD]tvku,https://stream1.freetv.fun/tvku-2.m3u8,网络源,https://epg.pw/media/images/channel/2021/06/26/large/20210626145652578556_47.png,15.595,未分组,,,,无音频,0.0
[BD]tokyo mx チャンネル,https://stream1.freetv.fun/tokyo-mx-chiyanneru-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/12/large/20220512210811824393_73.jpg,10.356,未分组,h264,384x216,29.97002997002997,有音频,0.0
[BD]sky movies greats *m[geo-blocked],https://stream1.freetv.fun/sky-movies-greats--m-1.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2015/02/11/20150211203004933496_22.jpg,2.117,未分组,h264,1920x1080,25.0,有音频,0.5156
[HD]globo sp,https://stream1.freetv.fun/globo-sp-3.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/09/09/20140909014643643615_17.jpg,5.379,未分组,h264,1920x1080,30.0,有音频,0.5781
