频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度
åº†ä½™å¹´,http://live.nctv.top/douyu.php?id=7812810,网络源,,4.321,未分组,h264,1280x720,30.0,有音频,0.0
å¥³ç¥ç”µå½±,http://zzy789.xyz/douyu1.php?id=747764,网络源,,3.659,未分组,h264,1280x720,30.0,有音频,0.75
CHCåŠ¨ä½œç”µå½±,http://58.19.180.108:9981/stream/channelid/1782708396?profile=pass,网络源,,5.949,未分组,h264,1920x1080,25.0,有音频,0.625
å®‹å°å®å°å“,https://www.goodiptv.club/douyu/9817729,网络源,,1.618,未分组,h264,1280x720,25.0,有音频,0.5625
ç”µå½±_å–œä¹å½±é™¢,http://live.nctv.top/huya.php?id=21059580,网络源,,1.242,未分组,h264,1920x1080,25.0,有音频,0.6719
åŸ‹å †å †7,http://cfss.cc/cdn/hy/23865058.flv,网络源,,1.690,未分组,,,,无音频,0.0
è§£è¯´_è™å¦è¯´ç”µå½±,https://live.metshop.top/huya/20343144,网络源,,1.231,未分组,h264,1920x1080,30.0,有音频,0.0
æ³•è¯å…ˆé”‹,http://live.nctv.top/huya.php?id=23863804,网络源,,3.641,未分组,h264,1920x1024,60.0,有音频,0.0
é‚µæ°å½±é™¢,http://zzy789.xyz/douyu1.php?id=4246519,网络源,,7.292,未分组,h264,1280x720,30.0,有音频,0.0
ä¸‡åˆå‡ºå“,https://www.goodiptv.club/douyu/9220456,网络源,,0.971,未分组,h264,1920x1080,25.0,有音频,0.5625
CHCåŠ¨ä½œç”µå½±,https://stream1.freetv.fun/chc-dong-zuo-dian-ying-1.ctv,网络源,,1.570,未分组,h264,1280x720,25.0,有音频,0.0
ç»å…¸ç¾å‰§è§£è¯´,http://live.nctv.top/douyu.php?id=9123570,网络源,,5.246,未分组,h264,1280x720,25.0,有音频,0.5938
é™€æªå¸ˆå§,http://live.nctv.top/huya.php?id=29465855,网络源,,3.376,未分组,h264,1920x1024,60.0,有音频,0.0
æ´ªé‡‘å®,https://stream1.freetv.fun/hong-jin-bao-1.m3u8,网络源,,7.737,未分组,h264,720x296,25.0,有音频,0.0
CHCåŠ¨ä½œç”µå½±,https://migu.188766.xyz/?migutoken=5dd3c3fb0f9ce35193bb15c45fbf9856&id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1&type=yy,网络源,,0.835,未分组,h264,1920x1080,28.0,有音频,0.0
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-14.ctv,网络源,,1.656,未分组,h264,1280x720,25.0,有音频,0.0
éº»åŸç»¼åˆ,https://video.yscxy.cn:8888/mctv1.m3u8,网络源,,5.417,未分组,h264,1920x1080,25.0,有音频,0.6406
å¹¿ä¸œä½“è‚²,https://migu.188766.xyz/?migutoken=6ff1bcf466408fc928fe66e5877dab51&id=hk_gdty&type=dy,网络源,,1.242,未分组,h264,1920x1080,28.0,有音频,0.0
é›æ­£ç‹æœ,http://cfss.cc/cdn/hy/11342439.flv,网络源,,3.097,未分组,h264,640x480,25.0,有音频,0.0
CHCåŠ¨ä½œç”µå½±,https://migu.188766.xyz/?migutoken=58e484c453f6761cc708ecdbf8a55309&id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1&type=yy,网络源,,4.468,未分组,h264,1920x1080,25.0,有音频,0.0
ç”µå½±_é»„æ¸¤,http://live.nctv.top/huya.php?id=11352876,网络源,,3.811,未分组,h264,1920x1024,60.0,有音频,0.0
æ³•Â·æ—¶å°š,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8,网络源,,1.591,未分组,h264,800x450,25.0,有音频,0.6094
ç”µå½±_é«˜èƒ½åè½¬,http://live.nctv.top/huya.php?id=11352887,网络源,,1.622,未分组,,,,无音频,0.0
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-6.m3u8,网络源,,7.911,未分组,h264,1920x1080,25.0,有音频,0.4062
è§£è¯´_é»˜çˆ·ä¾ƒç”µå½±,http://live.nctv.top/huya.php?id=17204307,网络源,,3.598,未分组,h264,1920x1024,60.0,有音频,0.0
ç¬¬ä¸€è´¢ç»,https://migu.188766.xyz/?migutoken=80fde3b42555bac9bedaf188a77ff738&id=dycj&type=sz,网络源,,4.545,未分组,h264,1280x720,30.0,有音频,0.0
ä¸œæ£®ç”µå½±,https://stream1.freetv.fun/dong-sen-dian-ying-7.m3u8,网络源,,8.587,未分组,h264,1920x1080,29.0,有音频,0.5156
ã€Œæ–—é±¼ã€FIFA,https://live.iill.top/douyu/7692166,网络源,,4.641,未分组,h264,1920x1080,60.0,有音频,0.8438
ä¸å‡¤è¡Œ,http://cfss.cc/cdn/hy/26355866.m3u8,网络源,,3.869,未分组,h264,1920x1080,25.0,有音频,0.0
ç›¸å£°å°å“,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c59_fast_1044_720P_t10/c59_fast_1044_720P_t10.m3u8?d,网络源,,3.859,未分组,h264,1280x720,30.0,有音频,0.6875
ç”µå½±_ç½ªçŠ¯,http://live.nctv.top/huya.php?id=11352962,网络源,,6.116,未分组,h264,1920x1024,60.0,有音频,0.0
æ¹–å—ç»è§†,https://stream1.freetv.fun/hu-nan-jing-shi-13.ctv,网络源,,6.513,未分组,h264,640x360,25.0,有音频,0.5
å¹¿ä¸œæ–°é—»,http://120.238.94.10:9901/tsfile/live/1010_1.m3u8,网络源,,8.144,未分组,h264,1920x1080,25.0,有音频,0.4062
æ–°é—»ç»¼åˆ,http://106.53.99.30/tv/hot.php?id=shxw,网络源,,7.811,未分组,h264,1280x720,25.0,有音频,0.3438
é¹¿é¼è®°,http://live.nctv.top/huya.php?id=23865080,网络源,,5.702,未分组,h264,1920x1024,60.0,有音频,0.0
åŠ¨æ¼«ç§€åœº,https://stream1.freetv.fun/3db4e163a68d0e426d82c41072c03763ff9708ec882448590e3096d87f073067.m3u8,网络源,,2.843,未分组,h264,1920x1080,25.0,有音频,0.4375
ã€ŒBç«™ã€ç‹è€…è£è€€_ğŸš,https://live.iill.top/bilibili/21654762,网络源,,1.841,未分组,,,,无音频,0.7031
åŸ‹å †å †17,http://cfss.cc/cdn/hy/23903130.flv,网络源,,2.102,未分组,h264,1920x1080,25.0,有音频,0.6094
æ±Ÿå¤æ–°é—»ç»¼åˆ,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd,网络源,,1.974,未分组,h264,720x576,25.0,有音频,0.5781
æƒ…æ»¡å››åˆé™¢,http://live.nctv.top/huya.php?id=11342426,网络源,,0.987,未分组,h264,1024x576,24.0,有音频,0.0
CHCå®¶åº­å½±é™¢,https://migu.188766.xyz/?migutoken=1f27022c50c022278231a59491574977&id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2&type=yy,网络源,,0.837,未分组,h264,1920x1080,28.0,有音频,0.0
ç‹æ™¶,http://cfss.cc/cdn/hy/11602058.m3u8,网络源,,2.917,未分组,h264,1280x720,25.0,有音频,0.3125
CHCåŠ¨ä½œç”µå½±,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,3.743,未分组,h264,1920x1080,50.0,有音频,0.0
èµµæœ¬å±±å°å“,http://live.nctv.top/douyu.php?id=9817716,网络源,,4.321,未分组,h264,852x480,25.0,有音频,0.6406
è§£è¯´_ç”µå½±ç‹‚äºº,https://live.metshop.top/huya/18715610,网络源,,1.223,未分组,h264,1920x1080,30.0,有音频,0.0
è§£è¯´_é¡¾ä¹…æ’©ç”µå½±,https://live.metshop.top/huya/16422212,网络源,,2.247,未分组,h264,1920x1080,30.0,有音频,0.0
ç¥æ¢ç‹„ä»æ°,http://zzy789.xyz/douyu1.php?id=5875025,网络源,,2.525,未分组,h264,1280x720,30.0,有音频,0.5156
åº†ä½™å¹´,http://zzy789.xyz/douyu1.php?id=7812810,网络源,,15.604,未分组,h264,1280x720,30.0,有音频,0.0
æµ·ç»µå®å®,https://stream1.freetv.fun/hai-mian-bao-bao-4.m3u8,网络源,,3.901,未分组,h264,720x540,25.0,有音频,0.4375
å˜‰ä½³å¡é€š,https://stream1.freetv.fun/jia-jia-qia-tong-31.ctv,网络源,,1.847,未分组,h264,1280x720,25.0,有音频,0.0
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-14.m3u8,网络源,,1.587,未分组,h264,1280x720,25.0,有音频,0.0
æ±Ÿå¤æ–°é—»ç»¼åˆ,https://stream1.freetv.fun/jiang-xia-xin-wen-zong-he-6.ctv,网络源,,10.746,未分组,h264,720x576,25.0,有音频,0.5469
å¼€å¿ƒéº»èŠ±å°å“,http://zzy789.xyz/douyu1.php?id=10153463,网络源,,4.571,未分组,h264,1280x720,25.0,有音频,0.3125
åº†ä½™å¹´,https://live.metshop.top/douyu/5908256,网络源,,1.226,未分组,h264,1920x1080,30.0,有音频,0.625
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-20.m3u8,网络源,,1.488,未分组,h264,1280x720,25.0,有音频,0.0
èµµæœ¬å±±å°å“,http://zzy789.xyz/douyu1.php?id=9817716,网络源,,4.116,未分组,h264,852x480,25.0,有音频,0.6094
å“ˆå“ˆç‚«åŠ¨,http://sh.lnott.top:880/dx89.m3u8,网络源,,3.895,未分组,h264,1920x1080,50.0,有音频,0.4531
CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8,网络源,,0.494,未分组,h264,1920x1080,25.0,有音频,0.5156
æ¹–å—å›½é™…,https://stream1.freetv.fun/hu-nan-guo-ji-10.m3u8,网络源,,1.680,未分组,h264,1280x720,25.0,有音频,0.0
å¯»ç§¦è®°,http://cfss.cc/cdn/hy/29465848.m3u8,网络源,,12.626,未分组,h264,1920x1080,25.0,有音频,0.0
è§£è¯´_å†·å›è¯´ç”µå½±,http://live.nctv.top/huya.php?id=16739452,网络源,,2.866,未分组,h264,1920x1024,60.0,有音频,0.0
åº†ä½™å¹´,http://cfss.cc/cdn/hy/11352960.flv,网络源,,2.137,未分组,h264,1920x1080,30.0,有音频,0.0
ç¾éš¾ç‰‡,https://live.metshop.top/huya/11602075,网络源,,1.243,未分组,h264,1280x546,30.0,有音频,0.5469
CNA,https://live.catvod.com/live.php?id=cna&token=2c3041ff1494448e1db9abb5e0dba5b775cada9e45e6922d0f83b9f3c9c91522%3A1762392062%3AMjAuNDkuNjEuNTI%3D,网络源,,0.785,未分组,h264,1920x1080,30.0,有音频,0.0
é‡‘é¹°å¡é€š,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,4.042,未分组,h264,1920x1080,25.0,有音频,0.5469
ç§‘å¹»Fansè½®æ’­,http://81.70.10.196:35455/douyu/3508304,网络源,,2.241,未分组,h264,1920x1080,62.5,有音频,0.5469
ã€Œæ–—é±¼ã€ç«å½±å¿è€…,https://live.iill.top/douyu/1997723,网络源,,4.209,未分组,h264,1920x1080,62.02619047619048,有音频,0.5
è´¾ç²å°å“,http://live.nctv.top/douyu.php?id=10419541,网络源,,4.511,未分组,h264,1280x720,25.0,有音频,0.5312
é¹¿é¼è®°,http://live.nctv.top/douyu.php?id=12128227,网络源,,3.908,未分组,h264,1280x800,30.0,有音频,0.6406
ç¥åŒ»å–œæ¥ä¹,https://live.metshop.top/yy/1382714119,网络源,,1.301,未分组,h264,1920x1080,30.0,有音频,0.0
å‘¨æ˜Ÿæ˜Ÿ,https://www.goodiptv.club/huya/11342412,网络源,,1.680,未分组,h264,1920x1024,60.0,有音频,0.0
å¤©é¾™å…«éƒ¨,http://live.nctv.top/douyu.php?id=7655471,网络源,,4.336,未分组,h264,1024x768,30.0,有音频,0.3125
CHCå½±è¿·ç”µå½±,https://migu.188766.xyz/?migutoken=9a145783b756378cf1594806cabb03aa&id=CHC%E5%BD%B1%E8%BF%B7%E7%94%B5%E5%BD%B1&type=yy,网络源,,4.163,未分组,h264,1920x1080,25.0,有音频,0.0
æµ™æ±Ÿå°‘å„¿,https://stream1.freetv.fun/zhe-jiang-shao-er-12.ctv,网络源,,2.923,未分组,h264,640x360,25.0,有音频,0.4219
èµµæœ¬å±±å°å“,https://www.goodiptv.club/douyu/9817716,网络源,,2.028,未分组,h264,852x480,25.0,有音频,0.5312
å˜‰ä½³å¡é€š,https://stream1.freetv.fun/jia-jia-qia-tong-14.ctv,网络源,,1.455,未分组,h264,1280x720,25.0,有音频,0.7188
ç¬¬ä¸€è´¢ç»,https://migu.188766.xyz/?migutoken=58ed192d309552863df4b89ece8b8ec1&id=dycj&type=sz,网络源,,0.908,未分组,h264,1920x1080,28.0,有音频,0.0
å¤§æ±Ÿå¤§æ²³2,https://live.metshop.top/yy/1382736797,网络源,,4.641,未分组,h264,1280x720,30.0,有音频,0.75
å¹¿ä¸œæ–°é—»,https://mgev.188766.xyz/?migutoken=17c97d72de6bf69200053c846743d3ba&id=gd_gdxw&type=sz,网络源,,5.681,未分组,h264,1280x720,25.0,有音频,0.0
å˜‰ä½³å¡é€š,https://stream1.freetv.fun/jia-jia-qia-tong-28.ctv,网络源,,1.466,未分组,,,,无音频,0.0
åè¯­ç»å…¸,http://epg.112114.xyz/douyu/434971,网络源,,4.563,未分组,h264,1280x720,30.0,有音频,0.5625
æ¹–å—ç”µå½±,http://8.138.7.223/tv/mgtv.php?id=221,网络源,,3.344,未分组,h264,640x360,25.0,有音频,0.5312
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-5.m3u8,网络源,,5.405,未分组,h264,1920x1080,25.0,有音频,0.6094
å®‹å°å®å°å“,http://live.nctv.top/douyu.php?id=9817729,网络源,,5.862,未分组,h264,1280x720,25.0,有音频,0.7344
æ¹–å—ç”µå½±,https://stream1.freetv.fun/hu-nan-dian-ying-8.ctv,网络源,,5.292,未分组,h264,640x360,25.0,有音频,0.3594
è§£è¯´_åˆ˜è€å¸ˆè¯´ç”µå½±,http://live.nctv.top/huya.php?id=20289754,网络源,,2.495,未分组,h264,1920x1024,60.0,有音频,0.5
è´¾ç²å°å“,http://zzy789.xyz/douyu1.php?id=10419541,网络源,,3.961,未分组,h264,1280x720,25.0,有音频,0.3438
ç”µå½±_ä¸§å°¸ç‰‡,http://live.nctv.top/huya.php?id=21059578,网络源,,2.716,未分组,h264,1920x1080,25.0,有音频,0.5312
èŒ¶é™µæ–°é—»ç»¼åˆ,http://liveplay-nanyue.rednet.cn/live/chaling-telev.m3u8,网络源,,3.599,未分组,h264,1920x1080,25.0,有音频,0.5469
é•¿æ²™æ–°é—»,http://8.138.7.223/tv/mgtv.php?id=269,网络源,,2.872,未分组,h264,640x360,25.0,有音频,0.5156
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-6.ctv,网络源,,10.080,未分组,h264,1920x1080,25.0,有音频,0.4688
ç¾å‰§è§£è¯´è½®æ’­,http://live.nctv.top/douyu.php?id=9643264,网络源,,4.317,未分组,h264,1920x1080,29.97002997002997,有音频,0.4375
çˆ¶æ¯çˆ±æƒ…,http://live.nctv.top/huya.php?id=11602071,网络源,,1.203,未分组,,,,无音频,0.4219
ã€Œæ–—é±¼ã€ç‹è€…è£è€€_ğŸ™,https://live.iill.top/douyu/1863767,网络源,,4.132,未分组,h264,1920x1080,60.0,有音频,0.375
CHCåŠ¨ä½œç”µå½±,https://migu.188766.xyz/?migutoken=cc1ed7b01984a156213955f1558b01c2&id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1&type=yy,网络源,,1.065,未分组,h264,1920x1080,28.0,有音频,0.0
ç™½é¹¿åŸ,http://live.nctv.top/huya.php?id=11342416,网络源,,2.476,未分组,,,,无音频,0.0
è§£è¯´_é˜¿é’™æ‰’ç,http://live.nctv.top/huya.php?id=15978172,网络源,,2.495,未分组,h264,1920x1024,60.0,有音频,0.0
ç”µå½±_å–œå‰§ä¸“åœº,http://live.nctv.top/huya.php?id=11602044,网络源,,1.119,未分组,,,,无音频,0.5781
è®¸å›èªå°å“,http://zzy789.xyz/douyu1.php?id=10419558,网络源,,4.661,未分组,h264,1280x720,30.0,有音频,0.3594
åè¯­ç»å…¸,http://zzy789.xyz/douyu1.php?id=434971,网络源,,3.643,未分组,h264,1280x720,30.0,有音频,0.5156
æ–°é—»ç»¼åˆ,https://migu.188766.xyz/?migutoken=713a3c212225f71d7ce747671b15ea65&id=%E4%B8%8A%E6%B5%B7%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy,网络源,,0.978,未分组,h264,1920x1080,28.0,有音频,0.0
ã€Œæ–—é±¼ã€JJæ–—åœ°ä¸»,https://live.iill.top/douyu/488743,网络源,,5.250,未分组,h264,1920x1080,51.0,有音频,0.4844
CNN,https://live.catvod.com/live.php?id=cnn_twn&token=d68f0a2a97d125009a2aad2a84e892faeacd66c1f7c1c9c4d39623bd5184b572%3A1762392062%3AMjAuNDkuNjEuNTI%3D,网络源,,0.710,未分组,h264,1920x1080,30.0,有音频,0.0
å¹¿ä¸œä½“è‚²,http://116.77.33.98:44330/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0,网络源,,4.781,未分组,h264,1280x720,25.0,有音频,0.5312
CHCå®¶åº­å½±é™¢,http://58.19.180.108:9981/stream/channelid/2141017443?profile=pass,网络源,,5.552,未分组,h264,1920x1080,25.0,有音频,0.5625
å˜‰ä½³å¡é€š,https://migu.188766.xyz/?migutoken=04dba4159bed94379fe44a06b9def331&id=%E5%98%89%E4%BD%B3%E5%8D%A1%E9%80%9A&type=yy,网络源,,3.930,未分组,h264,854x480,25.0,有音频,0.0
CNA,https://live.catvod.com/live.php?id=cna&token=08efa6a58af7b82e258be14fc438d466fad378823562ff205369ff9e9ad402b8%3A1762737776%3ANTIuMTc2LjE5LjE5NA%3D%3D,网络源,,0.773,未分组,h264,1920x1080,30.0,有音频,0.0
å‘¨æ˜Ÿé©°,https://stream1.freetv.fun/zhou-xing-chi-1.m3u8,网络源,,4.195,未分组,h264,1280x720,24.0,有音频,0.5156
CHCå®¶åº­å½±é™¢,https://migu.188766.xyz/?migutoken=08b7e68e27f559c1100131e0495082b5&id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2&type=yy,网络源,,6.418,未分组,h264,1920x1080,25.0,有音频,0.0
ã€Œæ–—é±¼ã€QQé£è½¦â€¢æ‰‹æ¸¸,https://live.iill.top/douyu/5040227,网络源,,3.915,未分组,h264,1920x1080,60.0,有音频,0.6094
ç”µå½±_å¼ºæ£®,http://live.nctv.top/huya.php?id=21059581,网络源,,2.713,未分组,h264,1280x720,25.0,有音频,0.4062
æ–°åŠ å¡å›½é™…,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8,网络源,,0.799,未分组,h264,1280x720,25.0,有音频,0.4375
å¹¿ä¸œä½“è‚²,https://stream1.freetv.fun/yan-dong-ti-yu-30.ctv,网络源,,1.438,未分组,h264,1280x720,25.0,有音频,0.5156
æˆé¾™,http://cfss.cc/cdn/hy/11342386.m3u8,网络源,,3.007,未分组,h264,1920x816,25.0,有音频,0.6406
æ¹–å—å›½é™…,http://8.138.7.223/tv/mgtv.php?id=229,网络源,,2.746,未分组,h264,640x360,25.0,有音频,0.4375
é‡‘é¹°å¡é€š,https://stream1.freetv.fun/jin-ying-qia-tong-30.m3u8,网络源,,4.528,未分组,h264,1920x1080,25.0,有音频,0.5625
ã€Œæ–—é±¼ã€è·‘è·‘å¡ä¸è½¦,https://live.iill.top/douyu/7722576,网络源,,3.615,未分组,h264,1920x1080,60.0,有音频,0.625
åº·ç†™ç‹æœ,http://live.nctv.top/huya.php?id=11352940,网络源,,2.550,未分组,h264,1920x1024,60.0,有音频,0.0
CHCåŠ¨ä½œç”µå½±,https://migu.188766.xyz/?migutoken=0e69c560676ed332fca8209619382fdb&id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1&type=yy,网络源,,0.793,未分组,h264,1920x1080,28.0,有音频,0.0
å˜‰ä½³å¡é€š,https://stream1.freetv.fun/jia-jia-qia-tong-6.ctv,网络源,,7.132,未分组,h264,1920x1080,25.0,有音频,0.4844
ç§‘å¹»è§£è¯´è½®æ’­,http://81.70.10.196:35455/douyu/9338839,网络源,,2.920,未分组,h264,1920x1080,25.0,有音频,0.7188
ç”µå½±_æ´ªé‡‘å®,http://live.nctv.top/huya.php?id=11279251,网络源,,1.601,未分组,h264,720x296,25.0,有音频,0.0
å¹¿ä¸œæ–°é—»,https://stream1.freetv.fun/yan-dong-xin-wen-6.ctv,网络源,,1.436,未分组,h264,1280x720,25.0,有音频,0.0
NewTVçºªå®ç§‘æ•™,http://sh.lnott.top:880/dx64.m3u8,网络源,,3.261,未分组,h264,1920x1080,25.0,有音频,0.5
è§£è¯´_ææ€–ç”µå½±è§£è¯´,http://live.nctv.top/huya.php?id=16741179,网络源,,4.784,未分组,h264,1920x1024,60.0,有音频,0.0
æ±Ÿå¤æ–°é—»ç»¼åˆ,https://stream1.freetv.fun/jiang-xia-xin-wen-zong-he-1.m3u8,网络源,,2.425,未分组,h264,720x576,25.0,有音频,0.5469
æ¹–å—å¨±ä¹,https://stream1.freetv.fun/hu-nan-yu-le-24.ctv,网络源,,2.983,未分组,h264,640x360,25.0,有音频,0.4531
CHCå½±è¿·ç”µå½±,https://migu.188766.xyz/?migutoken=10307ec9fc3bf44f0a3c86d8b4519ed8&id=CHC%E5%BD%B1%E8%BF%B7%E7%94%B5%E5%BD%B1&type=yy,网络源,,0.838,未分组,h264,1920x1080,28.0,有音频,0.0
çˆ±æƒ…å…¬å¯“,http://zzy789.xyz/douyu1.php?id=6863367,网络源,,4.614,未分组,h264,1280x720,30.0,有音频,0.4062
é‚µæ°å½±é™¢,http://live.nctv.top/douyu.php?id=4246519,网络源,,9.909,未分组,h264,1280x720,30.0,有音频,0.0
ã€Œæ–—é±¼ã€è·‘è·‘å¡ä¸è½¦â€¢æ‰‹æ¸¸,https://live.iill.top/douyu/6672862,网络源,,4.372,未分组,h264,1920x1080,60.0,有音频,0.5938
é–å¤©å¡é€š,https://live.catvod.com/live.php?id=jingtiancartoon_twn&token=f4b567a8f88df3148c23733ef1ca61cdb39551ec426b6814258d1e3a5aebb7ae%3A1762737776%3ANTIuMTc2LjE5LjE5NA%3D%3D,网络源,,0.922,未分组,h264,1920x1080,30.0,有音频,0.0
CNAæ–°é—»,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8,网络源,,0.348,未分组,h264,1920x1080,25.0,有音频,0.4844
äº”æ˜Ÿä½“è‚²,https://cdn3.163189.xyz/163189/wxty,网络源,,0.767,未分组,h264,1280x720,25.0,有音频,0.5469
ç‰¹è¾‘å½±é™¢,http://epg.112114.xyz/douyu/3637778,网络源,,4.004,未分组,h264,1280x720,24.416666666666668,有音频,0.5156
ç”µå½±_ä¸æŒ¤å½±é™¢,http://cfss.cc/cdn/hy/11352897.m3u8,网络源,,3.645,未分组,h264,1920x1080,30.0,有音频,0.4219
CNN,https://live.catvod.com/live.php?id=cnn_twn&token=8bdb669306e131002c0f3d7852be432953e17849e0982bea233ad151eb5d0ed3%3A1762737776%3ANTIuMTc2LjE5LjE5NA%3D%3D,网络源,,0.889,未分组,h264,1920x1080,30.0,有音频,0.0
ç¬¬ä¸€è´¢ç»,https://stream1.freetv.fun/di-yi-cai-jing-1.m3u8,网络源,,1.278,未分组,h264,1280x720,25.0,有音频,0.0
CHCå½±è¿·ç”µå½±,http://ds920.dsmynas.net:5555/rtp/226.0.2.93:8004%24%E5%B1%B1%E8%A5%BFuni2+,网络源,,6.488,未分组,h264,1920x1080,25.0,有音频,0.2812
å“ˆå“ˆç‚«åŠ¨,https://migu.188766.xyz/?migutoken=a9aae8e7f642cc15ab65a5d72042e8f2&id=hhxd&type=sz,网络源,,9.240,未分组,h264,1280x720,25.0,有音频,0.0
ã€Œæ–—é±¼ã€ä½¿å‘½å¬å”¤â€¢æ‰‹æ¸¸,https://live.iill.top/douyu/9223245,网络源,,2.851,未分组,h264,1920x1080,59.94005994005994,有音频,0.5312
é‡‘é¹°å¡é€š,http://sh.lnott.top:880/dx88.m3u8,网络源,,3.154,未分组,h264,720x576,50.0,有音频,0.625
æµ™æ±Ÿå°‘å„¿,https://stream1.freetv.fun/zhe-jiang-shao-er-2.m3u8,网络源,,2.064,未分组,h264,640x360,25.0,有音频,0.5625
å˜‰ä½³å¡é€š,https://migu.188766.xyz/?migutoken=dce06084b50ac003950ecf2db085621d&id=%E5%98%89%E4%BD%B3%E5%8D%A1%E9%80%9A&type=yy,网络源,,1.039,未分组,h264,1920x1080,28.0,有音频,0.0
æ¹–å—ç”µè§†å‰§,http://8.138.7.223/tv/mgtv.php?id=484,网络源,,2.029,未分组,h264,640x360,25.0,有音频,0.4375
ä¸‰å›½æ¼”ä¹‰,http://live.nctv.top/huya.php?id=11602081,网络源,,1.518,未分组,h264,1920x1024,60.0,有音频,0.5156
çˆ±æƒ…å…¬å¯“,http://zzy789.xyz/douyu1.php?id=7495810,网络源,,4.493,未分组,h264,1280x720,24.416666666666668,有音频,0.4531
äº”æ˜Ÿä½“è‚²,https://migu.188766.xyz/?migutoken=1e8907a0a0e80230a4bd1f65f6c7b237&id=%E4%BA%94%E6%98%9F%E4%BD%93%E8%82%B2&pp=1,网络源,,0.827,未分组,h264,1920x1080,28.0,有音频,0.0
æ–°é—»ç»¼åˆ,https://stream1.freetv.fun/xin-wen-zong-he-3.m3u8,网络源,,6.212,未分组,h264,1920x1080,25.0,有音频,0.75
