频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度
è¥¿è—å«è§†,https://stream1.freetv.fun/6813e053b70cb87f76e097e1fcc36d4cc3eae132496555134d0f98b3fb717629.m3u8,网络源,,1.635,未分组,h264,1280x720,25.0,有音频,0.0
é‡åº†å«è§†,https://stream1.freetv.fun/b6af4654cff784a3c2e7edd6a23b27c804fe4f54623331338e81dd36d6a9bb20.m3u8,网络源,,8.115,未分组,h264,1920x1080,50.0,有音频,0.4219
TVBæ— çº¿æ–°é—»,http://hls.168.us.kg/u/83/master.m3u8,网络源,,0.230,未分组,h264,1920x1080,25.0,有音频,0.3438
å°è§†æ–°é—»,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8,网络源,,0.768,未分组,h264,1920x1080,29.97002997002997,有音频,0.4375
é‡åº†å«è§†,https://stream1.freetv.fun/zhong-qing-wei-shi-35.m3u8,网络源,,1.214,未分组,h264,1280x720,25.0,有音频,0.625
å‡¤å‡°èµ„è®¯,https://stream1.freetv.fun/feng-huang-zi-xun-11.ctv,网络源,,5.980,未分组,hevc,1280x720,25.0,有音频,0.7188
è¾½å®å«è§†,https://stream1.freetv.fun/liao-zhu-wei-shi-72.m3u8,网络源,,2.116,未分组,h264,1280x720,25.0,有音频,0.5
è´µå·å«è§†,https://stream1.freetv.fun/gui-zhou-wei-shi-15.m3u8,网络源,,3.006,未分组,h264,1280x720,25.0,有音频,0.5625
CHCå®¶åº­å½±é™¢,https://migu.188766.xyz/?migutoken=23dff7d4a01b372ce9ed7cb9f4fb2df5&id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2&type=yy,网络源,,0.514,未分组,h264,1920x1080,28.0,有音频,0.0
å…«å¤§ç»¼åˆ,https://stream1.freetv.fun/ba-da-zong-he-1.m3u8,网络源,,1.316,未分组,h264,1280x720,25.0,有音频,0.4375
TVBSäºšæ´²,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?,网络源,,2.096,未分组,h264,1920x1080,29.97002997002997,有音频,0.5781
é»‘é¾™æ±Ÿå«è§†,https://shyd.695847.xyz/cms001/ch00000090990000001031/index.m3u8?IAS,网络源,,0.697,未分组,,,,无音频,0.0
é™•è¥¿å«è§†,https://stream1.freetv.fun/shan-xi-wei-shi-53.m3u8,网络源,,12.500,未分组,h264,720x576,50.0,有音频,0.5469
ä¸‰æ²™å«è§†,https://stream1.freetv.fun/san-sha-wei-shi-43.m3u8,网络源,,3.235,未分组,h264,1280x720,25.0,有音频,0.8906
TVBSäºšæ´²,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8,网络源,,0.432,未分组,h264,1920x1080,29.97002997002997,有音频,0.3594
å‡¤å‡°é¦™æ¸¯,https://migu.188766.xyz/?migutoken=65fc62aabb635e10d4ea0018a5886fff&id=hk_fhhk&type=dy,网络源,,0.774,未分组,h264,1920x1080,28.0,有音频,0.0
è¥¿è—å«è§†,http://113.25.252.226:9901/tsfile/live/1003_1.m3u8,网络源,,10.777,未分组,h264,1920x1080,50.0,有音频,0.0
é»‘é¾™æ±Ÿå«è§†,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,10.324,未分组,h264,1920x1080,25.0,有音频,0.0
TVBæ— çº¿æ–°é—»,http://php.jdshipin.com/smt.php?id=inews_twn,网络源,,0.682,未分组,h264,1280x720,25.0,有音频,0.5312
é’æµ·å«è§†,http://60.16.0.216:5757/hls/43/index.m3u8,网络源,,3.795,未分组,h264,1920x1080,50.0,有音频,0.0
é»‘é¾™æ±Ÿå«è§†,http://112.27.235.94:8000/hls/48/index.m3u8,网络源,,2.410,未分组,h264,1920x1080,50.0,有音频,0.5625
å†…è’™å¤å«è§†,https://stream1.freetv.fun/1e5dc1f802d7775ea9cde7b7b874b914365797c6718c5e95448aa26648e136e6.m3u8,网络源,,6.819,未分组,h264,720x576,25.0,有音频,0.5781
å‡¤å‡°èµ„è®¯,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pin72.flv,网络源,,0.931,未分组,h264,1280x720,25.0,有音频,0.4688
é™•è¥¿å«è§†,https://stream1.freetv.fun/shan-xi-wei-shi-47.m3u8,网络源,,1.314,未分组,h264,1280x720,25.0,有音频,0.0
å…µå›¢å«è§†,http://112.132.10.54:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,4.921,未分组,mpeg2video,720x576,25.0,有音频,0.5781
é™•è¥¿å«è§†,http://221.2.148.205:8154/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,1.741,未分组,h264,720x576,50.0,有音频,0.625
è¾½å®å«è§†,https://stream1.freetv.fun/liao-zhu-wei-shi-65.m3u8,网络源,,9.949,未分组,h264,1920x1080,25.0,有音频,0.4688
äºšæ´²æ–°é—»,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8,网络源,,0.340,未分组,h264,1280x720,25.0,有音频,0.5469
è´µå·å«è§†,http://111.61.236.247:9081/hls/37/index.m3u8,网络源,,15.627,未分组,h264,1920x1080,25.0,有音频,0.5156
é™•è¥¿å«è§†,https://stream1.freetv.fun/shan-xi-wei-shi-46.m3u8,网络源,,7.694,未分组,h264,720x576,50.0,有音频,0.4844
è¥¿è—å«è§†,http://219.146.95.58:59902/tsfile/live/0111_1.m3u8?txiptv,网络源,,2.432,未分组,h264,720x576,50.0,有音频,0.0
é‡åº†å«è§†,http://111.221.137.155:44330/tsfile/live/0142_1.m3u8?key=txiptv,网络源,,2.519,未分组,h264,1280x720,25.0,有音频,0.0
å†œæ—å«è§†,https://migu.188766.xyz/?migutoken=afc40d7b05f21c16e4dae5d747ac8cbd&id=%E4%B8%AD%E5%9B%BD%E5%86%9C%E6%9E%97%E5%8D%AB%E8%A7%86&type=yy,网络源,,3.716,未分组,h264,1280x720,25.0,有音频,0.0
åƒç¦§ç»å…¸,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc,网络源,,0.776,未分组,h264,1280x720,25.0,有音频,0.4531
é’æµ·å«è§†,https://stream1.freetv.fun/6e10a4a54db3f7f59614ab6de9f66a2a0b678e551e77ef9040af1d5fc2ceae2e.m3u8,网络源,,5.711,未分组,h264,720x576,25.0,有音频,0.5
å†…è’™å¤å«è§†,http://cssbyd.imwork.net:8082/hls/44/index.m3u8,网络源,,5.976,未分组,h264,720x576,25.0,有音频,0.6094
é™•è¥¿å«è§†,http://36.32.174.67:60080/newlive/live/hls/44/live.m3u8,网络源,,3.461,未分组,h264,720x576,25.0,有音频,0.4375
VIUTV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv,网络源,,0.699,未分组,h264,1280x720,50.0,有音频,0.6094
è´µå·å«è§†,https://stream1.freetv.fun/gui-zhou-wei-shi-104.m3u8,网络源,,1.199,未分组,h264,1280x720,25.0,有音频,0.5938
é™•è¥¿å«è§†,http://219.146.95.58:59902/tsfile/live/0136_1.m3u8?txiptv,网络源,,3.983,未分组,h264,720x576,50.0,有音频,0.4219
è¾½å®å«è§†,https://migu.188766.xyz/?migutoken=2addbf2d976d1d0ff0d4ec6bd92f878c&id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86&type=yy,网络源,,4.230,未分组,h264,1920x1080,25.0,有音频,0.0
é’æµ·å«è§†,https://stream1.freetv.fun/d07c5ec4397fbc7f5e7cc384b2ea73f4109d928e2b68474fc1ef6041cb976744.m3u8,网络源,,3.952,未分组,h264,854x480,25.0,有音频,0.625
å†…è’™å¤å«è§†,https://shyd.695847.xyz/cms001/ch00000090990000001530/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12,网络源,,0.289,未分组,,,,无音频,0.0
è´µå·å«è§†,http://39.164.160.249:9901/tsfile/live/0120_1.m3u8,网络源,,4.076,未分组,h264,1920x1080,50.0,有音频,0.4219
é»‘é¾™æ±Ÿå«è§†,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8,网络源,,9.645,未分组,h264,1920x1080,25.0,有音频,0.0
æ¾³é—¨è²èŠ±,http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1,网络源,,1.813,未分组,h264,1920x1080,25.0,有音频,0.5781
å†œæ—å«è§†,http://sh.lnott.top:880/dx60.m3u8,网络源,,3.308,未分组,h264,720x576,50.0,有音频,0.3281
é¦™æ¸¯ä½›é™€,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8,网络源,,4.794,未分组,h264,1280x720,29.97002997002997,有音频,0.4062
TVBæ˜ç,http://php.jdshipin.com/PLTV/iptv.php?id=mzt2,网络源,,0.713,未分组,h264,1280x720,25.0,有音频,0.5312
è¥¿è—å«è§†,http://cssbyd.imwork.net:8082/hls/46/index.m3u8,网络源,,4.919,未分组,h264,1920x1080,50.0,有音频,0.4375
é™•è¥¿å«è§†,http://219.146.95.58:59902/tsfile/live/0136_1.m3u8,网络源,,9.122,未分组,h264,720x576,50.0,有音频,0.5781
é‡åº†å«è§†,http://sh.lnott.top:880/dx46.m3u8,网络源,,3.588,未分组,h264,1920x1080,25.0,有音频,0.5625
è¥¿è—å«è§†,http://php.jdshipin.com/xztv.php?id=ws,网络源,,4.248,未分组,h264,1920x1080,25.0,有音频,0.4688
TVBæ˜ç,http://php.jdshipin.com/smt.php?id=pearl_twn,网络源,,0.374,未分组,h264,1280x720,25.0,有音频,0.7031
å†…è’™å¤å«è§†,http://112.27.235.94:8000/hls/49/index.m3u8,网络源,,2.158,未分组,mpeg2video,720x576,25.0,有音频,0.4375
é™•è¥¿å«è§†,http://39.164.160.249:9901/tsfile/live/0136_1.m3u8,网络源,,5.194,未分组,h264,1920x1080,50.0,有音频,0.5625
æ°‘è§†æ–°é—»,https://stream1.freetv.fun/min-shi-xin-wen-4.ctv,网络源,,1.264,未分组,h264,1280x720,25.0,有音频,0.6094
TVBæ˜ç,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2,网络源,,0.413,未分组,h264,1280x720,25.0,有音频,0.4062
æ¾³é—¨è²èŠ±,https://stream1.freetv.fun/ao-men-lian-hua-3.m3u8,网络源,,1.959,未分组,h264,1920x1080,25.0,有音频,0.4531
é’æµ·å«è§†,http://111.61.236.247:9081/hls/49/index.m3u8,网络源,,3.505,未分组,h264,720x576,25.0,有音频,0.5
é’æµ·å«è§†,http://120.238.94.10:9901/tsfile/live/1073_1.m3u8,网络源,,6.548,未分组,h264,720x576,25.0,有音频,0.6875
é»‘é¾™æ±Ÿå«è§†,http://113.15.109.216:59901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,1.597,未分组,h264,720x576,50.0,有音频,0.6094
é‡åº†å«è§†,http://61.156.228.12:8154/tsfile/live/0142_1.m3u8,网络源,,2.233,未分组,h264,1920x1080,50.0,有音频,0.4844
è¥¿è—å«è§†,http://221.2.148.205:8154/tsfile/live/0111_1.m3u8,网络源,,9.495,未分组,h264,1920x1080,50.0,有音频,0.0
è´µå·å«è§†,http://59.39.89.130:60901/tsfile/live/0125_15.m3u8?key=txiptv&playlive=1&authid=0,网络源,,5.374,未分组,h264,1920x1080,25.0,有音频,0.6094
é’æµ·å«è§†,http://fxgm.fxjf.work:19901/tsfile/live/0140_1.m3u8,网络源,,17.211,未分组,h264,720x576,25.0,有音频,0.0
TVBæ˜ç,https://migu.188766.xyz/?migutoken=a24bb7ef2a2b259de3b57260bd472bec&id=hk_mzt&type=dy,网络源,,0.531,未分组,h264,1920x1080,28.0,有音频,0.0
å†…è’™å¤å«è§†,https://stream1.freetv.fun/nei-meng-gu-wei-shi-17.m3u8,网络源,,1.185,未分组,h264,1280x720,25.0,有音频,0.0
è´µå·å«è§†,http://221.2.148.205:8154/tsfile/live/0120_1.m3u8,网络源,,2.545,未分组,h264,1920x1080,25.0,有音频,0.0
è¾½å®å«è§†,http://153.0.171.163:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,12.439,未分组,h264,720x576,25.0,有音频,0.0
è´µå·å«è§†,http://sh.lnott.top:880/dx50.m3u8,网络源,,4.235,未分组,h264,1920x1080,25.0,有音频,0.4062
é»‘é¾™æ±Ÿå«è§†,https://epg.pw/stream/91f980623df2d6f6e2bdc1ade976bc8930d4e6cad8e116fd5f3c6fe91e60345c.m3u8,网络源,,6.162,未分组,h264,1920x1080,25.0,有音频,0.5938
å†…è’™å¤å«è§†,https://migu.188766.xyz/?migutoken=810ef53f3bc912afff5358b9f6231f60&id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&pp=1,网络源,,0.589,未分组,h264,1920x1080,28.0,有音频,0.0
ä¸œæ£®æ–°é—»,https://stream1.freetv.fun/dong-sen-xin-wen-7.ctv,网络源,,1.354,未分组,h264,1280x720,25.0,有音频,0.4062
åè§†æ–°é—»,https://stream1.freetv.fun/hua-shi-xin-wen-2.ctv,网络源,,1.462,未分组,h264,1280x720,25.0,有音频,0.6719
TVBç¿¡ç¿,http://php.jdshipin.com/smt.php?id=jade_twn,网络源,,0.688,未分组,h264,1280x720,25.0,有音频,0.5938
é™•è¥¿å«è§†,http://61.156.228.12:8154/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.152,未分组,h264,720x576,50.0,有音频,0.5469
å‡¤å‡°èµ„è®¯,https://migu.188766.xyz/?migutoken=3b10c63f26069bc509ba95ea874a76e0&id=hk_fhzx&type=dy,网络源,,0.526,未分组,h264,1920x1080,28.0,有音频,0.0
å†…è’™å¤å«è§†,http://221.2.148.205:8154/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,1.862,未分组,h264,720x576,50.0,有音频,0.0
å°è§†æ–°é—»,https://stream1.freetv.fun/tai-shi-xin-wen-2.ctv,网络源,,1.205,未分组,h264,1280x720,25.0,有音频,0.7188
å…µå›¢å«è§†,http://218.13.170.98:9901/tsfile/live/0115_1.m3u8,网络源,,14.548,未分组,h264,720x576,25.0,有音频,0.0
å†…è’™å¤å«è§†,https://stream1.freetv.fun/5449f2d57a27706d5b13071efab41c175da68c2cc31af7c2734df6d796390d65.m3u8,网络源,,2.405,未分组,h264,720x576,50.0,有音频,0.0
è¾½å®å«è§†,http://116.128.242.83:9901/tsfile/live/1004_1.m3u8,网络源,,6.550,未分组,h264,1920x1080,25.0,有音频,0.6562
å‡¤å‡°é¦™æ¸¯,https://mgev.188766.xyz/?migutoken=35396726029360cee6599647582f3842&id=fhhk&pp=1,网络源,,3.086,未分组,h264,1280x720,25.0,有音频,0.0
ä¸‰æ²™å«è§†,https://migu.188766.xyz/?migutoken=fc20a90edf2a1e051125fec8f1f25a67&id=hn_ssws&type=sz,网络源,,0.527,未分组,h264,1920x1080,28.0,有音频,0.4219
é‡åº†å«è§†,http://60.16.0.216:5757/hls/36/index.m3u8,网络源,,4.403,未分组,h264,1920x1080,50.0,有音频,0.5312
è¾½å®å«è§†,http://221.2.148.205:8154/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.541,未分组,h264,1920x1080,50.0,有音频,0.6406
é™•è¥¿å«è§†,http://113.15.109.216:59901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,1.756,未分组,h264,720x576,50.0,有音频,0.0
é‡åº†å«è§†,http://61.156.228.12:8154/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,3.229,未分组,h264,1920x1080,50.0,有音频,0.4844
TVBæ— çº¿æ–°é—»,https://stream1.freetv.fun/wu-xian-xin-wen-4.ctv,网络源,,6.086,未分组,hevc,1920x1080,25.0,有音频,0.3906
Nowæ–°é—»,http://hls.168.us.kg/u/332/master.m3u8,网络源,,1.051,未分组,h264,1920x1080,50.0,有音频,0.5938
é‡åº†å«è§†,https://stream1.freetv.fun/zhong-qing-wei-shi-57.m3u8,网络源,,5.962,未分组,h264,1920x1080,25.0,有音频,0.6406
é‡åº†å«è§†,https://stream1.freetv.fun/zhong-qing-wei-shi-10.m3u8,网络源,,3.206,未分组,h264,1920x1080,25.0,有音频,0.4062
é™•è¥¿å«è§†,http://222.169.85.8:9901/tsfile/live/0136_1.m3u8,网络源,,6.786,未分组,h264,1920x1080,50.0,有音频,0.0
é’æµ·å«è§†,http://221.2.148.205:8154/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.288,未分组,h264,1920x1080,25.0,有音频,0.0
é»‘é¾™æ±Ÿå«è§†,http://116.128.242.83:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,6.380,未分组,h264,1920x1080,25.0,有音频,0.5
è´µå·å«è§†,http://113.15.109.216:59901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,1.793,未分组,h264,720x576,50.0,有音频,0.5312
TVBæ— çº¿æ–°é—»,https://stream1.freetv.fun/wu-xian-xin-wen-12.ctv,网络源,,1.207,未分组,h264,1280x720,25.0,有音频,0.5
è¥¿è—å«è§†,http://120.238.94.10:9901/tsfile/live/1077_1.m3u8,网络源,,4.710,未分组,h264,720x576,25.0,有音频,0.7031
é™•è¥¿å«è§†,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8,网络源,,1.939,未分组,h264,720x576,50.0,有音频,0.3906
TVBæ˜Ÿæ²³,https://migu.188766.xyz/?migutoken=d42d43cb080e17689d7d567c373fbe97&id=hk_tvbxh&type=dy,网络源,,0.496,未分组,h264,1920x1080,28.0,有音频,0.0
è´µå·å«è§†,http://123.130.84.106:8154/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,4.744,未分组,h264,1920x1080,25.0,有音频,0.0
é’æµ·å«è§†,http://153.0.171.163:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.078,未分组,h264,720x576,25.0,有音频,0.0
è¾½å®å«è§†,http://113.15.109.216:59901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,1.567,未分组,h264,720x576,50.0,有音频,0.5781
å…µå›¢å«è§†,https://stream1.freetv.fun/4e95c2789a1de39788d1f9d4f128805c63cfd9cb8f37d7adff1d3d59da31d2d3.ctv,网络源,,1.704,未分组,h264,1280x720,25.0,有音频,0.0
é¦™æ¸¯å«è§†,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8,网络源,,2.436,未分组,h264,1280x720,25.0,有音频,0.4844
å‡¤å‡°ä¸­æ–‡,https://stream1.freetv.fun/feng-huang-zhong-wen-19.ctv,网络源,,5.994,未分组,h264,1280x720,25.0,有音频,0.625
é™•è¥¿å«è§†,https://stream1.freetv.fun/shan-xi-wei-shi-103.m3u8,网络源,,4.181,未分组,h264,720x576,25.0,有音频,0.6094
å†…è’™å¤å«è§†,http://111.61.236.247:9081/hls/48/index.m3u8,网络源,,8.400,未分组,h264,720x576,25.0,有音频,0.3594
å¤§æ¹¾åŒºå«è§†,https://stream1.freetv.fun/da-wan-qu-wei-shi-18.ctv,网络源,,4.500,未分组,h264,854x480,25.0,有音频,0.3281
é™•è¥¿å«è§†,https://stream1.freetv.fun/shan-xi-wei-shi-63.m3u8,网络源,,2.227,未分组,h264,1920x1080,50.0,有音频,0.4219
è¾½å®å«è§†,http://59.39.89.130:60901/tsfile/live/0125_13.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.629,未分组,h264,1920x1080,50.0,有音频,0.6406
é™•è¥¿å«è§†,https://migu.188766.xyz/?migutoken=67179906a4c9f7f78faeca6cb916a76f&id=%E9%99%95%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy,网络源,,4.779,未分组,h264,1920x1080,25.0,有音频,0.0
å†œæ—å«è§†,https://stream1.freetv.fun/nong-lin-wei-shi-13.m3u8,网络源,,2.991,未分组,h264,720x576,50.0,有音频,0.4219
é‡åº†å«è§†,http://223.241.247.214:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,5.354,未分组,h264,1920x1080,25.0,有音频,0.4844
é‡åº†å«è§†,http://113.15.109.216:59901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,3.846,未分组,h264,720x576,50.0,有音频,0.6875
é™•è¥¿å«è§†,https://stream1.freetv.fun/shan-xi-wei-shi-28.m3u8,网络源,,4.124,未分组,h264,1920x1080,25.0,有音频,0.5156
ä¸‰æ²™å«è§†,https://migu.188766.xyz/?migutoken=2f8d15ef18dc5c6e9268af6a0ac292fa&id=hn_ssws&type=sz,网络源,,0.500,未分组,h264,1920x1080,28.0,有音频,0.0
å†œæ—å«è§†,http://112.46.85.60:8009/hls/27/index.m3u8,网络源,,11.311,未分组,h264,720x576,50.0,有音频,0.5312
é’æµ·å«è§†,https://stream1.freetv.fun/qing-hai-wei-shi-71.m3u8,网络源,,1.191,未分组,h264,1280x720,25.0,有音频,0.0
å‡¤å‡°èµ„è®¯,https://mgev.188766.xyz/?migutoken=d38743f9f2b70ca3b2ba905973a07e44&id=fhzx&pp=1,网络源,,2.483,未分组,h264,1280x720,25.0,有音频,0.0
å…µå›¢å«è§†,https://migu.188766.xyz/?migutoken=9e03805e3509d780076460856e22bbf0&id=%E5%85%B5%E5%9B%A2%E5%8D%AB%E8%A7%86&type=yy,网络源,,3.401,未分组,h264,1280x720,25.0,有音频,0.0
ç•ªè–¯å°,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8,网络源,,2.494,未分组,h264,1920x1080,29.97002997002997,有音频,0.7188
äººé—´å«è§†,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8,网络源,,2.776,未分组,h264,1280x720,29.97002997002997,有音频,0.3594
