频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度,是否假源,是否轮回,轮回相似度,轮回波动
进来陪你看动漫,https://yylunbo.ottiptv.cc/yy/1352866135,网络源,,1.867,未分组,h264,800x600,,有音频,0.5938,False,False,0.5573,0.0
国产电影就是闹着玩的,https://yylunbo.ottiptv.cc/yy/1354931503,网络源,,3.040,未分组,h264,1280x720,30.0,有音频,0.6094,False,False,0.5547,0.1016
人生必看的科幻片,https://yylunbo.ottiptv.cc/yy/1382745114,网络源,,2.302,未分组,h264,1280x720,30.0,有音频,0.5521,False,False,0.5391,0.0599
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],网络源,,2.276,未分组,h264,720x576,25.0,有音频,1.0,False,False,0,0
英叔电影专区,https://yylunbo.ottiptv.cc/yy/1462046002,网络源,,3.252,未分组,h264,800x600,24.0,有音频,0.5938,False,False,0.0,0.0
[BD]广州南国都市,https://stream1.freetv.fun/yan-zhou-nan-guo-du-shi-4.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/19/large/20230719065040166476_47.jpg,0.715,未分组,,,,无音频,0.4167,False,False,0.0,0.0
[BD]澳門綜藝,https://stream1.freetv.fun/ao-men-zong-yi-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/21/large/20220521133414352048_88.jpg,0.731,未分组,,,,无音频,0.5052,False,False,0.5469,0.0
[SD]техно 24,https://stream1.freetv.fun/tekhno-24-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/09/23/20160923182359854953_61.png,1.238,未分组,,,,无音频,0.0,False,False,0.0,0.0
邢台生活,https://jwcdnqx.hebyun.com.cn/live/xtcsshpd/1500k/tzwj_video.m3u8,网络源,,3.534,未分组,h264,1920x1080,30.0,有音频,0.5365,False,False,0.4792,0.0417
[BD]山东卫视,https://stream1.freetv.fun/shan-dong-wei-shi-91.ctv,网络源,https://epg.pw/media/images/channel/2023/07/19/large/20230719112946432101_81.jpg,1.083,未分组,,,,无音频,1.0,False,False,0,0
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8,网络源,,1.891,未分组,h264,720x576,25.0,有音频,1.0,False,False,0,0
[HD]十堰经济,https://stream1.freetv.fun/shi-yan-jing-ji-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722144541317412_42.png,1.302,未分组,,,,无音频,0.5104,False,False,0.0,0.0
[SD]电影[geo-blocked],https://stream1.freetv.fun/dian-ying-68.m3u8,网络源,https://epg.pw/media/,0.849,未分组,,,,无音频,1.0,False,False,0,0
[BD]巩义新闻综合,https://stream1.freetv.fun/gong-yi-xin-wen-zong-he-4.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/02/large/20221102232436419268_89.jpg,0.715,未分组,,,,无音频,0.0,False,False,0.0,0.0
[HD]苏州电影娱乐信息,https://stream1.freetv.fun/su-zhou-dian-ying-yu-le-xin-xi-2.ctv,网络源,https://epg.pw/media/images/channel/2022/11/01/large/20221101022222053424_96.jpg,2.903,未分组,h264,1280x720,25.0,有音频,0.5677,False,False,0.6615,0.0
林正英经典电影,https://yylunbo.ottiptv.cc/yy/34229877,网络源,,3.069,未分组,h264,800x600,24.0,有音频,0.5417,False,False,0.5781,0.0
[BD]翡翠[geo-blocked],https://stream1.freetv.fun/fei-cui-13.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720173151124119_90.png,1.402,未分组,h264,1920x1080,60.0,无音频,0.5417,False,False,0.0,0.0
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8,网络源,,1.857,未分组,h264,720x576,25.0,有音频,1.0,False,False,0,0
新三国萌儿陪看,https://yylunbo.ottiptv.cc/yy/29216766,网络源,,2.693,未分组,h264,800x600,24.0,有音频,0.4844,False,False,0.5625,0.0104
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8,网络源,,0.559,未分组,h264,1920x1080,29.97002997002997,有音频,0.5052,False,False,0.5625,0.0781
大江大河2高分影视推荐,https://yylunbo.ottiptv.cc/yy/1382736797,网络源,,2.151,未分组,h264,1280x720,30.0,有音频,0.6458,False,False,0.6172,0.0495
光山综合,http://live.dxhmt.cn:9081/tv/11522-1.m3u8,网络源,,2.533,未分组,h264,1920x1080,25.0,有音频,0.5156,False,False,0.4531,0.0
进来陪你看电视,https://yylunbo.ottiptv.cc/yy/1353518742,网络源,,4.853,未分组,h264,720x1280,,有音频,0.7188,False,False,0.6562,0.0
科幻电影,https://yylunbo.ottiptv.cc/yy/1355065896,网络源,,1.988,未分组,h264,1280x720,24.0,有音频,0.5573,False,False,0.5625,0.0365
梅艳芳主演喜剧电影,https://yylunbo.ottiptv.cc/yy/1382735627,网络源,,1.981,未分组,h264,1280x720,30.0,有音频,0.5573,False,False,0.4583,0.0625
固始综合,http://live.dxhmt.cn:9081/tv/11525-1.m3u8,网络源,,2.533,未分组,h264,1920x1080,25.0,有音频,0.5208,False,False,0.6823,0.0
爆笑电影王牌大贱谍23,https://yylunbo.ottiptv.cc/yy/1382735556,网络源,,2.072,未分组,h264,1280x720,30.0,有音频,0.5521,False,False,0.6094,0.0
百家讲坛之明太祖朱元璋,https://yylunbo.ottiptv.cc/yy/1354936149,网络源,,5.271,未分组,h264,1280x720,30.0,有音频,0.5,False,False,0.75,0.1042
超精彩系列动作电影,https://yylunbo.ottiptv.cc/yy/1382745096,网络源,,1.952,未分组,h264,1280x720,30.0,有音频,0.5312,False,False,0.625,0.0
[BD]广东民生高清,https://stream1.freetv.fun/yan-dong-min-sheng-gao-qing-9.ctv,网络源,https://epg.pw/media/images/channel/2024/01/14/large/20240114130544678105_94.png,0.699,未分组,,,,无音频,0.5312,False,False,0.0,0.0
兵团卫视,http://218.13.170.98:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,5.776,未分组,h264,720x576,50.0,有音频,1.0,False,False,0,0
电影,https://yylunbo.ottiptv.cc/yy/37454459,网络源,,2.624,未分组,h264,1280x720,24.0,有音频,0.6042,False,False,0.5833,0.0104
热血动作电影,https://yylunbo.ottiptv.cc/yy/1382736804,网络源,,2.683,未分组,h264,1280x720,30.0,有音频,0.5729,False,False,0.5365,0.0729
史诗级科幻电影阿凡达,https://yylunbo.ottiptv.cc/yy/1382735577,网络源,,2.989,未分组,h264,1280x720,30.0,有音频,0.5417,False,False,0.4167,0.0
岳云鹏宋小宝也来演电影了,https://yylunbo.ottiptv.cc/yy/1354926612,网络源,,3.449,未分组,h264,1280x720,30.0,有音频,0.5052,False,False,0.5026,0.0026
[SD]江苏卫视[geo-blocked],https://stream1.freetv.fun/jiang-su-wei-shi-83.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/30/large/20220530225651709500_84.jpg,0.707,未分组,,,,无音频,1.0,False,False,0,0
珍珠港电影,https://yylunbo.ottiptv.cc/yy/1354936234,网络源,,2.580,未分组,h264,1280x720,30.0,有音频,0.5781,False,False,0.5026,0.0703
[BD]内江资中综合,https://stream1.freetv.fun/nei-jiang-zi-zhong-zong-he-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722142242811328_18.png,10.834,未分组,h264,1920x1080,25.0,有音频,0.4583,False,False,0.0,0.0
[BD]山西卫视[geo-blocked],https://stream1.freetv.fun/shan-xi-wei-shi-132.m3u8,网络源,https://epg.pw/media/images/channel/2023/08/04/large/20230804221555254122_47.jpg,0.709,未分组,,,,无音频,0.0,False,False,0.0,0.0
鄢陵综合,http://live.dxhmt.cn:9081/tv/11024-1.m3u8,网络源,,3.101,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
陪你一起看好剧,https://yylunbo.ottiptv.cc/yy/1354932359,网络源,,3.075,未分组,h264,1280x720,30.0,有音频,0.4948,False,False,0.6823,0.0
[BD]广东影视高清,https://stream1.freetv.fun/yan-dong-ying-shi-gao-qing-5.ctv,网络源,https://epg.pw/media/images/channel/2023/12/26/large/20231226205507462932_79.png,0.698,未分组,,,,无音频,0.0,False,False,0.0,0.0
CGTN西语,https://0472.org/hls/cgtnx.m3u8,网络源,,2.113,未分组,h264,1920x1080,25.0,有音频,0.5625,False,False,0.4792,0.0312
CGTN纪录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8,网络源,,0.800,未分组,h264,1280x720,25.0,有音频,0.5781,False,False,0.4922,0.0443
CGTN俄语,https://0472.org/hls/cgtne.m3u8,网络源,,1.537,未分组,h264,1920x1080,25.0,有音频,0.5469,False,False,0.5833,0.0417
[BD]河北卫视[geo-blocked],https://stream1.freetv.fun/he-bei-wei-shi-60.ctv,网络源,https://epg.pw/media/images/channel/2022/05/31/large/20220531145616881844_72.jpg,0.852,未分组,,,,无音频,1.0,False,False,0,0
悬疑武侠电影九门,https://yylunbo.ottiptv.cc/yy/1382828768,网络源,,1.786,未分组,h264,1280x720,30.0,有音频,0.5312,False,False,0.5521,0.0104
科幻电影,https://yylunbo.ottiptv.cc/yy/1354930209,网络源,,1.907,未分组,h264,1280x720,30.0,有音频,0.5938,False,False,0.5104,0.0
[BD]明珠,https://stream1.freetv.fun/ming-zhu-8.ctv,网络源,https://epg.pw/media/images/channel/2024/12/26/large/20241226141312380293_76.png,0.716,未分组,,,,无音频,0.4948,False,False,0.0,0.0
精彩动作电影享不停,https://yylunbo.ottiptv.cc/yy/1382736809,网络源,,7.063,未分组,h264,1280x720,30.0,有音频,0.5469,False,False,0.487,0.0234
大家都在看的电视剧,https://yylunbo.ottiptv.cc/yy/1354930964,网络源,,2.079,未分组,h264,1280x720,25.0,有音频,0.5,False,False,0.5729,0.0
义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine,网络源,,4.081,未分组,h264,960x540,25.0,有音频,0.5365,False,False,0.0,0.0
湖北卫视,http://120.76.248.139/live/bfgd/4200000102.m3u8,网络源,,4.275,未分组,h264,1280x720,25.0,有音频,0.5312,False,False,0.4896,0.0
山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8,网络源,,3.603,未分组,h264,1280x720,25.0,有音频,0.5417,False,False,0.6094,0.0
闲暇观看综艺,https://yylunbo.ottiptv.cc/yy/1354932379,网络源,,0.527,未分组,h264,1920x1080,30.0,有音频,0.5573,False,False,0.7786,0.2214
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8,网络源,,1.288,未分组,h264,704x480,29.97002997002997,有音频,0.5052,False,False,0.5807,0.0286
贵州卫视,http://120.76.248.139/live/bfgd/4200000101.m3u8,网络源,,2.528,未分组,h264,1280x720,25.0,有音频,0.6198,False,False,0.5156,0.0
安徽卫视,http://120.76.248.139/live/bfgd/4200000096.m3u8,网络源,,2.099,未分组,h264,1280x720,25.0,有音频,0.5208,False,False,0.0,0.0
狄仁杰电影,http://www.douzhicloud.site:35455/huya/30080229,网络源,,0.987,未分组,h264,1280x720,30.0,有音频,0.0,False,False,0.0,0.0
夏洛特烦恼国内电影喜剧,https://yylunbo.ottiptv.cc/yy/1354936201,网络源,,1.777,未分组,h264,1280x720,30.0,有音频,0.5365,False,False,0.5677,0.0
什邡新闻,http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd,网络源,,2.016,未分组,h264,1920x1080,30.0,有音频,0.6094,False,False,0.5,0.026
[BD]岭南戏曲,https://stream1.freetv.fun/ling-nan-xi-qu-12.ctv,网络源,https://epg.pw/media/images/channel/2024/01/14/large/20240114131157979340_60.png,0.695,未分组,,,,无音频,1.0,False,False,0,0
[SD]перец,https://stream1.freetv.fun/perets-1.ctv,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174552888449_84.png,1.301,未分组,,,,无音频,0.0,False,False,0.0,0.0
梅河口综合,http://stream4.jlntv.cn/mhk/sd/live.m3u8?zjild,网络源,,1.810,未分组,h264,320x240,25.0,有音频,1.0,False,False,0,0
CCTV6,http://120.76.248.139/live/bfgd/4200000065.m3u8,网络源,,3.183,未分组,h264,1280x720,25.0,有音频,0.5312,False,False,0.0,0.0
CGTN法语,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8,网络源,,0.728,未分组,h264,1920x1080,25.0,有音频,0.5365,False,False,0.5156,0.0521
[SD]广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-17.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/28/large/20250128060916282738_90.png,0.688,未分组,,,,无音频,0.4844,False,False,0.0,0.0
CGTN法语,https://0472.org/hls/cgtnf.m3u8,网络源,,1.561,未分组,h264,1920x1080,25.0,有音频,0.5521,False,False,0.4479,0.0312
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8,网络源,,2.792,未分组,h264,1280x720,25.0,有音频,0.5365,False,False,0.6094,0.0
CCTV12,http://120.76.248.139/live/bfgd/4200000131.m3u8,网络源,,2.819,未分组,h264,1280x720,25.0,有音频,0.526,False,False,0.5781,0.0
奎屯汉语,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd,网络源,,1.749,未分组,h264,1920x1080,25.0,有音频,0.5312,False,False,0.5443,0.0547
CGTN阿语,https://0472.org/hls/cgtna.m3u8,网络源,,1.688,未分组,h264,1920x1080,25.0,有音频,0.5573,False,False,0.4818,0.0755
[BD]云南卫视[geo-blocked],https://stream1.freetv.fun/yun-nan-wei-shi-14.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/31/large/20220531145024469645_82.jpg,0.706,未分组,,,,无音频,0.4948,False,False,0.0,0.0
大进军全集红色系列电影,https://yylunbo.ottiptv.cc/yy/1382745083,网络源,,2.113,未分组,h264,1280x720,30.0,有音频,0.526,False,False,0.5104,0.0
[SD]матч планета,https://stream1.freetv.fun/match-planeta-1.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2017/02/26/20170226043945102800_42.jpg,0.701,未分组,,,,无音频,0.0,False,False,0.0,0.0
[HD]韩国电影2,https://stream1.freetv.fun/han-guo-dian-ying-2-1.m3u8,网络源,https://epg.pw/media/,4.681,未分组,h264,640x360,30.0,有音频,0.4896,False,False,0.0,0.0
大江大河高分影视推荐,https://yylunbo.ottiptv.cc/yy/1382736806,网络源,,2.961,未分组,h264,1280x720,30.0,有音频,0.6562,False,False,0.5911,0.0078
茶频道,http://drive.mxmy.net:8888/udp/239.3.1.165:8001,网络源,,17.954,未分组,h264,1920x1080,25.0,有音频,0.4271,False,False,0.0,0.0
优优宝贝,http://120.76.248.139/live/bfgd/4200000153.m3u8,网络源,,4.307,未分组,h264,1280x720,25.0,有音频,0.4948,False,False,0.5312,0.0
[SD]беларусь 24,https://stream1.freetv.fun/belarus--24-4.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2017/01/05/20170105012812304693_83.png,4.672,未分组,mpeg2video,720x576,25.0,有音频,0.5417,False,False,0.0,0.0
辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8,网络源,,2.288,未分组,h264,1280x720,25.0,有音频,0.5469,False,False,0.5573,0.0
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8,网络源,,1.665,未分组,h264,720x576,25.0,有音频,1.0,False,False,0,0
四海钓鱼,http://120.76.248.139/live/bfgd/4200000229.m3u8,网络源,,6.578,未分组,h264,1280x720,25.0,有音频,0.4635,False,False,0.5521,0.0
七龙珠,http://www.douzhicloud.site:35455/huya/11601966,网络源,,1.235,未分组,h264,960x720,30.303030303030305,有音频,0.4479,False,False,0.0,0.0
[BD]мир 24,https://stream1.freetv.fun/mir-24-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506174922581585_83.png,4.842,未分组,h264,1920x1080,25.0,有音频,0.5052,False,False,0.513,0.0182
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8,网络源,,1.753,未分组,h264,720x576,25.0,有音频,1.0,False,False,0,0
[HD]南充综合,https://stream1.freetv.fun/nan-chong-zong-he-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722143551588791_16.png,0.713,未分组,,,,无音频,0.5104,False,False,0.3906,0.0
战争电影,http://www.douzhicloud.site:35455/huya/21059574,网络源,,0.783,未分组,h264,1280x720,30.0,有音频,0.0,False,False,0.0,0.0
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?_upt=e05f429d1702757565,网络源,,2.859,未分组,h264,720x576,25.0,有音频,1.0,False,False,0,0
大唐双龙传,http://www.douzhicloud.site:35455/huya/29465850,网络源,,1.707,未分组,h264,1920x1080,30.0,有音频,0.5208,False,False,0.0,0.0
这部剧你居然没看过,https://yylunbo.ottiptv.cc/yy/1354932355,网络源,,3.240,未分组,h264,1280x720,30.0,有音频,0.6146,False,False,0.526,0.0312
[SD]嘉佳卡通[geo-blocked],https://stream1.freetv.fun/jia-jia-qia-tong-22.m3u8,网络源,https://epg.pw/media/images/channel/2024/01/14/large/20240114130936768099_46.png,1.215,未分组,,,,无音频,1.0,False,False,0,0
[HD]ств беларусь,https://stream1.freetv.fun/stv-belarus-1.m3u8,网络源,https://epg.pw/media/images/channel/2021/11/13/large/20211113232258940510_13.png,0.703,未分组,,,,无音频,0.526,False,False,0.0,0.0
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8,网络源,,10.860,未分组,h264,720x576,25.0,有音频,0.5208,False,False,0.5208,0.0
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8,网络源,,2.242,未分组,h264,1920x1080,25.0,有音频,0.5312,False,False,0.0,0.0
[BD]перший,https://stream1.freetv.fun/pershii-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/06/01/20140601223020220468_59.png,1.067,未分组,,,,无音频,0.5625,False,False,0.0,0.0
[BD]东莞新闻综合,https://stream1.freetv.fun/dong-wan-xin-wen-zong-he-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/02/large/20221102234617846892_18.jpg,1.080,未分组,,,,无音频,0.5,False,False,0.0,0.0
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],网络源,,1.735,未分组,h264,720x576,25.0,有音频,1.0,False,False,0,0
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8,网络源,,5.599,未分组,h264,1280x720,25.0,有音频,0.5521,False,False,0.5521,0.0156
安徽导视,http://dspdhls.appcoo.com:8888/live/dspd/index.m3u8,网络源,,1.587,未分组,h264,1920x1080,25.0,有音频,0.5729,False,False,0.4036,0.0234
[BD]明珠,https://stream1.freetv.fun/ming-zhu-7.ctv,网络源,https://epg.pw/media/images/channel/2024/12/26/large/20241226141312380293_76.png,9.319,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
黄渤电影,http://www.douzhicloud.site:35455/huya/11352876,网络源,,1.244,未分组,h264,1280x720,25.0,有音频,0.5208,False,False,0.0,0.0
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8,网络源,,1.496,未分组,h264,720x576,25.0,有音频,1.0,False,False,0,0
[HD]成都简阳新闻综合,https://stream1.freetv.fun/cheng-du-jian-yang-xin-wen-zong-he-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/28/large/20220528222017532327_58.jpg,0.698,未分组,,,,无音频,0.0,False,False,0.0,0.0
[BD]广东影视高清,https://stream1.freetv.fun/yan-dong-ying-shi-gao-qing-7.ctv,网络源,https://epg.pw/media/images/channel/2023/12/26/large/20231226205507462932_79.png,7.834,未分组,h264,1920x1080,25.0,有音频,1.0,False,False,0,0
辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8,网络源,,3.469,未分组,h264,1280x720,25.0,有音频,0.5104,False,False,0.5052,0.0
海峡卫视,http://8.138.7.223/tv/hxws.m3u8,网络源,,11.531,未分组,h264,1920x1080,25.0,有音频,0.4688,False,False,0.5859,0.0182
[SD]安徽卫视,https://stream1.freetv.fun/an-hui-wei-shi-97.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/19/large/20230719113027191823_22.jpg,0.690,未分组,,,,无音频,1.0,False,False,0,0
韩国EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8,网络源,,1.760,未分组,h264,640x360,29.97002997002997,有音频,0.4948,False,False,0.5443,0.013
韩国电影2,https://stream.ads.ottera.tv/playlist.m3u8?network_id=743,网络源,,2.693,未分组,h264,640x360,30.0,有音频,0.5938,False,False,0.5755,0.0026
[SD]长春综合,https://stream1.freetv.fun/chang-chun-zong-he-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/12/large/20220812220117628376_52.jpg,1.208,未分组,,,,无音频,0.5573,False,False,0.0,0.0
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8,网络源,,2.330,未分组,h264,720x576,25.0,有音频,1.0,False,False,0,0
[BD]揭阳综合高清,https://stream1.freetv.fun/jie-yang-zong-he-gao-qing-4.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2014/06/05/20140605225331495365_87.jpg,0.697,未分组,,,,无音频,0.4896,False,False,0.0,0.0
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],网络源,,1.900,未分组,h264,720x576,25.0,有音频,1.0,False,False,0,0
[BD]汕尾综合高清[geo-blocked],https://stream1.freetv.fun/shan-wei-zong-he-gao-qing-5.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2018/10/18/20181018000557428409_85.jpg,1.258,未分组,,,,无音频,1.0,False,False,0,0
喜羊羊与灰太狼,http://www.douzhicloud.site:35455/huya/23865080,网络源,,1.209,未分组,h264,1280x720,25.0,有音频,0.5521,False,False,0.0,0.0
[SD]吉林新闻综合,https://stream1.freetv.fun/ji-lin-xin-wen-zong-he-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/27/large/20220527162205528949_87.jpg,0.715,未分组,,,,无音频,0.5781,False,False,0.4792,0.0
