频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度,是否假源,是否轮回,轮回相似度,轮回波动
UStad (1080p),http://media.rtvutrecht.nl/live/rtvutrecht/ustad/index.m3u8,网络源,https://i.imgur.com/9F8ieEz.png,3.821,未分组,h264,360x202,25.0,有音频,0.5833,False,False,0.7109,0.1849
Yoshlar (1080p),https://stream8.cinerama.uz/1002/tracks-v1a1/playlist.m3u8,网络源,https://i.imgur.com/s4xfUSx.png,5.370,未分组,h264,1350x1080,25.0,有音频,0.0,False,False,0.0,0.0
WHSV-DT4,http://104.255.88.155/metv/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/MyNetworkTV_2D_Logo.svg/512px-MyNetworkTV_2D_Logo.svg.png,1.535,未分组,h264,1056x720,29.97002997002997,有音频,0.5833,False,False,0.5339,0.0026
ZIZ TV (720p),https://media.slactech.com:1936/ZIZDirect/ZIZDirect/playlist.m3u8,网络源,https://i.imgur.com/fB09i6X.png,2.618,未分组,h264,1920x1080,29.97002997002997,有音频,0.5521,False,False,0.5052,0.0
TVI Reality (720p) [Not 24/7],https://video-auth4.iol.pt/live_tvi_reality/live_tvi_reality/edge_servers/tvireality-720_passthrough/playlist.m3u8,网络源,https://i.imgur.com/C9rxqA5.png,4.222,未分组,h264,1280x720,25.0,有音频,0.5156,False,False,0.4922,0.0078
TVONE Nicaragua (720p) [Not 24/7],https://hdbox.chunklistv.com/live?stream=tvone,网络源,https://i.imgur.com/FNk6rdz.png,5.524,未分组,h264,1280x720,29.96969696969697,有音频,0.5781,False,False,0.4531,0.0
Vacaville Channel 26 (Vacaville CA) (720p),https://cdn3.wowza.com/5/RXJNMFI3VlVkOEFP/vacaville/G0228_002/playlist.m3u8,网络源,https://i.imgur.com/dvuGdxg.png,0.603,未分组,h264,1280x720,25.0,有音频,0.4844,False,False,0.4427,0.0573
Unentdeckt Mörder unter uns,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/650adc3198020f000862eed4/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc86b2a0-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1c58e778-9975-4063-8cb6-8f97a313f759,网络源,,6.035,未分组,h264,426x240,30.0,有音频,0.5104,False,False,0.7917,0.2083
Zarin TV,https://fl1002.bozztv.com/gf-zarintv/index.m3u8,网络源,https://www.lyngsat.com/logo/tv/zz/zarin_tv.png,1.621,未分组,h264,1920x1080,25.0,有音频,0.5417,False,False,0.5625,0.0052
Zoom,https://dai.google.com/linear/hls/event/JCAm25qkRXiKcK1AJMlvKQ/master.m3u8,网络源,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_ZOOM/images/LOGO_HD/image.png,6.361,未分组,h264,640x360,25.0,有音频,0.5521,False,False,0.4375,0.0052
WPVI-DT1,https://fl1.moveonjoy.com/PA_PHILADELPHIA_ABC/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/2/27/WWAY_logo.png,1.568,未分组,h264,1280x720,60.0,有音频,0.5885,False,False,0.5469,0.0521
Voyages+,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/ff8d1526-e572-4bb5-8c93-560eb80115bf/manifest.m3u8,网络源,,4.057,未分组,h264,1920x1080,25.0,有音频,0.5521,False,False,0.5469,0.0
UzReport TV (1080p),https://stream8.cinerama.uz/1015/tracks-v1a1/playlist.m3u8,网络源,https://i.imgur.com/Bch2RHc.jpg,4.805,未分组,h264,1920x1080,25.0,有音频,0.0,False,False,0.0,0.0
Zoey 101,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/63c69e6c4207be0007f73c22/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84b00014-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=392a5639-b4b6-405b-9ff9-cdc9a573bf62,网络源,,3.675,未分组,h264,426x240,30.0,有音频,0.5625,False,False,0.4922,0.0182
VOA TV Africa (1080p),https://voa-ingest.akamaized.net/hls/live/2033874/tvmc06/playlist.m3u8,网络源,https://i.imgur.com/rtRnlqN.png,5.794,未分组,h264,426x240,25.0,有音频,0.5156,False,False,0.8255,0.0286
Vevo Pop Germany (1080p),https://amg00056-amg00056c7-rakuten-de-3245.playouts.now.amagi.tv/playlist.m3u8,网络源,,7.361,未分组,h264,1920x1080,29.97002997002997,有音频,0.5365,False,False,0.4583,0.026
Yuma AZ CH 73,https://livestream.telvue.com/yumaaz2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8,网络源,https://i.imgur.com/QsFBCWv.png,7.404,未分组,h264,416x234,29.97002997002997,有音频,0.5625,False,False,0.4896,0.0365
Whittier CityTV (Whittier CA) (720p),https://whittier.cablecast.tv/live/stream-1/live.m3u8,网络源,https://i.imgur.com/68n7ifH.png,2.610,未分组,h264,1920x1080,30.0,有音频,0.5208,False,False,0.513,0.0026
TVS Sports Bureau (720p),https://rpn.bozztv.com/gusa/gusa-tvssportsbureau/index.m3u8,网络源,,1.897,未分组,h264,710x478,,有音频,0.599,False,False,0.5417,0.0052
VV8 TV (720p),https://video01.kshost.com.br/seap8272/seap8272/playlist.m3u8,网络源,https://i.imgur.com/TxHWAeD.png,7.831,未分组,h264,1920x1080,30.0,有音频,0.5365,False,False,0.5885,0.0312
WFUT-DT1 (720p) [Geo-blocked],https://streaming-live-fcdn.api.prd.univisionnow.com/wfut/wfut.isml/hls/wfut.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/WFUT-DT_(2021).svg/512px-WFUT-DT_(2021).svg.png,1.903,未分组,h264,1920x1080,30.0,有音频,0.5625,False,False,0.4818,0.1224
Umbria TV (576p) [Not 24/7],https://umbriatv.stream.rubidia.it:8083/live/umbriatv/playlist.m3u8,网络源,https://i.imgur.com/olJIJ7c.png,4.323,未分组,h264,1024x576,25.0,有音频,0.5312,False,False,0.5286,0.0599
Yu-Gi-Oh!,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/642d4493aa2d690008f0a03f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc86d9b6-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=cb788c52-b6d0-48f4-99a5-61f412d9e79b,网络源,,4.531,未分组,h264,426x240,30.0,有音频,0.5052,False,False,0.7812,0.2188
Walker Texas Ranger,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60afa749ac7f3200078adb40/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e05edb4-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=53334da2-2bf6-4492-9d72-20248eaff31c,网络源,https://i.imgur.com/0N7EhuD.png,4.075,未分组,h264,426x240,30.0,有音频,0.5729,False,False,0.4896,0.151
WeatherSpy (720p),https://jukin-weatherspy-2-au.samsung.wurl.tv/playlist.m3u8,网络源,https://i.imgur.com/GTxN2nH.png,1.817,未分组,h264,1280x720,29.97002997002997,有音频,0.4948,False,False,0.5234,0.013
TVnet (720p),https://mn-nl.mncdn.com/tvnet/tvnet/playlist.m3u8,网络源,https://i.imgur.com/mQo8yWQ.png,2.233,未分组,h264,1920x1080,25.0,有音频,0.6042,False,False,0.5391,0.0286
Viasat Explore Classic,https://da9c49fa.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLXBsX1ZpYXNhdEV4cGxvcmVfSExT/playlist.m3u8,网络源,https://images-0.rakuten.tv/storage/global-live-channel/translation/artwork/1f51bd5f-5c9a-486d-8720-800de7f73129-width200-quality90.jpeg,2.968,未分组,h264,1280x720,29.97002997002997,有音频,0.5938,False,False,0.5234,0.0859
WFTS-DT1,https://fl1.moveonjoy.com/FL_Tampa_ABC/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/2/27/WWAY_logo.png,3.907,未分组,h264,1280x720,59.94005994005994,有音频,0.526,False,False,0.5469,0.0156
Zee Kannada News (720p),https://d3vzwoqcbpfm8p.cloudfront.net/index_4.m3u8,网络源,https://jiotvimages.cdn.jio.com/dare_images/images/Zee_Kannada_News.png,2.399,未分组,h264,1280x720,30.0,有音频,0.5156,False,False,0.5104,0.0156
Ultra Casanare TV (1080p) [Not 24/7],https://eu1.servers10.com:8081/8072/index.m3u8,网络源,https://i.imgur.com/1voWgLI.png,4.659,未分组,h264,1920x1080,30.0,有音频,0.6198,False,False,0.5573,0.026
WGGS-DT1 (720p),https://cdn-unified-hls.streamspot.com/ingest1/c7956aac88/playlist.m3u8?origin=1,网络源,https://i.imgur.com/Btw83JA.png,0.499,未分组,h264,1280x720,30.0,有音频,0.5833,False,False,0.5417,0.0104
Βουλή Τηλεόραση (360p) [Not 24/7],https://streamer-cache.grnet.gr/parliament/parltv.sdp/master.m3u8,网络源,https://i.imgur.com/o2cvqv3.png,5.314,未分组,h264,640x360,25.0,有音频,0.5677,False,False,0.5234,0.0182
Zee Delhi NCR Haryana (720p),https://vg-zeefta.akamaized.net/ptnr-yupptv/title-zeedelhincr/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/cc483a15-1b39-4642-872d-5d08d362ed01/main.m3u8,网络源,https://jiotvimages.cdn.jio.com/dare_images/images/Zee_Kalinga.png,11.368,未分组,h264,1280x720,25.0,有音频,0.5677,False,False,0.5677,0.0625
World War TV (1080p),https://aenetworks-worldwartv-rakuten.amagi.tv/playlist.m3u8,网络源,,5.008,未分组,h264,1920x1080,25.0,有音频,0.5521,False,False,0.4714,0.0651
Voice of Lebanon (1080p),https://svs.itworkscdn.net/vdltvlive/vdltv.smil/playlist.m3u8,网络源,https://i.imgur.com/f8WcqRY.png,6.322,未分组,h264,640x360,25.0,有音频,0.5573,False,False,0.5495,0.0182
ZFM Zoetermeer (720p),https://zfmzoetermeer.nl/live/master.m3u8,网络源,https://i.imgur.com/vrjACvy.png,3.291,未分组,h264,1280x720,50.0,有音频,0.526,False,False,0.5234,0.0495
Zylo ScreamIN,https://rakutenaa-zylo-screamin-rakuten-p11ej.amagi.tv/playlist/rakutenAA-zylo-screamin-rakuten/playlist.m3u8,网络源,https://i.imgur.com/tGmKbil.png,7.310,未分组,h264,426x240,25.0,有音频,0.4792,False,False,0.5156,0.0156
Vevo Íconos Latinos,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64d161c93c785e0008df575e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2ce910-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=79a35639-aaba-46f2-bc03-c95f92f52181,网络源,,3.755,未分组,h264,426x240,30.0,有音频,0.5625,False,False,0.4271,0.0156
TVE RS (1080p),https://streaming.procergs.com.br:8443/tve/stve/playlist.m3u8,网络源,https://i.imgur.com/MQ6lJpS.png,5.593,未分组,h264,1920x1080,59.94005994005994,有音频,0.5677,False,False,0.6042,0.0
World of Freesports (1080p),https://mainstreammedia-worldoffreesportsintl-rakuten.amagi.tv/playlist.m3u8,网络源,https://i.imgur.com/lta5Mog.png,7.173,未分组,h264,1920x1080,25.0,有音频,0.5052,False,False,0.5885,0.0677
VOA美国之音,https://voa-ingest.akamaized.net/hls/live/2033878/tvmc08/playlist.m3u8,网络源,https://i.imgur.com/XCTZkoq.png,8.010,未分组,h264,426x240,25.0,有音频,0.5208,False,False,0.6068,0.013
VIP TV,https://raw.githubusercontent.com/UzunMuhalefet/streams/refs/heads/main/myvideo-az/vip.m3u8,网络源,,3.051,未分组,h264,1920x1080,25.0,有音频,0.5208,False,False,0.526,0.0208
VBC News (576p),https://5a1178b42cc03.streamlock.net/8200/8200/playlist.m3u8,网络源,https://i.imgur.com/SvXCjha.png,3.564,未分组,h264,720x576,25.0,有音频,0.5365,False,False,0.5104,0.0
VAM Vid's & More (720p),https://sincerecloud.stream/loadbalancer/public/J9EmQQGf.m3u8,网络源,https://i.imgur.com/CD1PffA.png,2.714,未分组,h264,852x480,59.94005994005994,有音频,0.5156,False,False,0.5052,0.0
WFTT-DT1,https://stream-tampa.scientology.org/master.m3u8,网络源,https://i.imgur.com/HFmkjiR.png,3.495,未分组,h264,960x540,29.97002997002997,有音频,0.5625,False,False,0.5339,0.0026
Welat TV (1080i),https://stream.badinan.xyz/welat/tv/playlist.m3u8,网络源,https://avatars.githubusercontent.com/u/213803648?s=400&u=e27c09d39f813b9698de9c6559cbf7f196bf6fce&v=4,2.876,未分组,h264,1920x1080,25.0,有音频,0.5521,False,False,0.6016,0.0339
TVMÁS (XHGV-TDT) (360p) [Not 24/7],https://5ca9af4645e15.streamlock.net/rtv/videortv/playlist.m3u8,网络源,https://i.imgur.com/15kcNRb.png,0.532,未分组,h264,1920x1080,29.97002997002997,有音频,0.5729,False,False,0.5026,0.0182
WBTV Travel and Adventure [Geo-blocked],https://live-manifest.production-public.tubi.io/live/399519f7-b848-4c8e-aaac-884546a1d916/playlist.m3u8,网络源,,2.454,未分组,h264,1280x720,29.97002997002997,有音频,0.5312,False,False,0.513,0.0443
Yo! MTV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/654102ed770cf1000866c307/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c9e98-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=4c7b00a0-d803-41b5-95bb-c20d39e69ce2,网络源,https://i.imgur.com/hzNXDdY.png,3.591,未分组,h264,426x240,30.0,有音频,0.5573,False,False,0.612,0.0703
Zee One German (720p),https://e4955b54.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/U2Ftc3VuZy1kZV9aZWVPbmVfSExT/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/2/24/Zee_One_Logo_2025.png,2.759,未分组,h264,1280x720,29.97002997002997,有音频,0.5625,False,False,0.5547,0.0391
WKTB-CD2,http://104.238.205.28:9090/278659_.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Telemundo_logo_2018.svg/512px-Telemundo_logo_2018.svg.png,0.569,未分组,h264,1280x720,29.97002997002997,有音频,0.5833,False,False,0.526,0.0677
WBRC-DT1 (720p),http://143.244.60.30/AL_BIRMINGHAM_FOX/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Fox_Networks_Group_US_logo.svg/512px-Fox_Networks_Group_US_logo.svg.png,0.552,未分组,h264,1280x720,59.94005994005994,有音频,0.5677,False,False,0.5391,0.0443
Une Vinalopó (576p) [Not 24/7],https://streamingtvi.gestec-video.com/hls/unesd.m3u8,网络源,https://i.imgur.com/WpGR7RQ.png,3.787,未分组,h264,1024x576,25.0,有音频,0.5729,False,False,0.487,0.0339
Willow Sports (1080p) [Geo-blocked],https://amg01269-amg01269c1-firetv-us-5377.playouts.now.amagi.tv/playlist.m3u8,网络源,https://provider-static.plex.tv/epg/cms/production/acf3d1d8-c53e-49ca-86e9-0d9410b106b4/Willow_Sports_dark_Background_1500_1000_color.png,2.800,未分组,h264,1920x1080,29.97002997002997,有音频,0.5312,False,False,0.4974,0.0807
VM Latino (720p) [Not 24/7],https://59ef525c24caa.streamlock.net/vmtv/vmlatino/playlist.m3u8,网络源,https://i.imgur.com/Dvo1b82.png,3.426,未分组,h264,1280x720,29.97002997002997,有音频,0.5104,False,False,0.5807,0.0286
TVS Comedy Network (720p),https://rpn.bozztv.com/gusa/gusa-tvscomedy/index.m3u8,网络源,https://i.imgur.com/rXORbti.png,1.672,未分组,h264,1280x720,29.97002997002997,有音频,0.5521,False,False,0.4922,0.0703
Universal Action,https://xumo-xumoent-ch828-w6val.fast.nbcuni.com/live/master.m3u8,网络源,,2.920,未分组,h264,426x240,30.0,有音频,0.5208,False,False,0.5755,0.0182
WDWL-DT1 (Teleadoración/Enlace PR) (720p) [Not 24/7],https://67acccf130420.streamlock.net/enlacepr1/enlacepr1/playlist.m3u8,网络源,https://i.imgur.com/B7lqYZe.png,0.801,未分组,h264,1280x720,29.97002997002997,有音频,0.5729,False,False,0.4688,0.1146
Vevo Schlager Pop (1080p),https://amg00056-amg00056c15-rakuten-it-3241.playouts.now.amagi.tv/playlist.m3u8,网络源,,7.416,未分组,h264,1920x1080,29.97002997002997,有音频,0.5,False,False,0.4766,0.0234
Unentdeckt Mörder unter uns,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/650adc3198020f000862eed4/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84afb1f3-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=e4e2413c-4529-473f-854c-6aa3c0528da8,网络源,,3.579,未分组,h264,426x240,30.0,有音频,0.5208,False,False,0.5312,0.0052
Vevo Retro Rock (1080p),https://d2lyea6if8kkz9.cloudfront.net/playlist/amg00056-vevotv-vevoretrorockau-samsungau/playlist.m3u8,网络源,https://i.imgur.com/H1Aap4E.png,5.722,未分组,h264,,,有音频,0.526,False,False,0.5391,0.0078
Unsion TV (1080p),http://provedores.unsion.tv:8081/srt/1/playlist.m3u8,网络源,https://i.imgur.com/HQGBqGU.png,1.584,未分组,h264,1920x1080,30.0,有音频,0.5521,False,False,0.5599,0.0234
Wild Side TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60b4d6c806ad2a00073b3108/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e0614c0-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=d329ef28-8c5a-4451-bc8a-ab7d7083f320,网络源,https://i.imgur.com/cQkfRhH.png,5.647,未分组,h264,426x240,30.0,有音频,0.5417,False,False,0.5573,0.026
Авто Плюс,http://31.148.48.15/Avto_Plus/index.m3u8,网络源,https://i.imgur.com/sVc8cFt.png,7.999,未分组,h264,720x576,25.0,有音频,0.5417,False,False,0.5469,0.026
Xezer TV,https://raw.githubusercontent.com/UzunMuhalefet/streams/main/myvideo-az/xezer-tv.m3u8,网络源,https://upload.wikimedia.org/wikipedia/en/9/97/X%C9%99z%C9%99r_TV_Logo.png,2.751,未分组,h264,720x576,50.0,有音频,0.5156,False,False,0.5052,0.0365
Yu-Gi-Oh!,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/642d4493aa2d690008f0a03f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b21d081-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1ca5a27f-794c-41ee-b51a-6fbe1b093d0b,网络源,https://i.imgur.com/Tl6aW2u.png,3.299,未分组,h264,426x240,30.0,有音频,0.4948,False,False,0.763,0.237
