频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度,是否假源,是否轮回,轮回相似度,轮回波动
Beverly Hillbillies,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f7796e470510900070d4e3d/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c271cb4-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=69bf4a83-189f-4b22-bbe6-f2e09a47e049,网络源,https://i.imgur.com/OV9hT93.png,1.790,未分组,h264,426x240,30.0,有音频,0.5729,False,False,0.5547,0.0547
Bravo Farsi TV (360p),https://bravoohls.wns.live/hls/stream.m3u8,网络源,https://i.ibb.co/yynxRTS/Bravo-Farsi.jpg,2.144,未分组,h264,640x360,25.0,有音频,0.5469,False,False,0.4609,0.0443
CGTN Spanish,https://dash4.antik.sk/live/test_cgtn_esp_tizen/playlist.m3u8,网络源,https://i.imgur.com/Poz3xfi.png,2.036,未分组,h264,1280x720,25.0,有音频,0.4844,False,False,0.4896,0.0729
Canal 56 (720p),https://vdopanel.jlahozconsulting.com/p/3124/hybrid/play.m3u8,网络源,https://i.imgur.com/HcLs5eM.png,4.902,未分组,h264,1920x1080,29.97002997002997,有音频,0.5417,False,False,0.5703,0.0234
CBS Chicago WBBM-DT1,https://fl1.moveonjoy.com/IL_Chicago_CBS/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/CBS_logo_%282020%29.svg/512px-CBS_logo_%282020%29.svg.png,0.998,未分组,h264,1920x1080,29.97002997002997,有音频,0.599,False,False,0.4818,0.0078
BEK TV Sports West (720p),https://cdn3.wowza.com/5/ZWQ1K2NYTmpFbGsr/BEK-WOWZA-1/smil:BEKPRIMEW.smil/playlist.m3u8,网络源,https://i.imgur.com/1l3t5jd.png,2.069,未分组,h264,320x240,29.97002997002997,有音频,0.5677,False,False,0.5026,0.0964
Canal 4 RD (1080p),https://protvradiostream.com:1936/canal4rd-1/ngrp:canal4rd-1_all/playlist.m3u8,网络源,https://i.imgur.com/3AqCAji.png,2.665,未分组,h264,640x360,30.0,有音频,0.5469,False,False,0.401,0.0833
Cartoon Classics,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/d5543c06-5122-49a7-9662-32187f48aa2c/manifest.m3u8,网络源,,4.525,未分组,h264,1920x1080,25.0,有音频,0.5365,False,False,0.5521,0.0781
Canal 79 Santa Clara del Mar (240p),https://streamconex.com:19360/santaclara-1/santaclara-1.m3u8,网络源,https://i.imgur.com/I93ypGY.png,1.608,未分组,h264,1920x1080,30.0,有音频,0.599,False,False,0.4844,0.0
CC Pluto TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d4947590ba40f75dc29c26b/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc835741-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=721a40d1-d225-4d76-8eca-b394d067e650,网络源,,2.556,未分组,h264,426x240,30.0,有音频,0.5,False,False,0.5417,0.0104
Better Life Nature Channel (480p),https://tgn.bozztv.com/betterlife/betternature/betternature/index.m3u8,网络源,https://i.imgur.com/D8Vuw6I.png,3.051,未分组,h264,704x480,29.97002997002997,有音频,0.5573,False,False,0.5469,0.0208
Canal 79 La Costa (240p),https://streamconex.com:19360/lacosta/lacosta.m3u8,网络源,https://i.imgur.com/HYuSqJy.png,1.403,未分组,h264,1920x1080,10.0,有音频,0.4792,False,False,0.5365,0.0365
Chandel TV (720p),https://kali.vdopanel.com:3660/live/vj6jlam1rlive.m3u8,网络源,https://i.imgur.com/jQO7dVE.png,3.180,未分组,h264,1280x720,25.0,有音频,0.5573,False,False,0.4661,0.0286
Canal 5 El Líder (720p) [Not 24/7],https://mdstrm.com/live-stream-playlist/6287fda8ea3b8b397d1ca2ed.m3u8,网络源,https://i.imgur.com/4hEYFa9.png,4.287,未分组,h264,426x240,30.0,有音频,0.5052,False,False,0.4974,0.0026
Carivision (1080p) [Geo-blocked],https://ss2.tvrdomi.com:1936/carivision/carivision/playlist.m3u8,网络源,https://i.imgur.com/XjGb2UM.png,1.976,未分组,h264,1280x720,29.97002997002997,有音频,0.4948,False,False,0.4818,0.0286
CafeTV24 (720p),https://srvx1.selftv.video/cafe/live/playlist.m3u8,网络源,https://i.imgur.com/SRFzjja.png,3.347,未分组,h264,1920x1080,25.0,有音频,0.5573,False,False,0.5391,0.0078
Channel 44 (480p),https://d1k6kax80wecy5.cloudfront.net/WFqZJc/index.m3u8,网络源,https://i.imgur.com/P2wUGh9.png,6.781,未分组,h264,,,有音频,0.5417,False,False,0.5365,0.0312
Cinevault Classics (540p),https://gsn-cinevault-classics-1-us.roku.wurl.tv/playlist.m3u8,网络源,,1.647,未分组,h264,960x540,29.97002997002997,有音频,0.5365,False,False,0.5964,0.0391
Cinevision Canal 19 (720p),https://cdn.mycloudstream.io/hls/live/broadcast/etyetihk/index.m3u8,网络源,https://i.imgur.com/mJN2XNm.png,7.066,未分组,h264,1920x1080,60.0,有音频,0.5469,False,False,0.5286,0.013
Canal Catorce (720p),https://tv.livestreaminggroup.info:3052/live/catorcetvlive.m3u8,网络源,https://i.imgur.com/iKLGBbA.png,0.852,未分组,h264,1280x720,30.0,有音频,0.5521,False,False,0.3932,0.0495
Black Classics,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60f85644a9493e0007a1f035/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c271cb6-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=90e515e4-694d-47f7-9f2b-806f0a05d62c,网络源,https://i.imgur.com/2nNpGqy.png,2.941,未分组,h264,,,有音频,0.5573,False,False,0.6354,0.0
Canal 9 en Français (1080p),https://livehd.vedge.infomaniak.com/livecast/livehd/master.m3u8,网络源,https://i.imgur.com/TNciMh2.png,4.324,未分组,h264,1920x1080,25.0,有音频,0.6042,False,False,0.5938,0.0156
CFN Catholic Faith Network (720p),https://uni8rtmp.tulix.tv/cfntv/cfntv/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/en/0/07/Catholic_Faith_Network_2018.png,7.349,未分组,h264,1280x720,29.97002997002997,有音频,0.4844,False,False,0.4583,0.0521
Canal 79 Puan (240p),https://streamconex.com:19360/puan/puan.m3u8,网络源,https://i.imgur.com/HYuSqJy.png,1.337,未分组,h264,1088x614,30.0,有音频,0.5417,False,False,0.5443,0.0182
Cenovision HD (720p),https://5790d294af2dc.streamlock.net/cenovision/cenovision/playlist.m3u8,网络源,https://imgur.com/ShPaOvn.jpg,1.142,未分组,h264,640x360,29.97002997002997,有音频,0.5,False,False,0.5,0.0
Canal 5 TV Cozumel (1080p),https://video0.rogohosting.com:19360/tvcozumel/tvcozumel.m3u8,网络源,https://i.imgur.com/0nzNMuP.jpeg,0.924,未分组,h264,1920x1080,60.0,有音频,0.5625,False,False,0.4792,0.026
Brian TV (720p) [Not 24/7],https://livefta.malimarcdn.com/ftaedge00/briantv.sdp/playlist.m3u8,网络源,https://i.imgur.com/zG1WNgU.jpg,1.388,未分组,h264,1280x720,29.97002997002997,有音频,0.5677,False,False,0.4427,0.026
Classica,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f779951372da90007fd45e8/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c280711-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1c3ac7db-5cfe-4d39-aec3-70a684e58c38,网络源,https://i.imgur.com/bLjmQTU.png,2.484,未分组,h264,426x240,29.97002997002997,有音频,0.4896,False,False,0.5495,0.0286
Canal 2000 La Solana (720p) [Not 24/7],http://canal2000.berkano-systems.net/streaming/streams/canal2000.m3u8,网络源,https://i.imgur.com/9RoBASf.png,2.937,未分组,h264,1280x720,25.0,有音频,0.5677,False,False,0.5729,0.1302
BRTV (720p),https://5bf7b725107e5.streamlock.net/brtv/brtv/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/id/1/1f/Logo_BRTV.png,4.869,未分组,h264,1280x720,25.0,有音频,0.5469,False,False,0.4635,0.0729
Colorados Visión TV (1080p),http://177.234.247.66:9975/ColoradosTV/index.m3u8,网络源,https://i.imgur.com/vfCTmZv.png,1.623,未分组,h264,1920x1080,29.97002997002997,有音频,0.5625,False,False,0.6016,0.013
BHTV (1080p),https://sc1.wasidata.com/Bhtv/index.fmp4.m3u8,网络源,https://i.imgur.com/oNFOKFI.png,2.994,未分组,h264,1920x1080,30.0,有音频,0.5469,False,False,0.5521,0.0156
Click TV (Coronel) (720p),https://v2.tustreaming.cl/clicktv/playlist.m3u8,网络源,https://i.imgur.com/H0XNbMS.png,3.874,未分组,h264,1280x720,60.0,有音频,0.5365,False,False,0.6589,0.0755
Canal 1 (720p) [Not 24/7],https://vid.canal1cr.com:3424/multi_live/play_720.m3u8,网络源,https://i.ibb.co/KhNS8Dy/cropped-logoo-1.png,2.678,未分组,h264,1280x720,30.0,有音频,0.5156,False,False,0.5781,0.0156
Canal 17 RTVD (720p),https://protvradiostream.com:1936/rtvd17/ngrp:rtvd17_all/playlist.m3u8,网络源,https://i.ibb.co/2YvKhjW4/Quisqueya-17-AZUL.png,1.793,未分组,h264,640x360,30.0,有音频,0.5677,False,False,0.487,0.0339
Car Chase,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65244c403fd33c0008ffff31/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c276ad2-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=b790eeb8-966f-425a-869a-4f11201141e7,网络源,,2.175,未分组,h264,426x240,30.0,有音频,0.5521,False,False,0.5781,0.0208
Canal 26 (1080p),https://stream-gtlc.telecentro.net.ar/hls/canal26hls/main.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Canal_26_logo_%282022%29.svg/512px-Canal_26_logo_%282022%29.svg.png,4.535,未分组,h264,1920x1080,25.0,有音频,0.5156,False,False,0.4479,0.099
Canal Alpha Neuchatel (1080p) [Not 24/7],https://canalalpha.vedge.infomaniak.com/livecast/ik:canalalpha/playlist.m3u8,网络源,https://i.imgur.com/eQ8xHK9.jpg,9.547,未分组,h264,640x360,50.0,有音频,0.5312,False,False,0.4948,0.0521
BeitolAbbas TV Channel (720p),https://live.beitolabbas.tv/live/beitolabbastv.m3u8,网络源,https://i.imgur.com/s8PfUQy.png,2.035,未分组,h264,1280x720,25.0,有音频,0.5521,False,False,0.5859,0.1328
Canal 4 Posadas (576p),https://iptv.ixfo.com.ar:30443/live/C4POS/playlist.m3u8,网络源,https://i.imgur.com/tElJr3e.png,4.169,未分组,h264,1280x720,25.0,有音频,0.599,False,False,0.5208,0.0573
Caillou,https://do7nccdsswstc.cloudfront.net/v1/manifest/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-1aso0bc668saa/a5233c83-f772-4a81-959a-45ec7877ef61/5.m3u8,网络源,https://i.imgur.com/RgKaoe4.png,0.841,未分组,h264,648x432,23.976023976023978,有音频,0.599,False,False,0.5078,0.0599
Canal Doñana (720p) [Not 24/7],https://secure5.todostreaming.es/live/division-alm.m3u8,网络源,https://i.imgur.com/0WrKIxm.png,2.784,未分组,h264,1280x720,50.0,有音频,0.0,False,False,0.0,0.0
Cheers,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/611e7f224676bf00076a4d8d/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1cee87-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=24ad2bd4-299f-4716-aef9-02a85807bad5,网络源,https://i.imgur.com/xIlF92v.png,2.072,未分组,h264,426x240,30.0,有音频,0.5677,False,False,0.6406,0.0365
C-SPAN,https://fl1.moveonjoy.com/C-SPAN/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/C-SPAN_Logo_%282019%29.svg/512px-C-SPAN_Logo_%282019%29.svg.png,1.252,未分组,h264,1280x720,59.94005994005994,有音频,0.5156,False,False,0.5938,0.0104
Cadena Elite (720p) [Not 24/7],https://cloudvideo.servers10.com:8081/8004/index.m3u8,网络源,https://i.imgur.com/3yeGDTP.png,3.699,未分组,h264,1920x1080,29.97002997002997,有音频,0.6302,False,False,0.5026,0.0391
Bom Cine (1080p),http://176.65.146.237:8401/play/a09d/index.m3u8,网络源,https://i.imgur.com/65OX8Gj.png,2.563,未分组,h264,1920x1080,50.0,有音频,0.4948,False,False,0.5156,0.0
Canal Sol (720p),https://5790d294af2dc.streamlock.net/sol65/sol65/playlist.m3u8,网络源,https://i.imgur.com/gK0M1jB.png,1.138,未分组,h264,1280x720,29.97002997002997,有音频,0.5573,False,False,0.5755,0.0443
Canal Más Televisión (720p),https://movil.ejeserver.com/live/teledoradahd.m3u8,网络源,https://i.imgur.com/ODMa27W.jpg,0.794,未分组,h264,1280x720,29.97002997002997,有音频,0.4896,False,False,0.5417,0.0312
Bondi Vet (720p),https://wtfn-bondivet-1-au.samsung.wurl.tv/playlist.m3u8,网络源,,1.337,未分组,h264,1280x720,29.97002997002997,有音频,0.526,False,False,0.513,0.0651
Big 12 Studios (720p) [Geo-blocked],https://aegis-cloudfront-1.tubi.video/d61265ac-4c98-4243-8e23-31fff4d399e1/playlist.m3u8,网络源,,2.668,未分组,h264,1920x1080,29.97002997002997,有音频,0.4792,False,False,0.487,0.013
CoastTV NBC (WRDE-LD) (720p) [Not 24/7],https://live.field59.com/wrde/wrde1/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/NBC_logo_2022_%28vertical%29.svg/512px-NBC_logo_2022_%28vertical%29.svg.png,1.347,未分组,h264,1280x720,29.97002997002997,有音频,0.5052,False,False,0.9583,0.0208
Celebrity Scene TV (720p),https://rpn.bozztv.com/gusa/gusa-celebrityscene/index.m3u8,网络源,https://i.imgur.com/n36jriB.png,8.918,未分组,h264,1280x720,23.976023976023978,有音频,0.5052,False,False,0.5312,0.0208
Bondi Vet (720p),https://wtfn-bondivet-1-nz.samsung.wurl.tv/playlist.m3u8,网络源,,1.788,未分组,h264,1280x720,29.97002997002997,有音频,0.5521,False,False,0.4609,0.0234
Beverly Hills 90210,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60afb576053df900076fa2f0/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc830924-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=76c958ac-284b-4b67-8fba-4dab528ab122,网络源,,2.259,未分组,h264,426x240,30.0,有音频,0.5729,False,False,0.6797,0.0234
CBC TV8 (1080p) [Not 24/7],https://1740288887.rsc.cdn77.org/1740288887/index.m3u8,网络源,https://i.imgur.com/WsD83lq.png,2.310,未分组,h264,1920x1080,29.97002997002997,有音频,0.6302,False,False,0.526,0.0208
Canal 44 Ciudad Juárez (720p) [Not 24/7],https://5e50264bd6766.streamlock.net/canal44/videocanal44/playlist.m3u8,网络源,https://i.imgur.com/oRudPXX.png,1.226,未分组,h264,1280x720,30.0,有音频,0.5521,False,False,0.599,0.0938
Celeb Reality (720p),https://d3453fcf.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X0NlbGViUmVhbGl0eUlOVExfSExT/playlist.m3u8,网络源,,1.705,未分组,h264,1280x720,29.97002997002997,有音频,0.5469,False,False,0.5677,0.0312
Bride TV (576p),https://viewmedia7219.bozztv.com/wmedia/viewmedia100/web_013/Stream/playlist.m3u8,网络源,https://i.imgur.com/snZMucg.png,9.945,未分组,h264,426x240,25.0,有音频,0.526,False,False,0.5443,0.0703
BRTV (720p) [Geo-blocked],https://live.artidijitalmedya.com/artidijital_brtv/brtv/playlist.m3u8,网络源,https://i.postimg.cc/Ls9qt4Yc/brtv.png,8.076,未分组,h264,1280x720,25.0,有音频,0.5104,False,False,0.4219,0.0208
Coeur Océan,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62f3dd1c2f29ce0007e18596/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e06b102-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=0031c60f-4d94-4726-b1ae-5054583e82c7,网络源,,3.031,未分组,h264,426x240,30.0,有音频,0.5104,False,False,0.4844,0.0312
Canalda 26 HD [Not 24/7],https://canalda.rgradio.net:3084/live/canaldalive.m3u8,网络源,https://canaldahd.com/wp-content/uploads/2023/03/cropped-canaldahdlogo-1.png,5.333,未分组,h264,1920x1080,29.97002997002997,有音频,0.4844,False,False,0.474,0.0
Carac 2 (1080p),https://onefmhd.vedge.infomaniak.com/livecast/ik:onefmhd/manifest.m3u8,网络源,https://i.imgur.com/hCoIPen.png,4.272,未分组,h264,1920x1080,25.0,有音频,0.5052,False,False,0.4271,0.0156
Classic Movies Channel,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/561c5b0dada51f8004c4d855/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c27e003-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7911819c-67eb-4f58-944f-5c6c6d4d937d,网络源,https://i.imgur.com/pQJxov2.png,2.388,未分组,h264,426x240,30.0,有音频,0.5156,False,False,0.5339,0.0078
Cablenoticias (1080p),https://5ea86ddd14ce7.streamlock.net/live/cable09061970/playlist.m3u8,网络源,https://i.imgur.com/FfhOGR9.png,1.563,未分组,h264,1920x1080,,有音频,0.5417,False,False,0.4427,0.0
Canal 44 Chihuahua (720p) [Not 24/7],https://5e50264bd6766.streamlock.net/canal442/videocanal442/playlist.m3u8,网络源,https://i.imgur.com/YDp8MlN.png,1.254,未分组,h264,1280x720,30.0,有音频,0.5365,False,False,0.5078,0.0495
Bleav Football,https://linear-493.frequency.stream/dist/glewedtv/493/hls/master/playlist.m3u8,网络源,,3.053,未分组,h264,384x216,29.97002997002997,有音频,0.5677,False,False,0.526,0.0104
Cali TV (540p) [Not 24/7],https://5ab772334c39c.streamlock.net/live-calitv/calitv1/playlist.m3u8,网络源,https://i.imgur.com/2312Luq.png,1.143,未分组,h264,1280x720,59.94005994005994,有音频,0.5156,False,False,0.5182,0.0755
Canal 7 Jujuy,https://stream.arcast.live/canal7jujuy/ngrp:canal7jujuy_all/playlist.m3u8,网络源,https://i.imgur.com/K0jk8p4.png,2.473,未分组,h264,426x240,25.0,有音频,0.5521,False,False,0.4714,0.0547
