频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,相似度
äº‘å—å«è§†,https://stream1.freetv.fun/06afd1dc3dbd4e026594ee45c2f245b90205d035d4986d0a78ce04f7eed020c2.m3u8,网络源,,5.067,未分组,h264,720x576,25.0,有音频,0.4688
å»¶è¾¹å«è§†,http://fxgm.fxjf.work:19901/tsfile/live/1011_1.m3u8,网络源,,2.709,未分组,h264,720x576,50.0,有音频,0.5156
å±±è¥¿å«è§†,http://120.76.248.139/live/bfgd/4200000109.m3u8,网络源,,2.828,未分组,h264,1920x1080,50.0,有音频,0.0
æ¹–åŒ—å«è§†,https://www.freetv.top/migu/947472496.m3u8?migutoken=a0d3d4746f5f5ebc6256858260e7fbf0e8dcad5d53c1d3fdc9b21b845c2c11c156749647c986b592ae976e73ce070a3bf2041defd1e589e279ae7901816a6fe090249e848895b790bd8789823d,网络源,,1.350,未分组,h264,1920x1080,30.0,有音频,0.0
å¹¿ä¸œå«è§†,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8,网络源,,4.498,未分组,h264,720x576,25.0,有音频,0.5312
å¹¿è¥¿å«è§†,https://shyd.695847.xyz/cms001/ch00000090990000001224/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12,网络源,,0.327,未分组,,,,无音频,0.0
å±±è¥¿å«è§†,https://stream1.freetv.fun/shan-xi-wei-shi-18.m3u8,网络源,,6.834,未分组,h264,1920x1080,50.0,有音频,0.5625
å±±ä¸œå«è§†,http://60.174.40.117:85/tsfile/live/1036_1.m3u8?key=txiptv,网络源,,2.395,未分组,h264,720x576,25.0,有音频,0.4219
æ²³åŒ—å«è§†,https://stream1.freetv.fun/he-bei-wei-shi-45.ctv,网络源,,2.955,未分组,h264,720x576,25.0,有音频,0.5156
å®å¤å«è§†,http://cssbyd.imwork.net:8082/hls/45/index.m3u8,网络源,,12.250,未分组,h264,1920x1080,50.0,有音频,0.4531
å¹¿ä¸œå«è§†,https://stream1.freetv.fun/yan-dong-wei-shi-41.m3u8,网络源,,1.233,未分组,h264,1280x720,25.0,有音频,0.625
æ±Ÿè¥¿å«è§†,https://www.freetv.top/migu/783847495.m3u8?migutoken=e68adbe9de75b7e99dc3afe5aa965084775127e61b76140d0760b54c646a00fb202501f7efbf1cacd66da45725dac5db44885e0bc19831a43d79de05ef08a25bb2a4dc2d09810eb44a95952d05,网络源,,1.486,未分组,h264,1920x1080,30.0,有音频,0.0
æ±Ÿè¥¿å«è§†,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0#http://nas.hssvm.com:8888/udp/225.1.2.29:5002#http://222.169.85.8:9901/tsfile/live/0138_1.m3u8#http://drive.mxmy.net:8888/udp/239.3.1.123:8164#http://qjrhc.jydjd.top:2911/udp/224.1.100.54:11111#http://223.241.247.214:9901/tsfile/live/0138_1.m3u8#http://39.164.180.36:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0#http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0#https://www.freetv.top/migu/783847495.m3u8?migutoken=3744a9c270a0b16bfdbf60ff4b047f6f1a0c1bbaabca5b2a5c4d2e07cd1775ea609a33d44e2e957bd52e4f42fc5000b0207a705e26b45251cc247c2c1b18d9e8b7980b7b2dc160cbfb0953f211#http://113.25.252.226:9901/tsfile/live/0138_1.m3u8#https://www.freetv.top/migu/783847495.m3u8?migutoken=19c37a09e888f77999095afe8ca20e57a19a0440f688dadb58c1983f9c69d28a775232128771b0ac3aa7705f3da38a91ae7aadab4019cdbf668c75eb1e31c40d081b960b979564dab3c421d3f7#http://qjrhc.jydjd.top:2911/udp/224.1.100.53:11111#https://www.freetv.top/migu/783847495.m3u8?migutoken=e68adbe9de75b7e99dc3afe5aa965084775127e61b76140d0760b54c646a00fb202501f7efbf1cacd66da45725dac5db44885e0bc19831a43d79de05ef08a25bb2a4dc2d09810eb44a95952d05#https://www.freetv.top/migu/783847495.m3u8?migutoken=b9ba9e2f06ddd219a9e3fb45641a0ba5c0b22ab5904c1b10ab603b4fe2eb30b2e40fdeba589cef7e7c40db7c4a0e66c90c48110a078a361a0975dd6ca0fd0a5de4c13b2c7699d4b0013a868ab6#https://www.freetv.top/migu/783847495.m3u8?migutoken=9eed7f0bec5b296058f4a9a7f44f9d5eedc6bffe7c64bc47808571ddfa75d617964a3f0bda631c7909d74535a8eaf0c94af1c4bd1b23411584a243b787c98a912c20f1bc402f28a2dc0643ff42,网络源,,11.832,未分组,h264,720x576,25.0,有音频,0.4844
å±±ä¸œå«è§†,http://36.32.174.67:60080/newlive/live/hls/42/live.m3u8,网络源,,3.568,未分组,h264,720x576,25.0,有音频,0.4688
æ²³å—å«è§†,https://stream1.freetv.fun/he-nan-wei-shi-52.ctv,网络源,,1.324,未分组,h264,1280x720,25.0,有音频,0.0
äº‘å—å«è§†,http://112.27.235.94:8000/hls/40/index.m3u8,网络源,,1.933,未分组,h264,1920x1080,50.0,有音频,0.4219
æ–°ç–†å«è§†,https://stream1.freetv.fun/xin-jiang-wei-shi-52.m3u8,网络源,,3.599,未分组,mpeg2video,720x576,25.0,有音频,0.5
æ¹–åŒ—å«è§†,http://60.174.40.117:85/tsfile/live/0132_1.m3u8?key=txiptv,网络源,,2.235,未分组,h264,720x576,25.0,有音频,0.3906
æ±Ÿè¥¿å«è§†,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8,网络源,,3.799,未分组,h264,720x576,25.0,有音频,0.0
æ±Ÿè¥¿å«è§†,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.500,未分组,h264,720x576,25.0,有音频,0.0
å®å¤å«è§†,https://iptv.catvod.com/live.php?id=%E5%AE%81%E5%A4%8F%E5%8D%AB%E8%A7%86,网络源,,3.244,未分组,h264,854x480,25.0,有音频,0.0
æ–°ç–†å«è§†,http://39.164.160.249:9901/tsfile/live/0110_1.m3u8,网络源,,5.206,未分组,h264,1920x1080,50.0,有音频,0.5
ç”˜è‚ƒå«è§†,http://fxgm.fxjf.work:19901/tsfile/live/0141_1.m3u8,网络源,,2.338,未分组,h264,720x576,25.0,有音频,0.4531
å¹¿ä¸œå«è§†,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.844,未分组,h264,1920x1080,25.0,有音频,0.0
æ±Ÿè¥¿å«è§†,http://120.76.248.139/live/bfgd/4200000098.m3u8,网络源,,2.893,未分组,h264,1920x1080,50.0,有音频,0.0
æ¹–åŒ—å«è§†,https://stream1.freetv.fun/hu-bei-wei-shi-58.m3u8,网络源,,5.742,未分组,h264,1920x1080,25.0,有音频,0.5312
å¹¿ä¸œå«è§†,https://stream1.freetv.fun/yan-dong-wei-shi-20.ctv,网络源,,1.247,未分组,h264,1280x720,25.0,有音频,0.0
æ²³åŒ—å«è§†,https://stream1.freetv.fun/dc5dd97fae4fb87d7e23b6b8f82e42e0a80587bdc330a3365948ea928f0dacfa.m3u8,网络源,,1.596,未分组,h264,1280x720,25.0,有音频,0.0
äº‘å—å«è§†,http://111.221.137.155:44330/tsfile/live/0116_1.m3u8?key=txiptv,网络源,,4.158,未分组,h264,1920x1080,50.0,有音频,0.6094
æ¹–åŒ—å«è§†,https://stream1.freetv.fun/hu-bei-wei-shi-63.m3u8,网络源,,1.917,未分组,h264,1280x720,25.0,有音频,0.5781
æ±Ÿè¥¿å«è§†,http://112.27.235.94:8000/hls/44/index.m3u8,网络源,,1.926,未分组,h264,1920x1080,50.0,有音频,0.4219
æ–°ç–†å«è§†,http://221.2.148.205:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,3.026,未分组,h264,1920x1080,50.0,有音频,0.4375
å±±ä¸œå«è§†,https://stream1.freetv.fun/shan-dong-wei-shi-32.ctv,网络源,,3.518,未分组,hevc,1920x1080,25.0,有音频,0.0
å¹¿è¥¿å«è§†,http://223.241.247.214:9901/tsfile/live/0113_1.m3u8,网络源,,3.062,未分组,h264,720x576,25.0,有音频,0.0
æ²³å—å«è§†,https://stream1.freetv.fun/he-nan-wei-shi-9.ctv,网络源,,1.364,未分组,h264,1920x1080,25.0,有音频,0.9375
æ²³åŒ—å«è§†,http://60.174.40.117:85/tsfile/live/1035_1.m3u8?key=txiptv,网络源,,3.477,未分组,h264,720x576,25.0,有音频,0.5
è¥¿è—å«è§†,https://stream1.freetv.fun/xi-cang-wei-shi-33.m3u8,网络源,,3.820,未分组,h264,720x576,25.0,有音频,0.5938
æ²³å—å«è§†,https://stream1.freetv.fun/he-nan-wei-shi-92.ctv,网络源,,2.620,未分组,h264,1920x1080,25.0,有音频,0.5469
æ²³å—å«è§†,http://60.174.40.117:85/tsfile/live/1034_1.m3u8?key=txiptv,网络源,,2.296,未分组,h264,720x576,25.0,有音频,0.625
æ–°ç–†å«è§†,https://stream1.freetv.fun/345c53fbea8456cd1cc4c91283ea05745ba501069d006845745d9bf453f1ab53.ctv,网络源,,3.495,未分组,mpeg2video,720x576,25.0,有音频,0.5625
å±±è¥¿å«è§†,http://113.15.109.216:59901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,3.966,未分组,h264,720x576,50.0,有音频,0.5625
æ²³å—å«è§†,https://stream1.freetv.fun/he-nan-wei-shi-91.m3u8,网络源,,13.899,未分组,h264,720x576,25.0,有音频,0.5625
æ–°ç–†å«è§†,https://stream1.freetv.fun/ba74609f5ff97c464ff3140e1e89d4a2696465ab07503a47a8f5dc1607fba7d6.m3u8,网络源,,5.339,未分组,h264,1920x1080,50.0,有音频,0.5625
å®å¤å«è§†,http://153.0.171.163:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.195,未分组,h264,720x576,25.0,有音频,0.0
æ–°ç–†å«è§†,http://218.17.33.178:53290/tsfile/live/0110_1.m3u8?key=txiptv,网络源,,7.248,未分组,h264,720x576,25.0,有音频,0.375
ç”˜è‚ƒå«è§†,http://60.174.40.117:85/tsfile/live/0141_1.m3u8?key=txiptv,网络源,,2.772,未分组,h264,720x576,25.0,有音频,0.375
æ±Ÿè¥¿å«è§†,https://migu.188766.xyz/?migutoken=d5cae3fe4ac33949b490b017dd62cca0&id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy,网络源,,3.868,未分组,h264,1920x1080,25.0,有音频,0.0
æ²³å—å«è§†,http://223.241.247.214:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,3.262,未分组,h264,720x576,25.0,有音频,0.4375
å±±ä¸œå«è§†,http://113.15.109.216:59901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.133,未分组,h264,720x576,25.0,有音频,0.4688
äº‘å—å«è§†,http://113.15.109.216:59901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,4.685,未分组,h264,720x576,50.0,有音频,0.5312
æ±Ÿè¥¿å«è§†,https://stream1.freetv.fun/jiang-xi-wei-shi-34.m3u8,网络源,,3.781,未分组,h264,720x576,25.0,有音频,0.3281
æ²³å—å«è§†,https://migu.188766.xyz/?migutoken=69d1534cf57d72809bfb8531ba2500a1&id=%E6%B2%B3%E5%8D%97%E5%8D%AB%E8%A7%86%E9%AB%98%E6%B8%85&type=yy,网络源,,3.632,未分组,h264,1920x1080,25.0,有音频,0.0
å±±è¥¿å«è§†,https://stream1.freetv.fun/shan-xi-wei-shi-69.ctv,网络源,,15.026,未分组,h264,720x576,25.0,有音频,0.0
æ¹–åŒ—å«è§†,https://migu.188766.xyz/?migutoken=f0deecc8387fdd05627782c323ae7187&id=%E6%B9%96%E5%8C%97%E5%8D%AB%E8%A7%86&type=yy,网络源,,0.645,未分组,h264,1920x1080,28.0,有音频,0.0
äº‘å—å«è§†,http://111.61.236.247:9081/hls/32/index.m3u8,网络源,,6.868,未分组,h264,720x576,25.0,有音频,0.5
å±±ä¸œå«è§†,http://222.169.85.8:9901/tsfile/live/0131_1.m3u8,网络源,,5.543,未分组,h264,1920x1080,25.0,有音频,0.0
æ²³åŒ—å«è§†,http://111.61.236.247:9081/hls/17/index.m3u8,网络源,,14.344,未分组,h264,1920x1080,50.0,有音频,0.5
å±±ä¸œå«è§†,http://39.164.160.249:9901/tsfile/live/0131_1.m3u8,网络源,,5.608,未分组,h264,1920x1080,50.0,有音频,0.625
æ¹–åŒ—å«è§†,http://111.61.236.247:9081/hls/39/index.m3u8,网络源,,10.232,未分组,h264,1920x1080,25.0,有音频,0.0
è²èŠ±å«è§†,http://8.138.7.223/tv/lotustv.m3u8,网络源,,5.971,未分组,h264,1280x720,25.0,有音频,0.5625
æ¹–åŒ—å«è§†,https://stream1.freetv.fun/hu-bei-wei-shi-49.m3u8,网络源,,3.051,未分组,h264,1920x1080,50.0,有音频,0.6562
æ±Ÿè¥¿å«è§†,http://221.2.148.205:8154/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,12.780,未分组,h264,1920x1080,25.0,有音频,0.5156
æ±Ÿè¥¿å«è§†,http://111.221.137.155:44330/tsfile/live/1019_1.m3u8?key=txiptv,网络源,,4.898,未分组,h264,1280x720,25.0,有音频,0.0
å¹¿ä¸œå«è§†,http://112.27.235.94:8000/hls/30/index.m3u8,网络源,,3.603,未分组,mpeg2video,720x576,25.0,有音频,0.0
å±±ä¸œå«è§†,https://stream1.freetv.fun/shan-dong-wei-shi-78.m3u8,网络源,,8.682,未分组,h264,1920x1080,25.0,有音频,0.5
æ¹–åŒ—å«è§†,https://stream1.freetv.fun/hu-bei-wei-shi-69.m3u8,网络源,,1.242,未分组,h264,1280x720,25.0,有音频,0.4219
å±±è¥¿å«è§†,http://61.156.228.12:8154/tsfile/live/0118_1.m3u8,网络源,,2.940,未分组,h264,720x576,50.0,有音频,0.3438
æ±Ÿè¥¿å«è§†,https://stream1.freetv.fun/jiang-xi-wei-shi-88.m3u8,网络源,,5.913,未分组,h264,1280x720,25.0,有音频,0.3438
æ±Ÿè¥¿å«è§†,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,3.461,未分组,h264,1920x1080,25.0,有音频,0.3125
å¹¿è¥¿å«è§†,http://113.15.109.216:59901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.469,未分组,h264,1920x1080,50.0,有音频,0.4688
å¹¿è¥¿å«è§†,http://153.0.171.163:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.163,未分组,h264,720x576,25.0,有音频,0.7188
å±±è¥¿å«è§†,http://36.32.174.67:60080/newlive/live/hls/43/live.m3u8,网络源,,3.473,未分组,h264,720x576,25.0,有音频,0.6562
å±±è¥¿å«è§†,http://222.169.85.8:9901/tsfile/live/0118_1.m3u8,网络源,,3.703,未分组,h264,720x576,25.0,有音频,0.6719
å¹¿ä¸œå«è§†,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8,网络源,,3.002,未分组,h264,1920x1080,25.0,有音频,0.4844
æ–°ç–†å«è§†,https://stream1.freetv.fun/xin-jiang-wei-shi-36.m3u8,网络源,,6.228,未分组,h264,720x576,25.0,有音频,0.5
å»¶è¾¹å«è§†,http://fxgm.fxjf.work:19901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,4.722,未分组,h264,720x576,50.0,有音频,0.5625
æ–°ç–†å«è§†,https://stream1.freetv.fun/xin-jiang-wei-shi-37.m3u8,网络源,,7.920,未分组,h264,1920x1080,50.0,有音频,0.4219
ç”˜è‚ƒå«è§†,https://stream1.freetv.fun/gan-su-wei-shi-14.m3u8,网络源,,0.968,未分组,h264,1280x720,25.0,有音频,0.4844
æ¹–åŒ—å«è§†,http://153.0.171.163:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,2.233,未分组,h264,720x576,25.0,有音频,0.4062
æ¹–åŒ—å«è§†,https://stream1.freetv.fun/hu-bei-wei-shi-100.ctv,网络源,,7.024,未分组,h264,1280x720,25.0,有音频,0.4844
ç”˜è‚ƒå«è§†,https://stream1.freetv.fun/gan-su-wei-shi-50.m3u8,网络源,,6.685,未分组,h264,720x576,25.0,有音频,0.6562
