频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频
[SD]cctv-14,https://stream1.freetv.fun/cctv-14-4.ctv,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001539178535_27.png,6.111,未分组,h264,720x576,25.0,有音频
[BD]cctv14,https://stream1.freetv.fun/cctv14-26.ctv,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001539178535_27.png,3.566,未分组,hevc,1920x1080,25.0,有音频
[BD]非凡新闻,https://stream1.freetv.fun/a74cfddea020652e0f056eabc4a5848a698277ba87ad5da3079a3f827812ae18.ctv,网络源,https://epg.pw/media/images/channel/2016/06/17/large/20160617165249161501_56.png,7.147,未分组,h264,1920x1080,29.0,有音频
Tekyesokhanrani,https://ncdn.telewebion.com/tekyesokhanrani/live/playlist.m3u8,网络源,https://static.telewebion.com/channelsLogo/9a33a2de-40df-479c-9d29-c4a55122faab/default,3.770,未分组,,,,无音频
CCTV16,http://dms.yryyj.site:8188/udp/239.76.246.98:1234,网络源,,6.616,未分组,,,,无音频
Khabrain Abhi Tak (576p) [Not 24/7],https://yuppftalive.akamaized.net/080823/khabrainabhitak/playlist.m3u8,网络源,https://i.imgur.com/LIrolUQ.png,0.160,未分组,,,,无音频
CCTV17,https://iptv.catvod.com/live.php?id=CCTV-17%20%E5%86%9C%E4%B8%9A%E5%86%9C%E6%9D%91,网络源,,4.135,未分组,h264,1920x1080,25.0,有音频
Dubai Racing (1080p),https://dmisdracta.cdn.mgmlcdn.com/events/smil:events.stream.smil/chunklist.m3u8,网络源,https://i.imgur.com/CJ1dagP.png,3.302,未分组,h264,1920x1080,25.0,有音频
Tele Louange (1080p),https://5790d294af2dc.streamlock.net/8124/8124/playlist.m3u8,网络源,https://i.imgur.com/DjnMUuL.png,2.216,未分组,h264,1920x1080,30.0,有音频
Tele Ola 44 (576i) [Not 24/7],https://teleola.ddns.net/hls/stream.m3u8,网络源,https://dominicanchannels.com/wp-content/uploads/tele-ola.jpeg,1.607,未分组,h264,1280x720,30.0,有音频
Tele Shopping,https://uvotv-aniview.global.ssl.fastly.net/10010/live/hls/teleshopping/playlist.m3u8,网络源,https://i.postimg.cc/Pf3wGftX/teleshopping.png,0.105,未分组,,,,无音频
Tele Proyecto TV [Not 24/7],https://5790d294af2dc.streamlock.net/Teleproyecto/Teleproyecto/playlist.m3u8,网络源,https://imgur.com/LmBxN5x.png,1.940,未分组,h264,854x480,29.97002997002997,有音频
ABC 9 Cincinnati OH (WCPO) (720p),https://livetv-fa.tubi.video/wcpo/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/WCPO-TV_logo_2020.png/512px-WCPO-TV_logo_2020.png,2.012,未分组,h264,426x240,29.97002997002997,有音频
é‡‘é¹°çºªå®,https://stream1.freetv.fun/jin-ying-ji-shi-36.m3u8,网络源,,4.773,未分组,h264,1920x1080,25.0,有音频
Tele Sahel,https://mediaserver1.castpin.com/hls/telesahel/index.m3u8,网络源,https://i.imgur.com/vboq428.png,1.212,未分组,,,,无音频
æ–°ç–†å«è§†,http://219.146.95.58:59902/tsfile/live/0110_1.m3u8?txiptv,网络源,,8.246,未分组,h264,720x576,50.0,有音频
Whakaata Maori,https://i.mjh.nz/.r/maori-tv.m3u8,网络源,https://i.imgur.com/oT3PrHZ.png,8.384,未分组,h264,426x240,25.0,有音频
ABC 7 Omaha NE (KETV) (720p),https://livetv-fa.tubi.video/ketv/playlist.m3u8,网络源,https://i.imgur.com/CWZtYNi.png,1.525,未分组,h264,384x216,29.97002997002997,有音频
Kecskemeti TV (416p) [Not 24/7],http://rtmp1.40e.hu:8000/live/ktv.m3u8,网络源,https://i.imgur.com/yxwrX2N.png,2.249,未分组,h264,720x416,25.0,有音频
é‡‘é¹°çºªå®,http://kkk.888.3116598.xyz/api.php?n=tttt&id=N5txR0&tk=FgM0vQMejxvG,网络源,,0.269,未分组,,,,无音频
ABC 9 Manchester NH (WMUR-TV) (720p),https://livetv-fa.tubi.video/wmur/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/en/7/72/WMURCurrentLogo.png,1.035,未分组,h264,384x216,29.97002997002997,有音频
Wild Side TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60b4d6c806ad2a00073b3108/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e0614c0-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=d329ef28-8c5a-4451-bc8a-ab7d7083f320,网络源,https://i.imgur.com/cQkfRhH.png,1.013,未分组,h264,426x240,30.0,有音频
é‡‘é¹°çºªå®,https://stream1.freetv.fun/jin-ying-ji-shi-10.m3u8,网络源,,4.982,未分组,h264,1920x1080,25.0,有音频
[SD]rts 2,https://stream1.freetv.fun/rts-2-1.m3u8,网络源,https://epg.pw/media/,0.819,未分组,h264,720x576,25.0,有音频
Omide Iran,https://oitnhls.wns.live/hls/stream.m3u8,网络源,https://i.imgur.com/CeMf68L.png,1.795,未分组,h264,1280x720,25.0,有音频
ABC 7 Los Angeles CA (KABC-TV) (720p),https://content.uplynk.com/channel/ext/2118d9222a87420ab69223af9cfa0a0f/kabc_24x7_news.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/KABC-TV-Logo-2021.png/512px-KABC-TV-Logo-2021.png,5.390,未分组,h264,640x360,,有音频
æ–°ç–†å«è§†,https://shyd.695847.xyz/cms001/ch00000090990000001065/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12,网络源,,1.768,未分组,h264,1920x1080,25.0,有音频
[VGA]cctv13,https://stream1.freetv.fun/cctv13-23.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001548035027_74.png,18.315,未分组,h264,,,有音频
TBN Pacific,https://broadcast.tbnpacific.org.au:4430/stream/TBNPacificTV/playlist.m3u8,网络源,https://i.imgur.com/yWJTxKk.png,17.587,未分组,h264,,,有音频
Wicked Tuna,https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00353-lionsgatestudio-wickedtunanl-samsungnl/playlist.m3u8,网络源,,3.621,未分组,h264,1920x1080,29.97002997002997,有音频
Dubai TV (1080p),https://dmieigthvllta.cdn.mgmlcdn.com/dubaitvht/smil:dubaitv.stream.smil/chunklist.m3u8,网络源,https://i.imgur.com/UMmbyHv.png,2.512,未分组,h264,1920x1080,25.0,有音频
Wild 'N Out,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d48678d34ceb37d3c458a55/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2d3730-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=a03cd523-0223-48b3-aeb7-ce7ca6c2de02,网络源,https://www.samsung.com/us/smg/content/dam/s7/home/televisions-and-home-theater/tvs/tv-plus/all-channels/08182020/Wild%20N%20Out_190x190.png?raw=true,0.734,未分组,h264,426x240,30.0,有音频
Dubai Sports 1 (1080p),https://dmidspta.cdn.mgmlcdn.com/dubaisports/smil:dubaisports.stream.smil/chunklist.m3u8,网络源,https://i.imgur.com/Poxw8lG.png,4.002,未分组,h264,1920x1080,25.0,有音频
[BD]cctv14,https://stream1.freetv.fun/cctv14-34.ctv,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001539178535_27.png,5.734,未分组,h264,1280x720,25.0,有音频
[HD]rts 2[geo-blocked],https://stream1.freetv.fun/rts-2-3.m3u8,网络源,https://epg.pw/media/,4.624,未分组,,,,无音频
Dubai One (1080p),https://dminnvllta.cdn.mgmlcdn.com/dubaione/smil:dubaione.stream.smil/chunklist.m3u8,网络源,https://www.dmi.gov.ae/content/dam/corporate/dev/2023/elogos-ar/dubaione-logo.png,6.538,未分组,h264,1920x1080,25.0,有音频
Abai TV (720p),https://abaitv-stream.qazcdn.com/abaitv/abaitv/playlist.m3u8,网络源,https://i.imgur.com/Nw2R7Dq.png,15.473,未分组,h264,1920x1080,30.0,有音频
[BD]cctv14,https://stream1.freetv.fun/cctv14-18.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001539178535_27.png,1.505,未分组,,,,无音频
Wild West TV,https://linear-799.frequency.stream/dist/xumo/799/hls/master/playlist.m3u8,网络源,,1.651,未分组,h264,384x216,29.97002997002997,有音频
Omroep Brabant Radio (1080p),https://d3slqp9xhts6qb.cloudfront.net/live/omroepbrabant/visualradio/index.m3u8,网络源,,3.309,未分组,h264,320x180,25.0,有音频
Omroep Almere (1080p),https://wowza2.videostreamingwowza.com/OAlmerelive/OAlmerelive/playlist.m3u8,网络源,https://i.imgur.com/y3cVTeh.png,2.458,未分组,h264,1280x720,50.0,有音频
Omroep Brabant (1080p),https://d3slqp9xhts6qb.cloudfront.net/live/omroepbrabant/tv/index.m3u8,网络源,https://i.postimg.cc/pr59P8ZD/omroepbrabant.png,4.170,未分组,h264,320x180,25.0,有音频
ABC 9 Tucson AZ (KGUN) (720p),https://livetv-fa.tubi.video/kgun/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/2/27/WWAY_logo.png,1.853,未分组,h264,426x240,29.97002997002997,有音频
Dubai Racing 3 (1080p),https://dmithrvllta.cdn.mgmlcdn.com/dubaimubasher/smil:dubaimubasher.smil/chunklist.m3u8,网络源,https://i.imgur.com/Vg4fxmc.png,3.235,未分组,h264,1920x1080,25.0,有音频
CCTV17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8,网络源,,5.276,未分组,h264,1920x1080,25.0,有音频
Dubai Sports 2 (720p),https://dmitwlvvll.cdn.mgmlcdn.com/dubaisportshd/smil:dubaisportshd.smil/chunklist.m3u8,网络源,https://i.postimg.cc/qRHqQ87Z/dubaisports2.png,4.846,未分组,h264,1920x1080,25.0,有音频
KFMB-DT2 (720p) [Not 24/7],https://tvpass.org/live/cw-kfmbtv2-san-diego-ca/hd,网络源,https://i.imgur.com/GCB3vun.png,5.294,未分组,,,,无音频
Dubai Zaman (1080p) [Not 24/7],https://dmiffthftl.cdn.mangomolo.com/dubaizaman/smil:dubaizaman.stream.smil/chunklist.m3u8,网络源,https://www.dmi.gov.ae/content/dam/corporate/dev/2023/elogos-ar/dubaizaman.png,5.378,未分组,h264,498x280,25.0,有音频
[BD]cctv14,https://stream1.freetv.fun/cctv14-65.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001539178535_27.png,5.236,未分组,h264,1920x1080,25.0,有音频
Dubai Sports 3 (1080p) [Not 24/7],https://dmitwlvvll.cdn.mgmlcdn.com/dubaisportshd5/smil:dubaisportshd5.smil/chunklist.m3u8,网络源,https://i.postimg.cc/hj8jYfz4/dubaisports3.png,4.596,未分组,h264,1920x1080,25.0,有音频
Omroep Flevoland (720p) [Not 24/7],https://d5ms27yy6exnf.cloudfront.net/live/omroepflevoland/tv/index.m3u8,网络源,https://i.postimg.cc/QNFSFyYq/omroepflevoland.png,1.321,未分组,h264,1280x720,25.0,有音频
æ–°é—»ç»¼åˆ,http://8.138.7.223/tv/migu.php?id=shxwzh,网络源,,11.231,未分组,h264,1920x1080,30.0,有音频
[SD]rts 1,https://stream1.freetv.fun/rts-1-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/06/09/20160609232225581913_90.png,0.833,未分组,h264,720x576,25.0,有音频
CCTV1,https://stream1.freetv.fun/9f70f5d60b14bb1ef93886f17fa8f20f55f4a36ac45206f6c5a5bf9654d6e4fb.m3u8,网络源,,1.616,未分组,h264,1280x720,25.0,有音频
Omid,https://lenz.splus.ir/PLTV/88888888/224/3221226159/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/IRIB_Omid.svg/512px-IRIB_Omid.svg.png,10.513,未分组,h264,320x240,25.0,有音频
æ–°ç–†å«è§†,https://stream1.freetv.fun/xin-jiang-wei-shi-28.ctv,网络源,,1.124,未分组,h264,1280x720,25.0,有音频
Dubai Racing 2 (1080p),https://dmithrvllta.cdn.mgmlcdn.com/dubairacing/smil:dubairacing.smil/chunklist.m3u8,网络源,https://i.imgur.com/H2TTn7t.png,4.567,未分组,h264,1920x1080,25.0,有音频
Tele One 16,https://648026e87a75e.streamlock.net/teleone/teleone/playlist.m3u8,网络源,https://i.postimg.cc/BbCgfcLb/teleone16.png,2.411,未分组,h264,1920x1080,25.0,有音频
CCTV17,https://piccpndali.v.myalicdn.com/audio/cctv17_2.m3u8,网络源,,2.556,未分组,,,,有音频
æµ™æ±Ÿé’±æ±Ÿ,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-5.ctv,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æµ™æ±Ÿé’±æ±Ÿ.png,1.303,未分组,h264,1280x720,25.0,有音频
[HD]rts 1[geo-blocked],https://stream1.freetv.fun/rts-1-3.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/06/09/20160609232225581913_90.png,4.782,未分组,,,,无音频
CCTV17,http://ygbh.site/php/bfgd.php?id=204,网络源,,1.042,未分组,,,,无音频
æ–°ç–†å«è§†,http://219.146.95.58:59902/tsfile/live/0110_1.m3u8,网络源,,5.619,未分组,h264,720x576,50.0,有音频
Dukh Nivaran (720p) [Not 24/7],http://cdn12.henico.net:8080/live/dncal/index.m3u8,网络源,https://i.imgur.com/Zh60l1x.png,0.425,未分组,h264,1280x720,29.97002997002997,有音频
Wild TV (1080p),https://dfhsahpa45kk2.cloudfront.net/scheduler/scheduleMaster/476.m3u8,网络源,https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Wild_TV_logo_2020.png/512px-Wild_TV_logo_2020.png,1.695,未分组,h264,960x540,29.97002997002997,有音频
Duck Hunting TV,https://main.duckhunting.playout.vju.tv/duckhuntingtv/main.m3u8,网络源,https://image.roku.com/developer_channels/prod/b2a80f0a20fc338f22a8289f23d20d19d958470ff1b8df3845c57cbc54ec1245.png,3.738,未分组,h264,1920x1080,30.0,有音频
Due Fantagenitori Italy (720p),https://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/62b57a6752a0060008bc65cd/master.m3u8?advertisingId={PSID}&appVersion=unknown&deviceDNT={TARGETOPT}&deviceId={PSID}&deviceLat=0&deviceLon=0&deviceMake=samsung&deviceModel=samsung&deviceType=samsung-tvplus&deviceVersion=unknown&embedPartner=samsung-tvplus&profileFloor=&profileLimit=&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&us_privacy=1YNY,网络源,,1.120,未分组,h264,1280x720,30.0,有音频
Khanh Hoa TV (720p),http://210.245.20.94/hls/ktv1.m3u8,网络源,https://i.imgur.com/qLMcGPT.png,0.540,未分组,,,,无音频
CCTV1,https://stream1.freetv.fun/df7cf71b3e02015b9029ac087b3eec56fde92fd81d162962570629faec293037.m3u8,网络源,,1.884,未分组,h264,1280x720,25.0,有音频
æ¹–å—å¨±ä¹,http://8.138.7.223/tv/mgtv.php?id=344,网络源,,2.401,未分组,h264,640x360,25.0,有音频
æ–°ç–†å«è§†,https://stream1.freetv.fun/xin-jiang-wei-shi-3.m3u8,网络源,,1.219,未分组,,,,无音频
Tele Quattro (720p),https://59d7d6f47d7fc.streamlock.net/telequattro/telequattro/playlist.m3u8,网络源,https://telequattro.medianordest.it/wp-content/uploads/2020/10/T4Logo120.png,2.358,未分组,h264,1920x1080,25.0,有音频
æµ™æ±Ÿé’±æ±Ÿ,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-3.ctv,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æµ™æ±Ÿé’±æ±Ÿ.png,4.672,未分组,h264,854x480,25.0,有音频
AB3 HD,https://viamotionhsi.netplus.ch/live/eds/ab3/browser-HLS8/ab3.m3u8,网络源,https://i.postimg.cc/RZ2N611D/ab3.png,10.528,未分组,h264,1280x720,50.0,有音频
ABC 9 Orlando FL (WFTV) (720p),https://amg00327-coxmediagroup-wftvbreaking-ono-hec7b.amagi.tv/playlist/amg00327-coxmediagroup-wftvbreaking-ono/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/2/27/WWAY_logo.png,2.481,未分组,h264,1920x1080,29.97002997002997,有音频
[SD]rtsh 1,https://stream1.freetv.fun/rtsh-1-2.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/06/09/20160609232225581913_90.png,2.015,未分组,h264,960x540,25.0,有音频
ABC 12 Milwaukee WI (WISN) (720p),https://livetv-fa.tubi.video/wisn/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/2/27/WWAY_logo.png,1.567,未分组,h264,384x216,29.97002997002997,有音频
CCTV1,https://stream1.freetv.fun/f1fa8406434117dfaa5c0b174fa90a31da74b1ad921fc3ce3662a40cff4d9001.m3u8,网络源,,1.723,未分组,h264,1280x720,25.0,有音频
Willax TV (720p),http://38.183.182.166:8000/play/a0zn/index.m3u8,网络源,https://i.imgur.com/bZnDDPH.png,1.468,未分组,h264,1280x720,29.97002997002997,有音频
CCTV1,https://stream1.freetv.fun/ee6bfbbf6bd7448cd334ce598474b15c4179f9cf07a6980cd02389132eef0af0.m3u8,网络源,,1.615,未分组,h264,1280x720,25.0,有音频
CCTV16,http://dms.yryyj.site:8188/udp/239.76.254.200:9000,网络源,,5.750,未分组,,,,无音频
Télé-Québec (720p),https://bcovlive-a.akamaihd.net/4b1c462c86094bae93b65adc84e43afc/us-west-2/6101674910001/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/T%C3%A9l%C3%A9-Qu%C3%A9bec_logo.svg/512px-T%C3%A9l%C3%A9-Qu%C3%A9bec_logo.svg.png,0.621,未分组,,,,无音频
ABC 10 San Diego CA (KGTV) (720p),https://livetv-fa.tubi.video/kgtv2/playlist.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/2/27/WWAY_logo.png,1.883,未分组,h264,426x240,29.97002997002997,有音频
[BD]cctv14[geo-blocked],https://stream1.freetv.fun/cctv14-31.ctv,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001539178535_27.png,5.526,未分组,hevc,1920x1080,25.0,有音频
CCTV1,https://migu.188766.xyz/?migutoken=afe03ce3275e678057fda9f82c11f5e9&id=CCTV1&type=yy,网络源,,0.576,未分组,h264,1920x1080,28.0,有音频
Omroep Gelderland (1080p),https://d2od87akyl46nm.cloudfront.net/live/omroepgelderland/tvgelderland-hls/index.m3u8,网络源,,1.804,未分组,h264,1024x576,25.0,有音频
æ–°ç–†å«è§†,http://222.169.85.8:9901/tsfile/live/0110_1.m3u8,网络源,,2.435,未分组,h264,720x576,25.0,有音频
æ¹–å—å›½é™…,http://8.138.7.223/tv/mgtv.php?id=229,网络源,,2.325,未分组,h264,640x360,25.0,有音频
Willkommen bei den Louds,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/627d2d1d05e09f00073ccdff/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc86d9b1-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=29acfa3a-17c6-4905-ada4-3c4e7ea69250,网络源,,0.870,未分组,h264,426x240,30.0,有音频
æµ™æ±Ÿé’±æ±Ÿ,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-4.ctv,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æµ™æ±Ÿé’±æ±Ÿ.png,1.086,未分组,h264,1280x720,25.0,有音频
Willkommen bei den Louds,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/627d2d1d05e09f00073ccdff/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84afd904-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=e0111a68-96dd-4929-aea5-e18528a1add5,网络源,,0.856,未分组,h264,426x240,30.0,有音频
[BD]cctv15,https://stream1.freetv.fun/cctv15-51.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/25/large/20250125001529466715_75.png,5.146,未分组,h264,1920x1080,25.0,有音频
Telealtura (1080p) [Not 24/7],https://live20.bozztv.com/akamaissh101/ssh101/codificador7/playlist.m3u8,网络源,https://i.imgur.com/Ql2eaP0.png,0.719,未分组,h264,1920x1080,29.97002997002997,有音频
Kerman,https://lenz.splus.ir/PLTV/88888888/224/3221226856/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Kerman_irib_logo_%28blue_version%29.png/240px-Kerman_irib_logo_%28blue_version%29.png,9.699,未分组,h264,320x240,25.0,有音频
é•¿æ²™æ–°é—»é¢‘é“,http://phoneqq.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwNi4xNC4zOC41NSZ0ZXJtPTUmcWlkPSZjZG5leF9pZD1xcV9waG9uZV9saXZlJmNocz0mZGVmPTEmcz0zMDYxYzZlOWMyZWVjMjgxYzMwYjJiNmNjOWNmNzY4OCZ1aWQ9JnV1aWQ9ZGNmYzdkOTI3OWVlNTI2MjM1ODE3NDdkODQzMzNhOTgtNmEwZTI2Mzcmdj0yJmFzPTAmZXM9MTc2MjU3NDQzNw,网络源,,0.100,未分组,,,,无音频
æ¹–å—å›½é™…,http://phonehw.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy4zOS4yMjYuMTAwJnFpZD0mY2RuZXhfaWQ9aHdfcGhvbmUmcz0zYTExOGIwNDMyM2Y3Y2EyYjAyZDFjOTE3Yjc4YmU1YSZ1aWQ9JnV1aWQ9OGE4MjU5MWIyOWJkZGMzYWJiNDIxMzFjMmRhNTlkYjMtNjcyN2UyNjQmdj0yJmFzPTAmZXM9MTc0MDQwODkzNA,网络源,,1.598,未分组,,,,无音频
