频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频
BET Jams,https://fl1.moveonjoy.com/BET_Jams/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/en/thumb/c/c9/BET_Jams_2021.png/512px-BET_Jams_2021.png,0.802,未分组,h264,640x480,29.97002997002997,有音频
å®å¤å«è§†,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8,网络源,,3.226,未分组,h264,720x576,25.0,有音频
[BD]alfa omega tv,https://stream1.freetv.fun/alfa-omega-tv-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506173919918900_64.png,1.256,未分组,h264,1280x720,25.0,有音频
Spark TV,https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119694/sparktv/playlist.m3u8,网络源,https://i.imgur.com/c4pthr9.png,0.097,未分组,,,,无音频
[HD]人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-6.m3u8,网络源,https://epg.pw/media/img/logo/1_164.jpg,3.100,未分组,h264,1280x720,29.97002997002997,有音频
BestClasicosTV (576p) [Geo-blocked],https://acceso.radiosportstv.online:3102/live/telemascrlive.m3u8,网络源,https://i.imgur.com/a/BRb8AVL.png,2.119,未分组,h264,1280x720,29.97002997002997,有音频
[BD]mtv live *s[geo-blocked],https://stream1.freetv.fun/mtv-live--s-1.m3u8,网络源,https://epg.pw/media/images/channel/2017/10/27/large/20171027212332267177_57.png,1.776,未分组,h264,1920x1080,50.0,有音频
[HD]willow,https://stream1.freetv.fun/willow-2.m3u8,网络源,https://epg.pw/media/images/channel/2018/04/18/large/20180418221927240524_53.png,1.215,未分组,h264,1280x720,25.0,有音频
CCTV12,https://stream1.freetv.fun/713f8c42d89efd6b0b31ab22e8070a22a6eb54790b31f6e8ebe511775c1309f5.m3u8,网络源,,17.023,未分组,h264,1920x1080,50.0,有音频
Best TV (720p) [Not 24/7],http://push-int.siliconweb.com/bestTV/stream/playlist.m3u8,网络源,https://i.imgur.com/AeeeDUc.png,1.800,未分组,h264,1920x1080,25.0,有音频
NBC New York News,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65790c72cbd0d60008fac4d0/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2a5100-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1590d16f-7216-4de9-80e8-cd9f77d26da8,网络源,,3.535,未分组,h264,426x240,30.0,有音频
[BD]亚洲旅游,https://stream1.freetv.fun/ya-zhou-lu-you-3.ctv,网络源,https://epg.pw/media/images/channel/2018/03/11/large/20180311221333244935_31.png,9.572,未分组,h264,1920x1080,29.0,有音频
é’æµ·å«è§†,https://stream1.freetv.fun/qing-hai-wei-shi-27.m3u8,网络源,,1.233,未分组,h264,1280x720,25.0,有音频
å¹¿ä¸œä½“è‚²,http://8.138.7.223/tv/gd.php?id=0003,网络源,,13.572,未分组,h264,1920x1080,30.0,有音频
éŸ³ä¹çŸ³æ¦´ã€ŒéŸ³ä¹ã€,https://live.iill.top/huya/17091681,网络源,,2.569,未分组,,,,无音频
ã€ŒBç«™ã€CS_2,https://live.iill.top/bilibili/21622811,网络源,,1.399,未分组,,,,无音频
åŸ‹å †å †2,http://cfss.cc/cdn/hy/23735126.flv,网络源,,2.480,未分组,h264,1920x1080,30.0,有音频
å®å¤å«è§†,http://113.15.109.216:59901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0,网络源,,14.081,未分组,h264,720x576,50.0,有音频
Qyzylorda (720p),https://stream.kaztrk.kz/regional/kyzylordatv/index.m3u8,网络源,https://i.imgur.com/r4BFQpE.png,0.971,未分组,,,,无音频
Un Village Français,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6304f2e2eb10450007298023/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e06d814-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=d68b6dc2-69b4-4a6c-9775-d8cca16bea85,网络源,,2.404,未分组,h264,426x240,30.0,有音频
UN Web TV (540p),https://cdnapi.kaltura.com/p/2503451/sp/250345100/playManifest/entryId/1_gb6tjmle/protocol/https/format/applehttp/a.m3u8,网络源,https://i.imgur.com/UcAwBep.png,0.556,未分组,h264,1920x1080,29.97002997002997,有音频
[HD]人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-11.m3u8,网络源,https://epg.pw/media/img/logo/1_164.jpg,4.271,未分组,h264,1280x720,29.97002997002997,有音频
NBC Sports,https://xumo-xumoent-vc-122-sjv70.fast.nbcuni.com/live/master.m3u8,网络源,,1.654,未分组,h264,426x240,30.0,有音频
[VGA]mtv live,https://stream1.freetv.fun/mtv-live-11.ctv,网络源,https://epg.pw/media/images/channel/2017/10/27/large/20171027212332267177_57.png,6.927,未分组,h264,720x480,29.97002997002997,有音频
Ideaal TV (480p) [Not 24/7],https://ms2.mx-cd.net/dtv-09/236-2051366/Ideaal_TV.smil/playlist.m3u8,网络源,https://i.postimg.cc/wMj1sLFy/ideaaltv.png,3.080,未分组,h264,1280x720,25.0,有音频
[BD]willow sports,https://stream1.freetv.fun/willow-sports-1.m3u8,网络源,https://epg.pw/media/images/channel/2018/04/18/large/20180418221927240524_53.png,1.526,未分组,h264,1920x1080,29.97002997002997,有音频
CCTV12,https://stream1.freetv.fun/bc0c57f3ba2aafe4da0f9f2d7ab1daaa00b01f677be68a5bc68c11171cc3b6ca.m3u8,网络源,,1.464,未分组,h264,1280x720,25.0,有音频
[SD]mtv live,https://stream1.freetv.fun/mtv-live-3.ctv,网络源,https://epg.pw/media/images/channel/2017/10/27/large/20171027212332267177_57.png,6.010,未分组,h264,720x480,29.97002997002997,有音频
é˜…è¯»â€¢å­¦ä¹ ã€ŒéŸ³ä¹ã€,https://live.iill.top/huya/21241813,网络源,,6.153,未分组,h264,640x360,29.8125,有音频
NBC Sports,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6549306c83595c000815a696/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2a5102-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=21e31328-eadb-4828-8608-0cc14ce24586,网络源,,3.801,未分组,h264,426x240,30.0,有音频
BET Soul,https://fl1.moveonjoy.com/BET_SOUL/index.m3u8,网络源,https://i.imgur.com/VeuTWUb.png,0.802,未分组,h264,640x480,29.97002997002997,有音频
[HD]mutv =,https://stream1.freetv.fun/mutv-1.ctv,网络源,https://epg.pw/media/images/channel/2024/07/15/large/20240715153321877236_20.png,0.516,未分组,h264,1280x720,50.0,有音频
Crave 4,https://fl1.moveonjoy.com/CRAVE_4/index.m3u8,网络源,https://i.imgur.com/MyH3Q2p.png,2.590,未分组,h264,1280x720,59.94005994005994,有音频
æµ™æ±Ÿå«è§†,http://z.b.bkpcp.top/m.php?id=zjws,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æµ™æ±Ÿå«è§†.png,2.045,未分组,hevc,3840x2160,50.0,有音频
R&E TV (720p),https://live.ryetv.net/livelan/stream.m3u8,网络源,https://i.imgur.com/HpKQYp3.png,2.244,未分组,h264,1280x720,29.97002997002997,有音频
å®å¤å«è§†,https://stream1.freetv.fun/a339b98fe6ffe1fa8b71b34751faf6b9062505ee5273a7d27a037762b130dbce.ctv,网络源,,1.606,未分组,h264,1280x720,25.0,有音频
é’æµ·å«è§†,https://stream1.freetv.fun/7e3962f35a8b86e1396f1ac3a1a18a0fa6965b348b567281c7b6725f4753fdc1.m3u8,网络源,,1.652,未分组,h264,1280x720,25.0,有音频
ã€ŒBç«™ã€JJæ–—åœ°ä¸»,https://live.iill.top/bilibili/22021983,网络源,,2.351,未分组,h264,1920x1080,60.0,有音频
Spark TV (1080p),https://candlelightmedia-sparklightlove-4-us.roku.wurl.tv/playlist.m3u8,网络源,,1.785,未分组,h264,1920x1080,29.97002997002997,有音频
[HD]人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-9.m3u8,网络源,https://epg.pw/media/img/logo/1_164.jpg,4.733,未分组,h264,1280x720,29.97002997002997,有音频
[HD]人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-10.ctv,网络源,https://epg.pw/media/img/logo/1_164.jpg,3.050,未分组,h264,1280x720,29.97002997002997,有音频
Spacetoon Arabic (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-spacetoon/d8382fb9ab4b2307058f12c7ea90db54/index.m3u8,网络源,https://upload.wikimedia.org/wikipedia/en/2/2b/Spacetoon_logo.png,9.565,未分组,h264,1280x720,25.0,有音频
[HD]mutv ==[geo-blocked],https://stream1.freetv.fun/mutv-4.ctv,网络源,https://epg.pw/media/images/channel/2024/07/15/large/20240715153321877236_20.png,0.555,未分组,h264,1280x720,50.0,有音频
UMA TV (1080p),https://acesso.ecast.site:3011/live/umatvlive.m3u8,网络源,https://i.imgur.com/m0RVb79.png,2.584,未分组,h264,1920x1080,59.94005994005994,有音频
[SD]al istiqama,https://stream1.freetv.fun/al-istiqama-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2018/05/10/20180510220312186710_39.png,3.873,未分组,h264,640x360,25.0,有音频
åŸ‹å †å †5,http://cfss.cc/cdn/hy/23740156.flv,网络源,,1.666,未分组,,,,无音频
å®å¤å«è§†,http://111.61.236.247:9081/hls/51/index.m3u8,网络源,,4.078,未分组,h264,720x576,25.0,有音频
é’æµ·å«è§†,https://stream1.freetv.fun/qing-hai-wei-shi-64.m3u8,网络源,,1.298,未分组,h264,1280x720,25.0,有音频
[HD]alhayat tv,https://stream1.freetv.fun/alhayat-tv-1.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2014/06/13/20140613194611847812_42.png,5.532,未分组,h264,284x160,25.0,有音频
Identité Télé Caraïbes (548p),https://vdo2.pro-fhi.net:3769/stream/play.m3u8,网络源,https://i.imgur.com/Atsf6Cd.png,3.024,未分组,h264,1280x600,24.0,有音频
ã€ŒBç«™ã€æ— ç•å¥‘çº¦,https://live.iill.top/bilibili/22908869,网络源,,1.257,未分组,,,,无音频
BET Her East,https://fl1.moveonjoy.com/BET_HER/index.m3u8,网络源,https://i.imgur.com/oafsrlo.png,2.698,未分组,h264,1280x720,29.97002997002997,有音频
é¦™æ¸¯å«è§†,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/é¦™æ¸¯å«è§†.png,2.210,未分组,,,,无音频
[BD]us world fishing network,https://stream1.freetv.fun/us-world-fishing-network-1.ctv,网络源,https://epg.pw/media/images/channel/2022/03/01/large/20220301205554812744_29.png,1.013,未分组,h264,1920x1080,29.97002997002997,有音频
åŸ‹å †å †3,http://cfss.cc/cdn/hy/23865152.flv,网络源,,2.390,未分组,,,,无音频
CCTV12,https://stream1.freetv.fun/3b7ab12e53d8940f11425a003775b632c1f36e38a900011df46af87afe869e85.m3u8,网络源,,1.622,未分组,h264,1280x720,25.0,有音频
ã€ŒBç«™ã€ç‹è€…è£è€€_ğŸ™,https://live.iill.top/bilibili/55,网络源,,1.005,未分组,,,,无音频
å®å¤å«è§†,http://sh.lnott.top:880/dx53.m3u8,网络源,,3.403,未分组,h264,1920x1080,50.0,有音频
Space Series,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/18d329ef-d478-413c-b68f-c123494ac434/manifest.m3u8,网络源,,4.409,未分组,h264,1920x1080,25.0,有音频
[BD]world fishing network ==,https://stream1.freetv.fun/world-fishing-network-5.ctv,网络源,https://epg.pw/media/images/channel/2022/03/01/large/20220301205554812744_29.png,0.493,未分组,h264,1920x1080,29.97002997002997,有音频
[HD]alkass two,https://stream1.freetv.fun/alkass-two-2.m3u8,网络源,https://epg.pw/media/images/channel/2021/11/02/large/20211102205527712495_66.png,3.961,未分组,h264,1280x720,25.0,有音频
Create,https://create.lls.pbs.org/index.m3u8,网络源,https://i.imgur.com/OIJTECP.png,1.319,未分组,h264,416x234,29.97002997002997,有音频
Unbeaten (1080p),https://unbeaten-tcl.amagi.tv/playlist.m3u8,网络源,https://i.imgur.com/LmkNt3v.png,1.733,未分组,h264,1920x1080,29.97002997002997,有音频
æµ™æ±Ÿå«è§†,http://goo.bkpcp.top/mg/zjws,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/æµ™æ±Ÿå«è§†.png,2.865,未分组,hevc,3840x2160,50.0,有音频
é’æµ·å«è§†,https://stream1.freetv.fun/b9f8d547c66287a0b2b02d76123014443eb5e43fa60e5acf262f78354ea2eb79.m3u8,网络源,,1.699,未分组,h264,1280x720,25.0,有音频
å…‰å±±ç»¼åˆ,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å…‰å±±ç»¼åˆ.png,0.120,未分组,,,,无音频
ä¹‰é©¬æ–°é—»ç»¼åˆ,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8,网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¹‰é©¬æ–°é—»ç»¼åˆ.png,0.580,未分组,,,,无音频
[BD]八大戏剧 *wj,https://stream1.freetv.fun/ba-da-xi-ju---wj-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720155115252575_13.png,2.967,未分组,h264,1920x1080,29.0,有音频
å…‰å±±ç»¼åˆ,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å…‰å±±ç»¼åˆ.png,0.064,未分组,,,,无音频
NBC Sports Bay Area (720p) [Not 24/7],https://tvpass.org/live/nbc-sports-bay-area/hd,网络源,https://i.imgur.com/MTgUVKx.png,2.207,未分组,h264,640x360,59.94005994005994,有音频
Quran Radio (1080p),https://live.kwikmotion.com/sbrksaquranradiolive/srpksaquranradio/playlist.m3u8,网络源,https://i.imgur.com/ut0kr4x.png,3.446,未分组,h264,1920x1080,30.0,有音频
[BD]pulse,https://stream1.freetv.fun/pulse-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/27/large/20220527020523632541_62.png,8.710,未分组,h264,1920x1080,25.0,有音频
[BD]pulse,https://stream1.freetv.fun/pulse-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/27/large/20220527020523632541_62.png,6.974,未分组,h264,1920x1080,25.0,有音频
CCTV12,http://kkk.888.3116598.xyz/api.php?n=tttt&id=6Hpvtu&tk=FgM0vQMejxvG,网络源,,0.272,未分组,,,,无音频
ä¸´é¢ç»¼åˆ,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/ä¸´é¢ç»¼åˆ.png,0.075,未分组,,,,无音频
NBC Sports Philadelphia (720p) [Not 24/7],https://tvpass.org/live/nbc-sports-philadelphia/hd,网络源,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/NBC_Sports_Philadelphia.png/512px-NBC_Sports_Philadelphia.png,0.889,未分组,,,,无音频
å…°è€ƒæ–°é—»,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],网络源,https://gh.catmak.name/https://raw.githubusercontent.com/fanmingming/live/main/tv/å…°è€ƒæ–°é—».png,0.079,未分组,,,,无音频
CreaTV Classrooms Channel 28 (San Jose CA) (720p),https://reflect-creatv.cablecast.tv/live-14/live/live.m3u8,网络源,https://i.imgur.com/rvQdzL1.png,1.052,未分组,h264,1280x720,30.0,有音频
CCTV12,http://112.27.235.94:8000/hls/13/index.m3u8,网络源,,2.560,未分组,h264,1920x1080,50.0,有音频
